circonscriptionId,delegationId,subDelegationId,centerID,stationId,registeredVoters,aSigningVoters,bDeliveredBallots,cSpoiledBallots,dLeftBallots,eCplusD,fExtractedBallots,gEplusF,hBminusG,iAminusF,jListVotes,kCancelledVotes,lBlankVotes,mJplusKplusL,nFminusM,countingStart,countingEnd,tampon, الإصلاح والتنمية,آفاق تونس,اتحاد القوى الشبابية,اتحاد شباب ديمقراطي تونسي,ارادة الشعب,الأمان,الائتلاف الديمقراطي ,الاتحاد الوطني الحر,الاتحاد من أجل تونس ,الانفتاح والوفاء,البؤساء,البناء الوطني,التحالف الديمقراطي,التكافل الاجتماعي,التكتل من أجل العمل والحريات,التيار الديمقراطي,الجبهة الشعبية,الجبهة الوطنية التونسية,الحزب الاسلامي التونسي,الحزب الاشتراكي,الحزب التونسي,الحزب الجمهوري,الحزب الشعبي التقدمي,الشعب يريد,العريضة الشعبية,القائمة الدستورية الموحدة,المؤتمر الشعبي,المؤتمر من أجل الجمهورية,تونس مش للبيع,تيار المحبة,حركة الديمقراطيين الاجتماعيين,حركة الديمقراطيين الاشتراكيين,حركة الشعب,حركة النهضة,حركة وفاء,حزب الخضر للتقدم,حزب العمل التونسي,حزب المجد,حزب الوحدة,صوت شعب تونس,عزم توكل بناء,قائمة أمل تونس,قائمة الحزب الليبرالي التونسي,قائمة حركة الشباب الوطني التونسي,نحب بلادي نظيفة,حركة نداء تونس,observers
1,2,6,27,5,589,406,700,3,291,294,406,700,0,0,399,2,5,406,0,False,18h40,22h,0,15,0,0,0,0,0,49,3,0,1,0,3,0,2,20,18,1,0,1,0,7,0,0,1,1,0,7,1,2,0,0,0,99,0,1,1,0,1,0,0,0,0,1,1,163,حركة النهضة:2  نداء تونس:3  الجبهة الشعبية:1  
1,2,6,27,4,590,426,702,1,275,276,426,702,0,0,422,3,1,426,0,False,18h30,21h35,0,21,0,0,1,2,4,40,2,0,1,1,2,0,4,24,14,0,2,0,0,11,0,0,0,2,0,7,0,0,0,0,0,113,1,1,1,1,1,0,0,0,0,0,0,166,حركة النهضة:2  نداء تونس:2  الجبهة الشعبية:1  
1,2,6,27,3,590,448,705,0,258,258,447,705,0,1,436,7,4,447,0,True,19.00,21.45,1,11,0,0,0,1,2,36,1,0,1,1,2,0,4,12,9,2,1,0,0,8,0,1,3,0,0,3,0,0,0,0,2,169,3,0,0,1,7,1,2,1,1,3,1,146,حركة النهضة:1  نداء تونس:1  الجبهة الشعبية:1  
1,2,6,27,2,590,475,700,2,223,225,475,700,0,0,422,30,23,475,0,True,18h,21h03,1,9,1,0,1,2,5,21,3,1,4,1,2,0,3,7,16,4,1,2,0,4,1,0,2,1,1,4,0,3,1,1,1,165,5,1,1,1,8,1,1,2,2,2,4,126,حركة النهضة:1  نداء تونس:1  الجبهة الشعبية:1  
1,2,6,27,1,590,481,700,2,217,219,481,700,0,0,443,25,13,481,0,False,18h58,21h34,2,15,4,3,2,0,1,18,5,2,3,1,2,2,2,9,7,0,2,1,1,8,3,0,3,1,0,5,0,2,2,4,3,141,5,3,0,2,11,3,0,3,1,2,1,158,حركة النهضة:1  نداء تونس:1  الاتحاد الوطني الحر:1  الجبهة الشعبية:1  
1,2,5,26,1,421,313,500,0,187,187,313,500,0,0,304,8,1,313,0,True,18h30,21h,0,8,1,0,0,0,2,35,0,0,0,2,3,1,2,4,6,0,0,1,2,1,0,2,0,0,0,4,0,2,2,0,2,115,3,0,1,2,7,3,0,1,1,1,2,88,حركة النهضة:2  نداء تونس:2  تيار المحبة:1  الاتحاد الوطني الحر:1  
1,2,5,25,2,585,428,700,0,272,272,428,700,0,0,422,2,4,428,0,True,18.50,21.50,0,13,0,0,1,7,1,44,3,0,1,2,4,3,2,15,17,1,1,0,0,5,2,0,0,0,1,9,0,3,0,0,3,118,3,1,0,0,2,0,0,0,0,1,1,158,نداء تونس:1  تيار المحبة:1  الجبهة الشعبية:1  الاتحاد الوطني الحر:1  حركة النهضة:1  
1,2,5,25,1,586,459,700,0,242,242,458,700,0,1,424,20,14,458,0,False,18.00,21.18,0,7,1,0,1,5,4,34,5,0,4,0,1,4,2,5,13,2,1,0,0,4,2,1,2,0,0,2,1,5,2,2,0,121,0,1,1,1,15,0,1,4,0,0,1,169,الجبهة الشعبية:1  تيار المحبة:1  نداء تونس:2  العريضة الشعبية:1  حركة النهضة:2  
1,2,5,24,5,556,358,600,0,242,242,358,600,0,0,351,3,4,358,0,False,18.30,20.52,1,13,1,0,0,1,0,60,2,0,1,0,1,0,2,11,8,0,1,0,0,9,0,1,1,0,2,4,0,5,0,0,3,129,0,1,2,0,2,0,2,0,0,1,0,87,نداء تونس:1  الحزب الجمهوري:1  حركة النهضة:2  
1,2,5,24,4,555,354,600,5,241,246,354,400,0,0,347,2,5,354,0,False,19.05,21.00,0,6,0,0,0,4,0,29,1,0,0,0,5,0,0,13,9,0,0,0,0,9,0,0,0,0,0,7,1,2,0,0,1,148,0,0,0,1,3,0,0,1,0,0,0,107,نداء تونس:1  الجبهة الشعبية:1  حركة النهضة:2  
1,2,5,24,3,555,409,600,1,190,191,409,600,0,0,398,7,4,409,0,False,19.00,20.45,0,5,0,1,0,0,4,31,0,1,1,1,1,2,0,14,8,1,1,1,0,8,1,2,1,0,2,3,1,3,1,1,0,196,2,3,1,1,3,0,0,0,0,0,2,95,حركة النهضة:1  الاتحاد الوطني الحر:1  نداء تونس:1  
1,2,5,24,2,555,434,600,0,166,166,434,600,0,0,368,42,24,434,0,False,1845,2100,2,4,1,0,1,1,8,30,4,1,4,3,2,1,2,9,2,0,1,2,0,11,2,0,0,4,0,3,1,3,0,2,2,168,2,1,0,3,6,1,1,3,0,0,0,77,نداء تونس:1  حركة النهضة:1  الاتحاد من أجل تونس :1  الجبهة الشعبية:1  
1,2,5,24,1,555,405,600,2,193,195,405,600,0,0,365,32,8,405,0,True,18.15,20.53,2,7,3,0,3,3,1,25,3,0,1,1,0,2,0,7,3,3,1,2,2,10,1,3,3,0,3,3,2,4,0,1,2,134,1,1,0,1,14,1,1,0,1,0,0,110,حركة النهضة:1  نداء تونس:1  الاتحاد من أجل تونس :1  المؤتمر من أجل الجمهورية:1  الجبهة الشعبية:1  
1,2,4,23,5,565,389,600,0,211,211,389,600,0,0,385,2,2,389,0,False,18.30,20.30,0,17,0,1,0,0,1,47,4,0,1,1,5,1,2,17,24,0,0,0,0,6,1,0,0,1,1,1,0,2,1,1,0,110,2,0,0,0,1,0,0,0,0,1,0,136,حركة النهضة:1  الاتحاد الوطني الحر:1  نداء تونس:1  
1,2,4,23,4,569,391,600,0,209,209,391,600,0,0,385,1,5,391,0,False,18.0,20.15,0,10,0,0,0,1,0,33,1,0,1,0,4,1,1,21,19,1,2,2,0,0,0,2,0,1,2,4,0,0,1,1,1,118,5,0,0,2,4,0,0,1,0,0,0,146,حركة النهضة:1  نداء تونس:1  
1,2,4,23,3,569,446,600,3,151,154,446,600,0,0,431,8,7,446,0,False,1900,2115,2,11,1,0,0,1,0,23,1,1,3,0,5,3,3,11,10,0,0,0,2,7,0,1,2,0,0,5,0,3,1,0,0,175,4,0,1,1,6,1,1,3,0,0,0,143,حركة النهضة:1  نداء تونس:1  الجبهة الشعبية:1  
1,2,4,23,2,569,421,600,0,179,179,421,600,0,0,384,21,16,421,0,False,18.30,21.37,3,7,1,0,2,1,4,31,5,0,4,2,2,2,1,12,10,4,1,3,0,3,1,0,1,1,1,1,0,2,1,2,0,133,2,2,1,1,14,3,0,1,0,0,0,119,المؤتمر من أجل الجمهورية:1  حركة النهضة:1  نداء تونس:1  الجبهة الشعبية:1  
1,2,4,23,1,569,449,600,0,151,151,449,600,0,0,421,14,14,449,0,False,18.40,22.30,3,9,3,0,2,1,5,14,3,4,7,0,3,0,4,10,9,2,5,3,1,7,1,1,0,3,1,1,0,2,6,1,2,139,5,4,2,1,11,2,0,3,0,1,2,138,حركة النهضة:1  نداء تونس:1  
1,2,3,22,4,463,344,500,0,156,156,344,500,0,0,343,0,1,344,0,False,18.20,0,0,12,0,0,0,0,0,24,2,0,0,0,1,0,2,13,17,1,0,0,1,3,1,0,0,0,1,9,0,0,0,0,1,118,1,1,0,3,1,1,0,0,0,0,0,130,حركة النهضة:1  نداء تونس:1  
1,2,3,22,3,466,353,500,0,147,147,353,500,0,0,348,3,2,353,0,False,18.24,20.00,0,15,0,0,1,1,0,23,5,0,0,1,1,0,1,22,5,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,138,5,0,0,0,2,0,0,2,0,0,1,121,حركة النهضة:1  نداء تونس:1  الاتحاد الوطني الحر:1  
1,2,3,22,2,466,374,500,1,126,127,373,500,0,1,363,5,5,373,0,False,18.44,0,1,7,0,0,1,2,2,11,8,0,1,0,3,1,1,16,15,3,1,0,0,4,0,0,0,3,1,5,2,1,0,3,2,144,3,0,0,2,6,1,0,3,0,0,0,110,حركة النهضة:1  نداء تونس:1  
1,2,3,22,1,466,374,500,0,126,126,374,500,0,0,347,16,11,374,0,False,18.20,20.15,0,6,1,1,1,0,5,10,7,1,3,2,2,0,4,4,6,1,2,2,2,6,3,1,0,1,2,1,0,0,2,0,3,110,4,3,2,0,13,2,0,1,0,0,0,133,حركة النهضة:1  نداء تونس:1  
1,2,2,21,6,524,351,600,1,248,249,351,600,0,0,347,2,2,351,351,False,1900,2145,1,12,0,1,1,0,0,26,4,1,0,0,3,0,2,15,11,0,0,0,1,6,0,0,3,0,0,9,0,3,0,1,0,120,3,0,0,1,3,0,0,0,1,0,0,119,حركة النهضة:1  نداء تونس:1  
1,2,2,21,5,524,359,600,0,241,241,359,600,0,0,353,3,3,359,0,True,1940,2130,0,17,0,0,0,1,0,29,4,1,0,0,3,0,1,22,10,1,1,0,1,6,0,0,0,0,0,5,1,4,0,1,0,71,1,0,0,0,1,0,0,0,0,1,0,171,نداء تونس:1  حركة النهضة:1  
1,2,2,21,4,524,383,600,0,217,217,383,600,0,0,382,0,1,383,0,True,"19,30","21,55",0,13,0,0,1,1,2,29,4,0,1,0,0,0,1,16,6,1,0,1,0,15,0,1,1,0,0,7,1,1,0,0,1,112,3,1,1,2,1,1,0,0,0,0,0,158,نداء تونس:  حركة النهضة:  الاتحاد الوطني الحر:  
1,2,2,21,3,524,402,600,1,197,198,402,600,0,0,391,5,6,402,0,False,19,"21,03",0,11,0,0,0,0,0,14,3,0,0,2,3,1,4,13,15,1,3,0,1,13,4,1,1,3,1,4,0,1,2,1,1,146,0,0,0,1,4,0,0,1,0,0,0,136,حركة النهضة:  الحزب الجمهوري:  نداء تونس:  
1,2,2,21,2,524,407,601,2,192,194,407,601,0,0,381,19,7,407,0,True,"18,45","22,15",2,12,1,1,0,1,1,10,1,1,1,0,2,1,3,10,4,2,3,2,3,3,2,0,0,0,0,5,0,1,2,0,1,131,4,3,1,3,13,0,1,2,1,2,3,142,الشعب يريد:  حركة النهضة:  
1,2,2,21,1,524,422,600,1,177,178,422,600,0,0,397,9,16,422,0,False,19:10,21:50,2,10,2,1,1,0,3,25,2,0,2,1,3,0,4,5,7,1,1,2,4,12,3,1,1,1,1,7,1,1,2,1,0,112,0,1,2,2,11,0,0,0,0,0,0,162,نداء تونس:1  الاتحاد الوطني الحر:1  حركة النهضة:1  
1,2,1,20,8,544,372,600,0,228,228,372,600,0,0,364,4,4,372,0,False,19:00,22:20,0,15,0,0,0,0,2,30,0,0,0,0,7,0,1,19,20,1,0,1,1,5,1,0,0,2,0,5,0,3,0,0,1,121,1,0,0,2,2,0,0,1,0,1,1,121,حركة النهضة:1  نداء تونس:1  الحزب الجمهوري:1  
1,2,1,20,7,549,411,601,0,189,189,412,600,1,1,399,8,4,411,0,False,18:55,22:50,0,16,1,0,0,2,0,43,2,0,0,0,2,0,3,19,15,0,0,1,0,7,0,2,1,1,2,4,0,2,0,0,0,96,1,0,0,1,3,0,0,0,0,0,0,176,حركة النهضة:1  نداء تونس:1  الحزب الجمهوري:1  
1,2,1,20,6,549,395,600,1,204,205,395,600,0,0,388,1,6,395,0,False,,2215,1,13,0,0,0,2,0,27,5,0,0,0,6,0,0,24,12,0,0,0,0,5,0,0,2,1,0,5,0,3,0,0,0,101,6,0,0,0,1,1,0,1,0,0,0,172,حركة النهضة:1  نداء تونس:1  
1,2,1,20,5,549,440,600,3,157,160,440,600,0,0,430,6,4,440,0,False,19:00,21:30,1,15,0,1,0,2,1,28,6,0,0,0,1,0,1,21,6,1,1,1,1,4,0,1,2,1,0,5,1,1,0,0,1,149,3,0,0,0,5,1,0,1,0,0,1,167,الجبهة الشعبية:1  نداء تونس:1  حركة النهضة:1  الحزب الجمهوري:1  
1,2,1,20,4,549,435,600,2,163,165,435,600,0,0,415,6,14,435,0,False,19:32,23:57,1,8,0,0,0,0,1,24,7,1,0,0,2,1,3,14,13,0,2,0,1,4,1,1,0,0,1,3,0,3,0,0,2,148,3,1,1,2,7,1,0,2,0,0,0,157,الحزب الجمهوري:1  حركة النهضة:1  الجبهة الشعبية:1  نداء تونس:1  
1,2,1,20,3,549,450,600,2,150,152,448,600,0,2,429,13,6,448,0,False,19:30,21:15,1,10,0,0,2,0,2,25,4,0,1,3,1,1,2,18,10,1,2,1,1,4,0,1,0,2,0,5,0,0,1,1,1,146,8,0,1,1,10,2,0,3,0,0,0,157,الجبهة الشعبية:1  حركة النهضة:1  نداء تونس:1  
1,2,1,20,2,549,431,600,2,167,169,431,600,0,0,399,25,7,431,0,False,19.00,21.34,3,9,2,2,5,2,3,15,3,1,3,0,1,2,2,5,10,1,1,1,3,8,0,0,0,2,2,2,0,3,0,3,3,114,4,2,0,3,8,2,1,4,1,0,2,161,حركة النهضة:1  نداء تونس:1  الاتحاد الوطني الحر:1  الجبهة الشعبية:1  
1,2,1,20,1,549,449,600,0,152,152,448,600,0,1,426,10,12,448,0,False,19.06,23.30,1,10,3,6,0,2,5,20,5,0,4,0,7,0,4,13,5,2,1,2,4,6,1,1,0,2,0,4,0,3,0,1,2,112,2,2,0,2,6,2,0,4,2,0,2,178,نداء تونس:1  الاتحاد الوطني الحر:1  الجبهة الشعبية:1  
1,3,2,31,3,470,268,500,1,231,232,268,500,0,0,253,3,12,268,0,False,18.45,20.08,0,5,0,0,0,0,0,36,1,0,0,0,1,0,2,3,6,1,1,2,0,2,0,1,1,0,0,2,0,4,2,2,1,99,3,1,1,0,2,0,0,1,0,0,0,73,حركة النهضة:1  نداء تونس:1  الاتحاد الوطني الحر:1  
1,3,2,31,2,470,322,500,0,178,178,322,500,0,0,289,23,10,322,0,True,1855,2020,0,5,0,0,0,1,2,33,1,0,1,3,0,0,2,4,0,1,1,1,0,6,0,1,0,1,0,2,1,0,0,1,0,125,2,2,1,2,4,1,0,1,0,0,0,84,نداء تونس:1  حركة النهضة:1  
1,3,2,31,1,470,330,500,0,170,170,330,500,0,0,271,37,22,330,0,True,1825,2115,1,4,2,0,2,0,3,31,3,0,1,1,2,1,2,4,2,0,0,4,4,4,3,2,1,3,1,1,1,4,3,1,0,96,2,1,1,0,12,5,1,1,1,0,1,61,نداء تونس:1  حركة النهضة:1  
1,3,2,30,3,574,306,700,1,393,394,306,700,0,0,300,4,2,306,0,False,19.00,20.56,0,8,0,0,0,1,0,63,2,0,0,0,4,0,0,7,9,0,0,0,0,5,0,1,0,1,3,5,0,0,0,0,2,108,0,0,0,0,2,2,0,0,0,1,0,76,حركة النهضة:1  نداء تونس:1  
1,3,2,30,2,575,348,701,2,351,353,348,701,0,0,334,3,11,348,0,False,18:48,20:39,0,6,1,1,0,1,0,41,1,0,0,0,1,0,0,7,5,1,2,2,1,3,2,1,1,0,1,7,0,1,0,1,0,148,0,1,0,2,3,0,0,0,0,1,0,92,حركة النهضة:1  نداء تونس:1  الاتحاد الوطني الحر:1  
1,3,2,30,1,575,404,700,0,296,296,404,700,0,0,354,20,30,404,0,False,1824,2030,0,3,2,2,0,1,1,41,4,1,0,6,1,1,5,9,2,2,2,0,1,2,0,0,1,3,1,0,0,1,1,1,1,149,4,1,0,0,3,2,1,0,2,2,0,96,الحزب الجمهوري:1  حركة النهضة:1  نداء تونس:1  الاتحاد الوطني الحر:1  
1,3,1,29,8,580,364,700,1,336,337,363,700,0,1,353,5,5,363,0,False,1855,,0,10,0,0,0,1,1,43,1,0,2,0,4,1,6,11,9,1,2,0,0,2,0,1,0,2,1,6,0,1,0,0,0,125,1,2,1,0,3,1,0,1,0,0,0,114,حركة النهضة:1  
1,3,1,29,7,584,347,700,0,353,353,347,700,0,0,339,2,6,347,0,False,1830,2045,2,9,1,0,0,0,2,43,1,0,0,0,1,0,3,17,4,1,1,0,2,8,1,1,0,2,1,5,0,1,0,1,2,108,1,1,0,4,1,0,0,0,0,0,0,115,الحزب الجمهوري:1  حركة النهضة:1  نداء تونس:1  
1,3,1,29,6,584,363,700,1,337,338,363,701,1,0,352,9,2,363,0,False,18h30,21h,0,9,1,0,1,0,1,31,2,0,1,0,0,0,2,12,4,1,1,0,1,9,1,0,0,1,1,3,0,0,0,0,0,155,0,1,0,0,0,0,0,1,0,1,0,112,حركة النهضة:1  نداء تونس:1  الحزب الجمهوري:1  
1,3,1,29,5,584,416,700,3,281,284,416,700,0,0,402,6,8,416,0,False,18:15,21:05,0,5,1,0,0,0,1,31,2,1,1,2,1,0,4,9,2,4,2,1,0,9,0,1,0,0,0,6,0,1,0,0,1,199,1,2,0,1,5,1,0,0,0,1,0,107,حركة النهضة:  نداء تونس:  الاتحاد الوطني الحر:  
1,3,1,29,4,584,385,700,2,313,315,385,700,0,0,352,16,17,385,0,True,1900,2135,2,6,1,1,0,0,2,19,2,0,0,1,0,0,5,5,6,1,0,2,1,7,0,1,0,2,1,1,2,2,0,2,4,156,2,7,0,1,7,0,0,2,0,1,0,100,القائمة الدستورية الموحدة:1  التكتل من أجل العمل والحريات:1  حركة النهضة:1  نداء تونس:1  الحزب الجمهوري:1  
1,3,1,29,3,584,412,700,3,288,291,412,703,3,0,368,30,14,412,412,False,18:45,21:10,5,8,2,2,1,1,5,30,1,1,1,1,1,1,1,3,1,2,1,0,2,8,0,2,1,2,3,2,1,3,3,1,1,158,4,1,2,1,11,1,0,0,1,1,0,91,حركة النهضة:  نداء تونس:  الحزب الجمهوري:  
1,3,1,29,2,584,398,695,0,297,297,398,695,0,0,337,50,11,398,0,False,19:21,01:00,1,3,1,0,2,2,3,16,2,1,0,2,2,0,2,5,7,2,4,3,2,4,3,0,1,2,1,0,1,2,1,1,4,125,2,1,1,3,4,0,0,7,0,1,0,113,حركة النهضة:  نداء تونس:  الحزب الجمهوري:  
1,3,1,29,1,584,421,700,0,279,279,421,700,0,0,386,28,7,421,0,False,19:00,22:51,0,7,1,0,1,1,4,26,5,3,4,1,4,0,1,10,6,4,1,0,2,11,2,4,2,1,4,1,1,5,3,1,3,137,0,0,0,1,6,1,0,3,1,0,1,117,
1,6,5,62,6,514,347,600,1,253,254,346,600,0,1,343,3,1,347,1,False,1900,2100,0,8,0,0,0,2,0,16,5,0,0,0,2,0,1,16,12,2,1,0,0,0,0,1,3,3,0,9,0,1,0,1,1,134,2,0,0,1,1,0,2,0,0,1,0,110,حركة النهضة:1  نداء تونس:1  
1,6,5,62,5,519,385,600,0,215,215,385,600,0,0,275,3,7,385,0,False,18.05,,0,8,0,1,0,0,0,27,3,0,0,0,0,0,2,19,9,0,0,2,0,7,0,0,2,0,0,6,0,0,1,0,1,146,1,0,1,1,2,0,0,0,0,1,1,134,حركة النهضة:1  آفاق تونس:1  نداء تونس:1  
1,6,5,62,4,519,321,600,0,279,279,321,600,0,0,310,6,5,321,0,True,1918,2103,0,3,1,0,1,1,0,18,1,2,0,0,2,1,0,17,12,0,0,0,0,10,0,0,1,0,0,8,1,1,1,1,0,112,2,0,0,3,2,0,0,0,0,0,0,109,آفاق تونس:1  حركة النهضة:1  نداء تونس:1  الحزب الجمهوري:1  
1,6,5,62,3,519,365,600,2,233,235,365,600,0,0,338,13,14,365,0,True,18:40,21:00,0,3,0,0,0,1,1,16,4,1,1,0,1,0,4,7,9,1,0,0,2,5,1,0,1,1,2,1,0,3,1,0,0,131,5,0,0,0,6,2,3,1,1,0,0,124,حركة النهضة:  نداء تونس:  :  
1,6,5,62,2,519,376,594,2,216,218,376,594,0,0,343,28,5,376,0,True,18.40,22.00,0,7,1,0,1,0,2,12,4,0,1,1,2,1,3,8,8,0,1,3,0,6,0,3,0,2,0,2,0,2,0,2,1,123,4,1,1,3,4,2,1,0,1,0,2,128,حركة النهضة:1  نداء تونس:1  تيار المحبة:1  
1,6,5,62,1,519,369,600,0,231,231,369,600,0,0,323,24,22,369,0,True,18.30,21.26,1,6,4,2,0,1,6,4,6,1,3,1,4,3,3,3,4,1,0,0,1,7,0,1,1,2,1,2,0,3,0,3,0,78,8,2,2,3,9,2,2,5,0,3,1,134,نداء تونس:1  آفاق تونس:1  حركة النهضة:1  
1,6,4,61,2,474,331,500,2,167,169,331,500,0,0,331,3,7,10,0,True,19.25,22.55,0,4,0,1,0,1,0,46,4,0,0,1,1,1,4,12,7,0,3,2,2,4,1,0,0,1,0,6,1,1,2,4,1,127,1,0,0,2,3,0,0,1,0,1,0,76,نداء تونس:1  حركة النهضة:1  الجبهة الشعبية:1  الاتحاد الوطني الحر:1  
1,6,3,59,1,522,456,600,5,139,144,456,600,0,0,444,10,2,456,0,False,20.00,22.53,1,16,1,0,2,0,3,14,6,1,2,0,4,1,5,25,5,0,1,0,1,10,0,1,0,1,1,5,0,0,0,3,1,107,1,0,0,2,3,1,1,0,0,0,0,220,حركة النهضة:1  العريضة الشعبية:1  الجبهة الشعبية:1  نداء تونس:1  
1,6,3,58,3,437,361,500,0,139,139,361,500,0,0,359,1,1,361,0,True,1830,2115,0,16,1,0,1,1,1,21,2,0,0,0,2,0,4,17,9,1,1,0,0,10,0,0,4,4,0,7,0,2,0,2,0,127,2,0,0,1,1,0,0,0,0,1,0,121,آفاق تونس:1  نداء تونس:1  العريضة الشعبية:1  حركة النهضة:1  التكتل من أجل العمل والحريات:1  
1,6,3,58,2,436,343,500,1,156,157,343,500,0,0,338,1,4,343,0,False,19.05,21.38,0,22,1,0,0,0,0,24,3,0,0,0,0,0,1,21,6,0,2,0,0,17,0,0,0,2,0,5,1,2,1,0,0,112,5,0,1,0,0,1,0,1,0,1,0,109,حركة النهضة:1  التكتل من أجل العمل والحريات:1  نداء تونس:1  حركة النهضة:1  آفاق تونس:1  
1,6,3,58,1,436,366,508,1,141,142,366,508,0,0,355,6,5,366,0,False,1830,2200,0,16,0,1,0,0,1,14,1,0,1,2,1,0,1,10,9,1,1,0,1,5,1,0,0,4,0,4,0,1,0,3,0,137,3,1,1,1,3,1,1,0,0,0,1,128,آفاق تونس:1  العريضة الشعبية:1  الحزب الجمهوري:1  حركة النهضة:1  
1,6,2,57,6,573,434,600,3,163,166,434,600,0,0,427,1,6,434,0,True,19h19,21h31,0,17,1,0,0,1,2,18,5,0,0,0,1,1,2,22,11,0,0,0,0,6,0,0,1,2,0,7,0,2,0,0,0,142,1,1,1,0,5,1,3,1,0,0,0,173,حركة النهضة:1  نداء تونس:1  
1,6,2,57,5,574,448,600,5,147,152,448,600,0,0,436,7,5,448,0,True,19h15,,0,14,0,0,1,1,0,24,7,0,0,0,4,0,3,20,14,0,1,0,0,8,1,0,0,0,0,11,0,0,1,0,1,154,0,0,0,3,3,0,0,1,1,1,1,160,حركة النهضة:1  نداء تونس:1  الجبهة الشعبية:1  
1,6,2,57,4,574,398,600,2,200,202,398,600,0,0,396,0,2,398,0,True,19h10,22h30,0,27,0,0,0,0,0,21,3,0,1,0,4,0,3,27,16,2,1,0,0,4,0,0,0,0,0,15,0,0,0,0,0,90,4,0,0,0,0,0,0,0,0,0,0,178,حركة النهضة:1  نداء تونس:1  
1,6,2,57,3,574,466,600,4,130,134,466,600,0,0,444,19,3,466,0,False,1915,2150,0,17,1,0,3,0,1,20,7,0,0,0,1,1,1,23,13,0,1,0,0,7,0,0,1,1,0,6,0,2,0,1,1,145,4,1,0,0,3,0,1,3,0,0,0,179,نداء تونس:1  الحزب الجمهوري:1  حركة النهضة:1  
1,6,2,57,2,574,471,612,2,140,142,470,612,0,1,450,12,8,470,0,True,1930,2225,1,12,0,0,2,1,3,14,3,1,0,0,2,1,2,11,9,1,1,0,1,10,2,0,2,1,2,5,1,0,1,0,0,135,2,1,1,2,7,1,0,0,0,0,0,212,حركة النهضة:1  نداء تونس:1  الجبهة الشعبية:1  
1,6,2,57,1,574,451,700,1,248,249,451,700,0,0,431,14,6,451,0,False,1833,2145,0,10,1,1,0,0,2,14,5,1,0,1,4,0,5,5,10,1,4,3,2,8,0,1,0,4,0,2,0,2,3,4,0,134,2,0,2,3,4,2,1,1,1,1,2,185,حركة النهضة:1  نداء تونس:1  الاتحاد الوطني الحر:1  
1,6,1,56,6,527,350,600,8,242,250,349,599,1,1,345,2,2,349,0,True,"19,12",,0,26,1,0,0,0,1,24,4,1,2,0,2,1,0,15,12,1,1,0,0,6,0,0,4,2,0,2,0,0,0,1,1,118,1,0,0,1,2,0,0,0,0,0,0,116,آفاق تونس:  التكتل من أجل العمل والحريات:  حركة النهضة:  نداء تونس:  
1,6,1,56,5,532,415,600,0,185,185,415,600,0,0,399,6,10,415,0,False,1900,2210,0,18,0,0,1,0,0,34,1,9,0,0,0,10,41,22,21,1,0,0,0,7,0,0,5,2,0,4,0,1,0,0,1,143,5,0,0,2,2,0,1,0,0,0,1,123,التكتل من أجل العمل والحريات:1  آفاق تونس:1  نداء تونس:1  حركة النهضة:1  التكتل من أجل العمل والحريات:1  
1,6,1,56,4,532,385,600,1,214,215,385,600,0,0,379,4,2,385,0,False,1945,2215,0,25,1,1,1,0,1,32,2,1,0,0,2,0,2,24,22,0,0,0,0,6,0,1,2,2,0,3,0,0,0,2,0,94,0,0,1,0,1,0,0,0,0,1,0,152,حركة النهضة:1  نداء تونس:1  التكتل من أجل العمل والحريات:1  
1,6,1,56,3,532,406,600,0,194,194,406,600,0,0,397,6,3,406,0,True,1815,2145,0,22,1,2,0,0,0,14,5,0,1,0,5,1,1,15,12,1,1,0,0,2,0,0,8,1,0,4,1,1,1,3,0,153,3,2,1,1,2,4,0,1,0,2,1,125,حركة النهضة:1  نداء تونس:2  الجبهة الشعبية:1  
1,6,1,56,2,532,422,600,5,173,178,422,600,0,0,402,15,5,422,0,False,1825,2015,1,13,1,1,1,0,5,17,3,0,0,1,2,2,0,8,12,2,6,1,4,2,0,1,8,2,2,2,1,0,1,0,0,136,1,0,0,2,8,0,0,0,0,0,3,153,حركة النهضة:1  نداء تونس:1  آفاق تونس:1  الجبهة الشعبية:1  
1,6,1,56,1,532,423,601,4,178,182,419,601,0,4,375,25,19,419,0,True,1857,2115,2,16,4,0,0,2,2,18,4,0,2,1,4,0,5,7,7,3,4,1,1,2,1,1,9,8,2,4,1,1,0,2,3,123,3,0,1,0,5,0,1,3,0,0,1,121,حركة النهضة:1  التكتل من أجل العمل والحريات:1  نداء تونس:1  العريضة الشعبية:1  آفاق تونس:1  
1,4,8,49,2,301,232,400,1,167,168,232,400,0,0,231,0,1,232,0,False,18.20,20.55,0,10,0,1,0,0,0,24,0,1,1,0,2,0,2,17,6,2,0,1,0,5,0,0,1,0,0,7,0,0,0,2,1,58,3,0,0,0,2,0,0,0,0,0,0,85,آفاق تونس:1  حركة النهضة:1  الاتحاد من أجل تونس :1  الجبهة الشعبية:1  
1,4,8,49,1,302,255,400,1,144,145,255,400,0,0,250,2,3,255,0,False,1831,2052,0,7,0,0,0,0,2,10,5,0,1,0,1,0,1,11,9,0,1,0,0,7,0,1,1,0,0,2,0,1,1,1,0,77,2,1,0,2,6,1,0,0,0,0,1,98,حركة النهضة:1  آفاق تونس:1  الاتحاد الوطني الحر:1  نداء تونس:1  الجبهة الشعبية:1  
