circonscriptionId,delegationId,subDelegationId,centerID,stationId,registeredVoters,aSigningVoters,bDeliveredBallots,cSpoiledBallots,dLeftBallots,eCplusD,fExtractedBallots,gEplusF,hBminusG,iAminusF,jListVotes,kCancelledVotes,lBlankVotes,mJplusKplusL,nFminusM,countingStart,countingEnd,tampon, حركة الشعب,آفاق تونس,أمل وعمل,اتحاد الشباب الديمقراطي,اتحاد القوى الشبابية,الأحرار,الأمان,الأمانة والعدالة,الأمل,الائتلاف الديمقراطي للعمل والتنمية,الاتحاد الوطني الحر,الاتحاد من أجل تونس,الاصلاح والتنمية,البناء الوطني,التآلف,التحالف الديمقراطي,التكتل من أجل العمل والحريات,التيار الديمقراطي,الجبهة الشعبية,الجبهة الوطنية التونسية,الحركة الدستورية,الحركة الديمقراطية للاصلاح والبناء,الحرية من أجل العدالة والتنمية,الحزب التونسي,الحزب الجمهوري,الزيتونة,السلام والازدهار,الشباب الحر,الشعب يريد ,الصمود,العمل التونسي,القائمة البورقيبية,القائمة المستقلة العين الساهرة,القائمة المستقلة لخدمة منوبة,القلم,المؤتمر الشعبي,المؤتمر من أجل الجمهورية,المبادرة,المدافعون عن الحق,المستقبل,المعطلين عن العمل,النجاح,الوفاق ,تونس العزيزة,تونس الغد,تيار المحبة,حركة البناء المغاربي,حركة الديمقراطيين الاشتراكيين,حركة النهضة,حركة وفاء,حزب المجد,حزب المحافظين التونسيين,صوت شعب تونس,قائمة النور للديمقراطية والتنمية,قائمة حزب العدل والتنمية,متحدون من أجل تونس,حركة نداء تونس,نداء قرطاج,وطني,observers
5,7,1,68,2,537,452,600,1,147,148,452,600,0,0,421,20,11,452,0,True,18:30,22:05,1,15,1,2,0,2,1,1,0,2,18,8,0,0,1,2,6,10,7,1,1,0,0,1,7,3,0,1,1,0,2,0,4,2,1,1,2,7,1,1,0,3,0,0,1,1,1,0,89,1,0,0,1,0,2,0,208,0,1,الحركة الدستورية:1  الاتحاد الوطني الحر:1  التحالف الديمقراطي:1  حركة النهضة:1  نداء تونس:1  الحزب الجمهوري:1  
5,7,1,68,1,537,459,600,1,140,141,459,459,141,0,444,6,9,459,0,True,1845,2300,3,25,1,0,0,0,3,1,1,1,11,1,1,0,0,1,3,8,12,0,0,0,0,0,8,4,0,1,1,1,2,0,2,0,0,1,4,0,0,1,1,2,1,0,2,3,1,0,88,1,2,1,2,0,0,0,242,1,0,حركة النهضة:1   حركة الشعب:1  التكتل من أجل العمل والحريات:1  المبادرة:1  
5,2,6,21,2,366,259,400,1,140,141,259,400,0,0,252,1,6,259,0,False,1800,2130,0,5,0,0,1,0,0,0,0,0,21,0,0,0,0,0,4,5,3,0,1,0,1,0,5,0,0,0,0,2,8,3,2,0,0,0,4,3,0,0,1,1,0,0,0,6,1,1,83,1,0,0,0,0,0,0,90,0,0,حركة النهضة:1  نداء تونس:1  
5,2,6,21,1,366,288,400,0,112,112,288,400,0,0,267,14,7,288,0,False,1901,2115,2,0,0,3,0,1,0,0,2,3,13,0,1,0,1,0,2,4,2,0,0,0,0,1,3,1,0,1,0,1,3,2,0,0,0,0,3,4,1,0,0,1,0,0,0,4,0,1,100,1,2,0,0,0,2,0,102,0,0,حركة النهضة:1  تيار المحبة:1  نداء تونس:1  
5,2,5,20,4,461,225,500,0,275,275,225,500,0,0,217,4,4,225,0,True,18.30,21.00,2,5,1,1,2,0,0,1,0,1,29,2,0,0,0,3,1,2,9,1,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,3,0,0,0,0,0,0,56,3,0,0,1,0,0,0,87,0,0,حركة النهضة:2  نداء تونس:1  الاتحاد الوطني الحر:1  
5,2,5,20,3,464,261,500,2,237,239,261,500,0,0,248,7,6,261,0,True,19.05,21.30,3,5,2,0,0,1,0,1,1,6,25,1,0,0,0,2,0,1,6,0,0,1,0,1,2,0,0,1,0,0,0,1,0,1,0,0,2,3,0,1,0,1,0,1,2,1,0,1,68,4,2,0,2,1,1,0,96,0,1,حركة النهضة:1  المبادرة:1  الاتحاد الوطني الحر:1  التحالف الديمقراطي:1  نداء تونس:1  
5,2,5,20,2,464,318,500,1,181,182,318,500,0,0,280,26,12,318,0,False,1900,2225,1,2,0,1,4,1,1,2,2,1,28,2,1,1,0,3,4,4,7,0,2,2,1,2,2,2,1,0,0,1,1,3,1,1,1,1,1,2,2,1,0,0,0,0,4,2,2,0,64,1,2,1,1,1,3,3,102,2,0,حركة النهضة:1  نداء تونس:2  الاتحاد الوطني الحر:1  :  
5,2,5,20,1,464,345,500,1,155,156,344,500,0,1,294,41,9,344,0,True,20.00,,3,5,1,2,0,2,1,1,0,7,16,0,1,1,1,5,2,3,5,1,1,1,0,3,3,1,2,1,2,1,5,0,2,1,1,1,5,3,0,3,2,6,2,0,3,2,2,1,73,3,1,1,2,3,1,1,96,1,0,حركة النهضة:1  نداء تونس:2  الاتحاد الوطني الحر:1  
5,2,4,19,1,513,341,600,2,257,259,341,600,0,0,298,21,22,341,0,True,1815,2250,6,5,2,3,0,0,1,0,2,4,46,2,2,1,1,0,3,0,2,1,1,0,0,1,2,1,1,3,0,3,1,3,2,0,0,1,2,0,2,0,2,1,2,0,2,2,0,1,47,9,0,0,1,1,0,1,120,4,1,الاتحاد الوطني الحر:1  حركة النهضة:1  نداء تونس:1  
5,2,4,18,2,480,328,600,0,272,272,328,600,0,0,313,3,12,328,0,False,19.20,,5,3,1,1,1,0,0,0,0,4,29,0,0,0,0,3,0,7,4,0,0,0,0,0,3,2,1,0,1,0,0,0,0,0,0,0,2,2,0,0,1,0,1,0,0,1,0,0,69,8,1,1,0,1,0,0,159,2,0,حركة النهضة:1  الاتحاد الوطني الحر:1  نداء تونس:2  
5,2,4,18,1,480,397,600,4,201,205,395,600,0,2,358,29,8,395,0,True,1825,2152,2,6,2,1,2,0,0,0,2,6,27,1,0,0,3,5,0,3,9,0,0,1,2,1,4,0,0,1,1,0,1,3,1,1,0,1,2,7,0,2,0,0,0,1,4,5,1,0,93,3,2,0,0,4,0,0,145,2,1,حركة النهضة:2  نداء تونس:1  الاتحاد الوطني الحر:2  
5,2,3,17,1,256,183,300,0,117,117,183,300,0,0,170,8,5,183,0,True,1835,2100,4,3,1,0,0,0,0,10,1,1,8,0,0,0,1,1,1,1,0,0,0,0,4,2,0,1,0,0,1,0,1,1,0,1,0,1,3,6,0,0,0,2,0,2,1,1,0,0,75,1,0,0,1,4,0,0,30,0,0,حركة النهضة:1  نداء تونس:1  
5,2,3,16,5,576,281,700,0,419,419,281,700,0,0,268,5,8,281,0,True,1835,2022,1,5,0,1,3,0,0,0,0,1,45,2,0,1,0,0,2,2,9,0,1,0,0,1,3,0,0,2,0,1,0,0,0,0,0,2,7,1,0,0,0,0,1,0,0,2,0,1,87,3,3,1,0,0,0,0,79,1,0,حركة النهضة:1  نداء تونس:1  
5,2,3,16,4,576,297,700,1,402,403,297,700,0,0,281,3,13,297,0,False,1845,2125,3,7,0,0,2,0,1,1,2,1,51,3,0,0,0,1,3,3,10,1,1,0,1,1,4,0,0,0,0,0,1,0,0,1,1,1,3,2,0,1,1,1,1,0,1,4,0,1,94,5,3,0,1,0,1,0,62,0,1,حركة النهضة:1  نداء تونس:1  
5,2,3,16,3,576,376,700,0,324,324,376,700,0,0,359,11,6,376,0,False,18h30,21h,5,2,3,2,1,1,0,2,0,2,36,1,1,1,1,2,1,1,12,1,0,0,0,0,5,0,1,2,1,0,3,5,1,1,0,0,5,2,1,1,0,1,4,3,2,7,0,0,155,0,6,2,1,1,2,0,72,0,0,حركة النهضة:1  نداء تونس:1  
5,2,3,16,2,576,397,700,1,302,303,397,700,0,0,356,32,9,397,0,True,18H50,21H30,6,4,3,1,3,4,1,1,3,7,25,4,0,1,0,1,3,2,3,1,3,2,5,1,8,2,1,0,2,0,2,3,3,1,0,0,4,1,3,1,0,2,3,0,0,6,0,2,120,4,2,1,3,0,4,2,89,2,2,حركة النهضة:1  نداء تونس:1  تيار المحبة:1  
5,2,3,16,1,576,406,700,0,294,294,406,700,0,0,347,45,14,406,0,False,1845,2110,4,3,0,5,0,0,1,2,3,7,27,2,7,1,2,2,2,3,11,4,4,2,5,2,1,5,1,3,2,0,7,5,2,2,2,0,5,2,2,0,0,2,1,1,1,4,2,3,99,4,4,1,6,3,4,2,66,5,1,حركة النهضة:1  الاتحاد الوطني الحر:1  نداء تونس:1  تيار المحبة:1  
5,2,2,15,1,453,317,500,3,180,183,317,500,0,0,276,35,6,317,0,False,19h56,21h31,2,3,1,0,0,2,0,0,0,3,19,2,0,1,2,2,5,3,3,0,1,3,4,1,6,1,0,0,0,1,3,1,0,0,0,0,3,7,1,0,1,1,0,1,1,0,2,2,86,9,1,1,0,1,2,1,85,2,0,حركة النهضة:1  نداء تونس:1  حركة وفاء:1  
5,2,2,14,1,171,106,200,1,93,94,106,200,0,0,90,12,4,106,0,True,18H15,20H40,1,2,0,1,0,1,0,0,0,1,9,1,0,0,0,1,0,0,6,0,1,2,0,0,2,0,1,0,0,1,1,0,1,1,0,0,1,1,0,0,0,2,0,0,0,2,0,2,16,1,0,0,0,0,1,0,28,2,0,الاتحاد الوطني الحر:1  حركة النهضة:1  نداء تونس:1  
5,2,2,13,7,576,400,700,0,300,300,400,700,0,0,393,5,2,400,0,True,19H,21H30,1,9,3,0,2,1,1,0,0,1,84,0,0,0,0,1,1,3,17,0,0,1,0,1,0,0,0,1,0,2,0,0,0,0,1,2,10,2,0,0,1,3,1,0,0,2,0,0,102,2,1,0,0,7,0,0,130,0,0,حركة النهضة:1  نداء تونس:1  آفاق تونس:1  
5,2,2,13,6,577,382,700,3,315,318,382,700,0,0,362,12,8,382,0,True,19H15,22H55,0,8,3,1,1,1,1,0,0,1,58,0,0,0,0,3,1,21,15,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,10,2,0,1,0,2,0,0,1,1,0,4,95,0,2,0,1,5,1,1,116,0,0,حركة النهضة:1  نداء تونس:1  
5,2,2,13,5,577,407,700,2,291,293,407,700,0,0,399,6,2,407,0,True,1900,2245,2,6,2,0,0,1,0,0,0,0,57,7,0,1,1,4,3,15,6,1,0,0,0,0,5,0,0,0,0,0,3,0,0,0,1,1,4,1,0,1,1,10,1,2,0,4,0,3,132,10,1,0,1,4,1,1,104,2,0,حركة النهضة:2  نداء تونس:1  
5,2,2,13,4,577,460,700,0,240,240,460,700,0,0,446,12,2,460,0,False,19H11,22H22,0,5,2,0,0,2,0,1,0,1,60,4,0,0,0,1,2,12,8,2,0,1,0,0,6,1,0,0,0,1,1,1,1,0,0,0,6,2,1,1,0,6,1,0,1,3,0,3,182,2,1,0,1,3,0,1,116,4,0,حركة النهضة:1  نداء تونس:1  
5,2,2,13,3,577,465,700,1,234,235,465,700,0,0,440,20,5,465,0,True,1900,2130,2,6,4,1,0,1,1,1,1,7,53,2,0,1,1,0,4,6,11,1,1,0,0,0,3,1,0,0,2,1,2,2,1,0,0,1,6,4,0,1,2,2,0,0,4,4,2,2,177,2,1,0,0,1,1,2,110,0,2,التيار الديمقراطي:1  حركة النهضة:1  نداء تونس:1  الاتحاد الوطني الحر:1  
5,2,2,13,2,577,467,700,1,232,233,467,700,0,0,418,22,27,467,0,False,1815,2315,3,1,2,2,1,3,1,3,3,4,33,2,0,4,2,1,7,2,8,4,4,0,1,2,5,2,0,0,1,0,5,3,2,2,2,2,4,6,1,3,2,5,3,0,3,2,1,1,138,2,0,2,1,3,2,1,118,3,2,حركة النهضة:1  الاتحاد الوطني الحر:1  نداء تونس:1  أمل وعمل:2  
5,2,2,13,1,577,481,700,1,218,219,481,700,0,0,444,24,13,481,0,True,1815,2200,1,5,3,2,1,1,2,0,1,2,37,1,0,1,1,1,1,5,4,1,3,1,0,2,4,2,1,0,1,0,4,0,3,1,0,3,3,9,0,3,1,8,2,1,4,4,1,1,134,2,3,1,1,7,1,0,161,1,1,حركة النهضة:1  الاتحاد الوطني الحر:1  نداء تونس:1  التكتل من أجل العمل والحريات:1  
5,2,1,12,3,489,264,600,0,336,336,264,600,0,0,253,5,6,264,0,False,1900,,1,2,1,0,0,3,3,0,0,1,65,1,0,0,0,0,4,4,5,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,6,0,1,74,0,4,0,1,2,0,0,68,0,0,حركة النهضة:1  نداء تونس:1  
5,2,1,12,2,489,328,600,0,272,272,328,600,0,0,309,8,11,328,0,False,18H30,22H30,4,3,2,1,1,2,1,1,3,5,39,1,0,0,1,0,0,4,3,0,1,0,1,0,2,0,1,0,0,1,1,1,0,0,0,1,6,2,0,0,0,0,0,0,1,3,0,1,117,4,3,0,0,0,1,1,90,0,0,حركة النهضة:2  نداء تونس:1  تيار المحبة:1  
5,2,1,12,1,489,372,600,2,228,230,370,600,0,2,307,46,17,370,0,False,1955,2335,1,1,2,1,4,0,2,0,2,8,39,1,0,0,1,2,2,2,4,1,1,0,1,2,0,0,2,1,0,1,1,2,2,3,1,1,2,2,1,1,0,0,4,2,1,0,1,0,107,3,3,1,2,4,2,0,78,2,0,حركة النهضة:1  نداء تونس:1  
5,2,1,11,7,547,321,600,0,279,279,321,600,0,0,313,4,4,321,0,True,18H43,21H20,0,5,0,1,3,0,0,1,0,0,69,0,1,0,0,1,2,5,10,2,1,0,0,1,6,0,0,2,1,1,1,1,0,0,0,0,9,3,0,0,1,1,0,0,0,2,0,0,89,2,1,0,1,3,1,0,86,0,0,حركة النهضة:1  نداء تونس:1  
5,2,1,11,6,551,290,600,0,310,310,290,600,0,0,281,4,5,290,0,True,19H,20H20,1,3,1,0,2,0,0,1,0,0,54,2,0,0,0,3,2,13,4,0,0,1,0,1,3,0,0,0,0,0,1,0,0,0,1,1,7,0,0,0,1,0,0,0,0,3,0,0,82,1,3,0,0,0,0,2,88,0,0,حركة النهضة:1  نداء تونس:1  تيار المحبة:1  
5,2,1,11,5,551,360,600,0,240,240,360,600,0,0,349,5,6,360,0,False,18h35,22h,2,5,2,0,2,1,0,2,1,3,55,0,0,0,0,0,2,6,4,0,1,0,0,0,3,0,0,0,0,0,1,2,0,0,0,1,4,1,0,2,1,2,1,0,0,1,0,0,146,9,1,1,0,0,0,0,87,0,0,حركة النهضة:1  نداء تونس:1  
5,2,1,11,4,551,388,600,2,210,212,388,600,0,0,371,7,10,388,0,False,1900,2100,2,4,2,2,2,2,0,1,0,3,53,3,1,1,0,3,2,1,8,3,1,1,0,1,5,1,1,0,0,0,1,3,0,0,0,2,3,5,0,2,0,0,1,1,2,2,2,1,142,4,1,2,0,3,1,0,88,1,1,نداء تونس:1  حركة النهضة:1  تيار المحبة:1  
5,2,1,11,3,551,400,600,0,200,200,400,600,0,0,329,17,54,400,0,False,1825,2336,3,6,1,4,0,3,3,1,3,6,45,2,0,0,2,2,4,1,6,0,2,1,1,0,3,2,0,1,0,1,0,3,1,1,2,0,7,5,0,1,0,2,0,0,2,6,0,1,103,6,0,2,2,1,0,0,78,3,0,حركة النهضة:1  نداء تونس:1  قائمة النور للديمقراطية والتنمية:1  
5,2,1,11,2,551,401,600,6,199,205,395,600,0,6,340,47,8,394,1,False,1910,2330,2,2,3,5,0,1,0,0,1,4,58,1,2,0,0,1,2,2,6,1,2,0,4,0,2,1,1,2,0,0,2,3,2,1,2,3,4,2,2,0,0,2,3,0,2,6,0,0,108,2,4,2,0,1,2,0,82,2,0,حركة النهضة:1  الأمانة والعدالة:1  
5,2,1,11,1,551,428,600,0,172,172,428,600,0,0,385,30,13,428,0,False,1835,2200,2,3,2,1,1,1,0,5,5,7,41,5,2,0,4,2,5,4,6,1,2,0,0,4,6,0,1,4,1,0,2,4,2,3,1,1,4,3,0,2,0,5,0,0,5,1,2,0,106,2,6,2,2,5,1,2,109,0,0,نداء تونس:1  حركة النهضة:1  
5,2,1,10,2,318,193,400,1,206,207,193,400,0,0,189,3,1,193,0,True,1900,2055,1,4,0,1,0,0,1,0,0,1,37,0,0,0,0,1,0,6,5,2,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,3,1,0,0,0,2,0,0,1,1,0,0,52,1,0,0,0,1,0,0,62,0,0,حركة النهضة:1  نداء تونس:1  الاتحاد الوطني الحر:2  
5,2,1,10,1,318,225,400,0,175,175,225,400,0,0,214,6,5,225,0,True,18.25,18.45,1,2,0,0,0,1,3,0,0,1,16,0,0,0,0,0,1,5,5,1,1,0,1,0,1,0,1,0,1,0,1,2,0,0,0,0,5,1,0,0,0,3,1,0,1,2,0,1,91,0,2,0,1,1,0,0,61,0,0,حركة النهضة:1  قائمة النور للديمقراطية والتنمية:1  نداء تونس:1  
5,2,1,9,3,516,299,600,2,299,301,299,600,0,0,293,2,4,299,0,False,19H,21H45,2,3,0,1,1,1,2,1,1,3,67,1,0,0,0,0,1,11,4,0,0,0,0,1,5,0,0,0,0,0,0,0,0,1,2,0,5,1,0,0,0,0,1,0,1,2,0,0,94,8,3,0,0,0,0,0,70,0,0,الاتحاد الوطني الحر:1  حركة النهضة:1  
5,2,1,9,2,517,352,600,4,244,248,352,600,0,0,332,10,10,352,0,False,19H25,23H,3,6,0,1,0,0,4,0,2,3,36,0,1,0,0,3,2,8,5,1,0,0,1,2,1,1,2,0,0,0,2,2,0,1,1,0,7,1,0,2,0,1,1,1,1,3,1,2,138,13,2,1,0,0,0,0,69,1,0,حركة النهضة:1  تيار المحبة:1  
5,2,1,9,1,517,383,600,2,215,217,383,600,0,0,339,15,29,383,0,False,19H,22H30,6,3,3,3,0,0,3,1,3,3,43,3,0,2,2,1,1,3,6,1,1,1,0,0,5,1,1,0,2,0,2,4,3,0,0,0,4,5,2,1,1,2,1,0,3,2,3,1,109,10,3,0,1,2,1,0,81,0,0,حركة النهضة:1  نداء تونس:1  تيار المحبة:1  
5,1,4,8,1,433,268,500,0,232,232,268,500,0,0,252,10,6,268,0,False,1830,2100,3,7,1,1,0,2,2,1,1,3,30,1,0,0,1,1,1,6,8,0,0,0,0,3,3,2,1,1,1,2,2,1,0,3,1,2,1,4,1,1,0,1,2,1,3,1,0,1,64,2,2,0,2,0,1,1,69,4,0,حركة النهضة:2  نداء تونس:3  
5,1,4,7,2,368,209,400,0,191,191,209,400,0,0,195,8,6,209,0,True,18.15,19.50,3,0,0,1,0,1,0,0,3,4,18,0,1,0,1,0,2,0,4,0,0,1,1,0,5,0,1,0,2,0,6,1,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,1,44,0,1,0,0,2,0,0,85,0,0,حركة النهضة:1  تيار المحبة:1  نداء تونس:2  الجبهة الشعبية:1  
5,1,4,7,1,369,272,400,0,128,128,272,400,0,0,246,21,5,272,0,True,1805,2120,9,4,4,0,1,1,4,1,5,8,17,2,0,3,0,1,2,3,4,2,0,0,0,4,4,0,2,0,2,0,6,0,0,2,1,2,2,0,1,1,0,2,1,0,7,3,1,2,44,6,1,1,0,1,2,1,76,0,0,حركة النهضة:1  تيار المحبة:1  نداء تونس:1  الاتحاد الوطني الحر:1  
5,1,3,6,1,541,324,600,0,276,276,324,600,0,0,309,10,5,324,0,True,18.51,20.15,4,8,3,6,0,1,0,4,2,4,33,1,1,0,1,0,2,2,0,1,0,2,1,1,3,1,1,1,2,0,2,5,2,4,1,1,4,5,1,1,4,1,2,2,3,2,1,0,67,2,1,0,2,4,2,0,104,1,0,أمل وعمل:1  حركة النهضة:1  تيار المحبة:1  نداء تونس:1  
5,1,3,5,1,414,283,500,4,217,221,279,500,0,4,240,32,7,279,0,True,18.41,21.25,11,3,2,2,2,2,1,2,1,4,15,1,0,2,0,3,0,1,2,1,0,1,1,2,1,0,0,3,2,1,1,4,0,1,0,1,1,6,0,1,2,3,2,0,1,4,1,0,36,3,5,2,1,1,1,2,95,0,1, حركة الشعب:1  حركة النهضة:1  المبادرة:1  نداء تونس:1  
5,1,2,4,3,487,261,600,1,338,339,261,600,0,0,250,8,3,261,0,True,1830,2030,2,11,2,1,0,0,0,0,0,1,28,1,0,0,0,3,5,3,3,0,0,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,3,1,0,0,0,0,2,0,1,8,1,1,89,4,0,0,0,0,1,0,73,1,0,التكتل من أجل العمل والحريات:1  تيار المحبة:1  حركة النهضة:1  العمل التونسي:1  نداء تونس:1  
5,1,2,4,2,488,319,600,1,280,281,319,600,0,0,297,20,2,319,0,True,18.20,,3,4,0,2,1,2,0,1,1,3,20,1,0,2,0,0,2,4,3,1,0,5,1,0,1,0,0,1,1,0,7,1,1,0,0,1,1,4,0,2,2,0,0,1,2,6,0,0,108,2,1,1,0,1,2,1,92,1,3,حركة النهضة:1  نداء تونس:1  
5,1,2,4,1,488,334,600,0,266,266,334,600,0,0,292,34,8,334,0,True,18.30,23.00,0,2,1,3,1,1,1,4,2,4,21,5,1,1,2,3,0,0,6,3,2,1,1,1,7,1,0,2,2,0,7,4,3,2,1,0,3,7,2,3,0,3,1,0,1,6,1,1,81,4,1,1,1,0,2,2,75,2,0,حركة النهضة:1  المبادرة:1  الجبهة الشعبية:1  نداء تونس:1  
5,1,1,3,1,567,359,600,5,236,241,359,600,0,0,322,23,14,359,0,True,19.00,21.40,5,4,6,1,0,1,1,1,2,5,19,3,1,0,2,1,2,6,3,1,1,1,5,1,7,2,0,0,3,1,1,1,1,1,2,1,1,5,1,1,0,1,0,0,6,2,0,0,37,7,0,2,1,0,2,1,162,0,1,أمل وعمل:1  حركة النهضة:1  المبادرة:1  الجبهة الشعبية:1  نداء تونس:1  الاتحاد الوطني الحر:1  
5,1,1,2,3,492,332,600,1,267,268,332,600,0,0,328,2,2,332,0,True,18.45,20.40,2,10,18,0,0,1,0,1,3,1,24,0,0,0,0,1,0,11,5,1,0,1,1,1,1,1,0,1,0,0,1,3,0,4,0,0,1,7,0,1,0,0,0,0,0,0,0,1,75,5,1,0,0,0,0,0,145,0,0,حركة النهضة:1  نداء تونس:1  الاتحاد الوطني الحر:1  
5,1,1,2,2,492,399,600,2,199,201,399,600,0,0,373,13,13,399,0,True,18.30,22.30,2,5,21,1,0,0,2,2,1,2,17,5,0,1,1,3,3,9,6,0,0,0,1,2,3,1,1,0,1,0,1,2,1,3,1,0,5,6,0,0,1,2,1,0,0,1,1,1,106,2,0,0,0,1,3,0,143,1,1,حركة النهضة:1  المبادرة:1  الاتحاد الوطني الحر:1  
5,1,1,1,4,583,357,700,0,343,343,357,700,0,0,348,4,5,357,0,True,18.55,20.40,2,10,21,0,0,0,0,0,3,0,50,0,0,0,1,3,3,8,16,0,0,2,3,2,2,1,0,1,0,0,0,2,0,1,0,0,1,2,0,0,0,0,2,0,0,0,0,0,63,1,1,0,0,0,0,0,147,0,0,حركة النهضة:1  نداء تونس:1  الاتحاد الوطني الحر:1  
5,1,1,1,3,585,440,700,0,260,260,440,700,0,0,422,7,11,440,0,True,1830,2130,5,8,25,1,0,1,0,0,2,1,22,2,0,0,0,5,0,7,10,0,0,1,0,0,2,0,0,0,1,1,1,1,1,1,0,1,5,4,0,1,0,1,0,0,0,0,0,0,155,3,3,0,0,0,0,1,149,1,0,أمل وعمل:1  حركة النهضة:1  تيار المحبة:1  نداء تونس:1  
5,1,1,1,2,585,458,700,0,242,242,458,700,0,0,427,16,15,458,0,True,1850,2100,4,7,27,1,0,1,1,1,5,5,15,1,1,0,3,1,4,3,13,1,2,3,3,2,2,3,0,1,1,1,2,2,3,1,0,0,0,1,0,2,0,1,2,0,4,3,0,0,118,2,1,0,0,1,1,0,169,2,0,حركة النهضة:1  نداء تونس:1   حركة الشعب:1  القائمة البورقيبية:1  
5,1,1,1,1,585,475,700,3,222,225,475,700,0,0,426,38,11,475,0,True,19.12,22.28,3,4,24,2,2,0,2,1,2,5,14,1,0,0,1,1,1,1,9,2,0,0,0,2,2,1,2,1,2,1,3,5,1,3,2,2,1,6,1,4,1,1,1,0,7,2,1,0,81,5,0,3,2,3,3,1,194,5,2,نداء تونس:1  التكتل من أجل العمل والحريات:1  حركة النهضة:1  المبادرة:1  الاتحاد الوطني الحر:1  
5,5,4,52,8,533,281,600,1,319,320,280,600,0,1,268,4,8,280,0,False,1945,2100,0,2,1,1,6,0,2,0,0,2,47,0,0,0,0,4,1,5,11,1,0,0,0,0,3,1,0,2,1,0,2,0,0,1,0,0,4,3,0,0,0,2,1,0,0,3,5,0,81,0,0,0,1,0,0,0,75,0,0,نداء تونس:1  حركة النهضة:1  آفاق تونس:1  اتحاد القوى الشبابية:1  
5,5,4,52,7,537,253,600,0,347,347,253,600,0,0,238,7,8,253,0,False,19:40,23:00,1,2,0,2,1,1,3,0,1,2,27,1,0,0,0,0,0,5,2,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,1,0,2,1,0,0,1,2,0,1,0,2,0,0,89,2,1,0,1,0,0,0,79,1,0,القائمة البورقيبية:  حركة النهضة:  
5,5,4,52,6,537,301,599,2,296,298,301,599,0,0,294,5,2,301,0,False,19:00,21:45,0,6,0,0,5,1,0,1,3,3,27,1,0,0,1,1,1,13,10,1,3,0,1,0,6,3,0,0,0,0,1,1,0,2,0,0,6,1,0,0,0,5,0,0,0,1,11,0,97,1,0,0,2,0,1,1,75,2,0,نداء تونس:  حركة النهضة:  
5,5,4,52,5,537,368,600,1,232,233,368,601,1,0,348,17,2,368,0,True,18:15,,2,12,0,3,1,2,0,1,1,3,24,1,2,0,0,1,2,2,7,0,1,0,2,1,7,0,1,6,1,0,1,4,2,1,0,0,4,6,2,3,2,4,1,0,0,3,5,0,127,1,0,2,3,1,0,0,99,0,1,حركة النهضة:1  نداء تونس:1  
5,5,4,52,3,537,399,600,1,200,201,399,600,0,0,372,17,10,399,0,False,19h30,22h35,2,8,4,3,1,5,4,2,3,5,35,2,2,3,1,2,4,1,5,2,1,1,1,1,6,0,3,0,2,0,1,2,3,2,2,0,3,6,3,0,0,0,2,0,3,3,6,0,129,3,0,0,5,2,1,3,81,2,1,التكتل من أجل العمل والحريات:1  حركة النهضة:1  نداء تونس:2  
5,5,4,52,2,537,367,600,0,233,233,367,600,0,0,311,44,12,367,0,False,18h40,21h35,3,5,3,2,1,3,5,4,3,10,21,2,1,0,1,0,2,4,1,2,2,2,1,5,2,3,1,4,2,1,2,1,1,1,3,0,4,7,4,1,1,3,1,1,1,1,5,1,82,7,1,2,6,0,1,0,78,1,0,حركة النهضة:1  نداء تونس:1  
5,5,4,52,1,537,418,600,2,178,180,417,597,3,1,364,20,33,417,0,False,19H25,23H35,5,7,3,3,7,0,3,2,4,2,29,1,2,4,0,1,3,1,3,3,0,1,1,1,4,1,2,0,0,3,4,0,3,2,2,3,6,4,1,3,0,8,5,0,2,1,7,0,103,7,0,0,4,1,2,2,98,0,0,حركة النهضة:1  
5,5,3,51,7,570,311,700,0,389,389,311,700,0,0,303,4,4,311,0,False,1845,2110,3,10,0,0,1,0,1,0,0,0,50,4,0,0,0,2,1,8,15,3,1,0,0,1,3,0,0,3,4,1,0,1,0,2,0,0,7,1,0,0,1,1,0,0,0,1,0,0,62,1,1,0,0,0,0,0,113,1,0,حركة النهضة:1  نداء تونس:1  الجبهة الوطنية التونسية:1  
5,5,3,51,6,572,289,700,1,410,411,289,700,0,0,283,3,3,289,0,True,1840,2015,3,4,0,0,0,2,0,1,0,2,54,0,0,0,0,2,2,16,5,2,2,0,0,1,2,0,0,0,1,0,0,1,1,0,0,1,4,3,1,0,0,2,0,0,0,7,0,0,82,2,1,0,0,0,0,1,76,2,0,الجبهة الشعبية:1  حركة النهضة:1  نداء تونس:1  
