circonscriptionId,delegationId,subDelegationId,centerID,stationId,registeredVoters,aSigningVoters,bDeliveredBallots,cSpoiledBallots,dLeftBallots,eCplusD,fExtractedBallots,gEplusF,hBminusG,iAminusF,jListVotes,kCancelledVotes,lBlankVotes,mJplusKplusL,nFminusM,countingStart,countingEnd,tampon,آفاق تونس,الأمان,الاتحاد الوطني الحر,الاتحاد من أجل تونس,الاصلاح والمواطنة ,الانقاذ,التحالف الديمقراطي,التطلع,التيار الديمقراطي,الجبهة الشعبية,الحركة الدستورية,الحزب الجمهوري,الحزب الديمراطي للعدالة والرخاء,الرفاهة,الشباب الديمقراطي,الشعب يريد,العدالة والتنمية,العزة لتونس,العزم والارادة والعمل,المؤتمر من أجل الجمهورية,المبادرة,تيار المحبة ,تيار صوت الشعب الحر,حركة التونسي,حركة النهضة,حركة وفاء,حزب المجد,صوت شعب تونس,فلاح,حركة نداء تونس,نضال كريم,observers
21,1,10,17,1,333,174,402,1,227,228,174,402,0,0,157,14,3,174,0,False,18.40,20.20,5,0,4,3,3,0,0,2,1,0,1,1,0,2,0,2,0,1,1,1,2,7,1,0,33,3,0,1,0,81,2,آفاق تونس:2  حركة النهضة:2  نداء تونس:2  
21,1,10,16,2,320,150,403,0,253,253,150,403,0,0,144,2,4,150,0,False,19.25,19.33,2,0,8,1,1,0,0,0,3,1,0,5,0,1,0,0,0,0,0,0,2,4,1,1,51,0,0,0,2,60,1,حركة النهضة:2  فلاح:1  نداء تونس:1  
21,1,10,16,1,321,220,400,0,180,180,220,400,0,0,207,7,6,220,0,False,18.15,20.00,6,1,8,2,2,0,0,3,2,1,1,6,0,3,1,1,3,1,1,2,5,6,3,1,45,1,0,0,0,102,0,حركة النهضة:1  آفاق تونس:1  نداء تونس:2  الاتحاد الوطني الحر:1  
21,1,9,15,4,476,201,600,0,399,399,201,600,0,0,199,2,0,201,0,False,18.15,19.30,29,1,8,0,0,0,0,1,2,4,1,3,0,1,0,1,1,0,1,3,4,0,2,2,45,0,0,0,4,86,0,آفاق تونس:1  الاتحاد الوطني الحر:1  حركة النهضة:1  الحزب الجمهوري:1  
21,1,9,15,3,479,241,603,7,355,362,241,603,0,0,225,12,4,241,0,False,18.50,21.25,31,0,6,4,0,2,1,0,0,7,1,9,1,2,1,0,1,0,0,1,4,2,2,0,68,0,2,2,2,72,4,آفاق تونس:1  فلاح:1  حركة النهضة:1  الحزب الجمهوري:1  نداء تونس:1  
21,1,9,15,2,479,309,598,6,283,289,309,598,0,0,281,25,3,309,0,False,18.48,21.50,26,1,1,0,2,2,4,2,3,2,1,9,0,0,0,1,0,0,1,3,4,5,3,0,116,5,1,1,3,83,2,فلاح:1  آفاق تونس:1  حركة النهضة:1  الحزب الجمهوري:1  نداء تونس:1  
21,1,9,15,1,479,324,600,2,274,276,324,600,0,0,284,30,10,324,0,False,18.52,20.48,20,2,5,5,4,0,1,3,3,3,2,4,3,2,4,1,2,3,1,3,9,7,1,5,69,7,2,2,2,107,2,
21,1,8,14,2,330,188,400,0,212,212,188,400,0,0,177,6,5,188,0,False,18.00,19.08,12,1,9,0,0,0,1,0,1,6,0,1,0,0,0,0,0,0,1,0,3,4,0,1,60,1,1,0,0,75,0,نداء تونس:1  تيار المحبة :1  الاتحاد الوطني الحر:1  حركة النهضة:1  
21,1,8,14,1,331,239,401,0,162,162,239,401,0,0,222,17,0,239,0,False,1800,1946,9,0,5,2,2,2,0,3,0,4,4,3,0,2,0,2,0,0,0,1,6,5,1,1,59,2,1,1,4,103,0,حركة النهضة:1  حركة النهضة:1  
21,1,7,13,2,507,254,610,2,354,356,254,610,0,0,244,8,3,255,1,False,,2030,24,0,4,0,0,0,1,0,5,3,0,3,0,0,0,2,0,1,0,7,4,6,0,1,61,4,0,3,1,113,1,آفاق تونس:1  نداء تونس:1  حركة النهضة:1  
21,1,7,13,1,507,356,600,21,223,244,356,600,0,0,322,18,16,356,0,False,1830,2040,31,1,6,2,0,1,0,4,1,7,4,3,1,2,0,2,0,0,1,5,6,12,1,3,70,8,1,1,4,138,4,آفاق تونس:1  الاتحاد الوطني الحر:1  نداء تونس:1  حركة النهضة:1  
21,1,6,12,1,230,134,306,2,170,172,134,306,0,0,128,5,1,134,0,True,1800,1950,3,1,3,0,0,0,0,1,0,0,0,1,0,1,0,1,2,0,2,0,2,11,0,0,36,0,0,0,1,62,1,نداء تونس:1  حركة النهضة:1  الاتحاد الوطني الحر:1  المبادرة:1  نداء تونس:1  
21,1,6,11,1,436,245,500,2,254,256,244,500,0,1,230,12,2,244,0,False,1843,2018,1,0,5,1,0,1,1,0,2,1,0,9,1,2,0,4,0,0,3,1,3,9,0,3,64,1,3,0,0,113,2,آفاق تونس:1  نداء تونس:3  حركة النهضة:1  الاتحاد الوطني الحر:1  
21,1,5,10,1,274,174,314,11,129,140,174,314,0,0,162,10,2,174,0,False,1820,1945,1,0,5,0,0,0,0,3,1,0,0,2,0,3,1,2,1,3,0,1,3,1,0,2,32,2,0,3,6,90,0,الاتحاد الوطني الحر:1  فلاح:1  نداء تونس:1  حركة النهضة:1  
21,1,5,9,1,170,132,200,0,68,68,132,200,0,0,122,7,3,132,0,False,1800,1900,0,2,2,3,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,5,0,0,1,34,2,0,0,0,67,0,الاتحاد الوطني الحر:1  حركة النهضة:1  نداء تونس:2  
21,1,4,8,1,418,283,500,24,196,220,283,503,3,0,259,22,2,283,0,True,1838,2045,2,0,4,0,0,0,3,1,5,4,0,9,0,1,0,2,0,0,0,0,18,3,1,1,57,3,9,3,1,129,3,المبادرة:1  حركة النهضة:1  نداء تونس:1  الاتحاد الوطني الحر:1  آفاق تونس:1  
21,1,3,7,2,507,335,600,1,264,265,335,600,0,0,300,18,17,335,0,False,1830,2028,2,0,10,1,5,0,0,0,2,1,1,15,0,1,0,1,0,1,1,0,24,2,3,1,168,0,6,0,4,49,2,حركة النهضة:1  نداء تونس:1  المبادرة:1  الحزب الجمهوري:1  الاتحاد الوطني الحر:1  
21,1,3,7,1,508,397,600,0,203,203,397,600,0,0,367,19,11,397,0,False,19.00,21.20,2,0,6,6,6,1,1,5,0,2,2,31,0,4,0,5,3,2,3,2,41,3,2,3,113,3,3,4,3,106,5,الحزب الجمهوري:1  المبادرة:1  حركة النهضة:1  نداء تونس:1  
21,1,3,6,1,245,161,300,3,136,139,161,300,0,0,143,17,1,161,0,False,18.20,19.37,2,0,2,1,1,1,0,0,0,1,0,3,0,1,0,0,0,0,0,2,29,0,0,0,32,0,0,0,2,65,1,حركة النهضة:1  فلاح:1  الحزب الجمهوري:1  المبادرة:1  نداء تونس:1  
21,1,2,5,4,451,326,500,3,171,174,326,500,0,0,320,3,3,326,0,False,18.50,21.10,15,0,11,0,0,1,3,0,3,2,0,13,0,1,1,0,1,0,0,1,15,1,0,0,54,1,2,0,0,194,1,الاتحاد الوطني الحر:1  الحزب الجمهوري:1  حركة النهضة:1  نداء تونس:1  المبادرة:1  
21,1,2,5,3,452,331,500,16,153,169,331,500,0,0,327,2,2,331,0,False,18.30,21.05,11,0,6,0,0,1,5,0,5,2,0,9,0,1,0,0,0,0,1,2,17,1,0,0,104,1,0,0,1,159,1,آفاق تونس:1  حركة النهضة:1  الاتحاد الوطني الحر:1  الحزب الجمهوري:1  نداء تونس:1  
21,1,2,5,1,452,372,504,3,132,135,369,504,0,3,347,14,8,369,0,True,18.18,20.35,8,1,4,1,2,1,1,0,4,2,1,5,0,2,0,3,0,0,1,1,11,2,0,3,53,5,2,1,3,228,2,حركة النهضة:1  نداء تونس:1  
21,1,2,4,4,515,367,596,25,204,229,367,596,0,0,363,3,1,367,0,False,18.30,21.32,8,0,14,0,0,0,1,0,5,11,0,17,0,0,0,0,0,0,1,2,12,0,0,0,78,0,1,0,1,212,0,آفاق تونس:1  حركة النهضة:1  نداء تونس:1  
21,1,2,4,3,515,391,596,2,203,205,391,596,0,0,379,9,3,391,0,False,19.00,21.30,10,1,5,0,0,0,1,0,3,4,0,17,0,0,0,0,1,0,0,5,14,2,0,0,99,4,3,0,1,208,1,حركة النهضة:1  المبادرة:1  الحزب الجمهوري:1  نداء تونس:1  التيار الديمقراطي:1  
21,1,2,4,2,515,436,600,24,140,164,436,600,0,0,428,6,2,436,0,False,18.45,21.20,9,0,5,1,1,0,1,0,5,10,0,19,0,1,0,0,0,0,0,5,12,0,0,0,129,2,2,0,0,226,0,حركة النهضة:1  المبادرة:1  نداء تونس:1  
21,1,2,4,1,515,413,600,0,187,187,413,600,0,0,383,21,9,413,0,False,19.00,22.00,10,0,2,0,3,1,4,2,2,9,2,12,1,3,0,2,0,1,0,1,15,1,1,2,93,1,0,1,1,212,1,حركة النهضة:1  نداء تونس:1  
21,1,1,3,1,506,356,600,4,240,244,356,600,0,0,350,5,1,356,0,False,18.50,21.12,12,0,6,1,0,1,2,0,6,5,0,11,0,0,0,0,0,0,4,2,13,1,1,0,72,0,1,1,0,211,0,حركة النهضة:1  الاتحاد الوطني الحر:1  الحزب الجمهوري:1  المبادرة:1  نداء تونس:1  
21,1,1,2,2,586,433,700,8,255,253,433,696,4,0,427,3,3,433,0,False,18.55,21.10,7,0,3,1,0,0,3,0,4,1,1,18,0,0,0,0,0,0,0,1,18,1,0,2,101,3,0,1,0,262,0,حركة النهضة:3  نداء تونس:2  المبادرة:1  الاتحاد الوطني الحر:1  الحزب الجمهوري:1  
21,1,1,2,1,587,470,705,2,222,224,470,694,11,0,449,12,9,470,0,False,18:50,22:20,4,0,5,0,2,0,1,2,2,0,1,12,1,0,1,0,1,0,0,1,18,1,0,0,143,8,1,1,2,243,0,حركة النهضة:1  نداء تونس:1  الحزب الجمهوري:1  المبادرة:1  
21,1,1,1,5,480,377,600,0,223,223,377,600,0,0,366,7,4,377,0,True,19.21,,9,0,13,0,0,0,1,0,5,4,0,11,0,0,0,1,0,0,1,2,17,0,0,0,83,0,0,0,0,219,0,التيار الديمقراطي:1  حركة النهضة:1  الحزب الجمهوري:1  المبادرة:1  نداء تونس:1  
21,1,1,1,4,481,357,597,2,237,239,357,596,1,0,354,3,0,357,0,True,19.12,21.37,7,0,4,2,1,0,1,0,8,2,0,8,0,0,0,0,0,0,1,2,9,1,2,0,90,1,0,0,1,214,0,حركة النهضة:1  حركة النهضة:1  الحزب الجمهوري:1  نداء تونس:1  
21,1,1,1,3,481,392,596,0,204,204,392,596,0,0,385,6,1,392,0,False,18.26,20.48,9,0,6,0,0,0,0,1,10,2,0,19,0,0,0,1,0,0,4,1,9,1,0,0,126,3,0,0,0,192,1,حركة النهضة:1  الحزب الجمهوري:1  المبادرة:1  نداء تونس:1  :  
21,1,1,1,2,481,414,598,1,183,184,414,598,0,0,401,10,3,414,0,False,18.30,21.05,0,0,3,0,0,0,3,1,1,2,0,16,0,2,0,1,1,1,0,5,6,1,1,0,137,3,1,0,0,216,0,حركة النهضة:1  الاتحاد الوطني الحر:1  الحزب الجمهوري:1  المبادرة:1  نداء تونس:1  
21,1,1,1,1,481,406,600,6,192,198,402,600,0,4,370,24,8,402,0,False,19.00,20.30,7,0,4,3,2,0,1,2,2,9,1,11,1,3,0,2,0,0,0,0,8,3,0,1,76,0,1,2,2,227,2,حركة النهضة:1  نداء تونس:1  الحزب الجمهوري:1  المبادرة:1  
21,8,9,146,1,434,332,502,0,169,168,333,502,0,0,289,28,15,332,0,False,18.30,22.00,6,0,4,0,2,1,4,1,1,5,9,3,0,3,1,3,1,0,0,0,5,9,1,0,71,1,3,0,0,156,0,تيار المحبة :1  نداء تونس:1  الحزب الجمهوري:1  التحالف الديمقراطي:1  حركة النهضة:1  
21,8,8,145,1,284,192,300,0,108,108,192,300,0,0,166,4,22,192,0,False,18.10,20.38,2,0,3,0,0,0,1,2,2,2,2,4,1,2,1,1,0,1,1,0,0,9,1,1,42,0,1,0,3,83,1,نداء تونس:2  تيار المحبة :1  حركة النهضة:1  
21,8,8,144,1,494,265,600,6,330,336,264,600,0,1,224,16,24,264,0,False,18.01,20.00,5,2,4,0,1,0,4,0,0,12,2,3,0,7,4,0,0,0,1,0,1,5,3,2,29,2,2,1,2,131,1,نداء تونس:1  تيار المحبة :1  حركة النهضة:1  
21,8,7,143,1,538,368,592,1,223,224,368,592,0,0,325,18,25,368,0,True,18.20,20.47,1,0,3,2,1,2,1,2,2,2,0,0,0,1,1,2,1,1,0,5,4,3,0,1,107,1,1,1,4,174,2,نداء تونس:2  حركة النهضة:1  
21,8,6,142,1,403,272,502,1,229,230,272,502,0,0,249,19,4,272,0,False,18.20,21.00,3,0,5,1,1,1,0,1,0,3,0,1,2,2,0,1,3,0,2,3,4,43,1,0,87,2,2,2,3,75,1,نداء تونس:1  حركة النهضة:1  
21,8,5,141,2,345,245,398,11,142,153,245,398,0,0,231,4,10,245,0,False,18:51,20:35,41,0,9,0,1,0,0,0,6,22,1,8,0,1,0,0,0,0,2,1,5,9,0,0,69,1,0,2,0,53,0,حركة النهضة:1  الحزب الجمهوري:1  نداء تونس:1  الجبهة الشعبية:1  الاتحاد الوطني الحر:1  
21,8,5,141,1,346,286,400,0,114,114,286,400,0,0,271,14,1,286,0,False,18:50,20:45,35,2,4,1,2,0,0,1,2,17,3,7,2,1,1,2,1,0,1,4,7,13,3,0,63,1,5,5,2,85,1,آفاق تونس:1  حركة النهضة:1  
21,8,5,140,1,508,328,600,0,273,273,327,600,0,1,289,20,18,327,0,True,19:50,22:00,4,0,4,2,3,1,0,3,1,14,6,10,0,1,1,1,1,6,2,3,7,11,3,2,106,5,1,2,2,84,3,حركة النهضة:1  نداء تونس:1  الحزب الجمهوري:1  
21,8,5,139,1,535,390,600,1,209,210,390,600,0,0,377,6,7,390,0,True,18:42,21:30,6,1,4,1,2,1,0,0,2,16,2,5,8,3,1,3,2,0,2,2,2,13,1,1,100,5,2,0,3,185,4,فلاح:1  حركة النهضة:1  نداء تونس:1  الاتحاد الوطني الحر:1  
21,8,4,138,1,285,200,300,0,100,100,200,300,0,0,180,16,4,200,0,False,18:00,19:40,4,0,3,0,1,0,1,2,1,2,1,9,2,5,0,0,0,2,0,0,3,7,2,0,41,3,1,1,0,88,1,حركة النهضة:1  نداء تونس:1  الحزب الجمهوري:1  
21,8,4,137,3,581,304,700,0,396,396,304,700,0,0,283,6,15,304,0,False,18.30,20.30,14,0,6,2,0,2,2,0,2,5,0,21,0,1,0,1,0,0,1,3,4,9,1,1,87,3,0,2,1,115,0,حركة النهضة:1  نداء تونس:1  تيار المحبة :1  الحزب الجمهوري:1  
21,8,4,137,1,582,455,699,20,226,246,455,701,2,0,351,96,8,455,0,True,1825,2244,10,1,4,2,8,3,0,3,1,1,1,13,2,6,1,3,1,1,2,4,6,18,4,3,91,6,2,7,4,142,1,الجبهة الشعبية:1  نداء تونس:1  حركة النهضة:1  الحزب الجمهوري:1  :  
21,8,3,136,2,343,240,400,0,160,160,240,400,0,0,225,13,2,240,0,False,"18,29",,3,0,9,4,1,0,1,0,1,11,2,4,0,0,1,2,1,0,0,1,2,1,1,1,92,4,0,0,0,82,1,حركة النهضة:  نداء تونس:  
21,8,3,136,1,343,277,400,0,123,123,277,400,0,0,254,17,6,277,0,False,18:15,20:25,5,0,3,0,2,2,1,8,2,15,4,2,1,7,3,2,0,0,1,3,5,4,1,2,68,7,2,4,3,95,2,الاتحاد الوطني الحر:  حركة النهضة:  الجبهة الشعبية:  نداء تونس:  
21,8,2,135,1,284,234,500,0,266,266,234,500,0,234,207,22,5,27,0,True,19.00,,6,0,5,0,2,0,1,3,2,1,2,0,0,3,0,1,1,1,0,3,4,8,2,0,56,5,0,1,5,94,1,حركة النهضة:2  نداء تونس:2  الاتحاد الوطني الحر:1  
21,8,1,134,1,213,135,300,5,160,165,135,300,0,0,125,8,2,135,0,False,18.05,19.30,0,0,5,1,2,2,0,0,0,2,0,5,0,0,1,0,1,0,3,1,1,1,0,0,23,3,1,0,1,72,0,حركة النهضة:2  
21,8,1,133,1,328,228,400,8,164,172,228,400,0,0,211,13,4,228,0,True,18.25,20.23,6,0,5,0,0,0,1,0,3,21,3,3,0,0,2,1,1,0,1,5,3,5,3,2,53,4,0,1,0,88,0,حركة النهضة:1  الاتحاد الوطني الحر:1  نداء تونس:1  
21,8,1,132,1,277,200,300,10,90,100,200,300,0,0,178,21,1,200,0,False,1800,2040,1,0,3,2,2,0,1,1,2,3,0,1,2,8,0,1,0,2,0,0,0,13,0,2,68,1,1,1,1,62,0,نداء تونس:1  حركة النهضة:1  الاتحاد الوطني الحر:1  
21,8,1,131,1,473,365,500,4,131,135,365,500,0,0,346,18,1,365,0,False,18.30,20.15,10,0,5,1,1,0,15,0,4,9,20,11,1,1,1,0,1,0,0,3,2,7,2,2,66,5,2,3,2,172,0,حركة النهضة:1  الاتحاد الوطني الحر:1  الحزب الجمهوري:1  نداء تونس:1  التحالف الديمقراطي:1  
21,8,1,130,4,481,296,600,11,293,304,296,600,0,0,285,9,2,296,0,False,1800,,9,0,9,0,0,0,2,1,3,24,2,3,2,2,0,0,0,0,1,4,1,4,0,1,72,6,0,0,4,135,0,حركة النهضة:1  نداء تونس:1  
21,8,1,130,3,482,317,588,0,271,271,317,588,0,0,301,5,11,317,0,False,19:00,21:00,7,0,5,1,0,1,2,1,1,29,6,4,2,4,0,1,0,0,0,3,2,3,1,0,74,4,0,1,4,145,0,نداء تونس:  :  
21,8,1,130,2,482,385,600,24,191,215,385,600,0,0,365,16,4,385,0,False,1815,2200,4,0,7,3,0,0,3,1,2,32,1,3,2,2,2,4,1,1,0,4,2,9,1,2,104,3,0,1,6,163,2,فلاح:1  الحزب الديمراطي للعدالة والرخاء:1  نداء تونس:1  الاتحاد الوطني الحر:1  حركة النهضة:1  
21,8,1,130,1,482,368,594,7,219,226,368,594,0,0,337,28,3,368,0,False,1823,2135,2,2,5,1,4,2,4,1,2,12,5,2,3,9,3,1,1,2,3,1,4,4,1,2,80,4,1,1,1,173,1,تيار المحبة :1  الحزب الجمهوري:1  نداء تونس:1  حركة النهضة:1  
21,6,9,108,1,256,184,300,18,102,120,184,304,4,0,179,3,2,184,0,False,18:35,20:20,39,0,1,0,3,0,0,1,1,0,0,2,0,1,0,1,0,1,0,6,1,2,0,0,35,2,0,1,2,80,0,حركة النهضة:  آفاق تونس:  نداء تونس:  
21,6,8,107,1,571,390,601,22,189,211,390,571,30,0,365,19,6,390,0,True,18h30,21h,12,0,7,2,4,1,0,0,1,6,5,5,2,5,0,3,2,2,4,3,6,3,1,1,61,0,0,1,6,219,3,حركة النهضة:1  نداء تونس:2  
21,6,7,106,2,364,229,400,0,171,171,229,400,0,0,210,9,10,229,0,False,18,"19,46",6,0,8,1,1,1,1,2,2,5,0,2,0,1,1,0,0,0,0,1,4,2,0,1,83,1,1,1,0,85,0,حركة النهضة:  نداء تونس:  آفاق تونس:  
21,6,7,106,1,364,291,404,7,106,113,291,404,0,0,273,8,10,291,0,False,"18,30","20,55",12,0,10,2,3,2,0,3,3,2,4,5,0,3,1,0,1,0,1,2,12,4,1,1,88,1,5,3,1,101,2,نداء تونس:  
21,6,7,105,1,496,332,612,0,280,280,332,612,0,0,316,8,8,332,0,False,1900,2123,65,0,3,2,4,1,1,3,3,3,1,2,0,2,1,2,0,1,1,4,2,6,1,1,112,1,0,0,7,87,0,آفاق تونس:2  حركة النهضة:2  فلاح:1  
21,6,6,104,2,390,239,509,0,270,270,239,509,0,0,235,4,0,239,0,False,1800,2010,5,0,3,0,1,0,0,0,2,0,3,26,0,5,0,2,0,1,0,0,0,0,1,1,30,3,0,0,1,141,0,فلاح:1  آفاق تونس:1  حركة النهضة:1  
21,6,6,104,1,390,314,501,0,185,185,314,501,0,0,295,16,5,0,0,False,1815,,10,0,2,0,1,1,3,2,2,0,5,18,1,5,0,2,1,1,1,0,2,3,0,1,35,7,0,0,2,189,1,حركة النهضة:2  نداء تونس:1  الحزب الجمهوري:1  
21,6,5,103,1,238,178,300,0,122,122,178,300,0,0,169,4,5,178,0,False,1800,2000,11,1,0,0,0,1,1,0,0,0,0,3,0,1,1,1,0,0,0,0,1,1,0,0,7,4,0,2,2,131,1,آفاق تونس:1  تيار المحبة :1  الأمان:1  نداء تونس:1  حركة النهضة:1  
21,6,5,102,2,519,408,600,2,190,192,408,600,0,0,397,10,1,408,0,True,1800,2055,4,0,5,1,1,0,1,1,14,0,1,1,0,1,0,1,0,0,0,2,1,1,0,0,213,3,0,0,1,144,1,حركة النهضة:2  نداء تونس:2  
21,6,5,102,1,519,439,600,102,59,161,439,600,0,0,407,24,8,439,0,True,1858,2200,4,0,5,0,2,0,0,1,3,1,1,5,1,2,1,2,1,0,2,1,5,3,1,0,176,2,1,1,2,181,3,حركة النهضة:2  آفاق تونس:1  نداء تونس:2  
21,6,5,101,2,573,407,700,0,293,293,407,700,0,0,391,12,4,407,0,True,18h30,21h,8,61,3,0,0,0,15,0,3,2,2,36,0,5,2,0,1,0,0,2,1,4,2,1,95,1,0,0,0,147,0,حركة النهضة:2  نداء تونس:1  آفاق تونس:1  فلاح:1  الأمان:1  
21,6,5,101,1,573,473,700,7,221,228,472,700,0,1,434,18,20,472,0,False,1840,2208,6,36,8,3,4,0,6,2,0,4,8,24,2,10,1,3,1,1,1,5,3,5,2,1,116,10,2,1,1,166,1,الجبهة الشعبية:1  فلاح:1  آفاق تونس:1  حركة النهضة:2  الحزب الجمهوري:1  نداء تونس:2  
21,6,4,100,2,305,194,400,0,206,206,194,400,0,0,183,4,7,194,0,False,1900,2010,15,1,4,0,1,0,0,0,1,0,0,3,0,5,0,0,1,3,0,3,3,1,1,0,22,5,1,0,37,76,0,فلاح:1  آفاق تونس:1  نداء تونس:1  الحزب الجمهوري:1  حركة النهضة:2  
21,6,4,100,1,305,240,400,2,158,160,240,400,0,0,210,28,2,240,0,False,1810,2145,14,2,2,2,2,1,2,1,1,3,0,7,0,0,2,3,1,0,1,1,1,0,1,1,21,7,3,0,24,107,0,الحزب الجمهوري:1  حركة النهضة:1  آفاق تونس:1  فلاح:1  
21,6,3,99,3,473,304,504,0,200,200,304,504,0,0,296,6,2,304,0,False,0635,2020,16,0,17,2,1,1,1,1,3,6,2,1,0,1,0,0,1,0,0,9,1,0,1,0,47,4,10,0,2,169,0,حركة النهضة:1  الحزب الجمهوري:1  نداء تونس:1  
21,6,3,99,2,475,346,501,3,153,156,345,501,0,1,323,12,10,345,0,False,19h,21h40,23,0,2,2,0,0,0,2,8,3,1,5,0,1,0,0,0,2,1,9,5,1,0,0,74,4,5,0,1,174,0,حركة النهضة:2  آفاق تونس:1  الجبهة الشعبية:1  
21,6,3,99,1,475,393,500,2,111,113,391,504,4,2,338,35,18,391,0,False,18:25,,24,0,8,5,2,2,0,2,3,3,2,2,1,0,0,2,1,1,0,4,1,3,0,3,74,4,5,0,4,182,0,حركة النهضة:  آفاق تونس:  حزب المجد:  الجبهة الشعبية:  نداء تونس:  
21,6,2,98,1,429,326,500,0,174,174,326,500,0,0,309,11,6,326,0,True,,21:00,34,2,4,0,3,0,1,1,1,14,3,4,0,0,2,1,0,1,0,10,3,4,0,1,52,5,1,1,8,152,1,حركة النهضة:  الحزب الجمهوري:  نداء تونس:  آفاق تونس:  فلاح:  
21,6,2,97,2,324,232,400,0,168,168,232,400,0,0,223,6,3,232,0,False,1847,1953,8,0,4,2,0,0,0,1,2,15,0,7,0,1,0,1,0,0,0,4,0,0,0,0,75,1,3,1,3,95,0,فلاح:1  آفاق تونس:1  حركة النهضة:1  نداء تونس:2  
21,6,2,97,1,324,265,396,1,130,131,265,396,0,0,250,11,5,266,1,False,19:10,21:37,7,0,1,3,1,1,1,2,1,3,2,5,1,0,0,1,4,1,1,3,2,0,0,0,64,3,0,1,3,134,5,حركة النهضة:  نداء تونس:  الحزب الجمهوري:  فلاح:  آفاق تونس:  
21,6,1,96,3,534,420,700,35,245,280,420,700,0,0,406,9,5,420,0,False,18:30,22:36,10,0,5,0,0,0,0,1,4,4,0,1,0,2,1,0,0,0,0,1,1,3,1,2,184,1,0,0,1,184,0,حركة النهضة:2  نداء تونس:  الجبهة الشعبية:  آفاق تونس:  
21,6,1,96,2,534,449,600,8,144,152,448,600,0,1,433,12,3,448,0,True,18:50,20:55,6,1,9,0,0,0,0,3,2,11,2,4,0,1,2,1,1,2,0,2,7,2,0,0,203,0,0,0,0,173,1,آفاق تونس:  نداء تونس:  الجبهة الشعبية:  الاتحاد الوطني الحر:  حركة النهضة:  التيار الديمقراطي:  
21,6,1,96,1,534,487,600,1,114,115,485,600,0,2,465,16,4,485,0,False,18h10,20h30,5,0,6,3,5,1,0,2,2,3,1,4,1,5,0,1,0,0,0,1,11,1,0,1,170,2,2,4,3,229,2,الاتحاد الوطني الحر:1  حركة النهضة:1  نداء تونس:1  آفاق تونس:1  الحزب الجمهوري:1  الجبهة الشعبية:1  
21,6,1,95,4,588,394,700,50,256,306,394,700,0,0,387,1,6,394,0,True,18h15,20h15,82,2,18,3,0,0,0,0,9,7,0,23,0,2,0,1,0,1,0,12,3,3,0,0,85,2,5,0,7,122,0,الاتحاد الوطني الحر:1  حركة النهضة:1  نداء تونس:1  آفاق تونس:1  الحزب الجمهوري:1  فلاح:1  الجبهة الشعبية:1  
21,6,1,95,3,588,445,700,13,242,255,445,700,0,0,440,1,4,445,0,False,18.30,21.24,102,4,5,1,0,0,1,1,16,5,1,31,0,1,0,0,0,0,1,7,2,7,1,0,84,4,0,1,5,160,0,نداء تونس:1  آفاق تونس:1  حركة النهضة:1  الحزب الجمهوري:1  المؤتمر من أجل الجمهورية:1  الجبهة الشعبية:1  التيار الديمقراطي:1  
21,6,1,95,2,588,513,700,9,178,187,513,700,0,0,497,9,7,513,0,False,18.35,21.15,111,2,12,3,0,0,1,1,4,6,2,17,3,1,1,3,0,0,0,7,6,4,0,0,87,2,2,1,5,215,1,حزب المجد:1  آفاق تونس:1  نداء تونس:1  حركة النهضة:1  الجبهة الشعبية:1  الحزب الجمهوري:1  
21,6,1,95,1,588,485,800,0,315,315,485,800,0,0,456,19,10,485,0,False,1830,2131,69,1,8,4,3,3,1,2,10,7,1,17,2,2,1,4,1,1,3,12,3,7,1,3,53,3,2,1,6,225,0,المؤتمر من أجل الجمهورية:1  آفاق تونس:1  نداء تونس:1  حركة النهضة:1  الحزب الجمهوري:1  الجبهة الشعبية:1  تيار المحبة :1  فلاح:1  
