circonscriptionId,delegationId,subDelegationId,centerID,stationId,registeredVoters,aSigningVoters,bDeliveredBallots,cSpoiledBallots,dLeftBallots,eCplusD,fExtractedBallots,gEplusF,hBminusG,iAminusF,jListVotes,kCancelledVotes,lBlankVotes,mJplusKplusL,nFminusM,countingStart,countingEnd,tampon,آفاق تونس,أحرار جندوبة,أمل جندوبة,افاق تنموية,الأئتلاف الديمقراطي للعمل والتنمي,الاتحاد الوطني الحر,الأخوة والوفاق لضمان السلم والرقي,الاتحاد من أجل تونس,الانطلاق,التحالف الديمقراطي,التضامن من اجل التنمية,التكتل من أجل العمل والحريات,التنميه و العدالة والتنمية,التيار الديمقراطي,الجبهة الشعبية,الحركة الدستورية,الحرية والتنمية,الحزب الاشتراكي,الحزب الجمهوري,الحزب الجمهوري المغاربي,الحزب الشعبي التقدمي,الخبرة هي هي الحل,الخضراء أمنا,الربيع العربي لتحقيق السيادة الأقتصادية,الشباب,الشروق,العبور,الكرامة,المؤتمر الشعبي,المؤتمر من اجل الجمهورية,المبادرة,النور للديمقراطية والتنمية,اولاد بلاد ,بلاريجيا,تيار المحبة,جندوبة اولا,حركة التونسي,حركة الدمقراطيين الأجتماعيين,حركة الديمقراطين الأشتراكيين,حركة الشعب,حركة النهضة,حركة نداء تونس,حركة وفاء,حرية بديل,حرية وكرامة ,حزب الأمان,حزب البناء الوطني,حزب الجبهة الوطنية التونسية,حزب الغد,حزب المجد,حزب الوحدة,حزب صوت شعب تونس,سوق الأربعاء,شمس أمل خمير,صدى الشمال,صوت الفلاحين,صوت المرجان,عندي امل,فريقية,لدينا حلم ,observers
6,4,1,74,2,532,420,600,3,179,182,418,600,0,2,408,4,6,418,0,False,1940,0025,5,2,3,0,0,16,0,1,0,4,0,1,0,3,36,0,0,5,7,0,0,1,10,0,1,0,0,1,2,9,0,0,0,0,6,1,3,1,3,7,92,159,2,1,0,0,1,0,5,1,2,1,3,0,1,3,1,1,0,7,الأتحاد الوطني الحر:1  حركة النهضة:1  حركة نداء تونس:1  المؤتمر من اجل الجمهورية:1  الجبهة الشعبية:1  
6,4,1,74,1,532,428,599,0,171,171,428,599,0,0,399,9,20,428,0,False,1815,2100,2,3,1,0,1,15,0,7,0,2,0,1,0,0,31,0,0,0,3,1,1,0,13,0,1,0,1,2,2,4,3,1,1,1,0,3,2,0,0,2,91,165,2,0,1,3,0,1,1,2,8,0,1,0,0,12,1,0,0,7,الجبهة الشعبية:1  الأئتلاف الديمقراطي للعمل والتنمي:1  حركة النهضة:1  الأتحاد الوطني الحر:1  
6,4,1,73,2,377,264,500,0,236,236,264,500,0,0,260,2,2,264,0,False,1845,2038,9,0,3,1,0,13,0,1,0,0,1,2,0,0,17,0,0,2,1,1,0,0,4,0,0,0,0,0,1,4,9,1,0,1,1,2,0,1,0,12,64,97,0,0,0,3,0,1,1,0,2,2,1,0,0,1,0,0,0,1,حركة نداء تونس:1  المبادرة:1  حركة النهضة:1  آفاق تونس:1  
6,4,1,73,1,378,302,510,0,208,208,302,510,0,0,272,23,7,302,0,False,1806,2030,1,3,3,0,2,3,1,0,2,0,0,2,0,2,19,0,1,3,2,1,0,0,5,0,0,2,2,1,2,2,5,1,0,0,1,2,0,1,1,6,48,122,2,0,1,2,0,2,3,0,4,1,1,2,1,3,0,1,0,3,حركة نداء تونس:1  الجبهة الشعبية:1  حزب الأمان:1  المبادرة:1  حركة النهضة:1  
6,4,1,72,4,599,333,700,1,367,368,333,701,1,0,322,5,6,333,0,False,1835,2030,1,0,3,0,0,24,0,3,0,0,0,0,1,1,12,0,2,2,1,4,1,0,9,0,0,0,1,0,0,5,4,1,0,0,0,3,1,0,2,4,62,162,0,0,0,1,0,0,0,1,2,0,1,0,0,4,0,0,0,4,حركة نداء تونس:1  حزب الأمان:1  حركة النهضة:1  المبادرة:1  الجبهة الشعبية:1  
6,4,1,72,2,599,440,700,1,260,1,439,440,260,1,368,64,8,71,368,False,1805,2315,2,3,2,1,10,6,0,4,3,0,0,1,1,7,11,1,1,7,3,2,0,2,6,0,2,1,0,1,1,2,3,0,0,1,2,2,1,0,1,6,62,167,3,2,2,1,1,2,5,0,7,0,0,2,1,10,1,2,0,4,الجبهة الشعبية:  حركة نداء تونس:  المبادرة:  حركة النهضة:  
6,4,1,72,1,599,457,700,2,243,245,455,700,0,2,379,26,50,455,0,False,1830,2245,2,5,2,1,5,5,1,0,0,1,0,2,1,4,15,2,3,0,3,2,3,5,8,1,2,2,3,1,0,0,6,0,1,0,0,1,0,1,1,4,49,186,3,1,3,1,2,1,5,1,8,0,3,2,1,15,2,2,1,0,حركة نداء تونس:1  حركة النهضة:1  
6,3,12,71,3,407,173,500,0,323,323,173,500,0,0,169,4,0,173,0,False,1810,1955,4,0,3,0,0,5,0,39,1,0,1,1,0,1,14,2,0,0,1,0,0,0,1,0,1,0,0,0,1,2,0,1,0,0,1,1,0,0,1,3,47,28,2,0,0,0,0,0,1,0,1,0,1,0,0,2,0,1,2,0,حركة النهضة:1  الجبهة الشعبية:1  
6,3,12,71,2,407,258,500,0,242,242,258,500,0,0,250,2,6,258,0,False,18.55,21.00,2,4,4,2,1,2,0,69,0,0,0,0,0,1,19,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,2,1,0,1,1,0,0,1,8,57,53,2,1,1,0,0,1,1,0,1,0,1,1,1,6,0,0,1,0,حركة النهضة:1  حركة الشعب:1  الجبهة الشعبية:2  حركة نداء تونس:1  
6,3,12,71,1,407,280,500,0,220,220,280,500,0,0,234,38,8,280,0,False,18.50,,1,3,0,1,5,7,1,33,2,0,1,2,0,4,14,0,3,1,1,3,1,0,1,0,2,1,0,3,1,0,1,2,1,1,2,0,1,0,0,4,57,46,2,0,2,0,0,1,1,0,2,0,6,1,0,8,0,2,3,0,الجبهة الشعبية:1  حركة النهضة:1  حركة نداء تونس:1  
6,3,11,70,1,301,214,400,2,184,186,214,400,0,0,194,19,1,214,0,False,18.00,20.35,1,2,0,0,6,7,0,7,0,3,0,0,1,2,4,2,1,1,0,0,0,0,6,0,1,1,0,2,0,1,1,0,1,0,3,0,0,1,2,0,45,76,1,0,0,0,1,0,0,0,2,1,0,1,0,9,1,0,1,0,حركة النهضة:2  حركة نداء تونس:1  
6,3,11,69,1,568,337,600,0,263,263,337,600,0,0,306,21,10,337,0,False,19.35,22.00,2,2,1,1,3,8,1,1,1,0,0,1,0,1,3,0,2,2,1,0,0,12,22,0,3,3,0,0,0,1,8,0,0,0,3,0,0,0,0,0,49,143,0,0,1,0,0,2,0,0,9,1,1,0,0,11,0,7,0,0,الخضراء أمنا:1  المبادرة:2  حركة نداء تونس:2  حركة النهضة:1  الجبهة الشعبية:1  
6,3,10,68,1,236,122,300,1,178,179,121,300,0,1,110,9,2,121,0,False,19.01,20.25,6,0,0,0,2,1,0,4,1,2,0,0,1,2,0,0,0,0,0,0,1,1,2,1,0,1,0,2,1,0,0,2,0,0,3,4,0,0,4,5,8,43,0,0,0,1,0,0,0,1,4,0,2,0,0,2,2,0,0,1,الخضراء أمنا:1  التحالف الديمقراطي:1  حركة نداء تونس:1  الحزب الجمهوري:1  حركة النهضة:1  الجبهة الشعبية:1  
6,3,9,67,1,480,298,600,2,302,304,296,600,0,2,276,9,11,296,0,False,18.25,20.20,6,4,0,0,3,2,0,13,1,5,0,0,0,3,18,2,0,1,1,0,1,1,0,0,0,2,0,0,0,2,2,0,0,0,1,0,0,0,1,0,39,151,1,0,0,0,0,1,0,0,5,1,1,2,0,5,0,1,0,0,حركة نداء تونس:1  حركة النهضة:1  
6,3,9,66,1,367,204,400,1,196,1,203,204,0,0,169,13,21,203,0,True,1800,2012,9,1,0,0,1,8,0,3,0,0,0,5,0,1,4,0,0,1,1,0,0,0,0,0,2,1,1,3,0,0,0,0,0,0,0,1,0,1,2,0,39,74,1,0,0,0,0,0,1,0,2,0,0,0,0,6,0,1,0,0,الجبهة الشعبية:2  حركة النهضة:2  التكتل من أجل العمل والحريات:1  
6,3,8,65,1,113,76,200,1,123,124,76,200,0,0,71,2,3,76,0,False,18.10,19.00,0,0,0,0,1,3,0,10,4,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,14,19,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,8,0,حركة النهضة:1  حركة نداء تونس:1  
6,3,8,64,1,274,173,400,0,227,227,173,400,0,0,166,6,1,173,0,True,18:30,19:45,0,0,4,1,0,0,0,4,6,0,0,0,0,0,2,0,0,1,2,0,1,1,2,1,1,0,1,0,2,2,1,0,0,0,0,0,1,0,0,2,20,69,0,0,2,0,0,0,4,0,0,0,0,0,0,34,0,1,1,0,حركة نداء تونس:1  حركة النهضة:1  أمل جندوبة:1  
6,3,8,63,2,563,236,600,0,364,364,236,600,0,0,225,9,2,236,0,True,1852,2110,4,2,2,1,0,4,3,23,6,0,3,1,0,2,2,1,0,2,1,0,0,1,3,0,0,0,0,6,0,0,1,0,0,0,1,0,0,0,8,8,88,38,0,0,0,2,0,0,1,0,2,1,1,0,0,7,0,0,0,0,حركة النهضة:1  الجبهة الشعبية:1  حركة نداء تونس:1  الاتحاد من أجل تونس:1  صوت الفلاحين:1  حركة الشعب:1  :  
6,3,8,63,1,563,389,600,0,211,211,389,600,0,0,359,13,17,389,0,True,1800,2155,1,7,1,2,2,3,3,23,16,1,1,3,0,3,2,3,0,1,0,0,2,0,1,0,1,3,0,14,2,2,1,2,1,0,3,3,1,0,15,4,118,63,1,2,3,1,1,1,2,0,0,0,1,0,1,31,1,4,0,0,حركة نداء تونس:2  حركة النهضة:1  الجبهة الشعبية:1  حركة الديمقراطين الأشتراكيين:1  حزب الأمان:1  الانطلاق:1  
6,3,7,62,1,470,281,600,1,318,319,281,600,0,0,263,9,9,281,0,False,1820,2020,1,1,1,0,1,5,0,11,0,0,0,0,0,2,57,0,0,1,3,0,2,0,1,1,1,0,1,2,1,2,3,1,1,0,0,0,1,0,3,4,66,80,1,0,0,0,0,0,0,1,2,2,0,0,0,3,0,0,1,0,حركة نداء تونس:1  حركة الشعب:1  حركة النهضة:1  الجبهة الشعبية:1  المبادرة:1  
6,3,6,61,1,390,277,500,0,223,223,277,500,0,0,253,16,8,277,0,True,1800,1910,3,1,0,1,1,5,0,66,0,1,0,1,0,2,8,1,4,0,2,0,2,0,2,0,3,1,2,0,1,0,0,0,1,0,1,0,1,0,0,5,78,36,0,0,0,0,0,4,3,0,1,1,4,1,4,2,0,3,0,1,حركة نداء تونس:2  حركة النهضة:1  صدى الشمال:1  الجبهة الشعبية:1  حركة الدمقراطيين الأجتماعيين:2  :  
6,3,6,60,5,535,321,600,0,279,279,321,600,0,0,316,3,2,321,0,False,18:05,21:00,10,1,0,1,0,30,0,10,4,16,0,7,1,2,38,0,0,2,2,0,0,0,2,4,3,0,1,1,0,0,2,1,0,1,3,1,0,0,0,3,55,98,2,0,0,1,1,1,0,0,1,0,3,1,1,3,0,0,1,2,حركة نداء تونس:1  الأتحاد الوطني الحر:1  حركة النهضة:1  
6,3,6,60,4,539,354,600,0,246,246,354,600,0,0,340,11,3,354,0,False,18:15,21:05,7,0,2,0,0,15,0,13,2,18,0,1,0,6,21,1,0,2,6,0,1,1,7,2,1,0,0,1,3,3,0,1,0,1,2,3,0,2,1,7,79,110,0,0,0,1,0,3,1,1,4,2,4,0,0,3,0,0,0,2,حركة نداء تونس:1  الجبهة الشعبية:1  حركة النهضة:1  الأتحاد الوطني الحر:1  التحالف الديمقراطي:1  
6,3,6,60,3,539,421,600,0,179,179,421,600,0,0,403,10,8,421,0,True,0640,2121,7,6,1,1,0,7,0,16,5,19,0,4,0,6,49,1,0,1,4,1,1,0,4,1,3,2,0,1,0,7,0,0,0,1,4,1,2,3,2,10,105,106,0,1,1,0,1,1,1,0,5,0,2,0,0,4,1,3,0,4,حركة نداء تونس:1  حركة النهضة:1  الأتحاد الوطني الحر:1  التحالف الديمقراطي:1  الجبهة الشعبية:1  
6,3,6,60,2,539,434,600,0,166,166,434,600,0,0,386,39,9,434,0,False,18:47,22:49,2,2,0,0,1,7,2,18,7,23,1,1,0,2,33,0,4,0,3,0,0,1,4,0,6,2,1,0,0,2,0,1,0,0,5,0,1,2,2,6,82,138,2,2,1,0,1,0,2,0,5,3,3,1,1,4,1,1,0,0,حركة نداء تونس:1  الأتحاد الوطني الحر:1  حركة النهضة:1  
6,3,6,60,1,539,417,600,2,181,183,417,600,0,0,340,62,15,417,0,False,1841,2205,2,1,2,1,6,6,2,8,1,20,0,3,1,3,18,0,2,1,4,2,1,1,5,1,1,3,3,0,0,1,1,1,1,6,3,2,1,3,0,5,55,114,2,1,2,1,1,5,6,0,8,2,4,2,2,5,1,2,2,3,حركة نداء تونس:1  حركة النهضة:1  
6,3,5,59,2,519,308,600,2,291,293,307,600,0,1,294,4,9,307,0,False,1902,,4,0,2,0,0,27,0,5,1,1,0,0,0,1,12,0,0,1,0,0,2,0,1,0,0,3,0,0,0,7,1,2,0,0,0,0,1,1,0,13,112,86,0,0,0,0,0,0,0,1,0,1,1,0,0,7,0,1,0,0,حركة نداء تونس:1  الجبهة الشعبية:1  حركة النهضة:2  الحزب الاشتراكي:1  
6,3,5,59,1,520,361,600,0,239,239,361,600,0,0,328,14,19,361,0,False,1845,2021,0,4,1,0,5,7,1,12,1,3,1,2,1,5,21,2,0,3,1,0,2,2,2,0,2,1,2,0,0,0,3,2,2,0,0,1,1,0,1,10,98,98,0,3,1,1,0,3,1,1,4,2,0,1,2,10,0,0,2,0,الجبهة الشعبية:1  حركة النهضة:1  حركة نداء تونس:1  صوت الفلاحين:1  حركة الشعب:1  
6,3,4,58,1,468,320,600,2,279,281,319,600,0,1,290,19,10,319,0,False,19.00,21.00,5,2,1,0,0,8,0,7,0,7,0,0,0,0,16,1,1,2,2,0,1,3,7,0,1,1,1,0,0,3,3,1,0,0,1,0,2,44,4,5,43,99,2,1,0,1,0,0,0,0,4,2,3,0,0,5,0,0,1,0,حركة النهضة:1  الجبهة الشعبية:1  
6,3,4,57,2,468,288,500,0,211,211,289,500,0,1,273,8,8,289,0,True,18.30,,5,0,5,0,3,14,0,14,14,2,0,0,1,0,29,1,4,1,1,1,0,1,4,0,1,0,5,0,0,1,1,0,0,0,0,2,0,3,1,8,45,75,1,1,0,1,0,1,0,0,1,1,2,0,0,19,0,2,2,0,حركة نداء تونس:1  الجبهة الشعبية:1  صوت الفلاحين:1  
6,3,4,57,1,469,370,500,0,130,130,370,500,0,0,329,22,19,370,0,False,1830,2130,1,4,5,1,8,10,1,22,10,2,0,2,0,0,20,2,5,4,3,3,1,2,3,1,2,0,2,4,1,3,2,0,0,0,1,0,3,9,5,2,57,96,2,0,0,1,0,1,3,0,4,0,2,0,4,12,1,1,0,0,آفاق تونس:1  حركة نداء تونس:1  الجبهة الشعبية:1  حركة النهضة:1  
6,3,3,56,5,559,384,600,1,215,216,384,600,0,0,378,2,4,384,0,False,1830,2055,15,1,0,1,0,41,1,16,0,3,0,2,0,1,51,0,2,3,8,0,0,1,2,0,0,0,0,0,0,9,0,0,0,0,0,0,2,0,0,13,67,120,2,0,2,1,1,2,1,4,0,0,2,0,0,2,0,2,0,0,الأتحاد الوطني الحر:1  حركة نداء تونس:1  الاتحاد من أجل تونس:1  عندي امل:1  الحزب الجمهوري:1  آفاق تونس:1  الجبهة الشعبية:1  التكتل من أجل العمل والحريات:1  حركة النهضة:1  
6,3,3,56,4,560,357,600,1,242,243,357,600,0,0,355,0,2,357,0,False,1805,2055,10,1,1,1,1,29,0,10,1,2,0,1,0,11,38,0,0,5,4,3,1,1,7,0,0,0,0,2,5,8,0,0,0,0,0,0,0,0,0,16,75,112,1,0,0,0,0,1,1,0,0,0,2,0,0,2,0,3,0,0,حركة نداء تونس:1  الاتحاد من أجل تونس:1  آفاق تونس:1  الجبهة الشعبية:1  الحزب الجمهوري:1  حركة النهضة:1  
6,3,3,56,3,560,451,600,0,149,149,451,600,0,0,447,4,0,451,0,False,18h19,20h33,7,0,0,0,0,11,0,12,2,7,0,1,0,1,34,1,0,3,2,2,2,1,3,0,0,0,1,1,2,4,0,3,0,1,0,2,1,0,1,20,145,152,0,0,0,0,1,0,3,1,3,0,4,0,1,6,0,4,1,1,حركة النهضة:1  آفاق تونس:1  حركة الشعب:1  الاتحاد من أجل تونس:1  الجبهة الشعبية:1  
6,3,3,56,2,560,471,600,2,127,129,471,600,0,0,455,7,9,471,0,False,19:00,21:40,9,2,1,0,2,18,1,17,1,4,1,3,0,4,47,1,2,3,4,2,1,2,8,0,0,1,1,4,1,6,0,2,0,0,2,0,0,0,0,19,132,129,3,0,0,0,2,2,2,1,3,0,4,0,1,5,0,1,1,0,حركة النهضة:1  حركة الشعب:1  الجبهة الشعبية:1  
6,3,3,56,1,560,477,600,22,123,145,477,622,0,0,455,20,2,477,0,False,1840,2305,12,1,0,2,3,14,2,12,0,1,2,3,0,4,41,2,4,3,2,1,0,3,1,0,4,1,2,2,1,3,3,0,0,1,3,1,1,4,1,10,109,155,3,1,2,1,2,1,3,3,2,1,2,0,1,10,1,3,1,4,حركة نداء تونس:1  حركة النهضة:1  الأتحاد الوطني الحر:1  الجبهة الشعبية:1  
6,3,3,55,4,464,312,600,0,288,288,312,600,0,0,309,1,2,312,0,True,1830,2140,15,0,3,1,0,43,0,6,0,2,0,2,0,4,29,1,0,0,2,0,0,0,1,1,0,0,0,3,2,3,2,0,0,0,0,0,1,0,0,11,56,110,1,0,1,0,0,0,0,0,0,0,0,1,1,4,0,3,0,0,حركة النهضة:1  حركة نداء تونس:1  المؤتمر من اجل الجمهورية:1  الأتحاد الوطني الحر:1  المبادرة:1  الجبهة الشعبية:1  
6,3,3,55,3,466,346,500,1,153,154,346,500,0,0,343,1,2,346,0,True,19:00,22:05,7,1,0,0,1,19,0,5,0,4,0,0,0,1,27,1,2,0,0,0,1,4,6,0,1,0,1,1,1,7,1,1,0,0,0,0,0,0,2,19,84,132,0,1,1,0,0,0,0,0,4,1,0,0,0,4,0,1,2,0,حركة نداء تونس:1  التكتل من أجل العمل والحريات:1  آفاق تونس:1  حركة النهضة:1  الأتحاد الوطني الحر:1  
6,3,3,55,2,466,385,495,0,110,0,385,385,110,0,370,8,7,385,0,True,18.30,21.15,13,1,4,0,2,9,0,13,0,1,0,1,0,2,27,0,2,0,1,2,0,3,0,0,0,0,2,1,2,4,0,1,0,0,0,0,3,1,0,18,92,143,0,0,1,0,0,1,0,2,3,1,1,1,1,5,0,4,0,2,حركة نداء تونس:1  الأتحاد الوطني الحر:1  الجبهة الشعبية:1  حركة النهضة:1  
6,3,3,55,1,466,388,500,0,112,112,388,500,0,0,351,24,13,388,0,True,1850,2100,6,5,2,0,5,10,0,17,3,1,0,3,1,1,25,0,0,3,6,0,1,1,1,0,1,3,1,3,2,2,1,0,1,0,0,0,0,0,6,11,61,139,1,4,0,0,0,1,3,2,4,1,1,2,2,6,0,0,1,1,حركة نداء تونس:1  حركة النهضة:1  الأتحاد الوطني الحر:1  
6,3,3,54,2,410,339,500,0,161,161,339,500,0,0,325,13,1,339,0,False,1840,2020,3,2,0,0,0,8,2,7,0,4,0,1,0,3,25,0,0,0,4,1,1,6,1,0,2,0,0,1,2,2,4,2,1,0,1,0,4,0,0,26,90,106,2,0,2,0,0,0,2,0,2,1,3,0,0,3,0,1,0,0,الجبهة الشعبية:1  حركة نداء تونس:1  آفاق تونس:1  حركة النهضة:1  
6,3,3,54,1,410,350,500,0,150,150,350,500,0,0,325,15,10,350,0,False,1840,2030,8,1,1,0,3,8,0,17,3,1,1,1,0,2,18,3,0,1,6,0,0,3,10,0,0,0,0,1,2,1,0,2,1,0,1,0,4,1,1,7,60,135,0,0,1,0,1,2,2,0,6,2,0,0,0,6,0,0,0,2,حركة الشعب:1  حركة النهضة:1  الأتحاد الوطني الحر:1  الحزب الجمهوري:1  المبادرة:1  حركة نداء تونس:1  
6,3,3,53,5,592,388,700,3,309,312,388,700,0,0,382,3,3,388,0,False,19.48,22.10,14,2,2,0,0,33,0,20,3,4,0,2,0,7,34,2,0,4,4,4,0,0,4,0,1,0,2,1,0,2,3,1,0,0,0,0,1,2,1,9,69,135,1,0,0,4,1,1,0,2,1,0,2,0,0,2,0,1,2,0,حركة النهضة:1  الجبهة الشعبية:1  
6,3,3,53,4,592,401,700,0,299,299,401,700,0,0,394,2,5,401,0,False,1830,2230,10,0,0,0,0,14,1,11,1,6,0,1,0,2,33,0,0,0,5,0,0,0,3,0,0,0,0,1,1,5,1,3,1,0,0,3,3,1,0,21,99,144,1,0,0,2,0,1,3,2,1,0,5,1,0,5,0,1,0,1,التكتل من أجل العمل والحريات:1  حركة الشعب:1  حركة النهضة:1  حركة نداء تونس:1  الجبهة الشعبية:1  
6,3,3,53,3,592,487,700,0,213,213,487,700,0,0,471,8,8,487,0,False,2100,2222,10,1,1,0,1,7,0,27,2,6,0,6,0,6,30,1,1,3,7,1,0,1,7,1,0,0,1,1,0,2,1,1,0,0,0,2,1,1,0,22,157,146,0,0,0,0,1,0,3,0,8,1,2,0,0,1,0,0,0,1,آفاق تونس:1  حركة نداء تونس:1  الجبهة الشعبية:1  حركة النهضة:1  
6,3,3,53,2,592,455,700,0,245,245,455,700,0,0,404,18,32,454,1,False,"18,20","23,50",7,7,1,1,2,7,0,25,3,1,0,5,0,3,27,1,1,2,3,0,2,0,8,0,3,0,0,3,1,5,0,0,0,0,3,1,1,0,2,11,96,138,1,1,1,3,0,1,0,2,6,3,2,1,0,6,0,1,5,1,الاتحاد من أجل تونس:  آفاق تونس:  الجبهة الشعبية:  حركة النهضة:  
6,3,3,53,1,592,466,700,4,230,234,466,700,0,0,424,29,13,466,0,False,,23,6,3,2,0,3,6,0,15,1,3,0,1,0,2,26,1,0,1,5,0,1,3,4,0,2,5,0,1,0,4,0,1,1,1,1,0,0,0,4,15,86,174,3,0,1,2,1,2,12,1,12,2,1,0,0,4,0,3,0,2,حركة النهضة:  
6,3,2,52,4,465,310,500,0,190,190,310,500,0,0,305,2,3,310,0,False,"18,05","20,20",13,1,5,0,0,18,0,9,0,2,0,1,0,3,33,4,0,1,8,0,0,2,4,0,4,0,1,0,0,6,3,0,0,0,4,3,0,1,3,2,42,121,2,0,1,2,0,0,1,1,1,0,0,0,0,2,0,1,0,0,حركة النهضة:  حركة نداء تونس:  الأتحاد الوطني الحر:  المبادرة:  حركة الديمقراطين الأشتراكيين:  آفاق تونس:  
6,3,2,52,3,767,322,600,1,277,278,322,600,0,0,317,4,1,322,0,False,19.08,21.35,8,3,4,0,0,9,0,4,0,7,0,1,0,6,36,3,0,1,9,0,0,1,4,0,0,1,0,0,0,7,2,0,0,0,5,2,1,1,0,7,72,105,1,0,0,0,0,1,2,1,1,0,0,0,0,8,0,2,1,1,الجبهة الشعبية:  حركة النهضة:  
6,3,2,52,2,467,371,600,1,228,229,371,600,0,0,366,4,1,371,0,True,19,21,9,2,2,0,0,5,0,6,1,8,0,4,1,5,45,4,0,3,6,0,0,1,3,0,0,0,0,1,0,4,1,0,0,0,4,0,0,2,0,4,91,138,0,0,2,0,0,0,2,0,1,2,0,3,0,2,0,2,0,2,حركة النهضة:  الجبهة الشعبية:  الاتحاد من أجل تونس:  أمل جندوبة:  حركة نداء تونس:  حركة الديمقراطين الأشتراكيين:  
6,3,2,52,1,467,389,500,7,104,111,389,500,0,0,369,7,13,389,0,False,19.05,20.55,9,1,2,0,1,9,1,12,2,9,0,2,0,2,36,6,0,2,8,0,1,2,1,4,0,4,0,1,0,2,4,0,0,2,1,2,1,3,1,5,48,167,3,0,2,0,0,2,2,0,2,0,0,1,0,3,0,1,2,0,حركة نداء تونس:1  التكتل من أجل العمل والحريات:1  الجبهة الشعبية:1  حركة النهضة:1  
6,3,2,51,1,209,166,300,0,134,134,166,300,0,0,161,2,3,166,0,False,1900,1950,1,1,0,0,0,1,0,4,1,0,0,7,0,3,21,5,0,0,1,0,0,0,1,1,0,0,6,1,0,5,0,1,0,0,0,1,0,0,0,4,39,50,1,0,0,0,0,0,2,0,2,0,0,0,0,2,0,0,0,0,حركة النهضة:2  التكتل من أجل العمل والحريات:  حركة نداء تونس:  
6,3,2,50,3,472,287,600,0,313,313,287,600,0,0,285,1,1,287,0,False,18.30,20.00,8,0,0,0,0,12,0,7,0,5,0,0,0,5,39,0,0,3,2,1,0,0,1,0,3,0,0,1,0,7,3,0,0,1,1,0,0,0,0,8,54,115,2,0,0,0,0,2,1,0,0,0,0,0,0,3,0,1,0,0,آفاق تونس:1  حركة النهضة:1  
6,3,2,50,2,474,337,600,2,261,263,337,600,0,0,330,3,4,337,0,True,1800,2100,11,0,0,0,0,5,0,4,1,7,0,0,1,1,43,1,0,1,0,0,0,0,4,0,0,1,0,1,0,6,0,0,0,0,1,0,1,0,0,9,104,114,2,0,0,0,0,1,2,0,2,1,1,2,1,2,0,0,0,0,حركة نداء تونس:1  الجبهة الشعبية:1  حركة النهضة:1  
6,3,2,50,1,474,374,600,0,226,226,374,600,0,0,367,4,3,374,0,False,1800,2130,5,2,3,0,1,11,0,11,2,3,1,1,2,0,49,0,2,2,0,1,2,0,3,0,0,2,0,1,0,7,3,0,0,0,1,1,1,1,0,4,73,160,2,0,0,0,0,1,1,1,1,1,0,0,0,4,0,0,0,0,حركة نداء تونس:2  حركة النهضة:1  الجبهة الشعبية:1  الأتحاد الوطني الحر:1  
6,3,2,49,1,196,136,300,1,163,164,136,300,0,0,131,4,1,136,0,False,18:20,19:35,2,0,0,0,0,3,0,3,0,2,0,0,0,2,11,1,1,1,1,2,0,4,2,0,0,2,0,0,1,1,0,0,0,0,1,1,0,1,0,2,35,46,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,حركة نداء تونس:  حركة النهضة:  الجبهة الشعبية:  المبادرة:  
6,3,2,48,5,587,392,700,5,303,308,392,700,0,0,389,1,2,392,0,True,1831,2055,27,2,0,0,0,19,0,8,0,3,0,5,0,6,61,0,0,1,1,0,0,0,2,0,0,2,0,0,0,6,1,0,0,0,0,5,0,1,0,9,76,146,1,0,0,1,0,2,0,0,1,0,0,0,0,2,0,1,0,0,حركة نداء تونس:  حركة النهضة:  الجبهة الشعبية:  
6,3,2,48,4,587,430,700,0,275,275,430,705,5,0,421,4,5,430,0,False,18.45,22.03,18,2,1,0,0,12,0,7,0,6,0,2,0,7,66,3,0,4,5,2,0,0,4,0,2,4,2,0,1,14,2,0,0,0,0,0,0,0,1,16,89,138,6,0,0,1,0,1,0,1,0,1,0,0,0,4,0,0,1,0,حركة نداء تونس:1  حركة النهضة:1  حركة نداء تونس:1  الأتحاد الوطني الحر:1  
6,3,2,48,2,587,503,700,0,197,197,503,700,0,0,484,10,9,503,0,True,1850,2220,12,2,2,3,1,15,0,21,2,3,1,5,1,4,74,1,1,2,5,2,0,1,1,0,0,4,0,0,0,2,2,1,1,0,3,3,0,5,1,30,120,141,1,0,0,0,1,0,1,0,1,0,0,0,0,3,1,1,0,2,حركة نداء تونس:1  الجبهة الشعبية:1  حركة النهضة:1  
6,3,2,48,1,587,503,700,2,195,197,503,700,0,0,491,6,6,503,0,False,1830,,13,3,2,0,2,2,0,28,3,3,1,3,3,3,64,2,1,2,2,1,1,1,3,0,2,4,1,0,0,2,0,0,0,0,1,1,0,4,2,13,122,176,1,0,0,0,0,3,1,0,6,0,0,1,1,5,0,0,0,2,التكتل من أجل العمل والحريات:1  الجبهة الشعبية:1  حركة النهضة:1  حركة نداء تونس:1  
