circonscriptionId,delegationId,subDelegationId,centerID,stationId,registeredVoters,aSigningVoters,bDeliveredBallots,cSpoiledBallots,dLeftBallots,eCplusD,fExtractedBallots,gEplusF,hBminusG,iAminusF,jListVotes,kCancelledVotes,lBlankVotes,mJplusKplusL,nFminusM,countingStart,countingEnd,tampon, اتحاد الشباب الديمقراطي التونسي,ائتلاف جبهة قابس,اتحاد القوى الشبابية,اتحاد شباب تونس,اصحاب الحق,آفاق تونس,الاتحاد الوطني الحر,الاتحاد من أجل تونس ,الارض الطيبة,التحالف الديمقراطي,التكتل من أجل العمل والحريات,التيار الديمقراطي,الجبهة الشعبية,الجبهة الوطنية التونسية,الحزب الجمهوري,الشعب يريد,الضمير,العدل,العمل والتنمية العادلة,القطب البيئي بقابس,المؤتمر من اجل الجمهورية,المبادرة الوطنية الدستورية,المجد للوطن,المستقلون الاحرار,النتمية اولا,النخلة,تونس العزيزة,تيار المحبة,تيار النزاهة,حركة البناء المغاربي,حركة التونسي,حركة الديمقراطيين الاجتماعيين,حركة الديمقراطيين الاشتراكيين,حركة الشعب,حركة اللقاء الدستوري,حركة النهضة,حركة نداء تونس,حركة وفاء,حزب الامان,حزب البناء الوطني,حزب الغد,حزب الوحدة,صوت شعب تونس,قابس اولا,قابس في القلب,كلنا قابس,observers
25,4,4,57,3,469,365,500,0,135,135,365,500,0,0,362,1,2,365,0,False,18h10,20h30,1,0,0,3,0,15,24,3,1,6,1,36,8,0,10,0,0,0,0,1,33,0,0,0,0,4,1,1,0,0,1,0,0,4,0,139,59,5,2,0,0,1,0,0,0,3,الاتحاد الوطني الحر:1  حركة النهضة:1  حركة نداء تونس:1  حركة نداء تونس:1  
25,4,4,57,2,469,395,500,0,105,105,395,500,0,0,388,4,3,395,0,False,18.30,21.50,0,1,0,1,0,9,12,1,0,6,1,25,6,1,16,1,1,0,0,1,29,0,0,1,1,7,0,0,0,0,1,1,1,12,0,148,91,5,2,0,0,4,0,0,2,1,حركة النهضة:1  حركة نداء تونس:1  
25,4,4,57,1,469,420,500,0,80,80,420,500,0,0,414,5,1,420,0,False,1900,2230,0,1,0,1,1,13,10,5,0,8,1,26,8,1,20,0,0,0,0,1,22,1,1,1,0,2,0,0,0,1,1,1,0,7,0,153,117,2,1,2,0,1,0,1,2,2,حركة النهضة:1  حركة نداء تونس:1  
25,4,4,56,2,355,278,400,1,122,123,277,400,0,1,272,3,2,277,0,True,1805,2005,0,0,1,1,1,6,11,0,0,6,0,37,7,1,16,0,0,0,0,1,21,0,0,2,0,1,1,1,1,0,2,0,0,0,0,61,87,6,0,0,0,0,0,0,0,1,الحزب الجمهوري:1  حركة النهضة:1  حركة نداء تونس:1  :  
25,4,4,56,1,356,294,400,4,102,106,294,400,0,0,289,2,3,294,0,True,18.32,20.55,0,0,0,0,0,5,5,3,0,5,2,19,5,0,26,0,0,0,0,0,11,1,1,2,0,3,1,2,0,0,0,0,2,4,0,93,96,1,0,0,0,0,0,0,0,2,المؤتمر من اجل الجمهورية:1  حركة النهضة:1  
25,4,4,55,5,555,381,603,1,221,222,381,603,0,0,378,2,1,381,0,False,18.10,20.30,0,0,0,0,0,6,37,1,1,5,0,28,8,0,15,1,0,0,0,0,47,0,0,0,0,3,1,6,0,1,0,0,0,6,1,134,64,6,0,0,3,2,0,0,0,2,حركة النهضة:1  حركة نداء تونس:2  الاتحاد الوطني الحر:3  
25,4,4,55,4,557,406,600,0,194,194,406,600,0,0,397,4,5,406,0,True,18.15,21.30,1,0,0,0,0,5,32,0,1,17,1,42,12,0,6,0,0,0,0,0,52,0,0,2,1,1,0,3,0,0,1,0,0,3,1,126,68,5,1,0,7,4,0,1,1,3,حركة النهضة:1  حركة نداء تونس:1  الاتحاد الوطني الحر:1  ائتلاف جبهة قابس:1  
25,4,4,55,3,557,453,600,1,147,148,452,600,0,1,430,19,3,452,0,True,18.30,21.20,0,0,0,0,0,8,18,0,0,8,0,34,7,1,15,0,0,0,0,0,29,2,0,2,2,5,2,1,0,0,0,0,1,14,1,182,87,2,0,1,2,2,0,1,0,3,حركة النهضة:2  حركة نداء تونس:1  الحزب الجمهوري:1  الاتحاد الوطني الحر:2  
25,4,4,55,2,557,473,600,0,126,126,474,600,0,1,458,9,7,474,0,True,1820,2300,0,0,0,0,1,3,15,3,0,12,4,19,11,0,19,0,2,2,1,1,35,0,1,0,4,3,3,3,2,0,3,0,0,7,1,182,101,6,1,0,2,3,1,2,2,0,حركة النهضة:2  حركة نداء تونس:1  
25,4,4,55,1,557,439,600,1,161,162,437,599,1,2,406,29,2,437,1,True,18.30,20.25,0,0,2,2,1,3,10,2,0,15,1,16,2,1,16,1,1,3,2,3,27,1,3,2,0,1,3,2,0,0,2,0,1,2,1,142,121,1,3,0,8,4,0,0,1,0,التحالف الديمقراطي:1  المؤتمر من اجل الجمهورية:1  حركة نداء تونس:1  حزب الغد:1  الاتحاد الوطني الحر:1  الحزب الجمهوري:1  حركة النهضة:1  
25,4,4,54,2,471,355,496,0,141,141,355,496,0,0,352,3,0,355,0,False,18:50,21.30,1,0,0,2,0,7,26,0,0,7,0,19,0,1,21,2,2,0,0,1,39,2,0,2,0,2,2,1,0,1,0,0,0,1,0,96,94,6,1,1,1,1,0,0,0,3,ائتلاف جبهة قابس:1  حركة نداء تونس:1  الاتحاد الوطني الحر:1  حركة النهضة:1  
25,4,3,53,6,585,299,800,0,501,501,299,800,0,0,295,3,1,299,0,False,18:30,20:30,0,0,2,0,0,2,22,0,1,5,0,8,0,0,5,0,0,0,0,0,17,0,0,0,0,0,0,3,0,0,0,0,0,4,1,173,36,0,0,0,4,0,0,0,0,2,حركة اللقاء الدستوري:1  حركة النهضة:2  حركة نداء تونس:1  الاتحاد الوطني الحر:1  
25,4,3,53,5,589,336,700,1,363,364,336,700,0,0,331,2,3,336,0,False,18:14,21:04,0,0,3,1,0,4,17,0,0,8,1,14,8,0,3,0,0,0,0,1,34,0,1,0,0,4,2,5,1,0,1,0,0,6,1,165,41,2,1,0,5,1,0,0,0,1,قابس في القلب:1  حركة النهضة:1  حركة نداء تونس:1  الحزب الجمهوري:1  الاتحاد الوطني الحر:1  اتحاد القوى الشبابية:1  
25,4,3,53,4,589,397,700,0,303,303,397,700,0,0,393,0,4,397,0,False,18.20,20.45,0,1,0,0,0,4,24,0,0,5,0,15,9,0,1,0,0,0,0,0,35,2,0,3,1,3,1,2,0,0,0,0,0,1,1,219,55,3,2,1,2,1,1,0,1,0,حركة النهضة:1  حركة نداء تونس:1  الاتحاد الوطني الحر:1  
25,4,3,53,3,589,407,700,0,293,293,407,700,0,0,393,11,3,407,0,False,18:40,22:00,1,1,0,1,1,2,13,1,0,3,1,9,0,1,3,2,0,0,1,1,35,1,0,1,0,4,0,4,0,1,0,0,1,8,1,242,32,3,0,0,4,1,0,1,3,1,تيار المحبة:1  حركة النهضة:1  حركة نداء تونس:1  الاتحاد الوطني الحر:1  
25,4,3,53,2,589,490,700,1,209,210,490,700,0,0,461,15,13,489,1,False,18.25,22.15,0,0,0,2,0,1,8,1,2,3,2,6,4,0,6,0,1,3,2,6,31,3,4,0,0,13,0,6,0,1,3,0,2,10,2,252,71,1,4,0,3,2,0,0,4,2,الاتحاد الوطني الحر:1  حركة نداء تونس:1  حركة النهضة:1  
25,4,3,53,1,589,452,700,0,248,248,452,700,0,0,417,16,19,452,0,False,18.42,22.45,0,1,0,3,0,3,9,5,0,5,2,10,8,1,2,1,2,0,0,4,19,6,3,4,0,3,0,4,1,2,5,0,1,3,3,214,71,2,1,2,4,2,0,2,5,4,حزب الغد:1  حركة النهضة:1  حركة نداء تونس:1  الاتحاد الوطني الحر:1  
25,4,2,52,6,517,342,700,0,358,358,342,700,0,0,341,0,1,342,0,False,18.36,20.30,2,1,0,3,0,2,43,2,1,8,1,8,11,1,7,0,1,0,0,1,26,0,1,1,0,1,0,2,0,0,2,0,0,5,0,150,52,1,0,1,0,1,1,4,1,0,حركة نداء تونس:1  حركة النهضة:1  
25,4,2,52,5,519,311,611,0,300,300,311,611,0,0,305,5,1,311,0,False,18.45,21.30,2,2,0,1,0,1,24,0,0,3,0,14,9,0,3,0,0,1,0,1,26,0,0,1,2,2,1,4,0,0,1,0,0,9,0,144,45,5,0,0,1,0,0,0,3,0,حركة النهضة:1  الاتحاد الوطني الحر:1  حركة نداء تونس:1  
25,4,2,52,4,521,374,600,0,226,226,374,600,0,0,366,3,5,374,0,True,19.00,22.03,0,1,0,0,0,2,20,2,0,8,2,12,6,0,7,1,0,0,1,1,27,0,1,0,2,6,0,1,0,0,0,0,0,2,0,193,57,3,0,1,2,5,0,1,2,0,حركة النهضة:1  حركة نداء تونس:1  التكتل من أجل العمل والحريات:1  الاتحاد الوطني الحر:1  
25,4,2,52,3,519,415,599,2,182,184,415,599,0,0,410,4,1,415,0,False,18.30,21.15,0,1,1,0,1,7,12,2,0,7,1,20,3,2,6,0,0,0,0,1,31,2,1,1,2,1,0,6,0,0,0,0,1,13,1,229,47,4,1,0,0,4,0,1,0,1,الاتحاد الوطني الحر:1  حركة النهضة:1  تيار المحبة:1  حركة نداء تونس:1  
25,4,2,52,2,519,428,600,1,171,172,428,600,0,0,419,5,4,428,0,True,18.15,21.45,1,3,0,0,0,3,18,1,0,6,2,11,8,0,5,1,0,2,0,1,27,1,3,2,2,2,1,4,0,0,3,2,0,6,0,231,61,1,1,1,1,2,0,1,2,3,التحالف الديمقراطي:1  حركة النهضة:1  الاتحاد الوطني الحر:1  حركة نداء تونس:1  تيار المحبة:1  
25,4,2,52,1,519,433,600,0,167,167,433,600,0,0,420,4,9,433,0,False,18.07,20.50,0,2,0,1,0,2,18,1,2,3,1,14,12,1,8,1,1,0,1,1,30,1,2,0,1,2,1,3,0,0,7,1,2,8,0,197,80,5,1,1,1,3,0,1,2,2,الاتحاد الوطني الحر:1  حركة نداء تونس:1  حركة النهضة:1  الحزب الجمهوري:1  حزب الوحدة:1  قابس في القلب:1  المؤتمر من اجل الجمهورية:1  
25,4,2,51,5,601,380,700,1,319,320,380,700,0,0,374,3,3,380,0,True,19.11,22.04,1,1,0,0,0,12,42,0,0,6,3,6,5,1,10,1,0,0,0,6,39,3,0,0,2,0,1,8,0,0,1,1,1,5,0,164,45,3,0,0,4,0,1,0,2,0,حركة النهضة:1  حركة نداء تونس:1  
25,4,2,51,4,600,394,700,2,304,306,394,700,0,0,387,3,4,394,0,True,1900,2215,2,0,0,0,0,7,28,0,0,2,2,31,5,1,8,0,0,0,0,2,35,2,0,0,1,1,0,2,0,0,0,1,0,4,0,178,52,4,1,4,0,5,3,4,1,1,حركة نداء تونس:1  الاتحاد الوطني الحر:1  حركة النهضة:1  
25,4,2,51,3,600,445,700,1,255,256,444,700,0,1,438,4,2,444,0,False,1830,2135,1,0,0,0,0,3,24,1,2,3,2,13,8,1,4,0,0,1,0,3,36,2,0,0,3,2,0,6,0,0,2,0,0,2,0,245,52,1,3,1,3,2,0,0,0,3,حركة النهضة:1  الحزب الجمهوري:1  حركة نداء تونس:1  قابس في القلب:1  
25,4,2,51,2,600,478,700,2,220,222,478,700,0,0,460,9,9,478,0,False,1832,2130,1,1,1,4,0,2,19,1,1,4,4,8,6,1,10,0,0,1,0,5,27,2,2,2,0,1,1,1,0,0,1,0,0,8,1,175,55,2,1,0,0,4,1,1,4,2,حركة نداء تونس:1  حزب الغد:1  حركة النهضة:1  
25,4,2,51,1,600,479,700,0,222,222,478,700,0,1,444,15,19,478,0,False,18.15,21.50,2,1,0,1,0,2,15,1,1,5,2,6,4,0,14,2,1,0,0,6,23,4,1,1,6,2,0,7,0,0,4,1,3,2,0,229,69,10,0,2,2,1,2,2,4,6,تيار المحبة:1  حركة النهضة:1  حركة نداء تونس:1  افاق تونس:1  
25,4,2,50,3,454,260,500,0,241,241,259,500,0,1,254,2,3,259,0,False,18.23,20.49,0,0,0,0,0,3,25,1,0,1,1,6,6,1,4,0,0,0,0,0,20,1,0,0,0,1,0,3,0,0,0,1,1,3,0,136,30,1,1,2,1,2,0,1,1,1,حركة النهضة:2  حركة نداء تونس:2  الاتحاد الوطني الحر:1  
25,4,2,50,1,455,329,500,0,171,171,329,500,0,0,283,24,22,329,0,False,1800,2040,1,1,0,0,0,3,12,5,0,3,1,1,1,2,1,1,1,1,1,1,13,3,2,3,6,2,1,4,0,0,3,3,2,5,0,154,30,1,1,2,0,1,4,1,5,1,الاتحاد الوطني الحر:1  حركة نداء تونس:1  الحزب الجمهوري:1  
25,4,2,49,7,533,315,605,0,290,290,315,605,0,1,310,4,1,315,0,False,18.45,21.30,0,0,0,0,0,7,37,1,1,1,4,3,7,0,4,0,0,0,0,1,26,1,0,1,1,0,0,6,0,0,0,0,0,0,0,141,56,3,0,0,1,6,0,0,1,1,حركة النهضة:2  حركة نداء تونس:1  الاتحاد الوطني الحر:2  تيار المحبة:1  
25,4,2,49,6,538,317,600,1,283,284,316,600,0,1,305,6,5,316,0,False,1830,2215,0,0,0,0,1,2,28,0,1,1,0,14,4,0,4,0,0,0,0,1,26,0,0,2,0,0,1,4,0,3,0,0,1,3,0,162,42,0,1,0,0,3,0,0,1,0,حركة نداء تونس:1  حركة النهضة:1  
25,4,2,49,5,538,383,600,1,216,217,383,599,0,0,378,4,1,383,1,False,18.39,22.00,0,0,1,0,0,2,25,0,0,4,2,13,3,0,9,0,1,0,0,2,33,1,1,1,1,5,1,1,1,1,2,0,1,0,0,195,57,1,1,0,2,8,0,1,0,2,الاتحاد الوطني الحر:1  حركة النهضة:1  حركة نداء تونس:1  
25,4,2,49,4,538,419,600,5,176,181,419,600,0,0,410,7,2,419,0,False,1830,2105,0,0,1,0,1,3,21,0,0,1,1,16,4,0,5,0,1,0,0,0,44,0,2,1,5,3,1,1,0,0,0,0,1,4,1,221,54,2,3,0,0,9,0,0,1,3,الاتحاد الوطني الحر:1  حركة النهضة:1  الحزب الجمهوري:1  حركة نداء تونس:1  
25,4,2,49,3,538,437,600,1,163,167,436,600,0,1,429,3,2,436,0,False,18.50,22.30,0,0,0,0,0,3,14,1,1,1,3,9,7,0,4,0,1,1,0,0,34,2,1,0,3,1,0,12,1,1,3,0,0,1,0,257,49,3,1,1,1,6,1,2,1,3,الحزب الجمهوري:1  حركة النهضة:1  تيار المحبة:1  
25,4,2,49,2,538,418,600,2,180,182,418,600,0,0,393,14,11,418,0,False,18.30,22.30,0,1,0,1,2,2,15,1,2,0,0,7,5,0,8,0,1,1,0,1,24,1,2,3,2,3,2,6,1,1,2,1,0,5,2,200,70,0,1,0,4,7,1,2,3,3,حركة نداء تونس:1  حركة النهضة:1  الاتحاد الوطني الحر:1  
25,4,2,49,1,538,394,600,0,206,206,394,600,0,0,365,13,16,394,0,False,19.00,21.10,0,0,0,1,0,1,24,1,0,2,4,3,9,1,8,0,1,2,0,1,25,1,3,3,1,4,1,3,0,0,3,1,2,2,0,156,84,1,0,1,2,5,2,1,4,2,حركة نداء تونس:1  حركة النهضة:1  الحزب الجمهوري:1  
25,4,1,48,1,157,114,200,1,87,88,112,200,0,2,103,3,6,112,0,False,18.15,19.45,0,0,0,0,0,0,5,0,0,0,1,2,0,0,0,0,0,0,0,0,2,2,1,1,0,2,0,1,0,0,1,1,1,2,0,67,9,0,1,1,1,1,0,0,1,0,حركة نداء تونس:2  حركة النهضة:2  
25,4,1,47,4,548,339,600,0,261,261,339,600,0,0,332,1,6,339,0,False,1830,,1,2,5,2,0,6,23,0,0,4,2,19,10,1,12,1,0,0,0,0,41,0,0,1,1,3,0,1,0,0,0,0,0,4,0,128,56,3,1,0,1,2,1,0,1,0,حركة نداء تونس:1  الاتحاد الوطني الحر:1  حركة النهضة:1  
25,4,1,47,3,550,375,600,1,224,225,375,600,0,0,371,2,2,375,0,False,19.00,21.10,0,3,0,3,0,2,21,0,0,8,0,23,5,0,10,1,0,0,0,1,48,0,0,0,2,4,0,2,0,0,0,0,1,5,0,158,68,2,1,0,0,0,0,0,0,3,الحزب الجمهوري:1  حركة النهضة:1  حركة نداء تونس:1  الاتحاد الوطني الحر:1  
25,4,1,47,2,550,440,599,3,157,160,439,599,0,1,433,2,4,439,0,False,1915,2235,1,1,0,1,0,4,8,0,0,8,1,16,5,0,18,0,2,0,0,1,46,3,0,4,0,2,0,1,0,0,1,1,0,15,2,210,75,1,2,0,2,1,0,0,0,1,افاق تونس:1  الاتحاد الوطني الحر:1  الحزب الجمهوري:1  المؤتمر من اجل الجمهورية:1  حركة نداء تونس:1  حركة النهضة:1  
25,4,1,47,1,550,452,600,0,148,148,452,600,0,0,441,7,4,452,0,True,1855,2200,0,3,2,1,2,6,9,2,1,8,3,22,13,1,11,0,3,3,0,2,35,2,1,6,2,1,0,0,0,1,1,0,3,4,1,196,79,2,0,0,7,3,0,0,3,2,التكتل من أجل العمل والحريات:1  حركة النهضة:1  حركة نداء تونس:1  الاتحاد الوطني الحر:1  
25,4,1,46,5,489,318,600,0,282,282,318,600,0,0,313,4,1,318,0,False,18.55,21.30,0,1,1,1,0,7,15,2,0,11,2,15,14,0,11,0,1,0,0,1,26,0,1,3,0,1,0,1,0,0,1,0,1,6,0,118,64,5,0,3,0,0,0,0,1,0,الاتحاد الوطني الحر:1  حركة نداء تونس:1  الحزب الجمهوري:1  حركة النهضة:1  
25,4,1,46,4,493,334,600,1,265,266,334,600,0,0,328,5,1,334,0,False,1900,2135,1,1,0,2,0,6,16,0,1,3,1,27,5,0,8,0,1,1,0,0,24,0,0,3,0,3,1,2,0,0,0,0,0,6,1,131,68,5,0,1,0,2,1,0,6,1,افاق تونس:1  حركة نداء تونس:1  حركة النهضة:1  الاتحاد الوطني الحر:1  
25,4,1,46,3,493,410,600,2,188,190,410,600,0,0,400,8,2,410,0,False,1845,2200,0,0,0,1,0,3,16,0,0,4,2,22,5,0,16,0,1,0,2,2,45,0,1,1,0,1,1,2,2,0,1,0,0,8,0,178,76,3,0,0,1,2,0,2,1,1,الحزب الجمهوري:1  الاتحاد الوطني الحر:1  حركة نداء تونس:2  حركة النهضة:1  
25,4,1,46,2,493,412,600,0,188,188,412,600,0,0,405,4,3,412,0,False,1810,2030,0,2,0,1,2,11,9,2,0,10,3,17,10,0,11,1,1,1,1,1,20,0,1,5,0,1,3,2,0,0,3,0,0,17,2,175,83,2,1,0,1,1,0,0,1,4,حركة النهضة:1  حركة نداء تونس:1  الاتحاد الوطني الحر:1  التكتل من أجل العمل والحريات:1  حزب الغد:1  حركة الشعب:1  
25,4,1,46,1,493,390,600,3,208,211,389,600,0,0,370,12,7,389,0,False,19:15,22:15,0,1,0,1,1,10,11,3,0,6,3,15,8,2,16,1,0,1,0,0,20,3,0,1,2,3,0,1,0,1,1,1,1,7,0,146,94,2,1,1,1,0,0,1,2,2,المؤتمر من اجل الجمهورية:1  التحالف الديمقراطي:1  حركة نداء تونس:1  حركة النهضة:1  الاتحاد الوطني الحر:1  
25,4,1,45,1,367,243,400,0,157,157,243,400,0,0,225,11,7,243,0,False,18:50,21:10,0,4,1,1,0,0,13,0,0,4,0,2,3,0,0,1,1,0,1,1,9,1,3,2,0,4,1,4,1,0,0,0,2,0,1,125,36,0,0,0,1,0,1,1,1,0,المؤتمر من اجل الجمهورية:1  حركة نداء تونس:1  العدل:1  حركة النهضة:1  
25,4,1,44,7,558,328,631,1,302,303,328,631,0,0,323,0,5,328,0,False,1844,2200,1,2,12,0,0,1,25,1,0,3,3,7,19,0,11,1,0,0,1,0,24,1,1,2,0,3,0,3,1,0,1,0,0,1,0,127,68,0,0,0,0,1,0,1,0,2,حركة النهضة:1  حركة نداء تونس:1  المؤتمر من اجل الجمهورية:1  اتحاد القوى الشبابية:1  
25,4,1,44,6,555,300,600,0,300,300,300,600,0,0,295,1,4,300,0,False,1830,2100,2,2,4,0,0,3,18,0,0,2,3,9,10,0,10,0,0,0,0,0,25,2,1,1,0,0,1,2,1,0,3,0,0,4,0,135,49,1,1,0,1,1,1,0,0,3,الجبهة الشعبية:1  حركة نداء تونس:1  حركة النهضة:1  الاتحاد الوطني الحر:1  التكتل من أجل العمل والحريات:1  
25,4,1,44,5,555,345,600,1,254,255,345,600,0,0,336,5,4,345,0,False,1820,2033,0,4,3,1,0,2,18,1,0,3,1,17,14,1,6,0,0,0,1,0,32,1,1,10,0,0,0,2,0,4,2,0,0,0,0,140,58,5,1,0,1,1,1,0,3,2,حركة نداء تونس:1  الحزب الجمهوري:1  اتحاد القوى الشبابية:1  الاتحاد الوطني الحر:1  حركة النهضة:1  
25,4,1,44,4,555,386,600,0,214,214,386,600,0,0,376,8,2,386,0,False,1903,2145,2,2,6,0,1,3,13,1,0,9,2,18,17,0,4,0,1,0,0,0,37,0,2,11,0,1,1,3,0,0,0,0,1,4,0,161,58,5,4,1,0,2,0,3,1,2,حركة النهضة:1  تيار المحبة:1  حزب الغد:1  الحزب الجمهوري:1  حركة نداء تونس:1  
25,4,1,44,3,555,441,589,0,148,148,441,589,0,0,425,7,9,441,0,False,18:40,22:15,5,2,7,0,0,3,12,0,0,1,3,13,19,0,6,1,2,0,0,1,28,1,1,15,1,2,1,4,1,1,1,1,0,9,0,186,77,9,1,1,0,4,0,3,1,2,حركة النهضة:  حركة نداء تونس:  تيار المحبة:  الاتحاد الوطني الحر:  
25,4,1,44,2,555,380,599,0,219,219,380,599,0,0,336,44,0,599,0,False,18:35,22:01,0,1,6,0,0,3,11,1,0,4,4,6,13,2,10,1,0,1,0,0,23,6,2,13,2,3,0,0,1,2,2,0,2,5,0,138,60,3,1,1,2,2,0,1,2,2,الحزب الجمهوري:1  الاتحاد الوطني الحر:1  حركة النهضة:1  التحالف الديمقراطي:1  
25,4,1,44,1,555,401,600,1,198,199,401,600,0,0,369,25,7,401,0,False,19:37,22:45,0,5,2,1,0,0,7,1,0,4,1,8,6,0,8,0,1,1,1,1,22,3,4,16,2,5,2,2,0,0,7,0,4,4,0,143,85,4,1,1,3,2,1,4,6,1,الاتحاد الوطني الحر:1  اتحاد القوى الشبابية:1  تيار المحبة:1  حركة النهضة:1  الجبهة الشعبية:1  
25,5,7,73,1,588,467,700,0,233,233,467,700,0,0,457,5,5,467,0,False,1840,2115,0,7,1,1,0,6,15,3,0,1,2,20,11,2,10,0,2,1,0,1,22,4,2,3,2,2,1,1,1,1,1,0,2,3,0,224,75,4,2,1,0,1,12,9,1,0,الجبهة الشعبية:1  صوت شعب تونس:1  حركة النهضة:1  حركة نداء تونس:1  الاتحاد الوطني الحر:1  
25,5,6,72,3,460,252,500,0,248,248,252,500,0,0,246,3,3,252,0,False,1810,1930,0,0,0,1,0,6,32,0,0,4,0,9,6,0,6,0,1,2,0,0,11,1,1,1,0,1,2,6,0,0,0,0,0,2,0,109,34,0,1,0,1,6,0,2,1,0,حركة النهضة:1  حركة نداء تونس:1  الاتحاد الوطني الحر:1  تيار المحبة:1  
25,5,6,72,2,460,304,499,2,192,194,305,499,1,1,289,12,4,305,0,False,1815,2100,0,0,1,0,0,1,21,1,0,1,3,3,2,0,5,0,0,0,2,2,16,2,2,3,0,3,1,9,0,0,0,0,1,2,0,160,34,1,2,0,0,6,1,0,3,1,حركة نداء تونس:1  حركة النهضة:2  الاتحاد الوطني الحر:1  
25,5,6,72,1,460,334,500,1,165,166,334,500,0,0,292,36,6,334,0,False,18.00,21.23,2,1,0,2,0,6,18,0,0,3,2,2,3,1,3,2,2,0,1,3,17,3,6,1,1,3,1,7,0,0,2,1,2,1,0,122,57,1,2,0,4,4,1,1,4,0,حركة النهضة:2  حركة نداء تونس:1  الاتحاد الوطني الحر:1  
25,5,6,71,3,576,358,700,0,342,342,358,700,0,0,356,0,2,358,0,False,18.00,21.35,1,0,0,3,0,5,21,0,0,2,3,40,14,0,4,0,0,0,0,0,27,0,0,3,0,4,0,2,0,0,5,0,1,2,2,158,51,1,0,0,1,0,0,5,0,1,حركة النهضة:1  حركة نداء تونس:1  الاتحاد الوطني الحر:1  
25,5,6,71,2,576,457,700,0,243,243,457,700,0,0,451,3,3,457,0,False,1900,2100,0,0,0,0,0,4,24,0,1,4,2,32,15,2,8,2,0,0,0,1,24,1,2,3,1,2,1,3,0,0,0,0,2,9,2,242,53,1,0,0,1,1,4,4,0,0,حركة نداء تونس:1  حركة النهضة:1  الاتحاد الوطني الحر:1  
25,5,6,71,1,576,441,700,0,259,259,441,700,0,0,406,25,10,441,0,False,1805,2200,5,1,0,1,0,6,12,3,1,2,3,9,8,1,8,1,1,2,0,0,11,2,4,5,2,3,0,2,2,1,4,1,6,4,0,200,69,3,1,2,0,1,5,6,5,3,حركة النهضة:1  حركة نداء تونس:1  الاتحاد الوطني الحر:1  صوت شعب تونس:1  
25,5,5,70,3,498,322,600,0,278,278,322,600,0,0,318,3,1,322,0,False,1815,,2,1,0,0,0,5,16,0,0,3,1,17,12,0,4,1,0,0,0,2,22,1,0,0,2,4,1,2,0,0,1,1,1,4,0,162,36,2,0,0,0,0,3,8,4,0,حركة نداء تونس:2  حركة النهضة:1  الاتحاد الوطني الحر:1  
25,5,5,70,2,498,394,600,0,206,206,394,600,0,0,382,8,4,394,0,False,18.30,21.45,0,0,1,1,1,6,16,5,1,3,2,13,4,0,7,3,2,0,0,2,19,0,1,3,0,2,2,1,0,0,0,0,2,3,0,199,50,3,2,0,1,2,2,20,2,1,حركة النهضة:1  حركة نداء تونس:1  الاتحاد الوطني الحر:1  الاتحاد من أجل تونس :1  
25,5,5,70,1,498,398,601,0,203,203,398,601,0,0,363,20,15,398,0,False,18h30,22h,1,4,0,1,1,7,12,2,0,1,4,12,8,3,3,1,2,1,1,0,10,2,0,7,0,3,0,2,0,0,5,1,5,2,0,182,43,1,5,0,3,5,4,13,3,3,الاتحاد من أجل تونس :1  الاتحاد الوطني الحر:1  حركة النهضة:1  
25,5,4,69,3,437,302,500,0,198,198,302,500,0,0,293,7,2,302,0,False,1820,2025,0,1,0,0,0,3,25,0,0,1,3,12,4,1,4,2,0,1,0,0,24,1,0,1,0,1,0,0,0,0,0,0,0,0,0,167,32,2,0,0,0,1,0,4,2,1,حركة نداء تونس:1  الاتحاد الوطني الحر:1  حركة النهضة:1  
25,5,4,69,2,439,359,500,1,140,141,359,500,0,0,355,2,2,359,0,False,"18,25","20,04",0,0,0,0,0,1,19,0,0,3,2,7,3,1,8,0,0,1,1,0,20,0,0,0,1,2,2,1,0,0,2,0,0,4,1,221,41,2,1,0,2,1,0,8,0,0,الجبهة الشعبية:  حركة النهضة:  الاتحاد الوطني الحر:  حركة نداء تونس:  
25,5,4,69,1,439,340,500,2,159,161,339,500,0,1,310,22,7,339,0,False,1805,2130,1,0,0,3,1,3,13,0,1,1,2,7,3,2,4,1,3,0,0,1,12,3,1,3,1,2,3,1,1,0,1,0,0,1,0,182,36,0,2,1,0,5,0,3,6,0,الاتحاد الوطني الحر:1  حركة نداء تونس:1  حركة النهضة:1  
25,5,3,68,3,453,322,500,0,178,178,322,500,0,0,321,0,1,322,0,False,1835,2044,0,0,0,0,0,9,29,0,0,1,1,13,4,0,5,0,0,0,0,1,27,0,0,2,0,1,0,1,0,0,0,0,0,0,0,130,79,11,0,0,0,5,0,2,0,0,الاتحاد الوطني الحر:1  حركة نداء تونس:1  حركة النهضة:1  
25,5,3,68,2,454,375,499,0,124,124,375,499,0,0,373,2,0,375,0,False,1845,2115,2,0,0,2,0,4,10,0,0,2,1,18,5,0,5,0,0,1,0,1,27,1,2,1,0,0,1,1,0,0,2,0,0,1,1,187,82,7,0,0,0,7,0,0,0,2,الاتحاد الوطني الحر:1  حركة نداء تونس:1  حركة النهضة:1  
