circonscriptionId,delegationId,subDelegationId,centerID,stationId,registeredVoters,aSigningVoters,bDeliveredBallots,cSpoiledBallots,dLeftBallots,eCplusD,fExtractedBallots,gEplusF,hBminusG,iAminusF,jListVotes,kCancelledVotes,lBlankVotes,mJplusKplusL,nFminusM,countingStart,countingEnd,tampon, الإصلاح والتنمية,آفاق تونس,أحرار القصرين,أمل القصرين,أول الغيث,أولاد الشعب,اتحاد الشباب الديمقراطي,اتحاد القوى الشابية,الأصالة والتقدم,الأمل,الاتحاد الوطني الحر,الاتحاد من أجل تونس ,البديل,البناء الوطني,التحالف الديمقراطي,التكتل الشعبي من أجل تونس,التكتل من أجل العمل والحريات,التنمية الشاملة,التيار الديمقراطي,الجبهة الشعبية,الجبهة الوطنية للانقاذ,الحركة الدستورية,الحركة الديمقراطية للاصلاح والبناء,الحرية والانصاف,الحزب الاشتراكي,الحزب الجمهوري,الذهبية المستقلة,الربيع العربي لتحقيق السيادة,الشباب المدني الحر,الشباب للرقي والبناء,الشعب يريد,العريضة الشعبية,العهد,القرار,القصرين أولا,اللقاء الدستوري,المؤتمر من أجل الجمهورية,المبادرة,المستقبل,المستقلة 17 ديسمبر,المستقلة الأحرار,المستقلة الشعانبي,المستقلة لدفع التنمية و التشغيل,المنار الشعبية الاجتماعية,النزر للديمقراطية والتنمية,الوصية,الياسمين,بني وطني,تونس العزيزة,تيار المحبة,حركة التونسي,حركة الديمقراطيين الاجتماعيين,حركة الديمقراطيين الاشتراكيين,حركة الشباب الوطني التونسي,حركة الشعب,حركة النهضة,حركة نداء تونس,حركة وفاء,حزب الأمان,حزب الغد,رد الاعتبار,شباب الوسط للعمل والتنمية,شبابنا فخر وعزة,صقور الحرية,صوت القصرين,صوت المستقل,"غدا,,, أفضل",نداء قرطاج,نعم نسطتيع,observers
15,10,10,194,1,346,232,400,2,166,168,232,400,0,0,204,22,6,232,0,True,18:20,20:00,0,1,0,0,0,0,0,0,0,0,22,1,1,1,3,0,1,1,0,10,0,0,0,5,43,0,1,0,0,2,0,1,2,0,1,0,2,0,1,0,1,0,0,1,2,1,1,0,1,2,2,4,1,0,1,23,50,1,11,0,0,1,0,0,0,0,1,1,0,الاتحاد الوطني الحر:1  البناء الوطني:1  الحزب الاشتراكي:1  حركة نداء تونس:1  
15,10,9,193,1,147,66,200,0,134,134,66,200,0,0,62,2,2,66,0,False,18h10,19h16,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,0,0,2,0,0,0,6,0,1,0,0,0,5,30,1,1,0,0,0,0,0,1,0,0,0,0,حركة النهضة:2  حركة نداء تونس:2  
15,10,9,192,1,208,118,300,1,182,183,117,300,0,1,106,7,4,117,0,False,18h,19h50,0,0,0,1,3,0,0,0,0,1,1,0,0,0,0,0,0,1,1,3,0,0,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,18,1,0,0,0,1,0,0,13,0,0,0,0,0,2,0,0,0,31,19,0,3,0,0,0,0,0,1,0,0,1,0,حركة النهضة:2  حركة نداء تونس:2  
15,10,9,191,1,462,263,500,3,234,237,263,500,0,0,240,10,13,263,0,False,18h21,21h30,1,0,1,0,0,0,0,1,0,0,1,0,0,3,1,0,3,1,1,0,0,1,0,2,2,0,1,1,0,0,0,1,2,0,1,0,30,2,1,0,0,0,1,2,1,1,1,0,0,3,0,2,0,0,0,90,69,3,3,0,1,2,0,1,0,1,0,2,0,حركة النهضة:3  حركة نداء تونس:2  المؤتمر من أجل الجمهورية:1  
15,10,9,190,1,438,224,500,0,276,276,224,500,0,0,209,15,0,224,0,False,18:50,20:00,1,0,0,2,0,0,1,1,1,1,1,3,0,0,0,1,0,3,0,5,1,0,0,2,1,1,0,0,1,29,0,0,0,0,0,0,2,9,2,0,0,0,1,1,0,0,0,0,0,3,0,4,1,2,0,47,76,0,1,0,0,0,0,0,0,0,0,0,1,الاتحاد من أجل تونس :1  حركة النهضة:1  حركة نداء تونس:2  الاتحاد الوطني الحر:1  المبادرة:1  
15,10,9,189,2,321,143,400,0,257,257,143,400,0,0,138,5,0,143,0,False,18:15,,5,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,0,0,2,1,0,0,0,0,0,0,9,0,2,0,0,1,26,64,1,13,0,0,1,0,1,1,0,0,0,0,حركة النهضة:  حركة نداء تونس:  المؤتمر من أجل الجمهورية:  حزب الأمان:  آفاق تونس:  
15,10,9,189,1,321,217,400,0,183,183,217,400,0,0,197,19,1,217,0,True,18:35,,4,0,0,1,1,1,2,1,0,5,4,2,0,8,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,3,1,0,1,0,1,2,0,0,0,0,1,0,8,1,3,1,0,2,62,57,0,9,0,0,0,1,2,1,2,1,0,2,البناء الوطني:1  حركة نداء تونس:2  حركة النهضة:1  
15,10,8,188,1,170,84,200,0,116,116,84,200,0,0,65,15,4,84,0,False,1830,2007,0,0,2,2,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,1,0,1,2,0,0,0,2,1,0,0,0,0,0,2,0,3,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,13,21,1,0,0,0,1,0,0,2,1,0,0,0,حركة نداء تونس:2  حركة النهضة:2  حركة الديمقراطيين الاشتراكيين:1  
15,10,8,187,1,404,249,500,0,251,251,249,500,0,0,235,12,2,249,0,True,1844,2100,0,0,2,0,0,1,0,1,0,1,1,0,0,4,0,0,1,0,0,1,0,0,0,1,14,3,1,0,0,35,0,1,0,0,0,1,4,7,0,0,0,0,1,1,0,2,0,1,0,6,0,2,0,0,1,66,59,0,0,0,2,4,0,0,1,0,0,0,10,حركة النهضة:1  حركة نداء تونس:1  المبادرة:1  المؤتمر من أجل الجمهورية:1  
15,10,8,186,1,287,137,400,0,263,263,137,400,0,0,132,5,0,137,0,True,1810,1945,0,0,0,1,0,1,0,0,0,1,4,0,0,0,1,0,2,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,13,0,0,1,0,0,0,0,0,1,0,1,0,4,0,3,0,0,3,33,50,2,1,1,2,1,0,0,1,0,0,1,0,حركة نداء تونس:1  حركة النهضة:1  الاتحاد الوطني الحر:1  
15,10,8,185,1,179,88,200,0,112,112,88,200,0,0,79,5,4,88,0,False,1820,2000,1,0,0,1,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,1,2,0,0,4,1,0,0,0,0,9,0,1,0,0,1,0,1,2,1,0,1,2,2,0,0,0,0,0,0,1,0,1,0,1,0,10,25,0,1,0,0,0,0,0,0,3,0,1,1,حركة نداء تونس:1  حركة النهضة:2  
15,10,7,183,1,253,128,300,1,171,172,128,300,0,0,110,15,3,128,0,False,1820,1940,0,0,0,0,0,0,1,0,0,1,4,0,0,0,0,0,0,1,2,0,0,0,0,9,1,0,0,0,0,1,0,1,0,0,0,0,3,3,1,1,3,1,23,1,0,0,1,0,2,9,1,1,1,0,1,18,14,0,2,0,1,0,0,1,0,0,0,1,0,الحزب الاشتراكي:1  حركة نداء تونس:1  المبادرة:1  حركة النهضة:1  المستقلة لدفع التنمية و التشغيل:1  
15,10,7,182,2,592,210,700,0,490,490,210,700,0,0,208,0,2,210,0,False,18h35,20h,0,2,2,0,0,0,0,0,0,1,4,0,0,3,0,1,1,0,1,2,1,0,0,0,16,0,0,1,0,15,0,1,0,1,1,0,10,36,0,0,1,2,25,1,0,2,0,0,1,14,1,0,0,1,1,22,32,0,2,0,0,1,0,0,2,0,0,0,1,حركة النهضة:1  المبادرة:1  الحزب الاشتراكي:1  المستقبل:1  
15,10,7,182,1,592,386,700,0,314,314,386,700,0,0,362,16,8,386,0,True,18:30,20:30,0,6,0,4,0,0,0,2,0,2,8,1,1,3,0,3,4,0,0,2,0,1,2,2,15,1,0,2,0,27,3,4,1,0,1,0,9,42,1,0,0,0,53,1,1,2,2,0,0,42,0,3,1,0,1,49,43,3,1,3,0,1,0,1,2,0,0,0,6,المستقلة لدفع التنمية و التشغيل:1  حركة النهضة:1  حركة نداء تونس:1  المبادرة:1  الاتحاد الوطني الحر:1  
15,10,6,181,1,216,127,300,0,173,173,127,300,0,0,115,9,3,127,0,False,18:05,19:50,1,0,1,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2,1,0,1,2,0,0,3,0,0,0,0,1,5,1,1,0,2,1,0,2,2,1,0,0,1,59,10,1,1,0,0,0,1,0,1,1,1,3,1,المستقلة لدفع التنمية و التشغيل:1  حركة النهضة:1  
15,10,6,180,1,72,53,100,0,47,47,53,100,0,0,45,7,1,53,0,False,18:18,19:20,0,0,0,0,0,0,1,0,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,15,0,0,0,0,0,4,4,0,1,0,0,1,0,0,1,0,0,1,2,حركة النهضة:  حركة نداء تونس:  
15,10,6,179,2,318,168,400,0,232,232,168,400,0,0,158,7,3,168,0,False,18:20,20:03,1,0,1,0,0,0,0,0,0,0,3,1,0,2,2,0,0,0,0,6,0,0,0,1,0,0,0,0,0,1,1,2,1,1,1,15,0,0,0,1,0,0,8,0,29,2,2,0,4,24,0,0,0,1,1,14,10,0,1,1,0,16,0,0,1,0,0,2,2,المستقلة لدفع التنمية و التشغيل:1  حركة النهضة:1  اللقاء الدستوري:1  
15,10,6,179,1,318,237,400,3,160,163,237,400,0,0,226,6,5,237,0,False,19h38,21h27,2,0,1,2,1,0,0,2,2,2,4,0,0,4,1,0,1,0,1,4,1,2,0,1,1,0,0,0,0,2,1,1,1,0,1,16,5,0,1,3,2,0,28,0,20,1,3,1,1,31,3,2,1,0,2,16,21,1,1,0,1,18,1,0,2,2,1,1,3,المستقلة لدفع التنمية و التشغيل:1  حركة النهضة:1  حركة نداء تونس:1  
15,10,6,178,1,253,131,300,1,168,169,131,300,0,0,115,11,5,131,0,True,18:45,20:30,0,0,1,0,0,0,0,1,0,0,3,0,0,3,0,0,3,1,0,2,0,0,0,1,0,0,2,0,0,4,0,0,0,0,0,0,2,2,2,0,0,0,3,0,2,0,0,2,0,4,2,4,0,1,2,31,16,3,4,0,1,1,3,0,2,0,0,1,2,حركة النهضة:1  حركة نداء تونس:1  المستقلة لدفع التنمية و التشغيل:1  المبادرة:2  اللقاء الدستوري:1  
15,10,6,177,1,317,179,400,0,221,221,179,400,0,0,164,8,7,179,0,False,1830,2010,4,1,0,0,0,3,0,0,3,1,0,0,0,0,0,0,2,0,0,3,0,0,0,0,1,3,0,1,0,0,0,1,0,0,2,1,2,0,1,3,0,0,6,5,27,0,3,1,0,13,1,3,0,1,3,31,19,2,6,2,0,3,1,0,2,1,0,2,0,حركة نداء تونس:1  الاتحاد الوطني الحر:1  حركة النهضة:1  
15,10,5,176,1,269,135,300,1,164,165,135,300,0,0,123,10,2,135,0,True,18h15,20h,2,0,1,1,0,0,0,1,0,1,3,0,1,2,0,0,1,0,0,1,0,0,0,2,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,3,0,7,1,2,0,0,1,25,52,1,0,1,1,0,1,1,1,1,1,0,0,حركة النهضة:3  حركة نداء تونس:2  
15,10,5,175,2,378,157,500,0,343,343,157,500,0,0,147,3,7,157,0,False,18:30,22:00,0,0,0,1,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,4,0,3,0,2,0,2,0,1,0,1,0,0,0,0,0,1,40,0,0,0,0,0,1,2,0,0,0,1,0,3,0,0,0,0,0,51,21,1,0,1,0,1,0,0,0,1,0,0,0,المؤتمر من أجل الجمهورية:1  المستقلة لدفع التنمية و التشغيل:1  حركة النهضة:1  حركة نداء تونس:2  
15,10,5,175,1,379,259,502,0,243,243,259,502,0,0,216,36,7,259,0,False,18h,21h,2,0,1,1,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,7,2,9,1,5,0,3,0,0,1,4,1,1,0,2,0,1,67,0,1,1,3,0,2,0,0,1,2,0,1,2,0,1,1,0,1,39,39,0,4,1,1,3,0,0,0,0,0,0,0,حركة النهضة:1  حركة نداء تونس:1  المؤتمر من أجل الجمهورية:1  
15,10,5,174,1,384,200,500,4,296,300,200,500,0,0,183,17,0,200,0,False,19h10,21h46,11,0,0,0,1,0,0,1,0,0,6,1,1,0,2,1,3,0,0,3,0,0,0,0,2,1,0,0,0,5,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,2,1,1,0,4,0,0,0,45,74,1,0,2,0,3,0,0,1,1,1,0,1,حركة النهضة:1  حركة نداء تونس:2  
15,10,4,173,1,271,142,300,0,158,158,142,300,0,0,141,1,0,142,0,True,18h15,19h45,1,0,1,1,0,0,0,0,0,0,6,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,2,0,1,1,1,2,0,1,0,1,0,0,1,0,2,0,0,0,1,1,0,0,0,20,84,3,0,0,0,0,1,0,1,0,0,0,2,1,حركة النهضة:1  حركة نداء تونس:1  
15,10,4,172,1,100,41,200,1,158,159,41,200,0,0,40,1,0,41,0,False,18h20,19h50,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,7,15,3,0,0,0,0,0,1,0,0,1,0,0,حركة النهضة:1  حركة نداء تونس:2  
15,10,4,171,1,274,165,300,0,135,135,165,300,0,0,164,1,0,165,0,False,18h,19h20,0,0,0,1,0,0,0,1,2,2,5,3,1,1,2,0,0,1,2,0,0,0,1,2,0,1,0,0,0,0,1,2,0,0,2,0,1,2,0,0,0,0,2,1,1,1,0,0,0,11,0,1,0,0,5,91,14,0,0,0,1,0,0,0,0,1,0,1,1,حركة وفاء:1  حركة النهضة:1  حركة نداء تونس:1  
15,10,4,170,2,488,179,600,2,419,421,179,600,0,0,177,1,1,179,0,False,18h,19h33,0,1,0,3,0,0,0,0,2,0,3,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,16,1,0,2,0,27,89,9,7,2,1,0,0,0,1,0,1,0,0,0,حركة وفاء:1  حركة نداء تونس:1  حركة النهضة:1  
15,10,4,170,1,489,307,600,0,293,293,307,600,0,0,291,13,3,307,0,False,18h05,20h30,1,1,0,3,1,0,1,0,1,3,5,0,1,1,1,0,1,0,1,0,0,0,0,1,1,2,0,0,1,0,2,2,0,2,2,0,3,2,0,0,1,0,5,2,0,0,1,3,1,37,3,2,1,0,37,130,13,2,2,0,2,1,1,1,1,3,0,2,0,حركة النهضة:1  حركة نداء تونس:1  آفاق تونس:1  
15,10,3,169,1,415,259,517,0,258,258,259,517,0,0,221,30,8,259,0,True,18h07,21h05,3,0,2,1,1,2,0,0,1,2,1,0,0,1,0,0,0,1,1,0,2,0,0,2,7,1,1,0,1,0,1,2,1,1,1,0,9,2,1,1,2,1,53,0,0,1,1,0,3,14,1,4,0,1,0,53,21,1,2,1,0,5,0,0,1,1,0,1,4,المستقلة لدفع التنمية و التشغيل:1  صوت القصرين:1  حركة النهضة:2  
15,10,3,168,1,399,168,500,1,331,332,168,500,0,0,145,13,10,168,0,False,18h30,20h,18,3,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,1,7,0,2,1,2,1,1,1,0,0,0,0,1,0,0,0,0,4,2,2,0,0,0,24,0,0,1,0,0,0,4,1,1,0,0,1,35,17,2,1,0,0,0,0,1,0,0,1,0,2,المستقلة لدفع التنمية و التشغيل:1  حركة نداء تونس:1  الحزب الاشتراكي:1  حركة النهضة:1  
15,10,3,167,1,423,209,500,1,290,291,209,500,0,0,194,13,2,209,0,False,,19h30,49,2,1,0,0,0,0,3,0,2,4,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,60,2,1,1,2,0,1,7,0,1,0,0,0,34,8,2,2,0,0,0,0,0,1,0,0,0,0,المستقلة لدفع التنمية و التشغيل:1  حركة نداء تونس:1  
15,10,2,166,2,442,214,500,0,286,286,214,500,0,0,198,7,9,214,0,True,18h43,21h01,0,0,1,4,0,1,1,0,1,0,5,1,0,28,0,2,1,0,0,5,1,0,0,0,12,0,0,0,0,12,1,2,0,1,0,0,3,0,0,0,1,0,1,0,0,0,2,1,4,7,0,1,0,0,1,13,77,1,5,0,0,0,0,0,0,0,0,1,1,الاتحاد الوطني الحر:1  حركة النهضة:1  حركة نداء تونس:1  الحزب الاشتراكي:1  البناء الوطني:1  
15,10,2,166,1,443,333,500,0,167,167,333,500,0,0,278,26,29,333,0,True,18:47,21:34,3,1,1,0,0,1,0,2,0,5,7,10,0,34,1,0,0,0,1,3,2,1,0,1,6,0,0,1,1,15,1,0,1,0,1,2,5,0,0,0,1,0,2,4,3,3,0,0,6,6,1,4,1,0,6,19,98,1,7,0,0,0,1,2,1,1,2,2,1,حركة النهضة:1  الاتحاد من أجل تونس :1  البناء الوطني:1  الاتحاد الوطني الحر:1  حزب الأمان:1  الحزب الاشتراكي:1  حركة نداء تونس:2  
15,10,2,165,6,504,258,600,1,341,342,258,600,0,0,245,8,5,258,0,False,18h25,20h35,0,2,1,0,0,1,0,0,0,0,13,5,0,15,0,0,0,1,1,5,0,0,0,2,5,1,0,0,0,32,0,1,0,0,2,0,8,1,0,0,1,0,0,0,0,0,1,0,3,1,0,0,0,0,0,26,100,2,13,0,0,0,0,0,0,0,0,1,1,حركة النهضة:1  
15,10,2,165,5,504,275,550,0,275,275,275,550,0,0,264,11,1,275,0,False,18h05,19h40,0,0,0,0,0,1,1,0,0,1,6,2,0,16,0,0,0,1,3,2,0,0,1,5,11,2,0,0,0,31,0,0,0,0,0,0,10,0,0,1,2,2,0,1,0,0,1,0,1,3,0,0,0,0,1,38,97,0,20,0,2,0,0,0,0,0,0,0,1,البناء الوطني:1  التيار الديمقراطي:1  حركة النهضة:2  حركة نداء تونس:1  
15,10,2,165,4,504,310,600,0,292,292,308,600,0,2,293,12,3,308,0,True,1818,2120,0,0,0,2,0,0,0,0,0,0,8,10,0,22,0,0,0,1,3,4,0,1,0,3,8,1,0,0,0,50,0,0,1,0,0,0,10,0,0,0,0,0,0,0,3,2,0,0,1,3,0,0,0,0,3,44,92,2,13,0,0,0,0,1,1,0,0,0,2,البناء الوطني:1  حركة نداء تونس:1  الحزب الاشتراكي:1  حركة النهضة:1  الاتحاد الوطني الحر:1  حزب الأمان:1  
15,10,2,165,3,504,375,700,0,325,325,375,700,0,0,353,12,10,375,0,True,18h30,20h42,1,2,1,1,0,0,0,0,0,1,8,5,2,24,0,0,1,1,1,9,1,1,1,2,9,0,0,0,1,50,1,3,1,0,1,0,12,0,2,0,1,0,1,1,1,0,1,1,1,6,0,1,0,1,3,58,122,2,9,0,0,0,0,0,0,1,0,1,0,البناء الوطني:1  حزب الأمان:1  حركة النهضة:1  المؤتمر من أجل الجمهورية:1  الحزب الاشتراكي:1  تيار المحبة:1  حركة نداء تونس:1  
15,10,2,165,2,504,377,550,0,173,173,377,550,0,0,325,18,34,377,0,True,18h30,20h51,2,0,0,2,3,1,0,1,2,3,5,5,0,13,0,0,4,0,1,5,1,1,0,3,7,2,1,0,0,51,0,1,0,0,0,2,3,3,3,1,2,1,0,0,1,2,2,1,2,4,0,4,3,0,4,53,106,2,7,1,1,0,3,0,1,0,0,1,1,البناء الوطني:1  حركة النهضة:1  الاتحاد الوطني الحر:2  حركة نداء تونس:1  الحزب الاشتراكي:1  
15,10,2,165,1,504,371,600,1,229,230,370,600,0,1,306,38,26,370,0,True,18h30,20h30,1,3,0,4,0,1,2,1,1,2,8,6,0,9,0,1,3,1,2,3,1,1,0,7,11,2,0,0,0,26,2,1,1,2,2,1,4,0,0,0,0,1,2,4,0,0,2,0,2,9,2,3,0,0,1,41,110,2,10,0,1,0,1,2,0,0,3,1,0,حركة النهضة:1  حركة نداء تونس:1  البناء الوطني:1  الحزب الاشتراكي:1  الاتحاد من أجل تونس :1  
15,10,1,164,5,555,222,600,1,378,379,221,600,0,1,213,5,3,221,0,False,"18,35","21,12",0,2,0,1,0,0,0,1,0,0,25,0,0,1,0,0,1,0,1,10,0,0,0,4,12,1,0,0,0,8,0,1,0,0,1,0,20,1,0,0,1,0,3,0,0,0,0,0,0,3,0,0,1,0,1,43,55,1,7,0,2,3,0,0,1,2,0,0,0,حركة نداء تونس:  حركة النهضة:  الاتحاد الوطني الحر:  الحزب الاشتراكي:  
15,10,1,164,4,558,256,600,2,342,344,256,600,0,0,238,4,14,256,0,True,18h30,20h15,4,1,0,0,0,1,0,0,0,0,9,1,0,3,0,0,0,0,2,6,0,0,0,5,9,1,0,0,0,12,0,1,0,0,0,0,28,0,0,1,0,0,2,1,1,0,1,0,0,3,0,0,1,0,2,60,76,1,2,0,2,1,0,0,1,0,0,0,0,الاتحاد الوطني الحر:1  حركة النهضة:1  حركة نداء تونس:1  
15,10,1,164,3,558,347,600,0,253,253,347,600,0,0,328,13,6,347,0,True,18h15,21h,3,1,3,1,0,0,1,0,1,0,10,1,0,1,0,0,3,0,3,13,0,0,0,2,8,4,0,0,0,13,0,0,1,0,0,1,42,3,0,0,1,1,4,0,2,0,0,0,1,9,0,1,1,0,3,85,91,2,5,0,0,1,0,1,3,0,0,2,0,الاتحاد الوطني الحر:1  حركة النهضة:1  حركة نداء تونس:1  حزب الأمان:1  تيار المحبة:1  المؤتمر من أجل الجمهورية:1  
15,10,1,164,2,558,423,600,0,178,178,422,600,0,1,404,9,9,422,0,False,1912,2208,4,2,3,2,1,0,2,0,1,3,12,2,0,5,0,1,0,1,4,15,0,1,0,8,11,3,1,0,0,18,0,1,0,0,0,2,24,1,0,1,1,1,4,0,1,0,1,0,0,7,0,8,3,0,4,102,127,3,4,0,2,3,0,0,0,0,2,0,2,حزب الأمان:1  حركة نداء تونس:1  حركة النهضة:1  الاتحاد الوطني الحر:1  
15,10,1,164,1,558,382,600,1,218,219,381,600,0,1,336,37,8,381,0,False,18h,21h,6,1,2,3,1,0,0,0,3,5,9,5,0,4,1,0,1,0,2,9,0,1,0,2,11,3,0,0,0,9,1,1,3,2,4,1,26,0,0,0,0,0,1,2,2,2,2,0,0,17,0,3,4,0,5,61,100,4,7,1,1,2,0,0,2,0,0,1,3,الاتحاد الوطني الحر:1  حركة النهضة:1  حركة نداء تونس:1  حزب الأمان:1  الحزب الاشتراكي:1  المؤتمر من أجل الجمهورية:1  
15,10,1,163,2,534,239,600,1,360,361,239,600,0,0,226,9,4,239,0,False,18h14,21h46,3,0,0,3,0,0,0,0,0,0,14,0,0,1,0,0,1,0,1,19,0,0,0,1,7,2,0,0,0,8,1,1,0,0,1,1,20,0,0,3,1,0,3,0,0,0,1,0,0,5,0,0,4,0,3,51,59,0,1,0,0,2,0,0,3,0,0,2,1,الاتحاد الوطني الحر:1  حركة النهضة:1  حركة نداء تونس:1  الحزب الاشتراكي:1  المؤتمر من أجل الجمهورية:1  
15,10,1,163,1,534,392,600,0,208,208,392,600,0,0,374,12,6,392,0,True,18:40,20:34,7,0,1,1,0,2,1,0,0,2,17,3,2,3,0,0,1,1,7,21,0,1,0,2,5,10,0,0,1,7,2,6,0,1,1,2,25,2,0,1,0,2,5,0,2,0,0,0,1,2,1,1,3,0,2,106,97,1,2,1,4,3,0,0,2,1,0,0,2,البناء الوطني:1  المبادرة:1  حركة نداء تونس:1  حركة النهضة:1  حركة وفاء:1  الحزب الاشتراكي:1  الاتحاد الوطني الحر:1  حزب الأمان:1  
15,10,1,162,3,509,260,600,2,338,340,260,600,0,0,258,1,1,260,0,True,19h01,,1,0,0,0,0,1,0,0,0,0,33,1,0,6,0,0,1,0,0,9,0,0,0,4,28,2,0,0,0,19,0,1,1,1,2,0,14,0,1,0,0,0,0,0,1,1,0,0,0,4,1,0,0,0,0,38,76,1,6,0,1,1,0,0,1,0,0,1,1,الاتحاد الوطني الحر:1  حركة النهضة:1  حركة نداء تونس:1  حركة وفاء:1  الحزب الاشتراكي:1  المؤتمر من أجل الجمهورية:1  
15,10,1,162,2,509,376,600,0,224,224,376,600,0,0,369,3,4,376,0,True,18.40,21.45,0,1,1,0,0,1,0,0,0,0,24,3,0,4,0,1,3,0,5,11,1,0,0,5,19,2,0,0,0,23,0,1,0,0,0,1,22,1,0,0,0,1,0,2,0,2,0,0,1,7,0,2,1,0,4,76,125,3,12,0,0,0,0,0,1,0,0,2,1,حركة النهضة:2  
15,10,1,162,1,509,369,600,0,231,231,369,600,0,0,339,22,8,369,0,False,18.30,22.25,0,3,0,2,1,1,0,0,0,1,17,1,1,6,1,1,1,2,3,11,0,2,0,5,15,2,0,1,1,18,1,1,1,1,1,1,8,1,0,0,0,0,0,1,0,1,0,0,1,4,1,5,0,1,0,53,147,0,3,1,2,2,1,0,1,2,0,1,1,الحزب الاشتراكي:1  حركة نداء تونس:3  حركة النهضة:1  المؤتمر من أجل الجمهورية:1  الاتحاد الوطني الحر:1  حزب الأمان:1  
15,10,1,161,3,510,267,600,0,333,333,267,600,0,0,260,1,6,267,0,False,1808,2021,1,1,0,0,0,0,0,0,0,0,34,3,0,9,0,1,0,0,2,11,0,0,0,0,10,2,0,0,0,19,0,2,0,0,0,0,14,1,1,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,3,62,66,1,5,0,0,3,1,0,1,0,0,1,1,البناء الوطني:1  حركة النهضة:2  حزب الأمان:1  الحزب الاشتراكي:1  حركة نداء تونس:2  
15,10,1,161,2,512,350,600,0,250,250,350,600,0,0,342,4,4,350,0,False,1812,2223,1,4,0,0,1,1,0,0,1,1,19,0,0,7,0,0,1,0,2,6,1,0,1,3,8,4,0,0,0,28,1,0,0,0,0,0,15,0,0,0,1,0,3,0,0,1,0,0,0,5,0,1,0,0,0,86,117,3,4,0,1,1,1,2,2,0,1,1,1,البناء الوطني:1  الاتحاد الوطني الحر:1  حركة نداء تونس:1  حركة النهضة:1  حزب الأمان:1  
15,10,1,161,1,512,387,600,1,213,214,386,600,0,1,351,22,13,386,0,False,1915,2130,3,3,2,0,0,1,3,1,3,0,25,4,0,11,0,0,1,0,3,6,1,1,0,3,9,2,1,0,0,27,0,1,0,1,1,0,11,3,0,0,0,0,2,1,1,1,0,0,1,4,2,1,0,0,1,79,109,3,4,0,1,3,1,1,8,1,0,0,0,البناء الوطني:1  حركة نداء تونس:1  حركة وفاء:1  حركة النهضة:1  الاتحاد الوطني الحر:1  المؤتمر من أجل الجمهورية:1  
15,13,7,300,1,44,21,100,0,79,79,21,100,0,0,20,1,0,21,0,True,18h,,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,حركة النهضة:1  حركة نداء تونس:2  
15,13,7,299,1,264,132,300,0,168,168,132,300,0,0,123,4,5,132,0,False,1800,1920,0,1,0,3,0,0,1,1,0,0,1,2,0,1,15,8,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,1,2,3,0,0,0,27,9,1,0,25,4,0,0,0,0,0,1,1,0,المبادرة:1  حركة النهضة:1  التحالف الديمقراطي:1  حركة نداء تونس:1  حزب الغد:1  
