circonscriptionId,delegationId,subDelegationId,centerID,stationId,registeredVoters,aSigningVoters,bDeliveredBallots,cSpoiledBallots,dLeftBallots,eCplusD,fExtractedBallots,gEplusF,hBminusG,iAminusF,jListVotes,kCancelledVotes,lBlankVotes,mJplusKplusL,nFminusM,countingStart,countingEnd,tampon,آفاق تونس,اتحاد القوى الشبابية,اتحاد شباب ديمقراطي تونسي,الاتحاد الوطني الحر,الاتحاد من اجل تونس,التحالف الديمقراطي,التكتل من أجل العمل والحريات,التوازن,التيار الديمقراطي,الجبهة الشعبية,الجبهة الوطنية التونسية,الحركة الدستورية,الحركة الديمقراطية للاصلاح واالبناء,الحزب الجمهوري ,الحزب الجمهوري المغاربي,الحزب الليبرالي التونسي,الريادة بالعلم والعمل,الشباب الحر,الشعب يريد,القائمة المستقلة بأريانة القدوة,الكادحون,المبادرة,النداء الجمهوري,باب الامل,بيئتنا,تونس العزيزة,تونس في العين,تيار المحبة,حركة التونسي,حركة الديمقراطيين الإشتراكيين,حركة الربيع العربي,حركة الشعب,حركة النهضة,حركة الوحدة الشعبية,حركة نداء تونس,حركة وفاء,حزب الأمان,حزب الاصلاح والتنمية,حزب الانفتاح والوفاء,حزب الانقاذ,حزب البناء الوطني,حزب الصحوة,حزب العمل التونسي,حزب الغد,حزب المؤتمر الشعبي,حزب المؤتمر من اجل الجمهورية,حزب المجد,حزب الوسط الاجتماعي,حزب تونس للجميع,صوت الفنانين,صوت المربي,صوت شعب تونس,نحو بر الأمان,نداء قرطاج,ورد اريانة,observers
4,2,1,28,1,529,389,599,0,210,210,389,599,0,0,347,13,29,389,0,False,1830,2117,3,0,0,23,3,0,1,0,6,3,1,1,3,4,1,0,1,0,0,3,1,5,2,0,2,3,0,5,1,1,0,5,118,1,109,5,1,0,1,0,0,1,0,0,2,7,2,2,10,0,2,0,3,0,5,حركة نداء تونس:1  حركة النهضة:1  :  
4,2,1,27,6,502,258,600,1,341,342,258,600,0,0,245,6,7,258,0,False,18:30,20:40,8,0,1,23,2,1,2,1,6,11,2,0,0,4,1,0,0,0,0,0,0,1,1,0,1,1,0,5,0,0,0,2,81,0,82,0,0,0,0,0,1,0,0,1,0,1,1,2,0,0,0,0,0,0,0,حركة نداء تونس:1  حركة النهضة:1  الاتحاد الوطني الحر:1  :  
4,2,1,27,5,506,217,600,0,383,383,217,600,0,0,215,1,1,217,0,False,"18,05",,4,2,0,21,1,4,0,0,8,8,0,1,1,5,0,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,0,3,76,0,65,3,0,0,0,0,0,0,0,0,0,4,1,1,0,2,0,0,0,0,0,الاتحاد الوطني الحر:  حركة النهضة:  حركة نداء تونس:  
4,2,1,27,4,506,260,600,0,340,340,260,600,0,0,250,4,6,260,0,False,"18,15","20,40",7,0,0,21,1,1,1,0,7,4,4,0,0,2,0,1,1,0,0,6,1,1,2,2,2,1,0,4,0,0,2,4,98,1,53,3,3,2,0,0,0,0,0,2,0,7,0,2,4,0,0,0,0,0,0,حركة النهضة:  حركة نداء تونس:  
4,2,1,27,3,506,326,600,0,274,274,326,600,0,0,308,9,9,326,0,False,1845,2025,1,0,0,15,1,0,1,1,0,7,1,0,2,2,0,0,1,0,0,0,1,6,3,1,2,0,1,6,0,0,1,3,120,1,96,1,0,1,0,2,0,1,2,2,0,4,2,2,8,0,0,1,0,0,2,حركة نداء تونس:1  حركة النهضة:1  
4,2,1,27,2,506,325,600,0,275,275,325,600,0,0,297,21,7,325,0,False,1800,,2,1,0,29,1,4,1,1,3,4,1,0,1,0,0,1,1,2,3,4,1,6,3,0,1,1,0,5,1,1,2,4,100,0,85,3,3,0,1,0,0,0,0,0,1,5,0,1,8,2,1,0,3,0,0,تيار المحبة:1  حركة النهضة:1  
4,2,1,27,1,506,348,600,1,251,252,348,600,0,0,318,5,25,348,0,False,18:15,20:25,5,1,0,16,1,0,2,0,5,5,3,2,2,5,0,1,2,4,0,3,1,4,4,0,2,4,0,8,1,1,1,1,110,1,84,2,1,2,2,0,0,2,2,0,0,4,0,5,11,2,0,2,1,2,1,حركة نداء تونس:1  تيار المحبة:1  حركة النهضة:1  
4,2,1,26,5,572,350,700,0,350,350,350,700,0,0,346,1,3,350,0,False,18:38,20:50,13,0,0,39,1,2,1,0,11,8,1,3,0,6,0,0,0,0,0,3,0,1,2,0,0,0,0,1,0,0,0,1,132,0,112,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,2,0,1,حركة نداء تونس:1  الاتحاد الوطني الحر:1  حركة النهضة:1  
4,2,1,26,4,575,310,700,3,387,390,310,700,0,0,305,3,2,310,0,False,18:46,20:50,4,0,0,31,1,0,2,0,8,6,1,0,1,2,0,0,0,0,1,5,0,0,0,0,0,0,0,2,3,0,3,4,88,0,124,5,0,1,0,0,0,0,1,0,0,8,0,1,1,0,0,1,0,1,0,حركة نداء تونس:1  الاتحاد الوطني الحر:1  حركة النهضة:1  
4,2,1,26,3,575,397,702,2,305,307,395,702,0,2,390,4,1,395,0,False,1900,2115,8,0,0,25,2,2,3,0,12,10,0,1,1,4,0,0,3,1,0,4,0,3,3,0,0,0,0,1,0,1,0,0,156,0,123,2,2,8,0,0,0,0,0,1,2,4,2,1,2,1,1,0,1,0,0,حركة نداء تونس:1  الاتحاد الوطني الحر:1  حركة النهضة:1  الحركة الدستورية:1  
4,2,1,26,2,575,422,700,2,278,280,422,702,2,0,385,21,16,422,0,False,18H10,20H52,3,1,1,32,4,1,3,1,8,8,1,1,2,6,1,1,1,1,1,2,0,4,1,0,2,2,1,6,1,2,0,2,140,1,113,3,2,2,0,1,0,0,0,0,3,8,2,0,4,0,0,1,2,2,1,الاتحاد الوطني الحر:1  حركة النهضة:1  حركة نداء تونس:1  التحالف الديمقراطي:1  
4,2,1,26,1,575,439,700,1,261,262,438,700,0,1,413,14,11,438,0,True,18.30,21.20,7,1,1,38,7,2,0,0,5,5,1,1,1,9,3,2,3,1,1,5,1,4,2,1,2,5,1,3,0,2,3,3,133,3,128,3,0,4,2,0,0,2,2,0,1,0,1,2,6,1,0,1,0,3,1,الحركة الدستورية:1  حركة النهضة:1  الجبهة الوطنية التونسية:1  
4,2,1,25,5,560,329,600,0,271,271,329,600,0,0,327,2,0,329,0,True,1910,2145,7,1,1,51,2,5,1,0,10,14,0,1,0,2,0,0,0,0,0,2,1,1,1,1,0,0,0,1,2,0,0,1,74,0,130,4,0,0,1,0,1,0,1,0,0,7,1,0,0,1,1,1,0,0,0,حركة نداء تونس:1  الاتحاد الوطني الحر:1  حركة النهضة:1  التحالف الديمقراطي:1  
4,2,1,25,4,561,357,600,1,242,243,357,600,0,0,354,0,3,357,0,True,18.35,21.00,6,0,0,28,0,4,1,0,13,16,0,2,0,5,1,0,0,0,0,3,0,3,1,1,0,1,0,1,1,1,0,1,100,0,140,8,1,0,2,0,2,0,0,0,0,9,2,0,0,0,0,0,0,1,0,حركة نداء تونس:1  حركة النهضة:1  
4,2,1,25,3,561,417,600,2,181,183,417,600,0,0,410,3,4,417,0,False,18.30,21.30,8,0,0,35,3,6,4,0,7,14,0,1,0,3,0,0,2,0,0,1,1,2,2,2,1,0,0,6,1,0,0,5,157,0,131,3,2,0,1,0,1,0,0,0,0,3,2,1,3,1,0,0,0,1,0,حركة نداء تونس:1  حركة النهضة:1  
4,2,1,25,2,561,439,600,0,161,161,439,600,0,0,410,11,18,439,0,False,19.00,22.00,3,0,0,29,4,1,1,1,12,13,1,1,3,4,0,1,0,0,1,0,0,1,2,0,2,0,1,2,0,0,0,3,152,2,139,3,2,1,3,1,1,0,0,1,1,1,1,0,7,2,3,1,1,0,2,حركة نداء تونس:1  الاتحاد الوطني الحر:1  
4,2,1,25,1,561,438,600,0,162,162,438,600,0,0,401,28,438,0,37,False,1840,2256,7,0,0,33,5,1,4,2,8,6,1,2,1,3,0,0,2,0,0,1,2,0,4,1,2,2,0,7,2,1,2,2,105,0,161,4,0,3,0,0,0,1,2,2,0,5,0,2,9,1,2,1,2,0,0,حركة نداء تونس:1  الاتحاد الوطني الحر:1  حركة النهضة:1  
4,2,1,24,4,583,349,701,3,350,353,348,701,0,1,340,4,4,348,0,True,1845,2240,11,0,0,41,5,5,4,0,13,12,0,0,0,4,0,0,1,0,0,14,1,2,1,0,0,1,0,1,0,0,0,3,94,0,113,2,0,0,0,1,1,0,0,0,0,7,0,0,0,0,0,1,0,1,0,الاتحاد الوطني الحر:1  التحالف الديمقراطي:1  الحزب الجمهوري :1  حركة النهضة:1  تيار المحبة:1  حركة نداء تونس:1  
4,2,1,24,3,586,367,700,2,331,333,367,700,0,0,358,5,366,1,0,True,18.00,22.00,9,0,0,32,3,5,0,0,15,3,0,0,0,17,0,0,0,0,0,11,0,1,2,1,0,0,0,1,0,1,1,2,124,0,120,1,0,0,0,0,0,0,0,0,0,7,0,0,1,1,0,0,0,0,0,الحزب الجمهوري :1  الاتحاد الوطني الحر:1  حركة نداء تونس:1  
4,2,1,24,2,586,424,700,0,276,276,424,700,0,0,412,7,5,424,0,True,18.25,21.20,3,0,0,27,4,2,2,1,7,19,1,0,2,2,0,1,1,1,0,14,1,1,0,1,1,0,1,6,1,0,0,7,143,0,136,3,1,2,2,0,0,0,0,2,0,10,2,0,1,0,1,1,1,2,0,الحزب الجمهوري :1  حركة النهضة:1  حركة نداء تونس:1  
4,2,1,24,1,586,441,700,0,259,259,441,700,0,0,414,11,16,441,0,False,1841,2056,7,0,0,26,1,4,2,1,5,9,1,0,2,6,1,0,1,1,0,11,1,4,4,1,2,0,0,1,0,1,1,6,145,0,144,5,0,1,2,0,1,1,0,0,1,0,1,1,5,2,1,0,2,2,1,حركة نداء تونس:1  حركة وفاء:1  تيار المحبة:1  حركة النهضة:1  
4,2,1,23,4,568,278,600,0,322,322,278,600,0,0,266,11,1,278,0,False,18h20,20h22,10,0,0,30,1,4,1,0,9,11,1,3,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,3,1,0,0,1,78,0,94,2,0,0,1,0,0,0,0,0,1,6,0,0,2,1,0,0,2,0,0,حركة النهضة:1  حركة نداء تونس:1  
4,2,1,23,3,568,320,596,2,274,276,320,596,0,0,315,2,3,320,0,False,1815,2000,6,1,0,22,1,2,1,0,17,7,0,1,2,4,0,0,0,0,0,9,0,1,1,1,1,1,0,3,0,0,0,3,139,0,79,2,1,1,1,0,0,0,1,0,0,5,0,0,1,0,0,0,1,0,0,:  
4,2,1,23,2,568,361,600,0,239,239,361,600,0,0,338,9,14,361,0,False,19h,22h,7,0,0,29,1,2,2,0,8,10,2,1,3,3,1,0,1,0,0,5,0,4,2,1,1,1,1,2,2,0,1,5,136,0,82,3,0,0,0,0,0,0,3,2,2,4,1,0,6,1,0,1,0,1,1,الاتحاد الوطني الحر:1  حركة النهضة:1  حركة نداء تونس:1  
4,2,1,23,1,568,379,600,0,221,221,379,600,0,0,354,13,12,379,0,False,1830,2115,11,0,0,28,3,2,1,1,5,0,0,3,0,3,0,0,0,1,0,6,0,4,3,0,3,1,0,3,1,1,1,1,129,2,108,2,0,2,3,2,0,0,0,1,1,3,0,2,11,0,1,0,3,1,1,حركة نداء تونس:1  الاتحاد الوطني الحر:1  حركة النهضة:1  
4,5,7,75,1,492,365,600,1,234,235,365,600,0,0,358,3,4,365,0,False,1900,2148,13,0,0,21,1,3,1,0,14,9,1,0,1,6,0,0,0,1,3,0,0,3,3,0,1,1,1,1,1,0,1,0,115,0,137,1,0,2,2,0,0,0,1,0,0,7,0,0,3,0,0,0,2,1,1,آفاق تونس:1  حركة النهضة:1  الاتحاد الوطني الحر:1  
4,5,6,74,3,523,274,600,0,326,326,274,600,0,0,264,9,1,274,0,False,1942,2026,8,1,0,32,1,4,1,0,9,12,0,1,0,0,0,1,0,1,0,0,2,1,2,1,0,0,0,0,0,0,0,0,80,0,93,2,0,1,0,0,1,0,0,0,0,6,1,0,1,0,0,1,1,0,0,حركة النهضة:1  الاتحاد الوطني الحر:1  
4,5,6,74,2,524,372,600,0,228,228,372,600,0,0,356,13,3,372,0,True,1830,2241,6,1,0,31,3,1,3,2,8,11,2,1,2,5,0,0,0,2,0,0,9,5,3,1,0,2,0,1,0,1,1,4,116,0,104,7,0,1,3,0,0,2,0,1,0,5,1,1,3,1,0,2,1,2,1,حركة النهضة:1  حركة الشعب:1  الحركة الدستورية:1  
4,5,6,74,1,524,380,600,0,220,220,380,600,0,0,339,26,15,380,0,False,1830,2030,5,0,0,26,4,1,0,0,7,8,0,3,2,4,1,1,0,1,1,0,0,2,2,0,0,1,1,2,1,1,1,3,86,2,137,4,1,0,1,0,0,1,2,1,1,4,1,0,10,2,0,2,0,1,2,الاتحاد الوطني الحر:1  الحركة الدستورية:1  حركة النهضة:1  
4,5,6,73,4,551,314,602,0,288,288,314,602,0,0,306,5,3,314,0,False,1908,2210,2,1,0,38,1,0,1,0,6,4,1,1,1,3,1,0,0,0,2,0,1,1,1,0,2,2,0,4,0,1,0,0,94,1,112,0,0,0,0,1,0,0,4,1,0,11,0,1,4,0,1,1,0,0,1,حركة نداء تونس:1  الاتحاد الوطني الحر:1  حركة النهضة:1  
4,5,6,73,3,551,326,600,2,272,274,326,600,0,0,313,9,5,327,1,False,1830,2130,3,0,0,40,2,3,1,0,6,7,1,1,1,5,0,0,0,2,1,0,0,2,0,0,1,0,0,1,0,1,1,2,84,0,121,3,4,0,0,0,1,1,2,2,0,6,1,0,7,0,0,0,0,0,0,حركة نداء تونس:1  حركة النهضة:1  حزب الأمان:1  
4,5,6,73,2,551,402,600,0,198,198,402,600,0,0,371,26,5,402,0,False,1815,2010,6,0,0,15,2,2,3,0,1,7,1,1,5,6,2,0,0,2,0,0,1,4,2,0,8,1,0,2,1,2,0,4,124,2,142,2,1,1,1,1,2,0,1,0,0,6,2,0,1,0,1,0,3,3,0,حركة النهضة:1  حزب الأمان:1  الجبهة الشعبية:1  
4,5,6,73,1,551,415,600,1,184,185,415,600,0,0,361,30,24,415,0,False,1845,2035,1,0,0,23,3,2,0,1,4,4,1,4,1,4,2,2,2,1,1,1,2,5,3,1,1,2,1,5,1,2,0,3,81,1,160,2,2,2,1,0,0,2,2,4,0,4,0,0,11,1,0,1,1,2,1,حركة النهضة:1  حزب الأمان:1  
4,5,5,72,3,532,292,600,1,307,308,292,600,0,0,288,2,2,292,0,True,1927,2205,20,1,1,17,3,4,2,0,16,11,0,1,0,3,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,55,0,142,1,0,0,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,0,2,حركة النهضة:1  
4,5,5,72,2,533,369,600,1,230,231,369,600,0,0,364,4,1,369,0,True,1850,2100,26,1,0,23,10,5,3,0,14,13,1,0,0,9,0,0,0,1,0,1,0,3,1,0,0,0,0,1,0,0,0,0,71,0,166,0,0,3,0,0,0,0,0,1,0,5,1,0,1,0,0,0,0,2,1,حركة النهضة:1  حركة نداء تونس:1  الاتحاد الوطني الحر:1  
4,5,5,72,1,533,402,600,4,194,198,402,600,0,0,386,4,12,402,0,True,1851,2133,9,1,0,16,7,3,0,1,13,6,0,1,0,8,0,0,0,1,0,0,0,3,2,0,1,2,0,1,0,0,0,0,86,1,204,2,0,0,2,0,0,0,0,2,0,7,3,1,2,0,0,0,0,0,1,الاتحاد الوطني الحر:1  التكتل من أجل العمل والحريات:1  حركة النهضة:1  
4,5,5,71,4,593,428,700,1,271,272,428,700,0,0,426,0,2,428,0,False,1900,2130,17,0,0,35,8,4,4,0,18,23,0,1,0,4,1,0,0,1,0,0,2,6,0,0,0,0,0,0,0,0,0,0,98,0,181,3,1,0,1,0,1,0,0,0,0,11,3,0,1,0,0,0,1,0,0,الحركة الدستورية:1  الاتحاد الوطني الحر:1  حركة النهضة:1  
4,5,5,71,3,593,449,700,5,246,251,449,700,0,0,448,1,0,449,0,False,1838,2020,15,0,0,30,11,7,4,0,28,13,2,0,1,8,0,0,0,0,0,1,2,4,2,1,2,0,0,3,1,1,0,1,119,0,158,9,2,2,0,0,1,0,1,1,0,13,1,0,1,0,0,0,0,1,2,حركة نداء تونس:1  حركة النهضة:1  
4,5,5,71,2,593,481,700,1,218,219,481,700,0,0,468,8,5,481,0,True,1810,2020,20,0,0,16,14,4,3,1,22,11,0,1,0,9,0,0,1,0,0,0,0,3,1,0,0,1,0,1,0,1,0,5,134,0,193,3,1,0,0,0,1,0,0,1,0,14,3,1,1,0,0,1,0,0,1,حركة نداء تونس:1  حركة النهضة:1  
4,5,5,71,1,593,481,700,2,217,219,481,700,0,0,460,10,11,481,0,False,1814,2350,12,1,0,15,11,5,5,0,14,18,2,0,0,6,2,0,0,1,0,0,1,6,0,0,4,4,1,1,0,0,0,3,130,0,195,0,1,1,1,0,0,1,1,1,0,7,2,0,3,1,0,1,2,0,1,حركة النهضة:2  حركة نداء تونس:1  الجبهة الشعبية:1  
4,5,5,70,7,515,321,600,6,273,279,321,600,0,0,314,3,4,321,0,False,1905,2130,21,0,0,23,2,5,2,0,7,7,0,2,0,9,2,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,80,0,142,2,0,1,0,0,0,0,0,0,1,2,2,0,0,0,0,1,0,0,0,حركة النهضة:1  
4,5,5,70,6,515,334,600,1,265,266,334,600,0,0,328,2,4,334,0,False,1830,2200,8,0,2,36,1,2,6,1,9,15,0,1,1,7,0,0,0,1,0,0,0,0,4,0,0,1,0,2,0,1,0,2,93,0,126,2,0,0,1,0,1,0,0,0,0,2,0,0,2,0,0,0,1,0,0,حركة النهضة:1  
4,5,5,70,5,515,349,600,2,249,251,349,600,0,0,345,3,1,349,0,False,19.30,21.12,17,0,0,41,10,1,5,0,11,12,0,0,1,5,1,0,0,1,0,0,0,1,1,0,1,1,0,1,1,1,0,0,79,0,143,2,0,0,0,0,1,0,0,0,0,4,1,0,2,0,0,0,0,0,1,حركة النهضة:1  
4,5,5,70,4,515,386,600,0,214,214,386,600,214,0,382,1,3,386,0,False,20.00,21.54,15,0,0,26,5,7,2,2,17,5,2,0,0,9,0,0,0,1,0,1,1,3,1,0,2,0,2,1,0,1,0,1,122,0,138,1,4,1,0,0,0,0,0,0,1,5,2,0,0,1,0,0,1,0,2,حركة النهضة:1  حركة نداء تونس:1  
4,5,5,70,3,515,390,600,0,210,210,390,600,0,0,378,7,5,390,0,False,19h10,22h30,15,0,0,19,5,4,3,0,15,11,0,1,0,8,1,0,0,0,0,0,0,5,2,1,0,0,0,0,1,0,0,2,122,0,147,2,1,0,0,0,0,0,1,0,0,6,1,0,3,0,1,0,0,1,0,حركة النهضة:1  الجبهة الشعبية:1  
4,5,5,70,2,515,404,600,1,195,196,404,600,0,0,388,12,4,404,0,False,1845,2148,14,0,0,17,9,2,2,0,7,7,1,1,1,4,1,1,0,1,1,1,0,5,5,0,1,0,1,1,0,0,0,2,113,1,161,3,1,1,1,0,0,0,2,0,1,6,1,1,6,2,0,1,1,0,1,حركة النهضة:1  :  
4,5,5,70,1,515,413,598,0,185,185,413,598,0,0,383,25,5,413,0,False,1835,2035,8,1,0,11,1,2,0,0,9,3,1,3,1,2,4,0,0,0,1,2,2,7,2,0,0,1,2,0,1,0,0,2,100,0,175,2,3,2,2,2,0,0,1,2,0,9,1,0,7,0,1,1,3,3,3,حركة الشعب:1  الحركة الدستورية:1  حركة النهضة:1  
4,5,5,69,8,575,439,622,2,181,183,439,622,0,0,439,4,2,439,0,False,1841,2143,38,0,0,16,7,6,6,0,21,5,0,1,0,10,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,1,103,1,190,2,0,0,0,0,1,0,0,1,0,16,1,0,0,1,1,0,0,1,0,حركة نداء تونس:1  حركة النهضة:1  
4,5,5,69,7,578,451,700,3,246,249,451,700,0,0,447,1,3,451,0,False,1900,2100,17,0,0,32,9,9,4,0,16,19,0,0,0,6,1,0,0,1,1,0,0,1,1,0,0,0,0,2,0,0,0,2,100,0,209,0,0,0,0,0,0,0,0,0,1,11,2,0,0,0,0,1,1,1,0,المبادرة:1  حركة نداء تونس:1  حركة النهضة:1  
4,5,5,69,6,578,459,701,4,238,242,459,701,0,0,451,2,6,459,0,True,1915,2202,32,0,0,20,6,8,3,0,19,11,0,2,1,11,0,0,0,1,0,0,0,1,2,0,2,0,0,1,0,0,0,2,107,0,199,2,1,0,0,0,1,0,2,0,0,13,1,0,1,1,0,0,1,0,0,حركة النهضة:1  حركة نداء تونس:1  الاتحاد الوطني الحر:1  التكتل من أجل العمل والحريات:1  
4,5,5,69,5,578,488,700,1,211,212,488,700,0,0,486,1,1,488,0,False,1815,,16,0,0,10,11,7,5,0,25,18,0,0,0,10,0,0,0,1,1,0,1,1,2,0,0,0,0,0,0,0,0,5,148,0,209,7,0,0,0,0,0,0,0,0,2,4,0,0,3,0,0,0,0,0,0,الاتحاد الوطني الحر:1  حركة وفاء:1  حركة النهضة:1  
4,5,5,69,4,578,492,700,1,207,208,492,700,0,0,485,3,4,492,0,False,20.41,22.00,16,0,0,8,16,7,2,0,15,14,0,1,0,12,0,0,1,0,0,1,0,4,1,0,0,0,1,2,0,1,0,1,147,0,206,6,2,1,1,0,0,0,0,1,0,12,2,0,1,0,0,0,1,1,0,حركة نداء تونس:1  حركة النهضة:1  
4,5,5,69,2,578,507,700,4,189,193,507,700,0,0,487,11,10,508,1,False,1900,2215,13,3,2,9,11,2,7,0,8,7,2,0,0,11,2,1,1,1,1,0,1,6,1,0,3,1,1,1,1,0,0,3,115,0,248,0,1,2,1,0,1,2,0,1,4,5,1,0,5,0,0,1,0,1,0,الاتحاد من اجل تونس:1  حركة النهضة:1  
4,5,5,69,1,578,503,700,2,195,197,503,700,0,0,489,10,4,503,0,False,1822,2200,13,0,0,11,10,3,4,0,11,3,2,4,1,7,1,0,2,0,0,0,0,1,3,0,0,0,2,1,0,1,0,3,84,0,301,4,0,0,1,1,0,0,1,1,0,7,3,0,2,0,0,0,0,1,0,حركة النهضة:1  حركة نداء تونس:1  آفاق تونس:1  التكتل من أجل العمل والحريات:1  
4,5,5,68,8,546,405,600,1,194,195,405,600,0,0,403,1,1,405,0,True,1908,2144,22,0,0,20,14,3,2,0,25,16,0,1,0,12,0,1,0,0,0,0,0,2,3,0,1,0,1,1,0,0,0,3,76,0,188,4,0,0,0,1,0,0,0,0,0,4,1,0,1,0,1,0,0,0,0,حركة نداء تونس:1  حركة النهضة:1  
4,5,5,68,7,551,401,602,0,201,201,401,602,0,0,398,1,2,401,0,False,1835,2005,18,0,0,19,6,5,4,0,16,12,0,0,1,8,2,0,0,0,0,0,0,0,2,0,1,1,1,0,0,0,0,2,93,0,182,3,1,0,1,0,1,0,1,0,0,15,0,1,1,0,0,0,0,0,1,حركة نداء تونس:1  حركة النهضة:1  
4,5,5,68,6,551,407,600,0,193,193,407,600,0,0,401,4,2,407,0,False,1845,2130,41,0,0,24,14,7,1,1,15,16,1,2,0,6,0,0,0,0,1,1,0,0,2,0,0,1,0,1,0,0,0,2,61,0,194,2,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,الاتحاد الوطني الحر:1  حركة النهضة:1  الجبهة الشعبية:1  
4,5,5,68,4,551,466,600,0,134,134,466,600,0,0,464,0,2,466,0,False,1900,2140,29,0,0,10,18,10,5,0,23,12,0,0,0,15,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,96,0,225,2,0,1,0,0,0,0,0,0,0,13,0,0,1,0,0,0,0,0,1,حركة نداء تونس:1  حركة النهضة:1  
4,5,5,68,3,551,448,601,1,152,153,448,601,0,0,436,5,7,448,0,False,1920,2220,16,0,0,12,13,5,4,0,15,20,1,1,0,6,1,0,0,0,0,1,1,3,3,0,2,3,0,1,2,0,0,2,121,1,189,0,1,1,0,1,0,0,0,1,0,6,0,0,2,1,0,0,0,0,0,حركة النهضة:1  
4,5,5,68,2,551,469,600,0,131,131,469,600,0,0,462,3,4,469,0,False,1930,2200,16,1,0,13,20,8,1,0,12,17,0,2,1,14,0,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,1,97,1,230,0,1,0,2,2,0,0,0,0,0,11,1,0,2,1,0,0,1,0,1,حركة النهضة:1  حركة نداء تونس:1  حركة وفاء:1  حركة الشعب:1  الحركة الدستورية:1  نحو بر الأمان:1  آفاق تونس:1  
4,5,5,68,1,551,458,600,2,141,142,458,600,0,0,445,6,7,458,0,False,1905,2335,18,0,0,13,18,3,5,0,9,11,0,0,1,15,0,0,1,0,0,0,1,1,2,0,1,1,1,0,0,1,0,1,74,0,247,1,0,1,0,1,2,0,1,0,1,8,0,0,4,0,0,0,2,0,0,حركة النهضة:1  
4,5,4,67,7,521,321,600,1,278,279,321,600,0,0,320,0,1,321,0,False,1853,2110,5,0,0,41,5,3,3,0,8,8,0,0,0,7,0,0,1,0,0,0,3,2,2,0,1,0,1,0,1,0,0,2,71,0,147,0,0,0,0,0,0,0,0,0,1,6,0,0,0,1,0,0,0,1,0,حركة النهضة:1  الاتحاد من اجل تونس:1  حركة نداء تونس:1  
4,5,4,67,6,524,339,600,3,258,261,339,600,0,0,330,7,2,339,0,False,1930,2255,13,0,0,27,4,4,2,0,5,6,3,0,1,6,0,0,0,0,0,0,2,0,1,0,0,1,1,2,0,1,0,2,82,0,139,4,3,1,0,1,0,0,2,1,1,10,0,0,1,1,1,0,1,0,1,حركة نداء تونس:1  حركة النهضة:1  الجبهة الشعبية:1  
4,5,4,67,5,524,344,600,0,256,256,344,600,0,0,337,5,2,344,0,False,1910,2205,16,0,0,40,6,4,3,0,8,2,1,0,0,9,0,0,0,1,0,0,4,0,0,1,1,1,0,1,0,0,1,5,70,0,156,0,0,0,0,0,0,0,0,1,0,5,0,0,0,1,0,0,0,0,0,حركة نداء تونس:2  
4,5,4,67,4,524,406,600,1,192,193,407,600,0,1,400,2,5,407,0,False,1925,2150,11,0,0,16,11,6,3,2,11,4,0,1,0,0,1,0,0,0,0,1,2,0,1,0,1,0,0,1,0,0,2,4,110,0,197,3,1,0,0,0,0,0,0,0,0,6,0,0,1,0,0,2,1,0,1,حركة نداء تونس:1  حركة النهضة:1  
4,5,4,67,3,524,375,600,2,225,227,373,600,0,2,355,12,6,373,0,False,1830,2137,10,0,0,19,5,0,3,1,4,7,1,1,2,5,0,1,0,0,0,3,5,3,1,1,0,0,0,3,2,1,0,5,105,0,145,1,1,2,1,0,1,0,1,1,2,0,1,0,6,2,1,0,2,0,0,آفاق تونس:1  حركة النهضة:1  
4,5,4,67,2,524,423,600,1,176,177,423,600,0,0,397,16,10,423,0,False,1915,2237,10,1,0,17,7,1,3,1,6,4,1,0,2,4,0,0,0,0,0,1,4,2,3,0,3,0,1,3,0,0,1,7,94,1,202,4,1,1,2,0,0,0,1,0,0,3,0,1,1,1,0,0,1,0,2,حركة نداء تونس:1  حركة النهضة:1  
4,5,4,67,1,524,437,600,1,162,163,437,600,0,0,394,38,5,437,0,False,18h45,22h,8,0,0,8,13,2,5,1,8,4,3,3,1,8,0,1,3,0,1,1,5,5,2,0,3,4,0,4,2,1,3,3,75,0,198,2,0,1,0,1,1,0,2,1,0,1,1,0,4,1,0,1,0,1,2,الاتحاد الوطني الحر:1  حركة النهضة:1  حركة نداء تونس:1  
4,5,3,66,6,531,374,600,3,223,226,374,600,0,0,373,1,0,374,0,False,19h39,22h10,23,0,0,22,4,3,1,0,11,4,0,0,0,8,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,72,1,204,2,0,0,0,1,0,0,3,0,0,7,1,0,1,0,0,1,0,0,0,حركة النهضة:1  حركة نداء تونس:1  
