circonscriptionId,delegationId,subDelegationId,centerID,stationId,registeredVoters,aSigningVoters,bDeliveredBallots,cSpoiledBallots,dLeftBallots,fExtractedBallots,gEplusF,hBminusG,iAminusF,jListVotes,kCancelledVotes,lBlankVotes,mJplusKplusL,nFminusM,countingStart,countingEnd,tampon,sebsi,marzouki,observers
3,11,2,117,4,505,300,600,1,299,300,600,0,0,299,0,1,300,0,1830,1915,True,153,146,sebsi:1  marzouki:1  
3,11,2,117,3,505,346,600,0,254,346,600,0,0,345,0,1,346,0,1840,1945,True,182,163,sebsi:1  marzouki:1  
3,11,2,117,2,505,366,600,0,234,366,600,0,0,356,8,2,366,0,1850,1940,True,199,157,sebsi:1  marzouki:1  
3,11,2,117,1,505,395,599,0,204,395,599,0,0,386,2,7,395,0,1830,1935,True,258,128,sebsi:1  marzouki:1  
3,11,2,116,2,581,364,700,0,336,364,700,0,0,354,7,3,364,0,1815,1905,True,166,188,sebsi:1  marzouki:1  
3,11,2,116,1,582,423,700,0,277,423,700,0,0,411,5,7,423,0,1810,1900,True,212,199,sebsi:1  marzouki:1  
3,11,1,115,3,501,303,600,0,297,303,600,0,0,297,3,3,303,0,1814,1846,True,120,177,sebsi:1  marzouki:1  
3,11,1,115,2,502,335,600,0,265,335,600,0,0,329,3,3,335,0,1815,1915,True,158,171,sebsi:1  marzouki:1  
3,11,1,115,1,502,363,608,0,246,362,608,0,1,342,11,9,362,0,1815,,True,182,160,sebsi:1  marzouki:1  
3,11,1,114,2,356,214,400,0,186,214,400,0,0,211,2,1,214,0,1800,1905,True,123,88,sebsi:1  marzouki:1  
3,11,1,114,1,356,260,409,0,149,260,409,0,0,256,1,3,260,0,1810,1856,True,168,88,sebsi:1  marzouki:1  
3,11,1,113,7,541,348,600,1,251,348,600,0,0,332,9,7,348,0,1827,1925,True,163,169,sebsi:1  marzouki:1  
3,11,1,113,6,546,326,600,0,274,326,600,0,0,311,11,4,326,0,1835,1935,True,157,154,sebsi:1  marzouki:1  
3,11,1,113,5,546,334,600,0,266,334,600,0,0,324,4,6,334,0,1815,1900,True,160,164,sebsi:1  marzouki:1  
3,11,1,113,4,546,404,600,0,196,404,600,0,0,392,4,8,404,0,1840,1940,True,196,196,sebsi:1  marzouki:1  
3,11,1,113,3,546,420,600,0,180,420,600,0,0,413,7,0,420,0,1820,1915,True,226,187,sebsi:1  marzouki:1  
3,11,1,113,2,546,394,604,0,210,394,604,0,0,378,10,6,394,0,1830,2030,True,239,139,sebsi:1  marzouki:1  
3,11,1,113,1,546,424,597,1,173,423,597,0,1,416,5,2,423,0,1835,2005,True,290,126,sebsi:1  marzouki:1  
3,2,5,22,1,445,235,500,0,265,235,500,0,0,234,0,1,235,0,,1848,True,165,69,sebsi:1  marzouki:1  
3,2,4,21,2,451,270,501,0,231,270,501,0,0,266,2,2,270,0,1810,1903,True,119,147,sebsi:1  marzouki:1  
3,2,4,21,1,451,316,500,1,183,316,500,0,0,313,2,1,316,0,1800,1851,True,165,148,sebsi:1  marzouki:1  
3,2,4,20,6,563,348,600,0,252,348,600,0,0,341,4,3,348,0,1815,1911,False,154,187,sebsi:1  marzouki:1  
3,2,4,20,5,568,296,600,0,304,296,600,0,0,291,2,3,296,0,1815,1915,True,138,153,sebsi:1  marzouki:1  
3,2,4,20,4,568,381,600,0,219,381,600,0,0,375,4,2,381,0,1800,1909,True,158,217,sebsi:1  marzouki:1  
3,2,3,18,2,545,309,607,0,298,309,607,0,0,303,1,5,309,0,1802,1905,True,109,194,sebsi:1  marzouki:1  
3,2,3,18,1,545,361,600,0,239,361,600,0,0,351,4,6,361,0,1815,1910,True,167,184,sebsi:1  marzouki:1  
3,2,3,17,3,436,202,500,1,297,202,500,0,0,199,1,2,202,0,1819,1902,True,80,119,sebsi:1  marzouki:1  
3,2,3,17,2,436,245,500,0,255,245,500,0,0,241,3,1,245,0,1820,1903,True,108,133,sebsi:1  marzouki:1  
3,2,3,17,1,436,296,501,0,205,296,501,0,0,281,9,6,296,0,1815,1900,True,149,132,sebsi:1  marzouki:1  
3,2,3,16,5,582,305,700,0,395,305,700,0,0,300,4,1,305,0,1800,1900,False,110,190,sebsi:1  marzouki:1  
3,2,3,16,4,586,330,700,0,370,330,700,0,0,324,3,3,330,0,1800,1915,True,140,184,sebsi:1  marzouki:1  
3,2,3,16,3,586,383,700,1,316,383,700,0,0,375,7,1,383,0,1800,1915,True,130,245,sebsi:1  marzouki:1  
3,2,3,16,2,586,417,700,0,283,417,700,0,0,402,5,10,417,0,1800,,False,167,235,sebsi:1  marzouki:1  
3,2,3,16,1,586,445,701,2,254,445,701,0,0,428,13,4,445,0,1800,1900,False,236,192,sebsi:1  marzouki:1  
3,2,2,15,2,424,210,500,0,290,210,500,0,0,207,1,2,210,0,1810,1845,True,106,101,sebsi:1  marzouki:1  
3,2,2,15,1,424,258,501,0,243,258,501,0,0,251,5,2,258,0,1800,1905,True,121,130,sebsi:1  marzouki:1  
3,2,2,14,1,507,257,600,0,343,257,600,0,0,250,6,1,257,0,1818,1910,True,123,127,sebsi:1  marzouki:1  
3,2,2,13,2,600,277,600,1,322,277,600,0,0,275,1,1,277,0,1800,1845,True,123,152,sebsi:1  marzouki:1  
3,2,2,13,1,515,344,600,0,256,344,600,0,0,330,2,12,344,0,1815,1915,True,177,153,sebsi:1  marzouki:1  
3,2,2,12,6,545,284,600,0,316,284,600,0,0,281,2,1,284,0,1800,1845,True,86,195,sebsi:1  marzouki:1  
3,2,2,12,5,549,251,600,0,349,251,600,0,0,245,6,0,251,0,1800,1855,True,77,168,sebsi:1  marzouki:1  
3,2,2,12,4,549,330,600,0,270,330,600,0,0,322,3,5,330,0,1815,1900,False,108,214,sebsi:1  marzouki:1  
3,2,2,12,3,549,344,600,0,256,344,600,0,0,343,1,0,344,0,1800,1901,False,130,213,sebsi:1  marzouki:1  
3,2,2,12,2,549,387,600,0,213,387,600,0,0,364,19,4,387,0,1800,1920,True,155,209,sebsi:1  marzouki:1  
3,2,2,12,1,549,370,600,1,229,370,600,0,0,356,8,6,370,0,1805,1940,True,171,185,sebsi:1  marzouki:1  
3,2,1,11,1,395,244,500,1,255,244,500,0,0,237,3,4,244,0,1800,1845,False,93,144,sebsi:1  marzouki:1  
3,2,1,10,3,545,309,600,1,290,309,600,0,0,298,7,4,309,0,1800,1900,True,124,174,sebsi:1  marzouki:1  
3,2,1,10,2,545,369,600,0,231,369,600,0,0,360,5,4,369,0,,1920,False,142,218,sebsi:1  marzouki:1  
3,2,1,10,1,545,400,600,0,200,400,600,0,0,389,7,4,400,0,1815,1921,True,168,221,sebsi:1  marzouki:1  
3,2,1,9,3,549,264,600,0,336,264,600,0,0,257,5,2,264,0,1820,1850,False,87,170,sebsi:1  marzouki:1  
3,2,1,9,2,550,343,600,1,256,343,600,0,0,340,1,2,343,0,1800,,True,125,215,sebsi:1  marzouki:2  
3,2,1,9,1,550,383,600,1,216,383,600,0,0,372,3,8,383,0,,1920,False,187,185,sebsi:1  marzouki:1  
3,2,1,8,3,538,299,613,1,313,299,613,0,0,293,2,4,299,0,1805,1845,False,90,203,sebsi:1  marzouki:1  
3,12,7,151,1,454,315,500,0,185,315,500,0,0,307,4,4,315,0,1815,1855,True,209,98,sebsi:1  marzouki:1  
3,12,6,150,3,573,409,700,0,291,409,700,0,0,397,8,4,409,0,1830,1925,True,293,104,sebsi:1  marzouki:1  
3,12,6,150,2,573,453,700,1,246,453,700,0,0,441,5,7,453,0,1841,1959,True,309,132,sebsi:1  marzouki:1  
3,12,6,150,1,573,482,700,0,219,481,700,0,1,466,14,1,481,0,1830,2000,True,365,101,sebsi:  marzouki:  
3,12,6,149,2,425,311,501,0,190,311,501,0,0,302,9,0,311,0,1815,1912,True,199,103,sebsi:1  marzouki:1  
3,12,6,149,1,426,330,501,0,171,330,501,0,0,325,4,1,330,0,,2000,True,231,94,sebsi:1  marzouki:1  
3,12,5,148,5,597,312,700,0,388,312,700,0,0,301,7,4,312,0,1830,1950,True,182,119,sebsi:1  marzouki:1  
3,12,5,148,4,598,355,704,0,349,355,704,0,0,348,4,3,355,0,1820,1915,True,198,150,sebsi:1  marzouki:1  
3,12,5,148,3,598,386,700,0,315,385,700,0,1,375,3,7,385,0,,1930,True,220,155,sebsi:1  marzouki:1  
3,12,5,148,2,598,441,700,0,259,441,700,0,0,429,7,5,441,0,1820,1920,True,300,129,sebsi:1  marzouki:1  
3,12,5,148,1,598,415,700,0,285,415,700,0,0,396,11,8,415,0,1830,1932,True,309,87,sebsi:1  marzouki:1  
3,12,4,147,4,503,277,588,0,311,277,588,0,0,270,5,2,277,0,1800,1915,True,151,119,sebsi:1  marzouki:1  
3,12,4,147,3,503,323,600,0,277,323,600,0,0,312,8,3,323,0,1815,1915,False,195,117,sebsi:1  marzouki:1  
3,12,4,147,2,503,381,600,1,218,381,600,0,0,371,10,0,381,0,1830,1945,True,231,140,sebsi:1  marzouki:1  
3,12,4,147,1,503,370,600,0,230,370,600,0,0,347,17,6,370,0,1815,1900,True,273,74,sebsi:1  marzouki:1  
3,12,3,146,5,532,348,600,0,252,348,600,0,0,332,11,5,348,0,1833,1930,True,184,148,sebsi:1  marzouki:1  
3,12,3,146,4,534,369,600,0,231,369,600,0,0,359,5,5,369,0,1825,1930,True,198,161,sebsi:1  marzouki:1  
3,12,3,146,3,534,383,600,0,217,383,600,0,0,379,3,1,383,0,1826,1944,True,199,180,sebsi:1  marzouki:1  
3,12,3,146,2,534,421,596,0,175,421,596,0,0,414,5,2,421,0,1815,2000,True,267,147,sebsi:1  marzouki:1  
3,12,3,146,1,534,447,588,0,141,447,588,0,0,432,9,6,447,0,1830,1930,True,297,135,sebsi:1  marzouki:1  
3,12,2,145,4,456,301,500,1,198,301,500,0,0,286,7,8,301,0,1820,2013,True,187,99,sebsi:1  marzouki:1  
3,12,2,145,3,456,323,502,0,179,323,502,0,0,314,1,8,323,0,1827,1927,True,190,124,sebsi:1  marzouki:1  
3,12,2,145,2,456,339,500,3,160,337,500,0,2,327,6,4,337,0,1837,2005,True,211,116,sebsi:1  marzouki:1  
3,12,2,145,1,456,357,492,0,135,357,492,0,0,353,4,0,357,0,,1950,True,276,77,sebsi:1  marzouki:1  
3,12,1,144,7,588,427,700,0,273,427,700,0,0,400,16,11,427,0,1900,1940,True,272,128,sebsi:1  marzouki:1  
3,12,1,144,6,593,445,700,0,255,445,700,0,0,438,3,4,445,0,1900,2001,True,277,161,sebsi:1  marzouki:1  
3,12,1,144,5,593,461,700,0,239,461,700,0,0,451,5,5,461,0,1825,1955,True,323,128,sebsi:1  marzouki:1  
3,12,1,144,4,593,480,700,2,218,480,700,0,0,469,10,1,480,0,1835,2050,True,315,154,sebsi:1  marzouki:1  
3,12,1,144,3,593,491,708,0,217,491,708,0,0,478,5,8,491,0,,2051,True,337,141,sebsi:1  marzouki:1  
3,12,1,144,2,593,490,700,1,209,490,700,0,0,481,2,7,490,0,1830,2000,True,358,123,sebsi:1  marzouki:1  
3,7,4,75,5,543,371,600,0,229,371,600,0,0,362,7,2,371,0,1815,1935,True,196,166,sebsi:1  marzouki:1  
3,7,4,75,4,543,409,601,0,192,409,601,0,0,400,4,5,409,0,1820,1915,False,205,195,sebsi:1  marzouki:1  
3,7,4,75,3,543,388,600,0,212,388,600,0,0,374,5,9,388,0,1820,1930,True,202,172,sebsi:1  marzouki:1  
3,7,4,75,2,543,412,600,3,185,412,600,0,0,402,9,1,412,0,1800,2000,True,241,161,sebsi:1  marzouki:1  
3,7,4,75,1,543,432,600,5,163,432,600,0,0,420,8,4,432,0,1800,2000,True,280,140,sebsi:1  marzouki:1  
3,7,3,74,3,523,314,607,0,293,314,607,0,0,310,2,2,314,0,1815,1900,True,167,143,sebsi:1  marzouki:1  
