circonscriptionId,delegationId,subDelegationId,centerID,stationId,registeredVoters,aSigningVoters,bDeliveredBallots,cSpoiledBallots,dLeftBallots,eCplusD,fExtractedBallots,gEplusF,hBminusG,iAminusF,jListVotes,kCancelledVotes,lBlankVotes,mJplusKplusL,nFminusM,countingStart,countingEnd,tampon,آفاق تونس,أمل تونس,اتحاد الشباب الديمقراطي التونسي,الاتحاد الوطني الحر,الاتحاد من أجل تونس,التحالف الديمقراطي,التحدي,التكتل من أجل العمل والحريات,التيار الديمقراطي,الجبهة الشعبية,الجبهة الوطنية التونسية,الحركة الدستورية,الحزب الاشتراكي,الحزب الجمهوري,الحزب الليبرالي التونسي,الدخلة للعمل والعدالة والتنمية,الريادة,الشعب يريد,اللقاء الدستوري,المؤتمر من أجل الجمهورية,المبادرة,تميز,تونس العزيزة,تيار المحبة,جبهة 17 ديسمبر للتنمية,حركة البديل,حركة الديمقراطيين الاشتراكيين,حركة الشباب الوطني التونسي ,حركة الشعب,حركة النهضة,حركة نداء تونس,حركة وفاء,حزب المجد,حزب حركة الجمهورية,صوت شعب تونس,قائمة سامي بالحاج,observers
11,8,7,136,3,484,338,600,23,239,262,338,600,0,0,327,7,4,338,0,True,18:30,20:18,6,1,1,23,0,0,0,2,7,9,0,1,0,1,0,0,0,0,0,2,0,2,0,1,0,1,0,1,0,125,141,1,0,0,2,0,حركة النهضة:1  اتحاد الوطني الحر:1  حركة نداء تونس:1  
11,8,7,136,2,484,402,603,6,195,201,402,603,0,0,390,6,6,402,0,True,1850,2015,4,0,0,14,1,3,1,2,8,6,0,0,0,5,0,0,1,4,0,5,0,0,0,1,0,1,1,0,1,157,175,0,0,0,0,0,حركة نداء تونس:1  حركة النهضة:1  الجبهة الشعبية:1  اتحاد الوطني الحر:1  
11,8,7,136,1,484,382,599,17,200,217,382,599,0,0,336,20,26,382,0,False,18.00,20.40,7,2,0,12,0,6,2,5,1,10,1,0,5,4,1,1,3,0,1,5,5,0,2,2,1,6,4,2,0,75,160,6,1,2,1,3,حركة النهضة:1  اتحاد الوطني الحر:1  حركة نداء تونس:1  الجبهة الشعبية:1  الحركة الدستورية:1  تونس العزيزة:1  
11,8,6,135,3,406,258,500,1,241,242,258,500,0,0,253,2,3,258,0,False,1900,2030,15,1,1,26,0,0,0,0,11,44,1,0,0,5,0,0,0,0,0,1,0,1,0,2,0,1,0,0,0,14,122,2,2,2,1,0,الجبهة الشعبية:2  حركة النهضة:1  حركة نداء تونس:2  آفاق تونس:1  اتحاد الوطني الحر:1  
11,8,6,135,2,407,301,500,8,191,199,301,500,0,0,286,12,3,301,0,False,1900,2132,15,0,1,14,1,2,2,2,14,29,0,1,1,5,0,0,0,1,0,0,0,0,2,2,2,1,1,0,2,38,143,2,1,1,2,1,حركة نداء تونس:2  حركة النهضة:1  تونس العزيزة:1  التكتل من أجل العمل والحريات:1  
11,8,6,135,1,407,339,500,7,154,161,339,500,0,0,321,12,6,339,0,False,1830,2030,9,0,2,13,2,3,1,3,9,43,0,0,3,2,2,1,1,0,0,2,1,1,0,2,3,6,0,1,2,39,159,5,2,0,2,2,تونس العزيزة:1  اتحاد الوطني الحر:1  حركة نداء تونس:2  حركة النهضة:1  
11,8,6,134,6,536,297,600,5,298,303,297,600,0,0,291,3,3,297,0,False,1900,2050,17,0,1,12,0,1,0,1,10,47,2,0,0,1,0,1,0,0,0,2,0,0,0,0,0,1,0,1,0,34,156,3,0,1,0,0,حركة النهضة:  الجبهة الشعبية:  حركة نداء تونس:  آفاق تونس:  
11,8,6,134,5,536,303,600,2,295,297,303,600,0,0,298,2,3,303,0,False,"19,10",21,18,1,3,13,0,1,0,2,3,27,2,1,1,4,1,0,0,1,0,3,1,0,1,1,0,1,0,0,1,45,164,2,0,1,0,0,الجبهة الشعبية:  حركة نداء تونس:2  حركة النهضة:  
11,8,6,134,4,536,342,600,12,246,258,342,600,0,0,333,6,3,342,0,False,1906,2156,17,0,1,7,0,3,0,2,7,18,0,3,2,6,0,5,0,0,0,0,0,1,3,2,1,0,1,2,1,46,163,5,3,0,2,2,الجبهة الشعبية:  الحركة الدستورية:  حركة النهضة:  حركة نداء تونس:  
11,8,6,134,3,536,403,600,14,184,198,402,600,0,1,388,11,3,402,0,False,1840,2122,16,0,0,11,1,3,1,1,6,49,2,1,1,3,0,0,0,1,0,4,3,1,1,3,2,0,1,2,1,94,174,1,2,2,0,0,الحركة الدستورية:1  حركة نداء تونس:1  الحزب الجمهوري:1  الجبهة الشعبية:1  حركة النهضة:1  
11,8,6,134,2,536,398,600,1,201,202,398,600,0,0,368,24,6,398,0,False,18.45,21.00,13,1,1,10,2,1,1,3,2,38,0,1,2,5,5,0,1,0,0,1,1,2,2,5,3,1,2,0,3,67,183,4,1,1,3,3,تونس العزيزة:1  اتحاد الوطني الحر:1  حركة نداء تونس:1  الحركة الدستورية:1  حركة النهضة:1  الجبهة الشعبية:1  
11,8,6,134,1,536,415,604,13,178,191,413,604,0,2,376,29,8,413,0,False,19:05,21:05,8,2,2,11,2,6,6,6,10,47,4,5,2,4,1,0,1,1,2,1,4,1,2,1,2,3,0,2,0,38,183,6,3,4,4,2,الجبهة الشعبية:1  حركة نداء تونس:2  حركة النهضة:1  التيار الديمقراطي:1  
11,8,6,133,2,552,366,600,2,232,234,366,600,0,0,364,0,2,366,0,False,1952,2108,21,0,0,16,1,1,0,2,8,50,1,4,0,17,0,1,0,0,0,2,2,2,1,0,1,0,0,0,0,46,184,1,1,1,1,0,الحزب الجمهوري:2  تونس العزيزة:1  حركة نداء تونس:2  آفاق تونس:1  حركة النهضة:1  
11,8,6,133,1,552,451,604,1,152,153,451,604,0,0,431,12,8,451,0,False,19.30,22.45,23,2,5,16,4,0,1,3,7,51,1,1,1,9,0,0,1,2,1,2,1,2,3,5,0,3,0,0,2,67,208,3,3,2,2,0,اتحاد الوطني الحر:1  آفاق تونس:1  حركة نداء تونس:1  
11,8,6,132,5,523,353,600,0,247,247,353,600,0,0,352,0,1,353,0,False,18.16,20.08,16,0,0,24,0,1,1,1,15,64,1,2,1,5,0,0,0,1,0,1,1,0,0,2,0,0,1,0,0,43,169,2,0,0,1,0,
11,8,6,132,4,525,329,596,26,241,267,329,556,0,0,322,4,3,329,0,False,1903,2142,13,0,1,21,0,4,0,1,20,38,3,1,0,6,0,0,0,1,0,0,0,2,0,2,1,0,0,1,0,47,159,0,1,0,0,0,:  
11,8,6,132,3,525,384,600,0,216,216,384,600,0,0,379,3,2,384,0,True,1900,2135,19,0,1,13,0,2,0,1,19,38,1,1,1,5,0,1,0,0,0,5,3,1,2,3,1,1,1,2,1,72,179,0,1,0,4,1,اتحاد الوطني الحر:1  آفاق تونس:1  تونس العزيزة:1  حركة نداء تونس:1  حركة النهضة:1  الحزب الجمهوري:1  
11,8,6,132,2,525,412,600,13,179,192,408,600,0,4,397,6,5,408,0,False,1920,2215,10,0,0,19,0,1,2,0,6,43,2,2,1,8,1,0,0,0,0,4,2,4,1,3,0,1,1,1,1,61,216,1,0,4,2,0,التيار الديمقراطي:1  الجبهة الشعبية:1  حركة النهضة:1  المبادرة:1  حركة نداء تونس:1  
11,8,6,132,1,525,396,600,8,197,205,395,600,0,1,370,12,13,395,0,False,1815,2100,14,0,0,8,3,1,1,5,5,37,1,3,3,4,1,1,1,0,1,2,2,3,4,2,2,2,4,3,4,47,197,2,1,3,2,1,تونس العزيزة:1  حركة النهضة:1  حركة نداء تونس:1  
11,8,6,131,4,521,360,600,0,240,240,360,600,0,0,352,4,4,360,0,True,1910,2200,21,0,1,21,0,1,0,1,18,71,1,2,0,5,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,42,163,0,0,0,1,0,حركة نداء تونس:1  حركة النهضة:1  
11,8,6,131,3,522,335,600,16,249,265,335,600,0,0,328,4,3,335,0,False,19H,21H,15,0,1,10,2,2,0,2,19,43,0,3,0,3,0,0,0,0,0,0,2,0,2,2,1,0,0,0,0,39,178,2,2,0,0,0,اتحاد الوطني الحر:1  حركة النهضة:1  حركة نداء تونس:1  الجبهة الشعبية:1  
11,8,6,131,2,522,415,600,0,185,185,415,600,0,0,410,3,2,415,0,False,1915,2100,21,0,0,13,2,3,1,0,14,53,2,0,0,5,0,1,1,0,0,3,2,0,3,0,1,2,0,0,1,70,207,2,0,2,1,0,حركة النهضة:1  حركة نداء تونس:1  آفاق تونس:1  
11,8,6,131,1,522,418,602,5,179,184,418,602,0,0,390,22,6,418,0,False,1845,2100,15,0,2,4,0,5,1,1,7,53,1,3,1,3,1,0,1,3,0,0,2,1,4,4,3,1,1,1,1,41,222,0,2,1,4,1,الحزب الجمهوري:1  حركة النهضة:1  حركة نداء تونس:1  الجبهة الشعبية:1  
11,8,6,130,4,528,309,600,7,284,291,309,600,0,0,297,7,5,309,0,False,1920,2100,23,0,1,20,0,3,1,1,16,37,1,3,1,5,0,0,0,0,0,0,2,0,3,1,0,0,0,0,1,27,148,1,0,1,1,0,تونس العزيزة:1  حركة النهضة:1  حركة نداء تونس:1  الجبهة الشعبية:1  
11,8,6,130,3,528,361,600,1,238,239,361,600,0,0,353,3,5,361,0,False,19H,21H,15,0,2,18,0,3,1,2,8,38,1,3,2,5,1,1,0,0,0,3,4,0,2,2,1,2,1,1,1,54,174,2,1,1,2,2,اتحاد الوطني الحر:1  تونس العزيزة:1  حركة النهضة:1  حركة نداء تونس:1  آفاق تونس:1  الجبهة الشعبية:1  
11,8,6,130,2,528,410,602,4,192,196,406,602,0,4,389,8,9,406,0,False,19.25,22.27,14,0,0,18,1,3,1,1,6,31,0,3,3,5,0,0,0,0,1,4,3,1,0,6,0,3,0,0,2,57,212,2,3,1,7,1,حركة نداء تونس:1  حركة النهضة:1  الجبهة الشعبية:1  
11,8,6,130,1,528,427,600,1,173,174,426,600,0,1,391,22,13,426,0,False,,2145,14,2,3,12,0,1,3,3,3,27,3,6,3,6,1,1,3,0,0,2,2,3,8,3,2,3,2,1,4,31,222,9,2,2,2,2,حركة نداء تونس:1  الحزب الجمهوري:1  اتحاد الوطني الحر:1  حركة النهضة:1  الجبهة الشعبية:1  
11,8,5,129,3,500,348,602,1,253,254,348,602,0,0,343,1,4,348,0,False,18:30,20:52,22,1,0,19,0,5,0,1,25,72,3,0,1,4,1,0,0,0,0,5,1,0,0,1,0,0,0,1,2,45,132,2,0,0,0,0,حركة نداء تونس:1  اتحاد الوطني الحر:1  تونس العزيزة:1  حركة النهضة:1  الحزب الجمهوري:1  
11,8,5,129,2,500,420,600,0,180,180,420,600,0,0,418,1,1,420,0,False,18:46,20:45,26,0,1,13,0,8,0,3,12,55,1,0,1,5,0,0,0,0,0,5,1,0,1,1,0,1,1,0,2,88,185,6,1,0,1,0,آفاق تونس:1  حركة نداء تونس:1  حركة النهضة:1  الجبهة الشعبية:1  
11,8,5,129,1,500,452,600,9,139,148,452,600,0,0,441,6,5,452,0,False,19:05,21:20,23,0,2,7,0,1,0,2,10,64,3,0,2,6,0,0,1,1,0,5,1,1,1,3,0,1,2,0,4,73,219,5,0,1,3,0,حركة نداء تونس:1  الجبهة الشعبية:1  
11,8,5,128,2,356,201,400,0,199,199,201,400,0,0,198,3,0,201,0,True,1920,2100,7,0,1,7,1,1,2,1,1,8,1,1,1,5,0,0,0,0,1,2,2,0,1,1,0,2,0,0,0,25,122,4,1,0,0,0,حركة نداء تونس:1  اتحاد الوطني الحر:1  الجبهة الشعبية:1  حركة النهضة:1  
11,8,5,128,1,356,255,400,10,136,146,254,400,0,1,213,30,11,254,0,True,1945,2200,5,0,1,8,1,0,2,2,1,6,1,3,4,5,1,0,1,1,0,0,7,3,2,1,0,6,0,1,1,22,120,4,0,0,2,2,آفاق تونس:1  حركة النهضة:1  الجبهة الشعبية:1  اتحاد الوطني الحر:1  
11,8,4,127,2,488,286,600,3,311,314,286,600,0,0,282,2,2,286,0,False,1826,2040,16,0,2,22,2,0,0,2,15,32,6,0,2,3,0,0,0,0,0,3,1,1,2,1,0,0,0,1,0,46,122,3,0,0,0,0,اتحاد الوطني الحر:1  حركة نداء تونس:1  حركة النهضة:1  الجبهة الشعبية:1  
11,8,4,127,1,488,341,600,15,244,259,341,600,0,0,312,14,15,341,0,False,,,7,2,5,23,2,2,2,4,5,23,5,4,0,5,0,1,2,2,0,3,0,1,4,8,3,3,4,0,2,51,125,5,1,5,1,2,اتحاد الوطني الحر:1  حركة نداء تونس:1  الحركة الدستورية:1  آفاق تونس:1  حركة النهضة:1  الجبهة الشعبية:1  
11,8,4,126,1,478,379,596,0,217,217,379,596,0,0,360,17,2,379,0,False,1840,2130,3,1,0,9,0,3,4,3,2,124,1,2,3,2,1,0,2,1,0,0,3,0,2,1,2,0,0,2,5,104,63,4,1,2,6,4,الجبهة الشعبية:1  
11,8,4,125,2,329,195,400,5,200,205,195,400,0,0,190,3,2,195,0,False,19H,20H05,3,0,0,16,0,1,0,0,4,6,0,0,1,1,0,0,0,0,0,1,1,1,2,4,1,1,0,1,7,41,96,2,0,0,0,0,اتحاد الوطني الحر:1  حركة النهضة:1  حركة نداء تونس:1  تونس العزيزة:1  
11,8,4,125,1,329,243,400,6,151,157,243,400,0,0,215,11,17,243,0,False,18.30,21.00,7,1,1,9,0,1,2,0,1,10,0,1,3,2,1,0,2,0,0,0,2,0,2,6,1,2,3,0,8,33,111,3,0,2,1,0,حركة نداء تونس:1  حركة النهضة:1  
11,8,4,124,3,478,253,600,0,347,347,253,600,0,0,236,10,7,253,0,False,18.30,20.46,5,1,2,13,0,1,0,1,17,15,3,0,0,4,0,0,0,0,0,6,1,0,1,0,0,0,1,0,0,76,86,3,0,0,0,0,حركة نداء تونس:1  حركة النهضة:1  الجبهة الشعبية:1  
11,8,4,124,2,477,296,600,4,300,304,296,600,0,0,290,5,1,296,0,False,18.45,20.10,7,1,0,2,1,3,0,2,8,18,6,0,0,4,0,0,0,0,0,7,3,0,2,2,0,0,0,0,5,109,107,3,0,0,0,0,حركة نداء تونس:1  حركة النهضة:1  الجبهة الشعبية:1  
11,8,4,124,1,477,330,600,0,270,270,330,600,0,0,297,26,7,330,0,False,19:00,21:30,7,0,0,4,2,3,3,4,3,13,5,2,3,2,1,1,1,0,0,4,3,0,1,2,1,2,4,2,2,110,104,4,0,1,1,2,حركة نداء تونس:1  آفاق تونس:1  حركة النهضة:1  الجبهة الشعبية:1  اتحاد الوطني الحر:1  
11,8,3,123,1,474,276,600,16,308,324,276,600,0,0,245,27,4,276,0,True,1830,2045,3,1,8,20,3,5,2,1,2,10,0,1,1,8,0,2,4,3,0,7,10,1,2,3,1,2,0,0,2,34,95,12,2,0,0,0,اتحاد الوطني الحر:1  حركة نداء تونس:1  حركة النهضة:1  
11,8,3,122,2,441,201,500,18,281,299,201,500,0,0,199,2,0,201,0,False,19:00,20:30,7,0,4,18,1,4,1,0,12,18,2,0,0,8,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,62,50,3,0,3,0,1,حركة نداء تونس:1  اتحاد الوطني الحر:1  حركة النهضة:1  
11,8,3,122,1,441,301,500,2,197,199,301,500,0,0,273,25,3,301,0,False,19:15,20:30,5,1,10,15,4,2,3,9,5,7,1,2,4,5,1,1,0,0,3,8,3,3,1,5,4,2,2,4,2,83,63,3,3,6,2,1,حركة نداء تونس:2  اتحاد الوطني الحر:1  آفاق تونس:1  
11,8,2,121,1,533,314,600,1,285,286,314,600,0,0,269,22,23,314,0,False,1800,2030,6,3,3,27,1,1,1,7,2,6,1,2,3,3,1,7,2,2,9,1,3,5,2,6,1,5,4,1,2,35,107,4,1,2,2,1,حركة نداء تونس:2  آفاق تونس:1  حركة النهضة:1  
11,8,2,120,1,334,245,400,13,142,155,245,400,0,0,219,21,5,245,0,True,1910,2111,2,0,0,5,1,3,1,0,11,14,1,2,0,1,1,1,0,1,1,3,1,0,0,0,1,4,1,0,2,7,151,2,0,1,1,0,اتحاد الوطني الحر:1  حركة نداء تونس:2  آفاق تونس:1  حركة نداء تونس:2  
11,8,2,119,2,471,310,500,0,190,190,310,500,0,0,305,1,4,310,0,True,1850,2030,6,0,0,18,1,3,0,1,0,11,1,0,0,3,0,1,0,0,1,2,0,0,1,1,0,2,0,1,2,66,175,1,0,1,7,0,اتحاد الوطني الحر:1  الجبهة الشعبية:1  حركة النهضة:1  حركة نداء تونس:1  
11,8,2,119,1,472,383,600,2,215,217,383,600,0,0,350,31,2,383,0,True,1905,2140,5,2,0,5,1,2,3,1,2,6,2,2,2,8,1,0,0,4,0,2,0,3,1,4,3,6,1,0,4,44,213,6,3,2,8,4,حركة النهضة:1  حركة نداء تونس:1  
11,8,1,118,1,176,99,300,3,198,201,99,300,0,0,91,5,3,99,0,False,1814,1918,1,1,0,4,2,0,2,0,2,7,6,1,0,0,0,0,0,0,0,2,2,0,4,0,0,1,0,1,1,24,26,2,1,0,0,1,حركة نداء تونس:1  حركة النهضة:1  حركة النهضة:1  
11,8,1,117,1,347,262,400,2,136,138,262,400,0,0,256,3,3,262,0,False,1840,2100,6,3,2,9,0,1,1,0,1,87,4,0,6,2,1,1,1,1,0,3,2,0,4,0,2,1,0,0,0,59,51,2,2,2,2,0,تونس العزيزة:1  حركة نداء تونس:1  حركة النهضة:1  الجبهة الشعبية:1  
11,8,1,116,1,466,267,500,0,233,233,267,500,0,0,246,16,5,267,0,False,19H,21H15,3,0,5,18,2,2,1,4,0,8,9,15,4,3,0,0,0,2,2,1,1,1,1,0,0,8,2,1,2,50,95,2,1,2,0,1,الحركة الدستورية:2  حركة النهضة:1  حركة نداء تونس:1  الجبهة الشعبية:1  
11,6,8,96,1,484,317,600,3,280,283,317,600,0,0,282,27,8,317,0,False,18,"20,25",2,0,1,28,0,0,1,5,2,5,5,1,4,6,1,3,2,1,4,7,4,4,8,2,2,4,1,2,3,58,113,1,0,0,1,1,حركة النهضة:  حركة نداء تونس:  اتحاد الوطني الحر:2  تونس العزيزة:  
11,6,8,95,1,479,321,600,2,277,279,321,600,0,0,285,28,8,321,0,False,"18,45","20,20",5,2,0,18,2,6,3,0,3,0,1,2,4,4,1,1,0,1,0,0,3,0,9,3,0,3,1,1,8,73,114,12,1,3,0,1,حركة النهضة:  تونس العزيزة:2  حركة نداء تونس:2  
11,6,8,94,1,549,387,600,0,213,213,387,600,0,0,346,36,5,387,0,False,"18,43",23,3,2,0,17,0,2,0,5,1,11,3,2,4,4,1,1,1,1,2,1,1,0,8,0,3,7,4,0,4,39,211,4,0,2,2,0,حركة النهضة:  تونس العزيزة:3  حركة نداء تونس:  
11,6,7,93,1,111,83,200,0,117,117,83,200,0,0,73,7,3,83,0,False,"18,51","19,53",1,0,0,0,1,0,0,4,0,1,1,0,1,1,0,1,1,0,0,0,0,0,2,2,1,1,0,1,0,8,44,2,0,0,0,0,حركة النهضة:  حركة نداء تونس:  
11,6,7,92,1,517,365,600,0,235,235,365,600,0,0,350,13,2,365,0,True,"18,40",21,4,0,3,14,1,2,0,5,2,7,1,0,2,7,0,1,1,2,1,6,5,1,4,7,1,7,4,0,7,57,189,2,0,2,4,1,الجبهة الشعبية:  حركة النهضة:  تونس العزيزة:2  حركة نداء تونس:2  صوت شعب تونس:  
11,6,7,91,2,343,229,401,1,171,172,229,401,2,0,221,4,4,229,0,False,1805,2023,2,1,0,24,0,0,0,7,1,3,0,0,1,4,1,1,1,0,2,0,0,0,7,2,0,4,1,0,3,67,85,0,0,1,2,1,حركة النهضة:  تونس العزيزة:2  اتحاد الوطني الحر:  حركة نداء تونس:  
11,6,7,91,1,343,283,400,1,116,117,283,400,0,0,244,19,20,283,0,False,,1940,3,1,0,17,2,1,1,3,2,2,0,1,2,5,1,0,1,2,3,0,3,2,6,4,2,2,0,2,3,57,103,4,0,4,3,2,حركة نداء تونس:  تونس العزيزة:2  اتحاد الوطني الحر:  حركة النهضة:  
11,6,6,90,4,595,436,700,1,263,264,436,700,0,0,428,6,2,436,0,True,"18,45","20,15",4,1,0,49,1,3,0,16,7,12,1,0,0,3,1,0,0,0,1,9,0,0,0,1,1,1,0,0,3,114,195,3,0,1,0,1,حركة نداء تونس:  حركة النهضة:  
11,6,6,90,3,597,484,706,1,221,222,484,706,0,0,471,11,2,484,0,True,"19,40","22,10",17,0,0,49,4,3,1,22,10,10,1,0,0,2,0,0,0,1,0,10,3,0,0,0,0,3,0,0,4,110,215,3,0,1,2,0,حركة النهضة:  اتحاد الوطني الحر:  التكتل من أجل العمل والحريات:  حركة نداء تونس:  
11,6,6,90,2,597,524,700,4,172,176,524,700,0,0,512,9,3,524,0,False,1900,2210,19,0,0,36,3,2,1,13,6,8,0,1,0,4,1,0,1,0,1,3,0,0,2,3,1,3,0,1,0,160,238,2,0,1,1,1,التكتل من أجل العمل والحريات:1  اتحاد الوطني الحر:1  حركة نداء تونس:1  حركة النهضة:1  
11,6,6,90,1,597,509,700,3,188,191,509,700,0,0,445,31,33,509,0,True,1900,2210,7,1,0,20,3,4,3,16,8,11,1,2,5,2,0,2,2,2,1,3,3,3,1,1,2,6,3,0,5,90,214,6,1,7,6,4,التكتل من أجل العمل والحريات:1  الجبهة الشعبية:1  حركة نداء تونس:1  حركة النهضة:1  آفاق تونس:1  
11,6,6,89,5,539,407,600,0,193,193,407,600,0,0,402,2,3,407,0,False,19.05,21.45,18,0,0,38,2,4,0,6,16,12,0,1,0,7,1,0,0,1,0,8,1,1,1,3,0,1,1,1,0,85,190,3,0,1,0,0,حركة نداء تونس:1  حركة النهضة:1  
11,6,6,89,4,541,434,600,0,166,166,434,600,0,0,431,3,0,434,0,False,1900,2100,23,2,1,32,2,2,0,8,18,15,0,0,0,2,1,0,0,0,0,4,1,0,0,0,0,1,0,0,0,106,210,2,0,0,1,0,حركة النهضة:1  حركة نداء تونس:1  
11,6,6,89,3,541,479,600,0,121,121,479,600,0,0,474,5,0,479,0,False,19.10,21.00,21,0,0,33,0,4,0,8,10,13,0,1,0,5,0,0,0,0,0,9,2,0,2,1,0,0,1,1,1,148,213,0,0,0,0,1,حركة نداء تونس:1  حركة النهضة:1  
11,6,6,89,2,541,472,600,1,127,128,472,600,0,0,465,6,1,472,0,False,19.10,21.15,20,1,0,17,4,3,0,6,10,17,0,0,3,7,0,0,1,0,0,6,3,0,2,3,0,6,0,1,0,129,222,0,1,0,2,1,حركة النهضة:1  حركة نداء تونس:1  التكتل من أجل العمل والحريات:1  
11,6,6,89,1,541,469,700,3,230,233,467,700,0,2,441,19,7,467,0,False,18.45,22.00,19,0,1,16,4,3,1,4,2,10,1,0,0,8,0,1,0,1,3,10,3,2,1,2,0,3,4,1,2,93,236,2,1,4,1,2,التكتل من أجل العمل والحريات:1  المؤتمر من أجل الجمهورية:1  اتحاد الوطني الحر:1  آفاق تونس:1  حركة نداء تونس:1  حركة النهضة:1  الجبهة الشعبية:1  
11,6,5,88,2,497,322,600,0,278,278,322,600,0,0,317,3,2,322,0,True,18.45,20.06,13,0,1,67,2,4,1,3,3,3,1,0,0,3,0,0,1,0,1,3,2,0,1,0,0,1,0,1,1,83,112,8,0,0,1,1,اتحاد الوطني الحر:1  حركة نداء تونس:1  آفاق تونس:1  حركة النهضة:1  
11,6,5,88,1,497,384,600,0,216,216,384,600,0,0,355,7,22,384,0,False,1900,2045,11,1,1,41,1,1,2,6,3,3,3,1,2,10,1,3,0,2,1,4,3,3,3,6,0,4,2,0,3,105,117,6,0,3,1,2,حركة النهضة:1  اتحاد الوطني الحر:1  حركة نداء تونس:2  
11,6,5,87,1,348,234,400,1,165,166,234,400,0,0,222,11,1,234,0,False,18.20,19.57,5,0,1,28,3,0,3,4,5,9,5,2,1,3,0,0,0,1,4,4,1,2,3,1,1,2,3,0,3,52,68,2,2,2,0,2,اتحاد الوطني الحر:1  تونس العزيزة:1  حركة النهضة:1  الجبهة الشعبية:1  حركة نداء تونس:1  
11,6,5,86,3,419,270,500,5,225,230,270,500,0,0,266,1,3,270,0,False,18.20,20.05,8,1,0,46,5,2,0,3,1,2,1,0,0,4,0,0,0,0,0,15,3,0,5,1,0,2,0,0,0,32,133,1,0,1,0,0,اتحاد الوطني الحر:1  تونس العزيزة:1  حركة نداء تونس:1  حركة النهضة:1  
11,6,5,86,2,419,319,500,2,179,181,319,500,0,0,315,3,1,319,0,False,18.24,21.00,6,0,1,30,1,3,0,1,1,1,1,0,1,2,0,0,0,0,1,14,0,0,4,0,2,0,0,0,1,54,182,4,1,1,3,0,صوت شعب تونس:1  حركة نداء تونس:1  حركة النهضة:1  تونس العزيزة:1  
11,6,5,86,1,419,340,500,0,160,160,340,500,0,0,305,16,19,340,0,True,1847,2130,9,1,0,37,5,0,1,5,1,6,0,0,1,4,1,0,0,0,1,2,3,0,12,1,1,4,3,1,2,26,171,2,0,3,0,2,اتحاد الوطني الحر:1  تونس العزيزة:1  حركة نداء تونس:1  حركة النهضة:1  المؤتمر من أجل الجمهورية:1  
11,6,4,85,2,520,356,600,0,244,244,356,600,0,0,350,4,2,356,0,True,1851,2125,14,0,0,34,10,2,1,3,6,7,0,1,0,12,3,0,0,0,4,8,1,1,0,1,0,2,0,0,0,88,142,3,3,3,1,0,اتحاد الوطني الحر:1  حركة النهضة:1  حركة نداء تونس:1  تونس العزيزة:1  
11,6,4,85,1,520,408,601,4,189,193,408,601,0,0,364,32,12,408,0,False,1850,2203,7,1,3,36,12,3,3,10,5,6,1,0,3,5,2,1,1,0,5,6,3,1,4,1,4,8,1,4,2,66,145,3,3,4,2,3,حركة النهضة:1  اتحاد الوطني الحر:2  تونس العزيزة:1  آفاق تونس:1  حركة نداء تونس:1  
11,6,4,84,6,535,397,600,0,203,203,397,600,0,0,395,0,2,397,0,False,1830,2040,29,1,0,42,0,6,1,5,11,19,0,0,0,7,2,0,1,1,1,1,1,0,2,5,0,0,1,3,0,90,160,2,1,2,0,0,حركة نداء تونس:1  حركة النهضة:1  
11,6,4,84,5,537,369,600,0,231,231,369,600,0,0,366,2,1,369,0,False,1845,2035,29,0,0,34,1,2,0,0,13,10,2,0,0,4,1,0,0,0,2,7,2,0,4,3,1,2,0,4,0,72,169,4,0,0,0,0,حركة نداء تونس:2  اتحاد الوطني الحر:1  تونس العزيزة:1  حركة النهضة:1  
11,6,4,84,4,537,426,600,0,174,174,426,600,0,0,422,3,1,426,0,False,1900,2137,23,1,0,43,1,2,0,6,10,12,0,0,3,12,0,0,0,0,1,7,2,0,2,3,0,5,1,1,2,92,185,3,2,3,0,0,حركة النهضة:1  تونس العزيزة:1  آفاق تونس:1  حركة نداء تونس:1  
11,6,4,84,3,537,453,605,1,151,152,453,605,0,0,444,7,2,453,0,False,1830,2020,22,1,0,30,4,3,2,3,14,10,2,0,1,9,1,2,0,0,0,8,0,0,1,5,0,5,1,1,1,109,204,3,0,2,0,0,حركة النهضة:1  حركة نداء تونس:2  تونس العزيزة:1  
11,6,4,84,2,537,445,600,1,154,155,445,600,0,0,424,16,5,445,0,True,1800,2100,14,1,2,38,5,5,0,12,4,13,2,0,3,9,0,2,1,0,3,3,0,1,5,4,1,5,2,2,2,102,179,2,1,1,0,0,تونس العزيزة:1  اتحاد الوطني الحر:1  حركة نداء تونس:1  حركة النهضة:1  الجبهة الشعبية:1  
11,6,4,84,1,537,458,600,1,141,142,458,600,0,0,427,15,16,458,0,True,18h45,21h30,22,0,0,28,3,0,1,9,7,12,1,2,4,9,5,0,2,1,2,7,8,0,3,4,0,3,2,2,6,64,209,1,1,4,5,0,تونس العزيزة:1  اتحاد الوطني الحر:1  حركة نداء تونس:1  الجبهة الشعبية:1  
11,6,4,83,6,584,407,700,0,292,292,407,699,1,0,405,1,1,407,0,False,1900,2120,31,0,0,56,6,4,0,1,18,10,4,0,0,7,3,0,0,0,1,14,6,0,3,2,0,1,0,5,0,106,116,7,0,3,1,0,حركة نداء تونس:1  حركة النهضة:1  
