circonscriptionId,delegationId,subDelegationId,centerID,stationId,registeredVoters,aSigningVoters,bDeliveredBallots,cSpoiledBallots,dLeftBallots,eCplusD,fExtractedBallots,gEplusF,hBminusG,iAminusF,jListVotes,kCancelledVotes,lBlankVotes,mJplusKplusL,nFminusM,countingStart,countingEnd,tampon,حركة نداء تونس,آفاق تونس,أمانة وفاء,إرادة,إن شاء الله خير,االجبهة الوطنية التونسية,اتحاد الشباب الديمقراطي التونسي,الأمانة,الأمل,الاتحاد الوطني الحر,الاتحاد من أجل تونس,الانجاز والمقاومة ,الانفتاح والوفاء,التحالف الديمقراطي,التيار الديمقراطي,الجبهة الشعبية,الحركة الدستورية,الحركة الديمقراطية الاشتراكية,الحزب الجمهوري,الحزب الجمهوري المغاربي,الحقيقة,الخضر,الخضراء,الربيع العربي لتحقيق السيادة الاقتصادية ,الشباب المستقل,الشروق,الشعب يريد,الصوت الحر,العدالة الجمهورية,العريضة الشعبية,العقد الثوري,القائمة المستقلة أبناء الشعب,القائمة المستقلة العدالة,القائمة المستقلة النخلة,القائمة المستقلة للامركزية والتنمية,اللقاء الدستوري,المبادرة,المستقلة الاقلاع,المنارة,الوئام,الوفاء بالعهد,الياسمين,تونس الخضراء تنمية مستدامة,تيار المحبة,جركة الديمقراطيين الاجتماعيين,حركة الشعب,حركة النهضة,حركة وفاء,حزب الأمان,حزب الانتماء الديمقراطي,حزب البناء الوطني,حزب التكتل ,حزب التكتل الشعبي من أجل تونس,حزب الغد,حزب المؤتمر من أجل الجمهورية,حزب صوت شعب تونس,رد الاعتبار,شباب قفصة,صوت الحق,قائمة الأمل,قفصة دارنا الكل,قفصة عراقة وتجديد,observers
17,10,9,167,1,202,151,300,0,149,149,151,300,0,0,137,11,3,151,0,True,18:16,19:00,25,2,0,1,0,0,0,1,0,0,3,0,0,0,1,1,0,2,0,0,0,1,0,0,3,2,0,0,0,0,0,0,0,1,1,0,37,0,1,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,حركة النهضة:1   نداء تونس:1  المبادرة:2  
17,10,8,166,1,154,136,200,0,64,64,136,200,64,0,131,3,2,136,0,False,18:00,,5,0,0,2,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,90,1,0,0,0,0,1,1,0,1,0,0,22,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,حركة النهضة:1   نداء تونس:1  
17,10,8,165,1,590,442,696,0,254,254,442,696,0,0,432,5,5,442,0,False,19:00,21:00,28,3,0,0,0,0,1,0,2,4,0,1,1,0,2,3,2,1,0,0,0,2,0,0,75,0,0,1,0,3,1,0,7,9,0,0,193,1,0,0,0,1,0,2,0,1,80,0,1,0,0,0,0,2,0,0,1,0,0,0,0,4,حركة النهضة:1   نداء تونس:1  حزب التكتل :1  المبادرة:1  
17,10,7,164,2,543,352,600,1,247,248,352,600,0,0,343,8,1,352,0,False,18:40,21:15,45,4,0,0,1,2,1,0,0,10,2,0,1,0,0,5,2,0,3,0,1,0,0,1,158,0,0,0,0,0,0,1,1,0,0,0,12,2,0,0,3,0,0,1,0,3,71,1,1,0,1,0,0,1,4,2,2,0,1,0,0,0,حركة النهضة:1  الجبهة الشعبية:1  المبادرة:1   نداء تونس:1  
17,10,7,164,1,543,416,600,2,182,184,416,600,0,0,386,11,19,416,0,False,18:30,20:30,44,3,0,2,0,1,1,1,0,8,1,0,2,1,1,6,2,1,4,0,2,1,0,0,152,0,0,2,1,0,0,0,0,1,0,2,32,1,0,1,1,0,2,1,0,5,85,0,0,2,0,3,0,5,5,1,1,0,1,1,0,0,حركة النهضة:1  المبادرة:1  الجبهة الشعبية:1  حزب الغد:1   نداء تونس:2  
17,10,7,163,3,567,356,700,0,344,344,356,700,0,0,347,5,4,356,0,False,18:00,20:40,30,0,1,0,0,0,0,2,0,9,0,0,0,0,1,9,2,0,0,0,0,0,0,0,212,0,0,1,2,1,0,1,1,4,2,0,33,1,1,0,0,3,0,1,0,0,23,0,1,0,0,0,0,0,2,2,0,0,0,0,0,2, نداء تونس:1  القائمة المستقلة النخلة:1  
17,10,7,163,2,569,415,600,1,185,186,414,600,0,1,403,3,8,414,0,False,18:15,20:50,22,4,0,3,0,0,0,7,1,7,0,0,5,0,1,2,3,0,1,0,0,1,1,1,247,1,0,2,0,2,1,0,0,3,2,0,29,3,0,1,0,2,0,0,0,3,42,1,0,0,0,1,0,0,2,0,0,0,0,0,0,2,حركة النهضة:1  الاتحاد الوطني الحر:1   نداء تونس:1  
17,10,7,163,1,569,434,601,7,160,167,435,1,0,1,424,9,2,435,0,True,18:25,21:40,38,2,0,0,0,0,0,7,0,5,0,3,1,2,3,12,0,0,0,0,0,3,0,0,222,0,0,2,0,3,2,0,4,6,1,0,34,2,1,2,0,3,3,1,0,5,44,0,0,1,0,0,1,2,4,1,0,0,1,0,0,3, نداء تونس:  حركة النهضة:  الجبهة الشعبية:  
17,10,7,162,6,510,310,600,1,290,291,309,600,0,1,308,1,1,310,1,True,18:25,20:00,58,2,0,0,1,0,1,3,0,24,1,0,0,1,1,16,8,1,4,1,0,0,0,0,87,2,0,2,0,0,0,0,0,1,0,1,21,4,2,2,0,1,1,0,0,0,46,0,0,0,2,0,2,0,2,0,4,2,1,1,2,0, نداء تونس:  حركة النهضة:  المبادرة:  آفاق تونس:  
17,10,7,162,5,515,315,600,0,285,285,315,600,0,0,313,1,1,315,0,True,1805,2100,54,4,0,0,0,1,0,5,0,9,0,1,0,0,4,14,17,4,5,0,0,0,0,0,89,0,0,2,0,0,0,0,2,2,1,0,28,3,1,1,0,3,0,0,0,5,50,0,1,0,0,1,0,0,0,0,1,0,0,1,4,0, نداء تونس:2  حركة النهضة:1  الجبهة الشعبية:1  المبادرة:1  
17,10,7,162,4,515,363,600,0,237,237,363,600,0,0,357,4,2,363,0,False,1830,2045,52,1,0,0,1,1,0,3,0,11,1,1,0,1,2,7,12,1,7,0,1,0,0,0,132,1,0,3,0,1,0,0,0,4,1,1,35,4,2,1,0,0,0,0,0,2,62,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1, نداء تونس:1  حركة النهضة:1  الحزب الجمهوري:1  المبادرة:1  
17,10,7,162,3,515,390,600,1,210,211,389,600,0,1,379,4,7,390,1,False,1825,2100,91,2,0,0,1,0,1,1,0,7,2,0,2,3,0,12,4,0,5,0,2,0,1,0,87,0,0,2,0,2,0,0,1,1,0,0,38,1,1,1,0,4,0,2,0,4,81,0,1,1,0,2,1,0,7,0,4,0,1,1,2,0,الحركة الديمقراطية الاشتراكية:3  حركة النهضة:1  القائمة المستقلة النخلة:1  المبادرة:1  الحزب الجمهوري:1  
17,10,7,162,2,515,391,600,4,209,213,387,600,0,4,365,11,15,391,4,False,1858,2126,88,6,0,0,1,0,3,2,1,9,0,0,2,2,2,12,12,3,8,0,0,1,1,0,63,2,0,3,0,2,0,0,5,1,1,1,28,8,1,3,1,0,1,4,0,0,68,1,1,0,0,4,1,2,2,0,4,1,1,1,1,1,حركة النهضة:1  المبادرة:1  الجبهة الشعبية:1  
17,10,7,162,1,515,395,600,0,205,205,395,600,0,0,370,17,8,395,0,False,1830,2139,80,2,1,2,0,2,1,1,0,6,0,0,4,1,3,14,9,2,4,0,0,0,0,0,71,2,0,1,0,2,0,1,8,3,1,1,41,4,1,1,1,4,1,4,0,0,65,3,0,1,4,2,0,2,2,1,2,4,1,0,3,1,المبادرة:1  حركة النهضة:1   نداء تونس:1  الحزب الجمهوري:1  الشباب المستقل:1  :  :  
17,10,7,161,4,555,320,600,2,278,280,320,600,0,0,310,1,9,320,0,False,1810,2000,74,7,0,0,0,0,1,3,0,18,0,0,0,4,5,17,1,0,2,0,0,0,0,0,68,1,0,0,0,0,0,0,0,6,0,0,24,0,1,0,0,3,0,1,0,4,50,3,0,0,0,1,0,0,7,2,0,0,0,0,0,7,حركة النهضة:1   نداء تونس:1  حزب المؤتمر من أجل الجمهورية:1  
17,10,7,161,3,556,362,600,1,237,238,362,600,0,0,350,6,6,362,0,False,18:35,20:27,58,1,0,0,0,0,1,5,0,5,0,0,0,0,7,10,3,1,5,0,0,0,0,0,126,0,0,1,1,0,1,0,3,6,0,1,20,1,1,2,0,2,0,0,0,3,56,6,0,0,0,3,0,0,2,0,2,1,0,0,2,14, نداء تونس:  حركة النهضة:  الجبهة الشعبية:  :  
17,10,7,161,2,556,424,600,1,175,176,424,600,0,0,417,1,6,424,0,True,18h,20h23,92,1,0,0,3,1,2,5,1,17,0,0,1,1,4,26,2,0,2,0,0,1,0,0,94,0,0,0,0,1,0,0,1,4,0,2,25,3,0,1,0,2,0,3,2,11,84,0,0,0,0,1,1,1,7,0,4,0,0,3,0,8,حركة النهضة:1  الشباب المستقل:1   نداء تونس:1  الجبهة الشعبية:1  
17,10,7,161,1,556,460,600,0,140,140,460,600,0,0,432,12,16,460,0,False,18h15,21h,101,6,0,0,2,0,2,5,3,11,4,0,2,2,3,20,4,0,3,0,0,1,1,0,74,2,0,4,1,5,1,0,1,3,0,2,31,0,2,5,1,4,0,4,1,5,92,0,0,0,0,1,0,4,1,1,7,1,1,2,1,5,حركة النهضة:1   نداء تونس:1  حركة الشعب:1  الجبهة الشعبية:1  
17,10,6,160,5,545,329,598,0,269,269,329,598,0,0,325,0,4,329,0,False,18h35,20h40,76,3,0,1,0,1,6,2,1,27,1,0,1,6,4,10,2,0,8,0,1,0,0,0,7,0,0,1,0,1,0,0,5,2,0,4,10,8,1,0,0,1,1,4,1,3,98,1,1,0,1,2,1,1,8,5,0,5,0,3,0,0,حركة النهضة:1  اتحاد الشباب الديمقراطي التونسي:1   نداء تونس:1  الجبهة الشعبية:1  تيار المحبة:1  
17,10,6,160,4,549,330,600,0,270,270,330,600,0,0,325,3,2,330,0,False,18h30,21h,79,3,0,0,1,0,7,1,0,12,2,0,1,4,6,15,1,0,2,0,0,0,0,0,21,0,0,2,0,0,0,1,3,4,0,4,9,1,1,0,0,3,2,3,0,2,110,1,2,0,0,2,0,0,9,1,4,3,0,0,1,2,الوئام:1   نداء تونس:1  حركة النهضة:1  المبادرة:1  القائمة المستقلة النخلة:1  
17,10,6,160,3,549,372,600,1,227,228,372,600,0,0,361,4,7,372,0,False,18:20,21:00,72,1,0,2,3,0,10,0,0,11,2,0,0,5,9,20,1,0,6,0,0,0,0,0,9,1,0,1,0,0,0,0,6,5,0,3,9,5,2,2,0,1,2,3,0,6,132,2,1,2,0,0,1,0,13,5,1,5,1,1,0,0, نداء تونس:1  حركة النهضة:1  الاتحاد الوطني الحر:1  الجبهة الشعبية:1  
17,10,6,160,2,549,396,600,0,204,204,396,600,0,0,372,14,10,396,0,False,18:30,20:23,91,1,0,0,1,0,5,1,1,14,2,1,0,3,2,16,3,1,5,0,0,1,1,0,12,0,0,0,1,0,2,0,6,4,1,0,13,2,0,0,0,4,4,10,3,15,121,0,1,0,1,1,0,1,6,2,3,4,3,2,1,0,حركة النهضة:1  حزب الغد:1  المبادرة:1  حركة النهضة:1   نداء تونس:1  حزب التكتل :1  القائمة المستقلة النخلة:1  
17,10,6,160,1,549,413,600,0,187,187,413,600,0,0,382,19,12,413,0,False,18:00,20:40,93,7,1,4,3,2,8,0,0,13,2,0,2,3,1,11,2,0,6,1,0,2,1,0,16,2,2,2,0,2,8,0,6,5,1,5,15,5,2,2,1,2,2,6,1,7,94,3,1,1,1,4,1,1,4,5,1,5,2,2,0,3,حركة النهضة:1  الجبهة الشعبية:1  
17,10,6,159,9,595,394,700,2,304,306,394,700,0,0,391,3,0,394,0,False,18:10,20:28,122,4,0,0,0,1,1,0,0,32,1,0,2,7,3,28,0,2,12,0,0,0,0,0,5,3,0,3,1,0,0,0,0,1,6,1,17,2,3,0,2,0,0,3,0,2,87,0,0,0,3,1,2,0,8,0,1,2,0,1,27,1, نداء تونس:1  الجبهة الشعبية:1  الحزب الجمهوري:1  حركة النهضة:1  المبادرة:1  
17,10,6,159,8,598,382,700,0,318,318,382,700,0,0,376,2,4,382,0,False,,,114,6,0,0,0,0,2,2,1,27,2,0,0,7,5,23,1,3,8,0,0,0,0,0,10,2,0,2,1,1,0,0,6,0,0,0,17,4,0,0,1,0,0,0,0,5,79,0,0,0,1,5,0,2,17,1,2,5,0,0,14,0, نداء تونس:1  حركة النهضة:1  المبادرة:1  آفاق تونس:1  الحزب الجمهوري:1  الوئام:1  
17,10,6,159,7,598,390,700,2,308,310,390,700,0,0,378,5,7,390,0,False,18:32,20:18,98,5,0,1,2,0,2,1,2,17,0,0,0,10,10,26,0,2,4,0,1,1,1,0,21,3,1,1,1,1,0,0,3,1,0,1,20,1,0,0,0,1,1,1,0,6,82,0,0,0,0,5,0,1,13,0,6,5,0,1,18,1,حركة النهضة:1   نداء تونس:1  حركة الشعب:2  المبادرة:1  
17,10,6,159,6,598,433,700,2,265,267,433,700,0,0,427,0,6,433,0,True,1810,2050,124,2,1,0,1,0,1,0,1,21,0,0,0,6,7,23,0,0,8,0,1,2,0,0,24,0,0,3,0,0,0,0,1,1,0,0,24,3,2,1,3,7,0,0,0,7,115,0,0,0,1,6,0,0,5,0,7,6,0,2,11,0,الجبهة الشعبية:1  المبادرة:2  حركة النهضة:1  
17,10,6,159,5,598,467,800,1,332,333,467,800,0,0,459,3,5,467,0,True,1820,2220,131,7,1,0,0,0,1,0,2,13,1,0,0,11,7,26,2,0,12,2,1,1,0,0,9,4,0,2,0,1,0,0,3,0,0,1,29,1,0,2,1,5,0,1,0,4,144,0,0,1,1,3,0,0,9,3,3,2,0,1,10,1,حركة النهضة:1   نداء تونس:1  الجبهة الشعبية:1  المستقلة الاقلاع:1  
17,10,6,159,4,598,491,700,1,208,209,491,700,0,0,486,2,3,491,0,False,19.15,20.41,138,5,0,0,0,0,1,0,0,11,1,1,0,10,2,26,1,4,11,0,0,0,1,0,18,1,0,1,0,0,0,0,4,1,1,1,26,3,1,2,0,1,2,3,0,9,161,0,1,2,1,6,0,1,9,1,4,0,1,2,10,1,حركة النهضة:1  الجبهة الشعبية:1  المبادرة:1   نداء تونس:1  
17,10,6,159,2,598,481,700,3,218,222,478,700,0,3,455,13,10,478,0,False,1805,2100,148,6,0,2,1,1,1,0,1,14,1,1,2,15,4,27,3,3,8,0,3,0,1,0,17,1,0,2,0,4,1,0,4,1,0,0,17,5,4,1,2,0,2,5,0,8,101,1,0,0,1,5,2,1,6,0,3,2,1,2,13,1,المبادرة:1  الحزب الجمهوري:1   نداء تونس:1  
17,10,6,159,1,598,508,700,0,192,192,508,700,0,0,482,22,4,508,0,True,1902,2140,169,8,1,0,1,0,0,1,3,7,5,1,2,13,1,28,1,3,7,0,0,0,0,0,9,1,1,1,0,1,1,0,5,1,0,0,35,3,3,1,2,5,2,5,0,8,112,0,3,2,2,3,2,1,7,0,3,2,0,2,7,1,حركة النهضة:1  آفاق تونس:1  
17,10,5,158,1,174,99,100,0,2,2,98,100,0,1,95,1,2,98,0,False,1800,1930,13,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,1,0,36,0,1,0,0,0,0,0,6,2,0,0,11,0,0,0,0,0,0,7,0,2,9,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0, نداء تونس:1  المبادرة:1  حركة النهضة:1  
17,10,5,157,4,523,321,600,0,279,279,321,600,0,0,315,0,6,321,0,False,18h28,21h01,80,7,0,0,3,1,0,1,0,26,0,0,1,3,4,28,0,0,2,0,0,0,0,0,20,0,0,2,1,1,0,0,1,1,0,3,10,0,1,0,0,2,0,1,1,10,67,2,0,0,6,7,8,0,6,1,7,1,0,0,0,0,حركة النهضة:1   نداء تونس:1  حزب التكتل :1  الجبهة الشعبية:1  
17,10,5,157,3,526,364,600,1,235,236,364,600,0,0,363,1,0,364,0,True,18h35,20h31,92,2,0,0,7,0,0,4,1,12,0,2,0,2,4,17,0,0,5,0,1,0,0,0,21,1,0,1,0,1,0,0,1,1,2,1,11,3,2,9,2,3,0,1,0,11,93,2,0,0,1,13,3,0,13,0,12,0,1,1,0,4,حركة النهضة:1   نداء تونس:1  حزب التكتل :1  
17,10,5,157,2,526,433,600,0,167,167,433,600,0,0,426,3,4,433,0,True,18h05,20h25,97,7,2,2,3,1,1,6,1,9,1,1,2,4,8,26,0,1,6,0,0,0,1,0,14,1,0,0,2,0,0,1,1,3,0,0,13,1,1,5,1,3,0,3,1,8,143,1,1,0,1,4,2,2,10,0,13,0,0,2,2,8,حركة النهضة:1   نداء تونس:1  حزب التكتل :1  الجبهة الشعبية:1  
17,10,5,157,1,526,438,600,0,162,162,438,600,0,0,430,6,2,438,0,False,,2035,132,4,1,1,3,0,2,5,1,8,3,0,1,2,6,30,0,3,12,1,0,1,0,1,12,0,0,0,1,5,0,0,1,2,1,0,16,2,1,9,1,3,2,0,0,4,121,2,0,0,2,7,2,1,5,1,7,0,0,3,0,2,الحزب الجمهوري:1  الجبهة الشعبية:1  حركة النهضة:1  حزب التكتل :1   نداء تونس:1  
17,10,5,156,2,565,286,600,0,314,314,286,600,0,0,279,3,4,286,0,False,18.15,21.10,66,2,0,0,6,0,0,1,0,10,0,1,0,2,9,14,1,0,1,0,0,0,0,0,38,3,1,1,1,0,0,1,0,0,0,0,16,1,1,0,1,1,0,1,0,5,58,0,0,0,0,1,22,0,5,0,2,0,0,1,1,5, نداء تونس:1  حركة النهضة:1  حزب التكتل :1  آفاق تونس:1  حزب التكتل الشعبي من أجل تونس:1  
17,10,5,156,1,566,416,600,1,182,183,416,600,0,1,397,11,9,417,0,False,19.00,0,108,5,1,0,9,2,0,8,0,11,2,0,1,2,5,16,1,0,8,0,0,0,0,0,20,4,0,0,1,0,0,0,1,0,2,3,23,2,2,5,0,2,0,3,0,11,109,1,1,1,2,3,13,1,2,0,0,0,1,0,0,5,حزب التكتل الشعبي من أجل تونس:1   نداء تونس:1  حركة النهضة:1  الجبهة الشعبية:1  
17,10,4,155,4,495,280,598,1,317,318,280,598,0,0,274,2,4,280,0,False,18.15,20.15,95,3,0,0,0,1,0,0,1,26,0,1,4,2,3,20,1,0,2,0,0,0,0,1,2,0,1,1,0,3,0,0,2,1,0,0,11,3,1,0,1,1,0,7,0,5,61,1,0,0,3,1,0,0,5,0,0,0,0,2,1,1,حركة النهضة:1   نداء تونس:1  المبادرة:2  الجبهة الشعبية:1  الجبهة الشعبية:1  
17,10,4,155,3,495,313,600,0,287,287,313,600,0,0,313,2,10,325,12,False,1800,2052,83,8,0,0,0,2,0,0,1,15,0,1,1,0,5,16,1,0,4,0,1,1,0,0,2,1,0,1,1,3,1,0,3,0,1,0,9,1,1,0,0,0,0,8,0,1,115,1,0,0,0,1,0,1,6,1,3,0,0,0,2,0,حركة النهضة:1   نداء تونس:1  المبادرة:1  
17,10,4,155,2,495,370,600,0,230,230,370,600,0,0,356,9,5,370,0,False,18.46,20.41,98,4,0,1,0,0,0,0,1,7,0,0,2,0,3,33,1,2,2,0,0,0,1,0,1,2,0,2,1,2,1,0,1,1,0,0,13,6,1,1,1,3,2,15,0,4,115,1,0,2,4,5,0,1,3,1,4,2,4,1,0,1,المبادرة:1  المستقلة الاقلاع:1   نداء تونس:1  حركة النهضة:1  
17,10,4,155,1,495,381,602,0,221,221,381,602,0,0,347,19,15,381,0,False,18.30,20.30,121,2,0,1,1,1,0,1,2,7,3,0,0,1,2,15,2,1,2,0,1,1,1,0,0,2,0,2,3,1,3,3,5,0,0,1,11,4,2,1,4,3,1,11,1,2,95,1,0,3,2,3,0,4,1,2,5,1,0,3,1,1, نداء تونس:1  الجبهة الشعبية:1  حركة النهضة:1  المبادرة:1  
17,10,4,154,5,552,324,600,0,276,276,324,600,0,0,320,3,1,324,0,True,1835,2110,108,9,0,0,0,0,2,0,1,26,1,0,2,3,3,35,1,0,6,0,0,1,0,0,0,0,0,0,0,0,0,1,8,0,1,0,9,1,4,0,1,3,0,2,0,5,55,1,0,0,0,13,0,0,11,0,1,5,1,0,0,0,آفاق تونس:1  الجبهة الشعبية:1   نداء تونس:1  المبادرة:1  حركة النهضة:1  
17,10,4,154,4,552,379,600,0,221,221,379,600,0,0,370,4,5,379,0,False,18.27,22.10,133,5,0,1,1,2,0,0,0,13,0,0,1,7,10,43,1,2,4,0,0,0,0,0,1,1,0,3,0,1,0,0,4,0,1,0,10,3,3,1,0,3,1,0,0,1,85,0,0,0,0,16,0,0,11,0,2,0,0,0,0,0, نداء تونس:1  حركة النهضة:1  الجبهة الشعبية:1  المبادرة:1  
17,10,4,154,3,552,446,600,0,154,154,446,600,0,0,436,6,4,446,0,False,18.20,21.38,115,4,0,0,0,1,0,0,0,22,2,0,1,6,10,48,3,2,9,1,0,2,2,0,1,0,0,1,0,2,0,0,3,1,0,0,12,4,8,0,0,3,0,4,0,11,113,2,2,0,0,18,0,1,17,0,1,0,2,0,1,0, نداء تونس:1  المبادرة:1  حركة النهضة:1  الجبهة الشعبية:1  
17,10,4,154,2,552,437,600,0,163,163,437,600,0,0,432,1,4,437,0,False,18.00,21.00,144,7,0,2,1,1,1,0,0,7,3,0,3,8,14,33,4,1,6,0,1,2,0,0,2,0,0,2,0,0,0,0,7,0,0,0,12,1,3,0,2,0,0,2,1,8,108,1,4,0,0,19,1,0,11,3,5,0,2,0,0,0, نداء تونس:1  الجبهة الشعبية:1  المبادرة:1  حركة النهضة:1  
17,10,4,154,1,552,434,600,2,166,168,432,600,0,2,416,7,11,434,2,False,18.30,21.00,153,7,0,0,1,2,1,0,0,5,4,0,4,9,8,32,1,1,7,0,0,0,0,0,2,2,0,1,0,2,1,0,3,0,1,1,16,1,4,3,0,2,2,3,2,3,95,1,1,0,1,18,3,1,2,3,1,1,2,2,0,1,حركة النهضة:1  الجبهة الشعبية:1   نداء تونس:1  
17,10,3,153,2,551,333,600,0,267,267,333,600,0,0,328,2,3,333,0,False,18.40,20.45,65,2,0,0,1,1,10,0,2,19,0,0,0,0,1,18,1,0,3,0,1,0,0,0,9,2,0,0,0,0,0,0,3,1,1,0,14,2,1,2,0,1,1,6,1,10,135,0,0,1,1,1,0,1,4,2,0,1,2,0,1,1,حركة الشعب:1  حركة النهضة:1  اتحاد الشباب الديمقراطي التونسي:1  تيار المحبة:1  المبادرة:1  
17,10,3,153,1,552,395,600,1,205,206,394,600,0,1,380,11,3,394,0,False,18.30,21.40,69,4,1,0,0,1,7,2,2,8,0,2,0,2,3,7,2,2,2,2,2,1,2,0,18,0,0,3,0,3,1,2,1,4,1,0,14,3,5,1,2,4,3,18,1,11,147,3,1,0,1,1,0,2,3,2,1,0,0,0,3,0,المبادرة:1  حركة النهضة:1  الجبهة الشعبية:1  
17,10,3,152,5,535,295,596,2,299,301,295,596,0,0,290,0,5,295,0,False,18h15,20h17,81,0,0,0,1,0,3,3,0,27,0,0,0,3,6,17,0,0,3,0,3,0,1,0,11,1,0,1,0,0,0,0,1,1,1,3,13,0,1,0,0,1,0,8,1,2,77,0,2,1,0,0,0,0,9,5,0,1,0,1,0,0, نداء تونس:1  المبادرة:1  الجبهة الشعبية:1  
17,10,3,152,4,537,288,600,0,312,312,288,600,0,0,278,7,3,288,0,False,18h24,20h40,81,2,0,0,0,0,3,1,1,18,0,0,1,2,2,10,0,0,4,0,2,0,0,0,18,0,0,3,0,0,0,0,2,1,0,1,18,2,1,1,1,2,0,4,0,4,77,0,3,0,0,1,0,2,6,1,0,1,0,0,0,2,حركة النهضة:1   نداء تونس:1  الجبهة الشعبية:1  المبادرة:1  حزب صوت شعب تونس:1  
17,10,3,152,3,537,359,600,0,241,241,359,600,0,0,340,19,0,359,0,False,18:30,21:07,79,3,0,1,0,1,2,5,1,11,0,0,0,6,4,10,1,0,3,0,1,1,1,0,20,0,0,2,1,0,0,0,1,1,0,1,21,0,1,1,0,1,0,10,0,8,112,1,4,0,2,5,0,0,5,2,2,1,3,1,1,3,حركة النهضة:1   نداء تونس:1  المستقلة الاقلاع:1  المبادرة:1  تيار المحبة:1  الشباب المستقل:1  
17,10,3,152,2,537,394,602,1,208,209,393,602,0,1,381,3,9,393,0,False,0650,2337,89,5,2,0,0,1,1,2,2,9,0,0,0,3,3,9,4,1,3,1,1,0,0,1,20,1,0,1,1,1,0,0,6,0,0,3,18,2,3,2,0,2,2,13,0,9,132,4,1,1,1,2,2,1,5,1,2,2,2,1,2,1,حركة النهضة:1   نداء تونس:1  المبادرة:1  تيار المحبة:1  
17,10,3,152,1,537,420,602,1,182,183,419,602,0,1,382,25,12,419,0,True,1830,2141,107,4,0,0,0,0,5,1,3,14,3,2,0,1,1,6,2,6,0,0,3,1,0,1,17,1,0,2,1,4,1,0,3,4,1,3,21,6,3,2,0,4,1,6,1,11,103,2,1,2,0,2,0,0,7,2,3,3,1,0,3,1,حركة الشعب:1  حركة النهضة:1  المبادرة:1  الجبهة الشعبية:1   نداء تونس:1  تيار المحبة:1  
17,10,2,151,3,588,337,700,0,363,363,337,700,0,0,331,2,4,337,0,False,18.30,22.30,96,3,0,2,0,0,0,1,0,18,1,0,0,2,5,60,0,0,3,0,0,0,1,4,2,1,1,2,0,0,0,0,0,1,0,1,6,0,0,0,0,3,0,0,0,1,88,2,0,0,1,3,0,1,9,2,7,1,1,2,0,0,حركة النهضة:1   نداء تونس:1  الجبهة الشعبية:1  
17,10,2,151,2,588,433,700,1,266,267,433,700,0,0,426,3,4,433,0,False,18.00,23.15,137,4,0,7,0,0,0,0,0,10,0,0,0,6,3,33,1,0,7,0,0,0,0,2,0,1,0,2,0,2,0,0,1,0,0,0,4,2,1,1,2,10,0,8,2,9,147,2,0,1,2,2,1,2,9,1,2,0,1,1,0,0,:  
17,10,2,151,1,588,482,700,0,218,218,482,700,0,0,455,23,4,482,0,False,18.00,22.50,127,1,0,6,1,1,0,2,2,8,1,0,0,5,7,50,0,1,8,0,1,0,0,2,2,0,0,0,0,2,0,0,2,0,0,0,10,1,3,2,2,6,2,9,0,9,158,2,1,0,3,5,0,1,6,0,4,0,0,2,0,0, نداء تونس:1  حركة النهضة:1  الجبهة الشعبية:1  حزب صوت شعب تونس:1  
17,10,2,150,2,459,277,500,0,223,223,277,500,0,0,264,9,4,277,0,True,18.00,22.00,98,0,0,0,0,2,0,0,0,12,0,0,2,0,4,17,4,0,4,0,0,1,2,2,3,1,0,2,1,2,0,0,0,0,0,1,6,1,1,0,2,4,0,3,1,0,76,1,1,0,1,1,0,2,3,0,1,2,0,0,0,0,حركة النهضة:2  حزب الغد:2   نداء تونس:1  
17,10,2,150,1,460,359,500,3,141,144,356,500,0,3,328,12,16,356,0,True,18:36,21:29,118,1,0,2,0,0,1,0,1,13,2,0,4,3,6,14,0,0,5,1,1,0,0,1,1,0,0,2,0,1,0,3,3,0,0,0,4,3,1,0,0,8,1,5,2,5,99,3,0,0,2,2,0,3,4,0,2,0,0,1,0,0, نداء تونس:1  الجبهة الشعبية:1  الحزب الجمهوري:1  حركة النهضة:1  حزب الغد:1  
17,10,1,149,2,371,243,400,1,157,158,242,400,0,1,232,4,6,242,0,True,19.00,21.00,69,3,0,0,0,1,2,1,0,23,0,0,0,3,2,11,0,0,1,0,0,0,0,0,4,0,0,0,2,0,0,0,2,0,0,0,13,1,2,0,2,3,0,3,0,7,61,0,0,0,0,0,3,0,5,1,3,0,1,3,0,0,حركة النهضة:1   نداء تونس:1  المبادرة:1  
17,10,1,149,1,372,292,400,4,104,108,292,400,0,0,271,9,12,292,0,False,18:00,21:49,78,2,0,1,0,0,3,1,0,19,2,0,1,7,0,12,0,0,1,1,0,0,1,0,1,0,2,0,1,0,1,0,1,0,0,0,11,1,0,0,2,0,1,4,1,5,90,1,0,0,0,0,2,0,10,0,3,1,1,0,1,0,الجبهة الشعبية:1  المبادرة:1  حركة النهضة:1   نداء تونس:1  
