circonscriptionId,delegationId,subDelegationId,centerID,stationId,registeredVoters,aSigningVoters,bDeliveredBallots,cSpoiledBallots,dLeftBallots,eCplusD,fExtractedBallots,gEplusF,hBminusG,iAminusF,jListVotes,kCancelledVotes,lBlankVotes,mJplusKplusL,nFminusM,countingStart,countingEnd,tampon, إتحاد الشباب الديمقراطي التونسي,آفاق تونس,إتحاد القوى الوطنية,إرادة الشعب,الأديب للتنمية والعدالة,الأمان,الائتلاف المستقل لحركة نور تونس,الاتحاد الوطني الحر,الاتحاد من أجل تونس ,التحالف الديمقراطي,التيار الديمقراطي,الجبهة الشعبية,الجبهة الوطنية للانقاذ,الحركة الدستورية,الحركة الديمقراطية للاصلاح والبناء,الحزب الاشتراكي,الحزب الجمهوري,الحزب الليبرالي التونسي,الرافدة,الشعب يريد,الصباح الجديد لتونس,العريضة الشعبية,القائمة البورقيبية,المؤتمر من أجل الجمهورية,المبادرة,باب الأمل,تحيا تونس,تيار المحبة,جوهرة,حركالتونسي,حركة الاقلاع إلى المستقبل,حركة الديمقراطيين الاشتراكيين ,حركة الربيع العربي,حركة الشعب,حركة النهضة,حزب التكتل,حزب التكتل الشعبي من أجل تونس,حزب العدل والتنمية ,حزب العمل التونسي,حزب القيم الوطنية,حزب المستقبل,حضر موت,سيادة الشعب,صوت شعب تونس,حركة نداء تونس,observers
20,10,5,112,3,537,477,600,0,123,123,477,600,0,0,473,3,1,477,0,True,1830,2200,0,24,0,1,0,1,0,3,0,8,3,10,0,2,0,0,7,0,0,0,0,0,0,4,5,0,1,0,0,1,1,0,0,0,86,1,0,0,0,0,0,0,1,0,314,نداء تونس:1  حركة النهضة:1  الجبهة الشعبية:1  التحالف الديمقراطي:1  
20,10,5,112,2,537,484,600,0,116,116,484,600,0,0,471,5,8,484,0,True,18.25,21.10,1,17,0,1,0,2,0,2,0,16,2,3,2,2,2,0,2,0,0,0,0,0,0,3,9,0,2,0,2,0,1,0,0,0,77,3,0,0,0,3,0,0,0,0,319,آفاق تونس:1  نداء تونس:2  حركة النهضة:1  :  
20,10,5,112,1,537,473,597,0,124,124,473,597,0,0,466,5,2,473,0,True,18.35,00.0,0,19,0,0,0,0,0,2,5,11,5,16,1,4,0,0,4,0,1,0,1,0,2,5,13,0,1,2,0,1,4,1,0,0,65,2,0,0,0,2,0,1,1,0,297,نداء تونس:2  حركة النهضة:2  حزب التكتل:1  
20,10,5,111,6,509,399,600,0,201,201,399,600,0,0,395,1,3,399,0,True,1910,2100,0,36,2,0,0,0,0,4,0,4,5,11,0,4,0,1,1,0,0,2,0,0,1,6,24,0,0,1,0,0,0,0,0,0,42,1,0,0,0,0,0,0,0,0,250,حركة النهضة:1  نداء تونس:2  
20,10,5,111,5,511,367,600,1,232,233,367,600,0,0,366,1,0,361,0,True,1900,2109,0,30,2,0,0,0,0,3,0,4,4,9,0,1,1,0,4,0,0,0,1,0,0,5,16,0,0,2,0,0,1,0,1,0,60,2,0,1,1,0,0,0,0,0,216,نداء تونس:2  حركة النهضة:1  الاتحاد الوطني الحر:1  آفاق تونس:1  
20,10,5,111,4,511,435,600,2,163,165,435,600,0,0,430,3,2,435,0,True,1920,2230,0,29,2,0,0,0,0,0,0,3,8,9,2,3,0,0,3,1,0,0,0,0,2,6,20,0,0,2,2,0,0,0,0,0,105,1,0,2,0,1,0,0,0,0,229,حركة النهضة:1  نداء تونس:2  آفاق تونس:1  المبادرة:1  
20,10,5,111,3,511,429,600,0,171,171,429,600,0,0,426,2,1,429,0,True,18.50,21.10,0,14,1,0,0,0,0,1,3,5,5,19,1,1,0,0,5,0,1,0,0,0,1,4,18,0,1,1,1,0,0,0,0,0,88,2,0,0,1,0,1,0,1,0,251,حركة النهضة:1  نداء تونس:2  الاتحاد الوطني الحر:1  المبادرة:1  
20,10,5,111,2,511,443,600,1,156,157,443,600,0,0,421,14,8,443,0,True,18h50,21h17,0,15,3,1,1,0,0,0,1,6,4,7,0,4,0,1,2,0,1,0,0,0,1,0,25,1,0,4,0,0,1,1,0,0,71,2,0,0,1,3,0,0,0,1,264,نداء تونس:2  حركة النهضة:1  آفاق تونس:1  الاتحاد الوطني الحر:1  إتحاد القوى الوطنية:1  
20,10,5,111,1,511,445,600,1,154,155,445,600,0,0,428,12,5,445,0,True,1835,2145,1,15,4,0,0,0,1,4,0,1,4,8,0,4,1,0,2,0,0,1,0,1,2,1,13,0,0,4,1,0,2,3,0,0,76,3,0,0,4,1,1,0,2,0,268,حركة النهضة:1  نداء تونس:02  المبادرة:1  
20,10,4,110,4,568,336,600,3,261,264,336,600,0,0,331,2,3,336,0,True,1855,2129,0,17,0,0,0,0,2,5,0,4,4,4,1,1,0,0,2,0,0,0,0,0,1,2,6,0,0,4,0,2,0,0,0,1,62,2,0,0,1,1,1,0,0,1,207,آفاق تونس:1  حركة النهضة:1  نداء تونس:1  :  
20,10,4,110,3,568,392,600,1,207,208,392,600,0,0,385,3,4,392,0,True,1900,2055,0,14,1,1,0,0,1,5,1,3,2,10,0,1,0,1,3,0,0,0,0,0,0,0,16,1,1,8,0,4,0,1,0,1,86,2,0,0,1,1,0,0,1,0,219,حركة النهضة:1  نداء تونس:1  آفاق تونس:1  
20,10,4,110,2,568,423,600,3,173,176,424,600,0,1,415,8,1,424,0,True,1900,,0,22,0,1,0,0,2,3,2,6,4,6,0,2,1,1,2,0,0,0,0,1,1,1,12,1,0,4,0,3,1,1,0,3,110,2,0,0,0,2,0,0,1,0,220,نداء تونس:1  حركة النهضة:1  آفاق تونس:1  
20,10,4,110,1,568,433,600,1,166,167,433,600,0,0,389,32,12,433,0,True,19.00,21.55,0,7,2,1,0,0,0,3,2,5,0,6,2,3,1,1,3,0,1,1,1,1,2,1,11,2,2,6,2,6,0,2,1,4,76,5,1,1,2,2,1,1,1,1,219,نداء تونس:2  حركة النهضة:1  آفاق تونس:1  
20,10,4,109,8,536,367,600,1,232,233,367,600,0,0,363,1,3,367,0,True,18.30,20.50,1,25,0,0,0,0,3,1,0,5,6,16,1,0,0,0,1,0,0,0,0,0,1,3,16,0,1,3,0,1,0,0,0,1,81,0,0,0,0,0,0,0,0,0,197,آفاق تونس:2  حركة النهضة:1  نداء تونس:1  الاتحاد الوطني الحر:1  
20,10,4,109,7,542,346,600,3,251,254,346,600,0,0,339,4,3,346,0,True,18.25,21.01,0,21,0,0,0,1,0,6,0,1,7,10,0,1,0,0,2,0,0,0,1,1,0,1,10,0,0,2,0,2,0,0,0,0,80,1,0,1,0,0,0,0,0,0,191,حركة النهضة:1  آفاق تونس:1  نداء تونس:2  
20,10,4,109,6,542,365,600,4,231,235,365,600,0,0,361,2,2,365,0,True,18.53,22.00,0,17,1,0,0,0,1,8,0,5,4,7,1,0,1,0,2,0,0,1,0,1,1,7,9,0,1,1,0,1,1,0,0,0,93,1,0,0,0,0,0,0,0,1,196,نداء تونس:2  حركة النهضة:1  آفاق تونس:1  
20,10,4,109,5,542,375,600,1,224,225,375,600,0,0,364,9,2,375,0,True,18.05,22.30,0,16,1,2,0,1,0,9,0,2,6,4,1,0,0,0,6,0,0,0,0,3,0,10,9,0,0,6,0,5,0,0,0,0,90,1,0,0,1,0,1,0,0,1,189,نداء تونس:2  آفاق تونس:2  حركة النهضة:1  
20,10,4,109,4,542,450,599,1,148,1,450,149,0,0,435,8,7,450,0,True,18.30,21.23,0,14,1,1,0,1,2,4,1,1,7,10,0,3,0,2,2,0,1,0,0,8,1,7,11,1,0,16,1,10,0,0,0,1,95,1,0,0,0,1,0,0,1,1,230,حركة النهضة:1  نداء تونس:2  
20,10,4,109,3,542,443,600,3,154,157,443,600,0,0,436,2,5,443,0,True,1845,2055,1,17,1,2,0,0,1,4,0,6,3,7,1,1,0,0,7,0,1,1,0,1,5,3,12,0,1,3,0,2,0,0,0,0,112,4,0,0,0,1,0,0,2,0,237,:  
20,10,4,109,2,542,443,600,3,154,157,443,600,0,0,387,40,16,56,0,True,1827,2030,1,12,0,1,0,1,2,3,3,3,2,2,3,0,0,1,4,0,0,0,2,1,2,3,3,2,2,4,0,0,0,2,0,2,83,3,3,0,1,1,0,0,4,1,230,نداء تونس:2  حركة النهضة:1  الجبهة الشعبية:1  المبادرة:1  
20,10,4,109,1,542,456,600,4,140,144,456,600,0,0,433,0,0,0,0,True,1815,,0,13,0,0,0,0,1,9,0,5,2,5,1,1,0,2,6,3,0,0,0,0,1,2,7,0,2,8,1,2,0,1,0,1,121,2,0,0,1,0,0,0,0,1,235,نداء تونس:2  حركة النهضة:1  آفاق تونس:1  حزب التكتل:1  
20,10,3,108,3,461,233,500,0,267,267,233,500,0,0,227,5,1,233,0,False,1800,2010,0,4,0,0,0,0,0,7,3,1,6,8,0,0,0,0,5,0,1,0,1,1,1,3,4,0,1,1,1,0,0,0,0,0,50,0,0,0,0,0,0,0,0,1,128,المبادرة:1  نداء تونس:1  حركة النهضة:1  الاتحاد من أجل تونس :1  
20,10,3,108,2,463,279,500,5,219,224,276,500,0,3,264,8,4,276,0,True,18.41,20.30,2,2,0,1,1,0,1,7,1,3,4,6,1,1,0,0,5,0,0,0,0,3,1,2,4,0,3,4,1,2,1,2,0,4,61,2,0,3,0,0,1,1,1,0,133,حركة النهضة:1  نداء تونس:1  الجبهة الشعبية:1  المبادرة:1  الحزب الجمهوري:1  
20,10,3,108,1,463,351,500,0,149,149,351,500,0,0,312,30,9,351,0,False,18:05,20:32,0,8,1,3,1,0,2,6,0,0,6,5,0,2,0,1,4,0,1,1,0,3,3,3,8,0,1,6,2,0,4,1,0,2,84,4,1,1,1,0,3,1,2,0,141,المبادرة:1  الاتحاد الوطني الحر:1  حضر موت:1  الجبهة الشعبية:1  نداء تونس:1  حركة النهضة:1  
20,10,3,107,5,538,360,600,0,240,240,360,600,0,0,358,2,0,360,0,True,1800,1930,0,24,0,0,0,0,1,8,3,6,7,19,4,0,0,0,4,0,0,0,0,0,1,6,8,0,0,4,0,0,0,0,0,1,66,2,1,0,0,0,0,0,1,0,192,حركة النهضة:1  نداء تونس:2  آفاق تونس:1  الجبهة الشعبية:1  
20,10,3,107,4,542,380,600,1,219,220,380,600,0,0,377,2,1,380,0,True,1800,2120,0,28,0,0,0,0,0,9,0,2,8,20,3,0,0,0,9,0,0,0,0,4,0,8,13,0,1,2,0,0,0,1,0,0,82,0,1,0,0,0,1,0,0,0,185,نداء تونس:1  حركة النهضة:1  
20,10,3,107,3,542,402,600,0,198,198,402,600,0,0,400,0,2,402,0,True,18.00,22.10,0,22,0,1,0,0,0,11,2,6,10,6,1,0,0,1,1,1,2,0,0,2,1,8,9,0,0,3,1,0,0,0,0,0,98,6,0,0,0,1,0,0,0,0,207,حركة النهضة:2  حزب التكتل:1  نداء تونس:1  
20,10,3,107,2,542,457,598,3,140,143,457,600,0,0,448,2,7,457,0,True,1808,2127,0,15,0,0,1,0,0,5,5,8,7,12,0,0,0,0,6,1,0,0,0,0,2,4,7,0,0,0,0,1,3,2,0,3,118,4,1,1,0,0,0,0,0,0,241,حركة النهضة:2  نداء تونس:2  المبادرة:1  
20,10,3,107,1,542,458,600,0,142,142,458,600,0,0,447,6,5,458,0,True,18:25,20:00,0,9,0,1,0,2,2,4,3,14,7,13,3,1,0,0,4,0,2,0,0,0,1,2,12,0,1,6,1,0,1,3,1,1,114,2,1,0,1,0,0,0,2,0,233,حركة النهضة:  نداء تونس:  
20,10,3,106,8,535,413,600,1,186,187,413,600,0,0,411,0,2,413,0,True,19h,,0,36,0,0,0,0,0,3,0,2,6,15,0,0,0,0,3,1,0,0,0,0,1,4,6,0,0,2,0,3,0,0,0,0,71,1,0,0,0,0,0,2,0,0,255,آفاق تونس:1  نداء تونس:1  الاتحاد من أجل تونس :1  المبادرة:1  حركة النهضة:1  
20,10,3,106,7,541,420,600,3,177,180,420,600,0,0,414,2,4,420,0,True,18h30,21h,0,35,0,0,0,0,0,5,1,6,9,5,1,0,0,0,5,0,0,0,0,2,0,6,12,0,2,2,0,2,0,0,0,0,64,0,1,0,0,0,1,0,0,1,254,نداء تونس:1  حركة النهضة:1  آفاق تونس:1  
20,10,3,106,6,541,418,600,0,182,182,418,600,0,0,414,3,1,418,0,False,1818,2216,0,25,0,0,0,1,0,3,1,11,14,10,0,2,0,0,10,0,1,0,0,0,2,8,15,0,1,3,0,3,1,2,0,2,76,2,1,0,0,1,1,0,0,0,218,نداء تونس:1  الجبهة الشعبية:1  حركة النهضة:1  
20,10,3,106,5,541,451,600,1,148,149,451,600,0,0,447,3,1,451,0,False,1832,2100,0,22,0,0,0,1,0,1,1,15,7,9,2,1,0,0,8,0,2,0,1,2,0,4,11,0,1,4,0,4,0,0,0,1,88,0,0,1,2,0,0,0,1,0,258,نداء تونس:1  حركة النهضة:1  آفاق تونس:1  التحالف الديمقراطي:1  
20,10,3,106,4,541,475,600,4,121,125,475,600,0,0,468,3,4,475,0,True,1830,2115,0,15,0,0,0,2,0,2,3,9,9,17,0,1,0,1,6,1,0,0,0,0,0,6,5,0,0,4,1,6,0,1,0,1,118,4,0,0,1,1,0,1,1,0,252,نداء تونس:1  حركة النهضة:1  آفاق تونس:1  التيار الديمقراطي:1  
20,10,3,106,3,541,473,600,0,127,127,473,600,0,0,460,6,7,473,0,True,18.47,21.50,1,21,0,0,0,1,0,1,0,9,8,12,0,3,0,0,7,1,1,0,1,1,1,1,10,0,2,1,0,0,1,2,0,1,110,3,0,0,1,0,2,0,1,1,256,حركة النهضة:1  نداء تونس:1  آفاق تونس:1  التيار الديمقراطي:1  المبادرة:1  
20,10,3,106,2,541,463,600,0,137,137,463,600,0,0,439,19,5,463,0,True,18.00,21.00,0,19,1,0,1,0,0,3,1,8,2,5,1,0,0,1,1,1,1,2,0,0,1,0,13,0,1,2,2,1,3,2,0,0,86,2,0,0,0,0,2,0,0,0,277,حركة النهضة:1  نداء تونس:1  المبادرة:1  
20,10,3,106,1,541,459,600,5,137,142,458,600,0,1,444,10,4,458,0,True,19.00,22.00,0,20,0,0,0,2,0,4,3,11,7,15,1,4,0,1,6,0,0,0,0,0,3,5,7,0,0,0,0,2,2,3,1,0,90,2,1,1,0,0,1,1,0,0,251,حركة النهضة:1  نداء تونس:1  المبادرة:1  
20,10,2,105,4,464,296,500,0,204,204,296,500,0,0,292,1,3,296,0,False,18.25,19.59,0,18,0,0,0,2,0,6,0,1,9,6,0,2,3,1,3,0,0,0,0,2,1,3,15,1,1,6,0,1,0,0,0,1,51,0,0,0,1,0,0,0,0,0,158,حركة النهضة:1  نداء تونس:1  آفاق تونس:1  
20,10,2,105,3,464,305,500,0,195,195,305,500,0,0,302,0,3,305,0,True,18.00,20.10,0,10,0,1,0,3,0,4,0,3,6,5,0,0,0,0,4,0,0,1,0,1,0,4,19,0,0,4,0,3,0,1,0,1,73,1,0,0,1,0,0,0,0,0,157,حركة النهضة:1  نداء تونس:1  
20,10,2,105,2,464,362,500,2,136,138,362,500,0,0,356,4,2,362,0,True,18h05,,0,7,0,3,0,2,1,3,1,2,3,9,1,3,1,0,3,1,0,1,0,1,0,6,28,1,0,11,0,4,1,1,3,1,88,0,1,2,1,0,0,0,0,0,166,المبادرة:1  حركة النهضة:1  نداء تونس:1  
20,10,2,105,1,464,372,500,4,124,128,372,500,0,0,352,12,8,372,0,True,1831,2035,0,8,0,0,0,0,2,5,2,4,1,2,2,3,2,0,3,0,0,0,0,2,1,1,4,1,0,7,0,5,2,0,0,1,75,5,0,2,6,1,2,2,0,0,181,حركة النهضة:1  نداء تونس:1  المبادرة:1  
20,10,1,104,3,509,398,600,1,201,202,398,600,0,0,389,5,4,398,0,False,18.50,21.15,0,30,0,0,0,0,3,6,1,6,9,14,0,1,1,0,7,0,0,0,0,0,0,9,7,0,0,2,0,0,0,0,0,0,62,2,0,0,0,1,0,0,0,1,227,حركة النهضة:1  نداء تونس:1  المبادرة:1  الاتحاد الوطني الحر:1  
20,10,1,104,2,509,403,600,0,197,197,403,600,0,0,403,0,0,403,0,True,,2021,0,25,0,0,0,0,0,5,1,4,9,12,0,0,0,0,8,0,0,0,0,2,1,7,5,0,0,1,0,1,0,2,0,1,91,4,1,1,0,0,0,0,0,0,222,
20,10,1,104,1,509,449,604,1,154,155,449,604,0,0,441,7,1,449,0,True,1835,2145,1,22,0,1,0,0,0,3,4,6,9,18,0,1,0,0,5,1,0,0,0,0,0,7,8,1,1,0,0,0,0,1,0,1,88,2,1,0,0,0,1,0,0,0,259,نداء تونس:2  حركة النهضة:1  المبادرة:1  الجبهة الشعبية:1  
20,10,1,103,7,569,464,600,3,133,136,464,600,0,0,456,6,2,464,0,True,19h,22h55,0,41,0,0,0,0,1,6,3,5,6,31,1,0,0,0,7,0,0,0,0,0,0,4,14,0,1,0,0,0,0,0,0,0,46,1,0,0,0,0,0,1,0,0,288,حركة النهضة:1  نداء تونس:2  
20,10,1,103,6,567,403,700,2,295,297,403,700,0,0,398,2,3,403,0,True,18h30,22h15,1,56,0,0,0,0,0,2,2,2,10,11,1,0,0,0,4,0,0,0,0,0,0,9,8,0,1,1,0,0,0,1,0,0,41,0,0,1,0,0,0,0,0,0,247,حركة النهضة:1  نداء تونس:1  التحالف الديمقراطي:1  
20,10,1,103,5,567,430,600,2,168,170,430,600,0,0,427,3,0,430,0,True,18.40,21.50,1,33,0,2,0,0,1,10,1,6,13,19,0,0,0,1,5,0,0,2,1,0,0,4,7,0,0,3,0,0,0,0,0,1,75,0,0,0,0,1,0,0,0,0,243,حركة النهضة:1  نداء تونس:2  آفاق تونس:1  
20,10,1,103,4,567,478,600,3,119,122,478,600,0,0,477,0,1,478,0,True,"18,30","21,40",0,22,0,0,0,1,1,6,2,5,8,20,1,0,0,0,9,0,0,0,0,2,0,7,12,0,2,3,0,3,1,0,0,1,89,1,0,0,0,1,0,0,0,0,280,نداء تونس:  حركة النهضة:  آفاق تونس:  المبادرة:  نداء تونس:  
20,10,1,103,3,567,499,600,1,100,101,499,600,0,0,497,0,2,499,0,True,19.30,22.15,0,21,0,0,0,0,0,2,4,4,8,35,0,0,0,1,7,0,0,1,0,1,1,4,8,0,1,0,0,1,0,1,0,0,103,4,1,1,1,0,1,0,0,0,286,حركة النهضة:1  نداء تونس:1  المؤتمر من أجل الجمهورية:1  المبادرة:1  
20,10,1,103,2,567,509,600,1,90,91,509,600,0,0,507,1,1,509,0,True,1843,2110,0,32,0,0,0,1,0,1,3,5,9,20,2,0,0,0,9,0,0,0,0,0,0,4,11,0,0,0,0,1,0,0,0,1,81,0,1,0,0,0,0,0,0,1,325,نداء تونس:2  حركة النهضة:1  المبادرة:1  التحالف الديمقراطي:1  
20,10,1,103,1,567,504,601,3,94,97,504,601,0,0,500,2,2,504,0,True,18.40,21.45,0,18,0,0,0,0,1,4,4,8,4,23,0,0,1,0,12,0,1,0,0,1,0,4,9,0,0,1,0,1,0,2,0,0,84,4,1,0,1,0,0,0,1,1,314,نداء تونس:2  حركة النهضة:1  آفاق تونس:1  الجبهة الشعبية:1  المبادرة:1  
20,10,1,102,6,532,409,600,0,191,191,409,600,0,0,405,1,3,409,0,True,1844,2053,0,36,0,0,0,1,0,3,0,7,9,27,0,2,0,0,2,0,0,0,0,0,1,7,10,1,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,252,نداء تونس:01  حركة النهضة:01  
20,10,1,102,5,537,394,602,0,208,208,394,602,0,0,391,3,0,394,0,True,1835,2025,0,44,0,0,0,0,0,6,0,6,4,13,0,1,1,0,8,0,0,1,0,0,0,3,18,0,0,0,0,0,0,0,0,0,59,1,0,0,0,0,0,0,0,0,226,المبادرة:1  حركة النهضة:1  نداء تونس:1  الجبهة الشعبية:1  التحالف الديمقراطي:1  
20,10,1,102,4,537,382,600,1,217,218,382,600,0,0,377,3,2,382,0,True,1817,2020,1,21,0,0,0,0,0,4,1,1,7,14,0,0,0,0,3,1,0,0,1,1,0,6,14,0,0,2,0,0,0,0,0,0,96,1,1,0,0,1,0,0,0,0,201,نداء تونس:1  حركة النهضة:1  المبادرة:1  
20,10,1,102,3,537,459,600,2,139,141,459,600,0,0,456,1,2,459,0,False,1940,2235,0,23,0,0,0,1,1,2,2,3,11,25,2,0,1,0,1,0,0,0,0,3,1,10,10,0,0,2,0,0,1,1,0,0,123,1,0,0,0,0,0,0,0,0,232,حركة النهضة:1  نداء تونس:3  آفاق تونس:1  التيار الديمقراطي:1  
20,10,1,102,2,537,473,600,1,126,127,473,600,0,0,464,4,5,473,0,True,18h15,20h45,0,19,0,1,0,2,0,3,0,7,5,8,2,2,1,0,6,3,0,0,1,2,1,5,9,0,1,0,0,1,2,0,0,0,100,2,1,0,0,2,1,0,0,0,277,الجبهة الشعبية:1  نداء تونس:1  حركة النهضة:1  
20,10,1,102,1,537,456,600,1,144,145,455,600,0,1,450,3,2,455,0,True,1830,2200,0,15,1,1,0,1,0,2,4,5,5,27,1,0,0,0,8,0,0,0,0,1,0,8,4,0,1,1,0,0,0,0,0,0,97,5,1,0,1,1,0,0,0,0,260,حركة النهضة:1  الجبهة الشعبية:1  
20,10,1,101,7,557,384,601,2,215,217,384,601,0,0,373,6,5,384,0,True,18.05,21.30,0,33,0,0,0,1,0,2,1,1,6,13,0,3,0,0,1,0,0,0,0,1,1,2,10,0,1,0,0,0,0,1,1,0,44,1,0,0,0,0,0,0,0,2,248,آفاق تونس:1  حركة النهضة:1  نداء تونس:1  
20,10,1,101,6,562,392,600,0,208,208,392,600,0,0,389,2,1,392,0,True,18.27,21.00,0,27,0,0,0,0,0,3,4,2,7,9,1,2,0,0,2,1,0,0,0,0,0,3,11,0,0,0,0,1,0,0,0,0,50,2,0,0,0,0,0,1,0,0,263,حركة النهضة:1  نداء تونس:2  الجبهة الشعبية:1  
20,10,1,101,5,562,368,600,2,230,232,368,600,0,0,365,1,2,368,0,False,18.30,20.02,1,15,0,1,0,0,0,11,3,4,4,12,0,1,1,0,1,0,1,0,0,0,0,4,6,2,0,3,0,0,0,1,3,0,61,0,0,0,0,0,0,0,0,0,230,حركة النهضة:1  آفاق تونس:1  نداء تونس:2  
20,10,1,101,4,562,398,696,2,296,298,398,696,0,0,390,3,4,397,1,True,1940,,0,19,0,0,1,0,0,3,1,3,4,8,1,4,1,0,5,0,0,0,0,0,0,1,11,0,1,0,0,0,2,1,0,0,74,3,0,0,1,0,0,0,1,0,246,حركة النهضة:1  نداء تونس:1  الجبهة الشعبية:1  
20,10,1,101,3,562,465,600,0,135,135,465,600,0,0,455,9,2,466,1,True,18.15,20.33,0,22,0,1,0,1,0,1,1,8,7,8,1,4,1,1,4,1,0,0,0,0,1,2,8,0,2,3,1,0,0,5,0,1,88,1,0,1,0,0,1,0,0,1,279,حركة النهضة:1  نداء تونس:2  
20,10,1,101,2,562,439,600,0,161,161,439,600,0,0,409,27,3,439,0,True,18h,21h25,0,9,0,0,0,0,0,0,0,2,10,5,2,3,0,1,0,0,2,0,0,0,3,1,11,0,4,1,2,0,2,3,1,1,73,7,0,0,1,0,1,0,1,1,262,حركة النهضة:1  نداء تونس:1  
20,10,1,101,1,562,452,600,0,148,148,452,600,0,0,433,10,9,452,0,True,18h15,21h11,0,17,0,1,0,2,0,2,0,3,5,7,0,4,1,2,4,0,1,1,0,1,2,3,9,0,3,4,1,2,0,1,0,0,85,5,2,1,0,1,1,0,2,2,258,حركة النهضة:1  نداء تونس:2  
20,11,4,124,3,486,263,600,0,337,337,263,600,0,0,259,3,1,263,0,True,1845,2048,0,15,0,0,0,0,1,8,0,0,1,6,3,0,0,0,1,0,0,0,0,0,2,5,15,0,1,5,0,0,0,0,0,0,50,0,0,0,0,1,0,0,0,0,144,نداء تونس:1  حركة النهضة:1  المبادرة:1  
20,11,4,124,2,487,316,600,1,283,284,316,600,0,0,312,3,1,316,0,True,1909,0022,0,18,1,0,0,0,0,7,3,2,2,12,1,2,0,0,5,0,0,0,0,5,1,3,9,0,1,21,0,0,1,1,1,1,85,2,0,0,1,0,0,0,0,0,127,نداء تونس:1  حركة النهضة:1  المبادرة:1  
20,11,4,124,1,787,373,500,0,127,127,373,500,0,0,354,13,6,373,0,True,1905,2135,0,14,0,1,3,0,0,4,0,4,0,7,1,0,0,2,1,0,1,0,0,1,3,3,14,0,1,8,0,0,0,5,1,0,109,7,0,1,1,1,0,0,1,1,159,حركة النهضة:1  نداء تونس:1  
20,11,3,123,2,562,325,700,0,375,375,325,700,0,0,318,4,3,325,0,True,1828,2035,0,15,0,1,0,0,0,6,1,1,5,0,2,0,0,0,2,0,1,0,0,9,2,3,28,1,1,28,0,1,0,1,0,0,89,1,0,3,0,0,1,0,0,0,116,تيار المحبة:1  حركة النهضة:1  المبادرة:1  نداء تونس:1  
20,11,3,123,1,563,419,600,0,181,181,419,600,0,0,392,17,10,419,0,True,1830,2130,0,18,0,1,0,2,0,6,0,2,3,7,3,1,1,0,6,0,1,0,0,6,0,2,28,0,3,16,2,1,1,1,2,2,115,6,1,0,1,0,2,1,2,3,146,حركة النهضة:1  المبادرة:1  نداء تونس:1  
20,11,3,122,4,520,297,603,0,306,306,297,603,0,0,291,4,2,297,0,True,1800,1950,0,15,0,0,2,3,0,7,0,0,2,2,2,2,3,0,3,0,0,0,0,2,0,4,10,1,0,17,0,0,1,0,1,1,79,1,0,1,0,0,0,0,1,0,131,آفاق تونس:1  حركة النهضة:1  نداء تونس:1  
20,11,3,122,3,523,303,600,0,297,297,303,600,0,0,292,9,2,303,0,True,18h,,0,9,0,0,0,2,0,5,0,1,3,9,0,1,1,1,2,0,0,1,0,6,0,4,13,0,0,24,0,1,0,0,1,4,78,2,0,0,0,0,0,0,0,0,124,حركة النهضة:1  المبادرة:1  آفاق تونس:1  
20,11,3,122,2,523,383,600,2,216,218,382,600,0,1,367,5,10,382,0,True,18h55,21h,0,15,2,2,0,2,0,4,1,1,3,2,3,3,1,1,1,0,1,0,0,3,1,1,20,1,1,37,2,2,0,2,0,1,113,1,2,0,0,0,0,0,1,0,137,نداء تونس:1  المبادرة:1  حركة النهضة:1  آفاق تونس:1  
20,11,3,122,1,523,395,600,5,200,205,395,600,0,0,350,33,12,395,0,True,18h30,21h,0,8,1,1,0,1,2,1,3,3,2,5,3,1,2,0,1,1,3,0,0,2,1,1,16,3,0,17,1,1,5,1,0,5,90,4,1,0,1,1,1,0,1,1,159,نداء تونس:1  حركة النهضة:1  آفاق تونس:1  المبادرة:1  
20,11,2,121,4,477,247,600,0,353,353,247,600,0,0,240,5,2,247,0,True,18h15,20h,1,2,1,3,3,0,0,5,0,1,1,9,3,0,0,0,2,1,2,0,1,2,0,4,13,0,2,16,0,0,0,2,0,1,56,1,1,0,0,0,0,0,0,0,107,نداء تونس:1  حركة النهضة:1  تيار المحبة:1  :  
20,11,2,121,3,479,267,600,1,332,333,267,600,0,0,260,6,1,267,0,True,18.40,20.45,0,4,0,6,4,1,0,6,0,0,2,4,2,0,0,0,2,0,0,0,0,6,0,4,5,0,0,23,0,1,0,1,0,1,86,1,0,2,0,0,1,0,0,0,98,حركة النهضة:1  نداء تونس:1  المبادرة:1  تيار المحبة:2  
20,11,2,121,2,479,329,607,1,277,278,329,607,0,0,318,8,3,329,0,False,1825,2000,1,2,1,9,4,1,0,6,0,0,4,3,1,2,0,0,3,0,0,0,0,4,0,2,18,0,2,16,0,3,0,1,0,2,93,2,0,1,0,0,0,0,0,3,134,حركة النهضة:1  نداء تونس:1  الاتحاد الوطني الحر:1  المبادرة:1  
20,11,2,121,1,479,353,600,3,244,247,353,600,0,0,310,29,14,353,0,True,18.15,21.50,1,2,3,6,0,0,4,6,2,0,1,3,5,3,1,2,7,0,0,1,2,2,0,1,19,1,2,15,1,0,4,4,0,1,89,6,1,1,0,1,0,0,0,1,112,نداء تونس:2  حركة النهضة:1  
