circonscriptionId,delegationId,subDelegationId,centerID,stationId,registeredVoters,aSigningVoters,bDeliveredBallots,cSpoiledBallots,dLeftBallots,eCplusD,fExtractedBallots,gEplusF,hBminusG,iAminusF,jListVotes,kCancelledVotes,lBlankVotes,mJplusKplusL,nFminusM,countingStart,countingEnd,tampon, الإصلاح والتنمية,آفاق تونس,أمان,اتحاد القوى الشابية,الأغلبية الصامتة,الأمة,الائتلاف الديمقراطي,الاتحاد الوطني الحر,الاتحاد من أجل تونس,البيئة تجمعنا,التحالف الديمقراطي ,التكتل من أجل العمل والحريات,التيار الديمقراطي,الجبهة الشعبية,الجبهة الوطنية التونسي,الحداثة والأصالة,الحركة الدستورية,الحزب الاشتراكي,الحزب الجمهوري,الخضر,الربيع العربي لتحقيق السيادة الاقتصادية,السيادة,الشباب الموحد لغد أفضل,الصمود,القوى المستقلة ببن عروس,الكرامة والمساواة,المؤتمر من أجل الجمهورية,المبادرة,الوعد الصادق,الوفاء لمشروع الشهيد,تيار المحبة,حركة التونسي,حركة الديمقراطيين الاجتماعيين,حركة الشباب الوطني التونسي,حركة الشعب,حركة النهضة,حركة نداء تونس,حركة وفاء,حزب الأمان,حزب البناء الوطني,حزب الديمقراطيين الاشتراكيين,حزب العدالة والتنمية,حزب العمل التونسي,حزب المؤتمر الشعبي,حزب المجد,صوت شعب تونس,فجر البناء,قائمة أمل تونس,قائمة المهنيين ,نداء قرطاج,نور المستقبل,observers
3,2,2,13,1,515,379,600,1,220,221,379,600,0,0,355,21,3,379,0,True,18.10,21.30,10,3,1,0,0,3,0,26,1,0,2,1,11,10,2,1,0,0,5,1,0,0,0,0,2,0,5,2,0,1,1,1,1,1,2,136,105,3,1,0,3,2,1,0,0,0,4,0,2,4,1,الاتحاد الوطني الحر:1  حركة نداء تونس:1  حركة النهضة:1  :  
3,2,2,12,6,545,310,600,0,290,290,310,310,0,0,304,4,2,310,0,False,18.00,21.00,0,3,0,1,0,0,1,37,3,0,2,3,7,11,0,1,1,1,3,1,0,1,0,1,1,0,3,1,0,0,5,1,1,1,1,133,64,3,1,0,1,1,0,1,0,0,1,1,1,3,3,حركة النهضة:1  حركة نداء تونس:2  
3,2,2,12,5,549,281,600,0,319,319,281,600,0,0,265,11,5,281,0,True,18.15,20.20,0,3,0,0,1,0,2,27,2,0,2,2,9,4,2,0,3,1,5,0,1,0,1,1,0,0,2,3,0,0,0,0,0,0,1,113,67,4,0,0,1,1,0,1,0,0,3,1,0,1,1,حركة نداء تونس:1  حركة النهضة:1  
3,2,2,12,4,549,372,600,1,227,228,372,600,0,0,352,14,6,372,0,False,18.30,20.56,3,1,0,0,2,0,0,22,3,0,1,0,8,16,2,0,0,0,8,3,0,0,0,4,1,0,5,1,0,0,6,1,3,0,3,177,58,2,0,0,3,2,0,0,2,1,5,1,2,3,3,نور المستقبل:1  حركة نداء تونس:1  حركة النهضة:1  الاتحاد الوطني الحر:1  
3,2,2,12,3,549,399,600,0,201,201,399,600,0,0,382,10,7,399,0,False,18.25,21.02,0,8,1,0,0,1,2,23,2,1,0,0,1,16,0,0,1,2,4,2,0,1,0,7,1,4,8,8,0,2,4,0,1,0,4,176,78,3,0,0,3,1,1,1,0,2,4,1,0,7,1,حركة نداء تونس:1  الاتحاد الوطني الحر:1  تيار المحبة:1  حركة النهضة:1  
3,2,2,12,2,549,426,617,1,190,191,426,617,0,0,362,47,17,426,0,False,1815,2130,1,5,0,0,2,2,0,19,2,2,0,0,2,8,0,0,2,4,4,0,0,2,2,5,0,1,5,7,1,1,6,1,0,2,3,175,55,3,0,2,2,0,0,2,1,5,9,1,5,3,4,حركة النهضة:1  الاتحاد الوطني الحر:1  حركة نداء تونس:1  الجبهة الشعبية:1  
3,2,2,12,1,549,418,600,2,180,182,418,600,0,0,364,26,28,418,0,True,1824,2222,3,7,2,0,0,1,2,20,3,2,2,4,1,6,1,2,2,0,5,1,0,1,1,3,0,0,1,5,0,1,4,1,3,4,9,160,81,5,0,2,4,3,1,1,0,1,5,0,1,3,0,حركة النهضة:1  حركة نداء تونس:1  
3,2,1,11,1,395,284,500,0,216,216,284,500,0,0,268,10,6,284,0,False,1815,2015,3,3,0,1,0,1,1,10,0,0,1,1,4,17,1,0,0,1,6,0,0,0,1,0,2,0,3,0,1,0,1,0,0,0,3,121,66,3,0,0,4,1,0,0,0,1,7,0,2,2,0,حركة النهضة:2  الحزب الجمهوري:1  حركة نداء تونس:1  
3,2,1,10,3,545,359,600,4,237,241,359,600,0,0,353,5,1,359,0,False,18.00,21.00,0,10,0,0,0,2,0,29,1,0,4,0,11,13,0,0,0,3,11,1,0,1,0,0,0,0,7,3,0,0,0,1,0,2,1,133,104,0,0,0,0,0,0,1,0,0,11,1,0,3,0,حركة النهضة:1  حركة نداء تونس:1  
3,2,1,10,2,545,404,600,1,196,197,403,600,0,1,389,6,8,403,0,False,1850,2050,3,6,1,0,0,4,0,30,4,0,5,0,13,5,0,0,2,3,7,3,0,0,0,1,0,0,3,4,0,0,2,1,0,0,3,185,88,1,0,0,2,1,0,0,0,1,6,1,2,0,1,حركة النهضة:1  الاتحاد الوطني الحر:1  حركة نداء تونس:1  
3,2,1,10,1,545,433,600,0,167,167,433,600,0,0,412,13,8,433,0,True,1800,2120,1,2,1,0,0,0,3,17,3,3,2,1,7,12,1,1,0,0,10,0,1,0,1,0,0,1,2,3,1,1,4,1,1,2,5,189,104,4,2,0,1,3,0,1,0,0,14,0,1,4,2,حركة النهضة:1  حركة نداء تونس:1  
3,2,1,9,3,549,317,600,0,283,283,317,400,200,0,310,1,6,317,0,True,18.00,20.45,0,8,0,0,0,0,0,33,0,0,3,3,17,34,1,0,0,0,10,1,0,1,0,0,1,0,10,0,0,0,3,1,2,1,4,96,70,1,0,0,0,0,0,0,2,0,4,0,0,2,2,حركة نداء تونس:2  حركة النهضة:2  الاتحاد الوطني الحر:1  الحزب الجمهوري:1  حركة النهضة:1  
3,2,1,9,2,550,394,600,2,204,206,394,600,0,0,374,16,4,394,0,False,1840,2032,0,4,1,0,0,0,4,39,3,0,0,1,8,13,2,0,0,2,9,1,0,0,1,2,2,2,0,5,0,1,4,3,0,4,2,182,57,3,1,0,2,1,1,0,0,0,8,1,1,1,3,الاتحاد الوطني الحر:1  الاتحاد الوطني الحر:1  حركة نداء تونس:1  
3,2,1,9,1,550,430,593,1,163,164,429,593,0,1,376,32,21,429,0,False,1825,2350,1,9,1,1,1,1,3,32,3,2,4,2,6,9,1,1,1,1,2,1,1,0,2,1,5,2,1,6,0,1,4,5,0,5,4,146,73,6,3,1,6,5,1,0,0,2,9,1,3,1,0,حركة نداء تونس:2  الجبهة الشعبية:1  حركة النهضة:2  الاتحاد الوطني الحر:1  
3,2,1,8,3,538,334,600,1,265,266,334,600,0,0,324,6,4,334,0,False,1835,2030,0,9,0,0,0,0,0,37,1,0,1,2,15,10,1,0,0,0,4,0,0,0,0,0,0,0,14,0,0,0,4,0,0,1,1,138,74,4,1,1,1,0,0,0,1,0,1,3,0,0,0,حركة النهضة:1  حركة نداء تونس:1  
3,2,1,8,2,540,395,600,1,204,205,395,600,0,0,381,7,7,395,0,False,1815,2010,2,6,0,0,1,0,2,22,2,0,1,5,8,10,1,0,2,0,9,1,0,0,0,1,1,0,11,6,1,0,3,3,1,1,4,175,95,0,0,0,0,2,1,0,0,2,0,2,0,2,0,حركة النهضة:1  آفاق تونس:1  حركة نداء تونس:1  التكتل من أجل العمل والحريات:1  
3,2,1,8,1,540,415,600,0,185,185,415,600,0,0,391,23,1,415,0,False,1826,2115,1,8,0,2,2,3,2,23,6,0,2,0,4,9,2,1,1,2,10,3,0,2,1,2,2,0,5,4,1,4,11,0,1,1,6,172,71,1,1,2,2,0,2,1,1,1,8,1,2,4,1,حركة النهضة:1  حركة نداء تونس:1  
3,2,1,7,3,469,270,500,2,229,231,269,500,0,1,262,1,6,269,0,False,1900,2021,1,6,0,0,0,0,0,33,2,0,1,2,6,10,0,0,0,1,3,0,0,0,1,0,1,0,6,2,0,0,2,0,1,0,1,97,79,1,0,0,1,1,0,0,1,0,0,0,1,2,0,الجبهة الشعبية:1  حركة نداء تونس:1  آفاق تونس:1  حركة النهضة:1  الاتحاد الوطني الحر:1  المؤتمر من أجل الجمهورية:1  
3,2,1,7,2,470,322,500,0,178,178,322,500,0,0,315,4,3,322,0,False,18.15,21.30,3,8,1,1,0,0,1,18,1,0,1,1,8,7,0,1,1,0,8,1,0,0,0,0,0,2,9,2,0,0,0,1,1,0,2,147,82,1,0,0,0,0,0,1,0,0,1,0,0,2,3,حركة نداء تونس:1  الحزب الجمهوري:1  حركة النهضة:1  تيار المحبة:1  الاتحاد الوطني الحر:1  
3,2,1,7,1,470,350,500,0,150,150,350,500,0,0,317,17,16,350,0,True,1820,2058,3,8,1,0,1,1,0,18,2,0,3,1,2,8,0,1,0,1,3,0,0,0,2,0,2,0,3,5,1,2,4,1,0,2,2,138,87,1,3,0,0,0,1,0,1,2,4,1,0,1,1,حركة نداء تونس:1  حركة النهضة:1  آفاق تونس:1  الاتحاد الوطني الحر:1  
3,12,7,151,1,454,363,500,0,137,137,363,500,0,0,349,5,9,363,0,False,1806,2219,0,12,0,0,0,0,0,17,4,0,1,4,9,12,0,0,2,2,14,1,0,1,0,0,0,0,3,4,0,0,0,1,1,3,0,70,175,3,0,1,2,1,0,0,0,0,1,3,0,2,0,حركة النهضة:1  حركة نداء تونس:2  
3,12,6,150,3,572,465,700,1,234,235,465,700,0,0,462,1,2,465,0,False,18.00,22.30,0,29,0,0,0,0,0,11,8,0,2,1,24,22,1,0,0,0,5,0,0,0,0,0,0,0,4,5,0,0,1,0,0,0,0,65,273,0,1,2,1,0,0,0,1,0,0,3,0,3,0,آفاق تونس:1  حركة النهضة:1  حركة نداء تونس:1  
3,12,6,150,2,573,489,700,1,210,211,489,700,0,0,486,1,2,489,0,True,1850,2200,0,22,0,0,0,0,0,5,6,0,3,1,26,25,0,0,0,1,16,0,0,0,0,1,1,0,4,7,0,0,0,0,0,1,0,99,254,0,0,1,1,0,0,2,1,0,3,1,3,2,0,حركة النهضة:1  حركة نداء تونس:1  الجبهة الشعبية:1  المبادرة:1  
3,12,6,150,1,573,513,700,1,186,187,513,700,0,0,505,5,3,513,0,True,1918,2308,1,15,0,0,0,0,1,4,2,0,3,1,17,17,0,0,1,1,11,2,0,0,0,0,2,0,6,3,0,0,0,1,0,0,0,92,310,1,1,1,0,0,0,0,3,0,2,0,4,2,1,حركة النهضة:1  الجبهة الشعبية:1  حركة نداء تونس:1  
3,12,6,149,2,425,331,500,0,169,169,331,500,0,0,327,1,3,331,0,False,1830,2050,0,19,0,0,0,0,0,8,8,0,3,5,6,12,0,0,1,0,9,0,0,0,0,1,2,0,4,1,0,0,0,0,0,0,0,67,175,1,0,0,0,0,0,0,3,2,0,0,0,0,0,حركة النهضة:2  حركة نداء تونس:1  
3,12,6,149,1,426,342,500,0,158,158,342,500,0,0,337,2,3,342,0,False,1820,,1,12,0,0,0,0,0,6,5,0,1,1,7,15,1,0,0,1,4,1,0,0,0,0,1,0,5,5,0,0,0,0,0,0,0,68,195,1,1,1,0,0,1,1,0,0,1,0,1,1,0,حركة النهضة:2  حركة نداء تونس:2  الجبهة الشعبية:1  
3,12,5,148,5,597,361,700,2,337,339,361,700,0,0,352,2,7,361,0,False,1830,2215,0,12,0,0,0,0,1,40,1,0,1,2,7,12,1,0,0,1,7,0,0,0,0,0,0,0,9,4,0,2,2,1,1,3,0,68,161,4,0,3,0,0,0,0,2,1,1,0,0,5,0,الاتحاد الوطني الحر:1  حركة النهضة:1  الجبهة الشعبية:1  المبادرة:1  
3,12,5,148,4,598,407,700,2,291,293,407,700,0,0,399,3,5,407,0,False,1830,2100,0,11,1,0,0,0,0,33,6,0,1,1,16,19,1,0,1,2,14,0,0,1,0,0,2,0,15,6,0,0,5,0,1,0,0,81,167,4,1,3,2,0,1,0,1,1,0,1,0,0,1,حركة نداء تونس:1  حركة النهضة:1  الجبهة الشعبية:1  
3,12,5,148,3,598,445,700,3,252,255,445,700,0,0,437,6,2,445,445,False,1825,2125,1,6,0,0,0,0,1,39,1,0,3,3,8,19,1,1,0,0,6,1,0,0,0,1,2,0,6,6,0,1,1,1,1,2,2,131,171,2,2,1,2,0,1,1,1,1,5,1,3,1,1,حركة النهضة:1  حركة نداء تونس:1  المؤتمر من أجل الجمهورية:1  
3,12,5,148,2,598,455,700,1,244,245,455,700,0,0,431,18,6,455,0,False,"18,55","22,35",1,9,0,1,1,2,1,35,5,0,2,1,11,19,2,0,3,1,10,2,0,0,0,2,3,1,3,5,0,1,5,1,1,1,1,88,179,5,0,2,1,0,1,0,1,3,10,1,3,7,0,الجبهة الشعبية:  حركة نداء تونس:  تيار المحبة:  حركة النهضة:  
3,12,5,148,1,598,459,700,1,241,242,458,700,0,1,388,39,31,458,0,False,1850,2215,2,6,0,1,1,1,9,29,5,0,5,4,5,11,2,1,2,2,9,3,0,0,1,2,3,2,5,5,0,2,1,3,1,4,2,70,156,2,0,0,2,2,3,2,0,2,10,2,6,1,1,حركة النهضة:2  حركة نداء تونس:1  
3,12,4,147,4,501,316,600,2,282,284,316,600,0,0,309,3,4,316,0,False,1830,1950,1,6,0,0,0,0,0,27,3,0,5,2,17,14,0,0,0,0,5,0,1,0,0,0,2,0,3,3,0,0,0,2,0,1,1,82,126,4,0,1,0,0,0,0,1,0,0,0,0,2,0,الجبهة الشعبية:1  حركة النهضة:1  حركة نداء تونس:1  
3,12,4,147,3,503,366,600,2,232,234,366,600,0,0,356,8,2,366,0,False,1815,2045,0,3,1,0,0,0,1,28,1,0,2,3,9,22,0,0,0,1,7,0,0,1,1,0,0,0,6,3,0,0,0,0,0,1,1,97,153,3,0,3,0,1,1,0,1,0,0,0,3,3,0,الجبهة الشعبية:1  الاتحاد الوطني الحر:1  حركة النهضة:1  حركة نداء تونس:2  
3,12,4,147,2,503,399,600,0,202,202,398,600,0,1,376,14,8,398,0,False,1900,2128,2,4,1,1,2,0,1,27,4,0,3,1,7,21,1,1,0,0,4,1,3,0,0,2,3,1,4,6,1,1,0,1,1,3,2,104,142,3,0,2,1,0,1,1,2,0,7,0,0,2,2,حركة النهضة:1  الجبهة الشعبية:1  حركة نداء تونس:1  المبادرة:1  
3,12,4,147,1,503,394,600,1,205,207,393,600,0,1,345,32,16,393,0,True,1840,2150,2,5,1,1,0,0,7,27,3,1,1,3,2,11,1,1,2,0,10,2,1,3,1,2,2,0,3,3,0,0,2,3,3,5,2,47,150,5,3,0,2,1,1,0,0,3,15,1,6,1,0,حركة النهضة:1  الجبهة الشعبية:1  حركة نداء تونس:2  
3,12,3,146,5,532,397,600,2,201,203,397,600,0,0,394,3,0,397,0,True,"19,35",,2,22,0,0,1,1,0,36,3,0,2,5,17,23,1,0,0,0,7,0,0,0,0,0,1,1,5,2,0,0,0,0,0,0,0,92,165,3,0,3,0,0,0,0,0,1,0,0,0,0,1,حركة نداء تونس:  حركة النهضة:  الجبهة الشعبية:  
3,12,3,146,4,534,408,601,3,190,193,408,601,0,0,407,0,1,408,0,True,1830,2215,2,21,0,0,0,0,0,13,3,0,0,1,30,21,0,0,0,0,7,2,0,0,0,0,0,0,13,3,0,0,0,0,0,1,1,106,176,3,0,1,0,0,0,1,0,0,0,1,0,1,0,الجبهة الشعبية:1  المبادرة:1  حركة النهضة:1  حركة نداء تونس:2  
3,12,3,146,3,534,428,600,0,172,172,428,600,0,0,425,1,2,428,0,False,18h38,21h19,2,15,0,0,0,1,1,17,3,0,1,1,20,20,0,0,2,0,11,0,0,0,1,0,3,2,6,5,0,0,0,1,1,0,2,139,156,2,0,3,1,1,1,0,2,0,3,1,0,1,0,حركة النهضة:1  الجبهة الشعبية:1  حركة نداء تونس:2  
3,12,3,146,2,534,456,600,3,142,145,455,600,0,1,442,10,3,455,0,False,1830,2245,1,12,0,0,0,1,0,10,3,0,1,1,22,31,0,0,1,0,13,0,0,1,0,1,1,2,1,5,0,1,0,2,2,1,2,117,190,4,0,0,0,0,1,1,1,3,3,0,2,4,1,الجبهة الشعبية:1  حركة النهضة:1  حركة نداء تونس:1  
3,12,3,146,1,534,451,600,2,147,149,451,600,0,0,433,10,8,451,0,True,1858,221,0,8,0,0,1,1,1,7,3,0,4,3,9,13,3,0,2,1,10,2,0,1,0,0,2,0,2,2,0,1,3,0,2,1,0,110,213,4,2,0,3,0,1,0,1,1,7,1,2,2,4,حركة النهضة:1  حركة نداء تونس:2  
3,12,2,145,4,456,330,505,0,175,175,330,505,0,0,324,4,2,330,0,False,20000,2215,4,26,1,0,0,0,1,12,1,0,2,0,12,22,0,0,2,0,6,0,1,0,0,0,0,0,5,1,0,0,0,0,0,0,0,46,176,2,0,0,1,0,0,0,0,0,0,0,1,2,0,حركة النهضة:2  الجبهة الشعبية:1  حركة نداء تونس:2  
3,12,2,145,3,456,358,500,0,142,142,358,500,0,0,352,1,5,358,0,True,18h35,21h40,2,14,0,0,0,0,0,10,2,0,3,0,25,9,0,0,0,1,5,0,0,0,1,0,1,0,11,5,0,0,0,0,1,0,1,67,184,6,0,0,0,1,0,0,0,0,1,0,1,1,0,حركة النهضة:1  حركة نداء تونس:1  الاتحاد الوطني الحر:1  الجبهة الشعبية:1  
3,12,2,145,2,456,358,500,4,138,142,358,500,0,0,352,0,6,358,0,False,18h05,23h36,2,15,1,1,0,0,2,7,0,0,3,4,13,9,0,0,0,1,9,1,0,0,1,2,0,0,4,1,0,0,0,1,0,1,0,86,165,3,1,0,1,2,2,0,3,1,5,0,4,1,0,حركة النهضة:2  حركة نداء تونس:2  
3,12,2,145,1,456,372,500,1,127,128,372,500,0,0,344,8,20,372,0,True,18h46,23h24,4,6,0,0,0,1,1,5,4,0,2,0,10,5,0,0,0,0,8,0,0,0,0,0,2,0,2,2,0,1,3,4,2,1,1,61,195,1,2,2,1,2,0,0,2,1,4,0,4,5,0,حركة النهضة:1  حركة نداء تونس:2  
3,12,1,144,3,593,521,700,2,177,179,521,700,0,0,511,5,5,521,0,True,19,23:10,0,21,0,0,0,0,1,9,8,0,2,4,24,19,0,0,0,0,17,0,1,0,2,0,0,0,7,8,0,0,1,3,0,1,1,100,260,6,0,4,1,1,2,0,1,1,0,3,0,2,0,حركة النهضة:1  الجبهة الشعبية:1  حركة نداء تونس:1  
3,12,1,144,2,593,516,700,3,181,184,516,700,0,0,499,10,7,516,0,True,1930,0006,1,16,0,0,2,0,0,10,7,0,3,2,16,15,1,0,0,0,11,0,3,0,0,0,0,0,3,5,0,0,0,2,1,0,3,95,283,5,0,8,1,1,0,0,1,0,1,0,2,1,0,حركة النهضة:1  حركة نداء تونس:2  الجبهة الشعبية:1  
3,7,4,76,2,410,325,500,0,175,175,325,500,0,0,318,4,3,325,0,False,1830,2055,0,5,0,0,0,0,1,18,1,0,3,2,12,13,0,0,1,1,19,1,0,0,0,0,0,0,11,4,0,0,1,0,0,0,0,96,120,5,0,0,0,0,0,0,0,0,1,0,0,1,1,حركة النهضة:1  حركة نداء تونس:2  الحزب الجمهوري:1  الاتحاد الوطني الحر:1  
3,7,4,76,1,410,349,500,0,151,151,349,500,0,0,344,4,1,349,0,False,1831,2041,1,9,0,0,0,0,2,13,6,0,2,4,5,7,0,1,1,1,7,0,0,0,0,1,0,2,5,4,0,0,2,1,0,1,1,100,157,2,0,0,1,1,1,0,0,0,2,0,0,4,0,الاتحاد الوطني الحر:1  حركة النهضة:1  حركة نداء تونس:1  
3,7,4,75,6,543,391,600,1,208,209,391,600,0,0,374,12,5,391,0,False,1840,2135,0,6,0,6,0,1,0,40,4,0,2,2,11,28,0,1,0,0,4,1,0,0,1,0,0,0,6,1,0,0,2,2,0,1,0,106,136,1,0,0,1,0,0,0,3,0,1,0,5,2,0,حركة النهضة:1  حركة نداء تونس:1  الجبهة الشعبية:1  الاتحاد من أجل تونس:1  
3,7,4,75,5,543,407,600,2,193,195,405,600,0,2,399,3,3,405,0,False,18.30,20.15,0,7,0,1,2,0,0,24,5,0,1,4,18,20,1,0,0,1,11,0,0,0,0,0,3,0,8,3,0,0,1,0,0,0,1,105,171,6,0,0,0,0,0,1,4,0,0,0,0,1,0,حركة نداء تونس:2  حركة النهضة:1  
3,7,4,75,4,543,438,600,1,161,162,438,600,0,0,427,5,6,438,0,False,19.00,22.00,0,7,0,0,0,0,0,26,2,1,1,6,13,6,1,0,0,0,2,1,0,0,0,1,1,0,10,1,0,1,0,0,0,1,0,164,166,5,0,0,0,0,0,0,3,1,2,1,3,1,0,حركة النهضة:1  تيار المحبة:1  حركة نداء تونس:1  
3,7,4,75,3,543,423,600,5,173,178,422,600,0,1,404,16,2,422,0,False,1820,2222,0,4,0,1,1,0,0,26,3,1,1,3,5,8,2,1,1,1,3,0,0,0,0,1,1,1,4,4,0,3,2,0,0,2,0,157,137,3,0,1,0,1,0,1,1,0,12,1,6,4,1,حركة النهضة:1  حركة نداء تونس:1  
3,7,4,75,2,543,459,600,4,137,141,459,600,0,0,435,19,5,459,0,False,"18,50","22,20",1,3,0,2,0,0,3,13,6,1,2,1,6,8,3,1,0,0,3,1,0,0,0,3,1,0,4,1,0,1,1,1,0,3,0,139,196,10,1,0,4,3,0,1,2,1,6,0,2,1,0,الاتحاد الوطني الحر:2  حركة نداء تونس:  حركة النهضة:  
3,7,4,75,1,543,461,600,3,138,141,459,600,0,2,407,34,18,459,0,False,"18,45","21,25",0,1,0,2,0,3,4,11,3,0,0,3,5,10,0,0,1,1,3,0,1,0,1,1,3,0,6,4,0,1,1,2,0,1,1,102,195,5,3,2,3,2,2,0,0,1,13,2,4,3,1,حركة نداء تونس:  الاتحاد الوطني الحر:  حركة النهضة:  
3,7,3,74,3,523,345,600,0,255,255,345,600,0,0,337,4,4,345,0,False,19h,21h15,0,7,0,3,0,0,0,29,0,0,3,2,14,11,0,0,0,1,3,0,0,0,0,0,3,0,6,3,0,0,1,1,0,2,0,81,156,5,0,0,0,0,1,0,3,1,0,0,0,1,0,الجبهة الشعبية:1  حركة النهضة:1  حركة نداء تونس:1  الحركة الدستورية:1  
3,7,3,74,2,524,408,600,3,189,192,408,600,0,0,391,14,3,408,0,True,18h30,22h25,0,7,0,3,0,0,1,14,1,2,1,4,13,13,0,0,3,0,7,1,0,0,1,0,0,0,8,6,0,0,1,2,0,1,2,145,137,4,1,1,0,1,1,0,3,0,2,2,1,2,0,حركة النهضة:1  الاتحاد الوطني الحر:1  حركة نداء تونس:1  
3,7,3,74,1,524,438,600,0,162,0,438,438,162,0,383,43,12,438,0,True,"18,30",23,1,5,0,1,0,0,1,14,0,0,3,0,5,8,1,4,2,0,8,1,0,0,1,0,1,1,4,2,0,3,2,3,0,3,1,112,165,6,0,1,1,1,1,1,1,1,8,1,7,2,0,حركة النهضة:2  حركة نداء تونس:  الاتحاد من أجل تونس:  
3,7,3,73,6,570,430,700,0,270,270,430,700,0,0,423,0,7,430,0,False,1900,,0,19,0,0,0,0,1,36,0,1,2,3,19,21,0,0,0,0,11,0,0,0,0,0,2,0,8,1,0,0,1,0,0,0,0,108,184,1,0,0,0,0,0,0,2,0,0,1,1,1,0,حركة النهضة:1  الاتحاد الوطني الحر:1  حركة نداء تونس:1  
3,7,3,73,5,572,434,700,4,262,266,434,700,0,0,428,2,4,434,0,False,1930,,0,17,0,4,0,0,0,31,2,0,0,0,14,9,0,0,0,1,8,0,0,0,1,0,0,0,23,0,0,0,2,2,1,0,0,122,178,0,1,1,0,1,0,0,5,0,2,1,1,1,0,حركة نداء تونس:1  حركة النهضة:1  الاتحاد الوطني الحر:1  الجبهة الشعبية:1  
3,7,3,73,4,572,479,704,0,225,225,479,704,0,0,472,5,2,479,0,False,1910,2312,1,10,0,0,0,0,0,21,4,0,2,4,13,16,0,0,1,0,7,1,0,0,0,1,0,0,10,2,0,1,1,0,0,0,2,184,182,1,0,1,0,0,1,1,3,0,1,0,0,0,1,حركة النهضة:1  الاتحاد الوطني الحر:1  حركة نداء تونس:1  
3,7,3,73,3,572,462,700,3,238,241,459,700,0,0,453,4,2,459,0,False,19,"21,15",0,14,0,0,0,0,1,16,2,0,4,5,12,23,0,0,0,1,2,1,1,1,0,1,1,1,5,0,0,0,2,2,1,1,0,156,183,2,0,1,2,0,0,0,4,0,3,0,1,3,1,حركة النهضة:  الاتحاد الوطني الحر:  حركة نداء تونس:  آفاق تونس:  
3,7,3,73,2,572,486,700,1,213,205,486,691,0,0,473,6,7,486,0,False,18h45,22h50,0,11,0,0,0,0,0,16,1,1,1,3,15,14,1,0,0,2,3,0,1,1,1,0,1,0,3,7,0,0,2,0,0,2,3,146,215,2,1,0,1,0,1,2,3,0,6,1,3,2,1,حركة النهضة:1  حركة نداء تونس:1  
3,7,3,73,1,572,453,704,1,251,252,452,704,0,1,411,26,15,452,0,False,1900,2250,0,8,1,1,1,0,4,9,5,0,0,4,10,9,2,0,2,0,4,0,0,0,0,1,2,0,7,5,0,2,2,1,0,0,2,104,196,2,0,1,1,1,1,0,2,1,14,1,3,2,0,حركة نداء تونس:  حركة النهضة:  الجبهة الشعبية:  الاتحاد الوطني الحر:  
3,7,2,72,2,571,447,719,0,272,272,447,719,0,0,441,3,3,447,0,True,1850,2200,0,26,0,0,0,0,0,19,2,0,3,4,16,20,0,0,1,0,8,0,0,0,0,0,2,1,7,1,0,1,0,0,1,0,4,95,222,2,1,1,0,0,0,0,1,0,0,0,0,3,0,حركة النهضة:1  الجبهة الشعبية:1  حركة نداء تونس:2  
3,7,2,72,1,572,493,700,8,199,207,493,700,0,0,479,7,7,493,0,False,"19,15","22,25",1,11,0,0,0,0,2,19,1,0,1,3,10,18,2,0,1,0,6,2,0,0,0,0,0,0,3,5,0,2,2,0,0,0,2,117,257,2,2,1,3,0,0,0,1,0,2,0,0,2,1,حركة النهضة:  حركة نداء تونس:  الاتحاد الوطني الحر:  
3,7,1,70,8,532,415,600,0,185,185,415,600,0,0,415,1,3,415,0,False,18h55,,0,19,0,0,0,0,0,31,0,1,1,1,17,31,1,0,1,0,12,0,0,0,0,0,1,0,6,4,0,0,2,0,0,0,0,63,211,1,0,0,0,0,0,0,1,1,1,1,0,1,0,الاتحاد من أجل تونس:1  الاتحاد الوطني الحر:1  حركة النهضة:1  حركة نداء تونس:3  
3,7,1,70,7,538,377,600,1,223,224,376,600,0,1,367,4,5,376,0,False,"19,20",22,0,11,0,0,0,0,0,21,3,0,5,2,26,19,0,0,2,2,11,0,0,0,0,1,1,0,8,2,1,0,0,0,0,1,0,61,182,2,0,0,0,1,0,0,0,1,0,2,1,1,0,حركة النهضة:  حركة نداء تونس:2  
3,7,1,70,6,538,434,600,2,164,166,434,600,0,0,430,4,0,434,0,False,19.19,10.35,0,14,0,0,0,0,0,16,5,0,5,4,17,10,1,1,0,0,8,1,0,0,1,0,2,0,10,8,0,0,1,2,0,0,0,75,234,8,0,0,1,0,0,0,1,0,2,1,0,2,0,الاتحاد من أجل تونس:1  حركة النهضة:1  حركة نداء تونس:2  
3,7,1,70,5,538,454,604,0,150,150,454,604,0,0,449,2,3,454,0,False,18h15,22h,0,10,0,0,0,1,1,12,2,0,3,3,13,11,0,1,0,1,13,0,0,0,0,1,1,0,14,7,0,0,0,1,0,1,0,100,244,1,1,0,1,0,0,0,1,0,0,1,1,3,0,حركة النهضة:1  حركة نداء تونس:  :  
3,7,1,70,4,538,449,601,2,150,152,449,601,0,0,441,4,4,449,0,False,19,"21,15",1,19,1,0,1,0,2,23,12,0,3,2,9,19,1,1,0,0,5,0,1,0,0,0,1,1,13,2,1,0,2,1,0,2,1,87,217,2,0,0,1,2,0,0,1,0,3,0,2,1,1,الاتحاد الوطني الحر:  الاتحاد من أجل تونس:  حركة النهضة:  حركة نداء تونس:  
