circonscriptionId,delegationId,subDelegationId,centerID,stationId,registeredVoters,aSigningVoters,bDeliveredBallots,cSpoiledBallots,dLeftBallots,eCplusD,fExtractedBallots,gEplusF,hBminusG,iAminusF,jListVotes,kCancelledVotes,lBlankVotes,mJplusKplusL,nFminusM,countingStart,countingEnd,tampon, الإصلاح والتنمية,آفاق تونس,أحرار باجة,إرادة الحياة,اتحاد القوى الشبابية,الاتحاد الوطني الحر,الاتحاد من أجل تونس ,الارادة,الانتفتاح و الوفاء,البناء الوطني,التحالف الديمقراطي,التيار الديمقراطي,الجبهة الشعبية,الجبهة الوطنية التونسية,الجبهة الوطنية للإنقاذ,الحركة الدستورية,الحزب الجمهوري,الشعب يريد ,الطريق المستقيم,الطموح و الاصلاح,الفلاح,القوة العمّالية,المؤتمر من أجل الجمهورية,المبادرة,المستقبل,المستقلون الاحرار,النور الديمقراطي و التنمية,تونس العزيزة,تونس للجميع,تيار المحبة,حركة التونسي,حركة الديمقراطيين الاشتراكيين,حركة الشعب,حركة النهضة,حركة نداء تونس,حركة وفاء,حزب الخضر للتقدم,حزب العدالة و التنمية,حزب الغد ,حزب اللقاء الدستوري,حزب المجد,حزب المحافظون التونسيّون الجدد,قائمة التحدّي,قائمة الحزب الاسلامي التونسي,observers
10,1,2,3,5,488,353,602,1,248,249,353,602,0,0,352,0,1,353,0,False,19h10,21h15,0,11,1,1,0,21,0,0,0,2,1,6,15,4,2,6,4,0,4,10,1,0,10,11,0,0,0,0,0,0,0,6,7,55,169,4,0,0,0,0,0,0,0,1,الاتحاد الوطني الحر:1  حركة النهضة:1  الحركة الدستورية:1  حركة نداء تونس:1  آفاق تونس:1  
10,1,2,3,4,489,368,600,0,232,232,368,600,0,0,364,2,2,368,0,False,18h40,,1,7,1,0,0,18,2,2,1,1,2,12,16,1,2,4,5,0,0,9,0,0,10,7,0,0,0,1,1,0,2,2,9,102,142,1,0,0,0,2,0,0,0,0,الاتحاد الوطني الحر:1  حركة النهضة:1  الحزب الجمهوري:1  الاتحاد من أجل تونس :1  
10,1,2,3,3,489,405,600,1,194,195,405,600,0,0,399,3,3,405,0,False,1900,2200,0,5,3,0,0,12,1,2,0,1,3,14,16,1,1,5,9,0,2,3,1,0,10,7,0,0,0,0,0,0,4,1,14,117,161,1,0,1,1,0,1,0,1,1,حركة النهضة:1  الاتحاد الوطني الحر:1  الجبهة الوطنية التونسية:1  الحركة الدستورية:1  حركة نداء تونس:1  حركة الشعب:1  
10,1,2,3,2,489,389,600,0,211,211,389,600,0,0,362,20,7,389,0,False,1904,2122,1,2,2,1,0,9,3,0,1,1,2,11,18,1,2,4,5,0,5,1,1,0,10,7,0,1,0,0,3,0,1,5,12,79,159,5,2,3,1,0,2,0,2,0,حركة النهضة:1  الاتحاد الوطني الحر:1  حركة الشعب:1  الجبهة الشعبية:1  
10,1,2,3,1,489,415,600,1,185,186,414,600,0,1,387,20,7,414,0,False,1945,2115,1,3,3,2,0,13,2,2,2,0,1,4,5,1,3,6,4,1,6,4,3,0,12,14,2,0,0,2,2,1,4,2,11,80,178,3,1,4,0,1,1,0,3,1,الاتحاد من أجل تونس :1  حزب اللقاء الدستوري:1  الحركة الدستورية:1  حركة النهضة:1  
10,1,2,2,7,544,369,600,0,231,231,369,600,0,0,354,12,3,369,0,False,1850,2205,0,7,0,0,0,46,2,1,0,0,4,9,29,0,1,2,5,0,1,0,0,0,4,4,0,0,0,1,0,1,1,2,4,42,181,3,0,1,1,1,1,0,0,0,حركة النهضة:1  
10,1,2,2,6,549,358,600,0,242,242,358,600,0,0,343,13,2,358,0,True,1845,2040,0,9,2,0,0,20,2,0,0,1,3,11,17,2,1,7,9,0,1,1,0,0,8,7,2,0,0,0,0,0,1,5,2,51,177,0,0,1,0,0,1,0,0,2,الاتحاد الوطني الحر:1  الجبهة الشعبية:1  حركة نداء تونس:1  حركة النهضة:1  
10,1,2,2,5,549,392,600,0,208,208,392,600,0,0,385,6,1,392,0,True,1900,2200,0,7,2,1,0,6,2,0,0,1,5,26,12,0,0,3,8,0,0,2,1,0,2,8,3,1,0,0,1,0,1,3,12,82,189,5,0,0,0,0,1,1,0,0,حركة النهضة:1  آفاق تونس:1  
10,1,2,2,4,549,428,600,0,172,172,428,600,0,0,425,2,1,428,0,False,1825,2044,0,6,0,0,0,10,3,0,0,0,5,10,25,1,0,1,9,0,2,0,0,0,10,8,2,1,0,0,3,1,1,4,12,93,214,2,0,0,0,0,2,0,0,1,حركة نداء تونس:1  حزب اللقاء الدستوري:1  حركة النهضة:1  
10,1,2,2,3,549,459,600,1,140,141,459,600,0,0,448,9,2,459,0,False,1854,2204,0,5,2,0,0,18,2,0,1,0,5,3,24,0,3,4,8,0,1,2,1,0,10,6,0,0,0,1,2,1,2,2,11,116,215,0,0,1,0,0,1,0,1,1,حركة النهضة:1  حزب اللقاء الدستوري:1  
10,1,2,2,2,549,419,600,0,181,181,419,600,0,0,381,35,3,419,0,True,1855,2215,0,3,3,0,0,10,5,2,0,4,5,5,11,1,1,1,4,0,2,2,2,0,3,9,1,1,1,0,1,1,1,8,5,71,214,1,0,0,0,1,0,0,1,1,الجبهة الشعبية:1  حركة النهضة:1  الحركة الدستورية:1  حركة نداء تونس:1  الاتحاد من أجل تونس :1  
10,1,2,2,1,549,436,600,2,164,166,434,600,0,2,411,18,5,434,0,True,19,"22,18",1,6,0,0,0,7,3,0,0,0,3,5,11,1,1,4,3,0,1,2,2,0,4,4,2,1,0,1,1,0,0,1,3,68,264,3,0,2,0,1,3,0,1,2,آفاق تونس:  حركة نداء تونس:  حركة النهضة:  
10,1,1,1,5,574,369,700,1,330,331,369,700,0,0,364,2,3,369,0,True,19h,21h13,0,12,2,0,1,35,1,0,0,0,4,13,20,0,1,6,3,0,1,6,0,0,5,4,2,0,0,0,0,0,1,2,1,45,198,0,0,0,0,0,0,0,0,0,الاتحاد الوطني الحر:1  آفاق تونس:1  حركة النهضة:1  
10,1,1,1,4,576,412,700,4,284,288,412,700,0,0,405,5,2,412,0,True,1900,2200,0,7,0,1,0,19,1,0,0,1,2,11,14,2,2,4,12,0,1,7,0,1,6,6,2,1,0,0,0,1,3,1,4,90,203,2,0,0,0,0,0,1,0,0,حركة نداء تونس:1  الحركة الدستورية:1  حزب اللقاء الدستوري:1  :  
10,1,1,1,2,576,469,692,1,222,223,469,692,0,0,413,43,13,469,0,True,1900,,1,8,0,1,0,8,2,2,0,0,3,6,12,2,0,6,5,0,2,1,2,0,12,4,3,0,0,0,5,1,4,2,2,79,227,1,2,4,0,2,2,0,1,1,الحركة الدستورية:1  حركة نداء تونس:1  حركة النهضة:1  
10,1,1,1,1,576,491,700,0,209,209,491,700,0,0,429,53,9,491,0,False,1830,,3,7,2,0,0,11,2,1,0,2,2,11,12,1,1,8,4,0,1,4,4,2,2,6,3,0,1,3,7,0,2,3,7,59,246,1,0,5,0,2,0,4,0,0,الاتحاد الوطني الحر:1  حركة النهضة:1  البناء الوطني:1  حركة الشعب:1  الاتحاد من أجل تونس :1  
10,2,14,39,1,283,137,400,0,263,263,137,400,0,0,116,10,11,137,0,False,1815,2000,1,1,4,2,0,4,3,0,2,0,1,3,3,2,1,0,2,1,0,1,0,0,1,1,0,1,0,1,1,1,1,1,3,31,35,1,1,3,1,0,0,1,1,0,حركة النهضة:1  
10,2,14,38,1,430,220,500,0,280,280,220,500,0,0,195,6,19,220,0,False,1810,1930,0,1,2,6,0,9,1,6,1,2,2,0,2,2,0,1,4,1,0,0,5,1,9,6,2,1,0,1,1,2,2,1,5,42,65,1,0,3,5,2,1,0,0,0,الاتحاد الوطني الحر:1  حركة النهضة:1  
10,2,13,37,1,368,222,400,0,174,174,226,400,0,4,205,17,4,226,0,False,18.15,20.05,1,0,1,0,0,4,0,1,1,2,1,3,0,0,0,1,1,1,0,0,7,0,6,1,3,0,1,1,4,1,1,1,7,15,128,2,1,4,0,0,5,0,1,0,حركة النهضة:1  حركة نداء تونس:1  
10,2,12,36,1,507,250,600,0,350,350,250,600,0,0,223,20,7,250,0,True,1800,2020,1,3,5,2,0,9,2,0,2,0,3,7,2,0,3,2,3,0,0,0,4,1,2,6,1,2,2,1,1,1,0,2,7,98,37,3,1,3,2,2,0,0,1,2,الاتحاد الوطني الحر:2  حركة النهضة:1  
10,2,11,34,1,323,187,400,0,213,213,187,400,0,0,160,8,20,188,1,False,1815,2020,1,1,3,0,0,10,1,0,1,2,1,2,14,0,0,36,4,2,3,1,2,0,1,3,0,0,0,0,2,2,1,0,5,24,32,0,0,0,1,0,1,2,1,1,:  
10,2,10,33,1,271,166,300,1,133,134,166,300,0,0,136,10,20,166,0,False,1800,1850,0,1,1,0,2,3,0,2,0,0,3,1,5,0,0,51,1,1,3,1,3,0,0,1,1,0,0,0,1,0,0,0,1,17,30,0,1,2,0,0,2,0,0,1,حركة نداء تونس:1  حركة النهضة:1  
10,2,10,32,1,289,175,400,0,225,225,175,400,0,0,146,24,5,175,0,False,18:25,20:00,0,1,2,0,0,7,3,8,0,2,0,1,3,0,0,3,2,1,0,1,5,0,6,0,0,0,0,0,2,1,2,1,2,41,45,1,0,2,1,1,1,0,0,1,حركة النهضة:  الاتحاد الوطني الحر:  الحركة الدستورية:  
10,2,10,31,2,333,156,400,0,244,244,156,400,0,0,150,6,0,156,0,False,18.00,19.30,2,1,0,0,0,7,1,2,0,0,1,3,9,0,0,6,2,1,0,0,2,0,1,3,0,1,0,0,0,1,1,0,2,23,78,2,0,0,0,1,0,0,0,0,حركة نداء تونس:  الحركة الدستورية:  حركة النهضة:  
10,2,10,31,1,333,237,400,1,62,63,237,300,100,1,188,13,36,237,0,False,1800,2000,1,4,0,0,1,3,1,5,1,0,1,0,11,0,0,11,2,0,0,0,2,2,3,6,3,1,1,2,0,3,3,1,4,45,62,5,1,3,0,1,1,0,0,0,حركة النهضة:1  الاتحاد الوطني الحر:1  
10,2,9,30,2,370,202,400,0,198,198,202,400,0,0,189,3,10,202,0,True,1800,20.05,1,1,0,0,1,8,0,1,1,0,2,0,2,1,0,8,2,0,0,0,2,1,2,4,1,0,0,0,6,3,1,2,5,32,84,1,0,1,0,14,1,1,0,0,حركة الشعب:  حركة النهضة:  الحركة الدستورية:  المبادرة:  :  
10,2,9,30,1,372,277,400,2,121,123,277,400,0,0,231,36,10,277,0,True,18.10,20.05,0,0,2,1,0,11,0,12,0,0,1,1,4,1,0,5,1,1,1,0,10,1,4,3,0,1,1,1,10,2,4,5,7,26,102,0,1,8,0,13,2,0,0,0,حزب اللقاء الدستوري:  حركة النهضة:  حركة نداء تونس:  
10,2,9,29,1,442,284,498,1,213,214,284,498,0,0,248,11,25,284,0,False,18.20,20.30,0,0,2,1,0,17,0,6,0,0,3,2,2,1,0,1,2,1,1,1,4,1,2,6,1,0,1,1,10,2,0,0,6,38,124,3,1,0,0,2,4,0,0,1,حركة نداء تونس:  حركة نداء تونس:  الارادة:  حركة النهضة:  الاتحاد الوطني الحر:  حزب المجد:  
10,2,9,28,1,306,186,400,3,211,214,186,400,0,0,170,13,3,186,0,False,18h15,19h55,1,2,2,1,0,7,0,1,1,0,1,1,2,1,2,3,1,1,0,0,2,0,2,2,8,0,0,0,2,0,1,0,3,16,96,1,1,4,1,0,0,0,4,0,حركة النهضة:1  حركة نداء تونس:1  
10,2,8,27,2,388,154,500,0,346,346,154,500,0,0,145,4,5,154,0,False,18.40,19.30,2,1,4,0,0,22,1,0,0,0,2,0,2,1,0,0,2,0,1,0,1,0,3,6,0,0,1,1,0,0,0,0,5,49,40,0,0,1,0,0,0,0,0,0,حركة الشعب:  الاتحاد الوطني الحر:  حركة النهضة:  
10,2,8,27,1,388,257,500,0,243,243,257,500,0,0,235,7,15,257,0,False,18h,20h10,2,2,3,0,1,20,3,4,0,2,2,0,2,3,1,1,4,0,2,0,4,0,1,7,1,2,0,0,4,1,0,1,4,66,79,5,1,1,2,0,2,1,1,0,الاتحاد الوطني الحر:1  حركة النهضة:1  حركة الشعب:1  
10,2,7,26,1,410,185,500,0,315,315,185,500,0,0,166,8,11,185,0,False,1810,2000,1,1,6,0,0,7,1,3,1,0,0,2,4,1,2,7,0,1,0,0,6,1,0,4,1,0,0,0,1,0,2,1,5,17,84,0,0,1,0,3,0,1,1,1,حركة النهضة:1  حركة نداء تونس:1  
10,2,6,25,4,452,250,499,1,248,249,250,499,0,0,240,7,3,250,0,False,1821,1943,0,1,0,0,0,32,1,0,1,2,2,7,10,2,1,0,4,0,1,0,0,0,6,11,0,1,0,0,1,0,0,1,0,48,105,2,0,0,0,1,0,0,0,0,حركة النهضة:1  حركة نداء تونس:1  الجبهة الشعبية:1  
10,2,6,25,3,453,313,500,2,185,187,313,500,0,0,296,11,6,313,0,False,18h35,21h,1,1,3,0,0,12,0,1,0,0,1,6,8,2,0,2,5,0,0,1,0,0,5,11,0,1,0,1,0,1,2,0,3,76,146,1,1,2,0,1,2,0,0,0,حركة النهضة:1  المبادرة:1  
10,2,6,25,2,453,356,500,0,144,144,356,500,0,0,315,19,22,356,0,False,18h45,22h,2,1,2,0,0,13,6,0,1,0,2,4,6,1,3,0,5,0,1,2,4,0,4,11,5,1,0,2,3,0,1,3,7,77,139,2,0,3,0,1,1,0,1,1,حركة النهضة:1  المبادرة:1  حركة الشعب:1  
10,2,6,25,1,453,358,500,1,141,142,358,500,0,0,306,34,18,358,0,False,18h20,21h15,6,2,2,0,0,16,2,1,0,0,1,3,2,4,2,3,5,0,0,2,6,0,8,8,3,0,0,1,7,2,2,3,5,49,150,0,0,4,0,1,1,1,2,2,حركة النهضة:2  حركة نداء تونس:1  
10,2,5,24,2,502,306,600,0,294,294,306,600,0,0,298,2,6,306,0,False,18h,22h05,0,1,1,0,0,23,0,0,2,0,0,2,10,4,2,1,1,1,1,0,2,0,4,8,0,0,0,1,0,0,1,2,2,55,165,2,1,1,1,1,2,1,0,0,حركة النهضة:1  حركة نداء تونس:1  المبادرة:1  
10,2,5,24,1,503,384,600,1,216,217,383,600,0,1,299,64,20,383,0,False,18h33,,3,3,1,2,0,16,2,1,1,1,3,4,7,2,2,0,6,2,1,1,4,0,0,9,0,1,0,2,3,0,1,3,4,49,157,1,1,3,0,1,1,0,1,0,حركة النهضة:1  حركة نداء تونس:1  
10,2,4,23,2,468,310,500,1,189,190,310,500,0,0,302,4,4,310,0,False,18h33,20h52,1,3,2,1,0,29,0,0,0,0,0,3,18,4,0,1,3,0,1,0,0,1,7,10,2,1,0,1,0,0,0,0,7,66,137,3,0,1,0,0,0,0,0,0,الاتحاد الوطني الحر:1  حركة النهضة:1  آفاق تونس:1  حزب اللقاء الدستوري:1  المبادرة:1  
10,2,4,23,1,468,385,500,0,115,115,385,500,0,0,358,11,16,385,0,True,18h56,22h04,0,6,1,1,0,15,0,0,1,2,1,2,11,5,0,1,4,0,2,0,2,1,2,16,0,1,0,0,2,3,0,0,9,82,175,3,0,7,0,0,2,0,0,1,الاتحاد الوطني الحر:1  حركة النهضة:1  البناء الوطني:1  
10,2,3,22,8,533,364,600,1,235,236,364,600,0,0,358,6,0,364,0,False,18.22,20.00,1,10,1,0,1,58,1,1,1,0,4,13,33,3,1,0,5,0,1,0,0,0,6,5,0,0,0,0,0,2,0,0,5,61,141,2,0,1,0,0,0,0,1,0,حركة النهضة:  الجبهة الوطنية التونسية:  الاتحاد الوطني الحر:  
10,2,3,22,7,535,329,600,0,271,271,329,600,0,0,321,6,2,329,0,False,18.18,00.30,0,11,2,0,0,41,2,0,0,1,1,13,19,5,0,1,6,0,2,0,1,0,6,4,0,0,0,0,0,1,0,1,7,65,128,1,0,2,0,0,1,0,0,0,الاتحاد الوطني الحر:  حركة النهضة:  
10,2,3,22,6,535,344,600,1,255,256,344,600,0,0,332,11,1,344,0,False,18.45,21.00,0,4,1,0,0,34,3,0,1,0,1,13,19,14,3,0,6,0,2,0,0,0,4,5,0,0,0,0,0,1,1,1,4,84,128,2,0,0,0,1,0,0,0,0,حركة النهضة:  آفاق تونس:  
10,2,3,22,5,535,409,600,2,190,192,408,600,0,1,403,3,2,408,0,False,1825,2010,1,6,2,0,0,22,1,1,0,2,1,9,21,5,2,0,13,0,0,0,1,2,5,8,1,0,0,2,2,0,1,0,12,121,155,3,0,1,0,0,2,0,0,1,:  
10,2,3,22,4,535,448,600,1,152,153,447,600,0,1,439,7,1,447,0,False,1825,2120,0,8,2,0,0,24,3,0,0,0,2,11,26,0,0,1,3,0,1,0,0,0,4,6,1,0,0,1,0,1,2,0,14,152,172,1,1,1,0,0,0,0,1,1,حركة النهضة:1  حركة نداء تونس:2  حركة الشعب:1  
10,2,3,22,3,535,457,600,2,141,143,457,600,0,0,429,11,17,457,0,False,1815,2110,4,9,1,0,0,9,2,0,1,1,3,11,22,6,5,3,5,1,4,2,2,1,8,8,0,1,0,1,2,1,2,1,8,128,170,3,0,1,0,0,0,2,1,0,الاتحاد الوطني الحر:1  حركة النهضة:1  الحزب الجمهوري:1  حركة الشعب:1  المبادرة:1  
10,2,3,22,2,535,455,600,4,143,147,453,600,0,2,407,40,6,453,0,False,1805,2035,0,4,2,0,0,12,3,4,0,1,0,5,20,3,1,0,7,1,2,1,2,1,7,13,0,1,2,1,5,2,2,0,5,85,196,6,0,4,3,1,2,0,1,2,حركة النهضة:2  الجبهة الوطنية للإنقاذ:1  
10,2,3,22,1,535,446,600,2,152,154,446,600,0,0,423,15,8,446,0,False,1815,2030,1,1,4,0,0,17,2,2,0,1,2,11,23,6,0,2,6,1,1,1,3,0,9,9,2,0,0,0,4,1,0,3,2,102,192,5,1,3,1,1,0,1,0,3,حركة النهضة:1  
10,2,2,21,2,466,330,500,1,170,171,330,501,1,0,328,2,0,330,0,False,1810,2048,1,5,5,0,0,12,4,0,0,1,2,23,17,1,2,1,11,0,0,0,1,0,9,8,0,0,0,0,1,0,0,0,4,73,144,0,0,1,0,0,2,0,0,0,المبادرة:1  حركة نداء تونس:1  حركة النهضة:1  
10,2,2,21,1,467,408,500,1,91,92,408,500,0,0,397,9,2,408,0,False,1850,2135,0,3,0,0,0,17,8,0,1,1,1,0,16,0,1,1,7,0,0,0,1,1,0,13,1,0,1,1,3,0,8,0,4,130,175,0,0,1,0,0,1,1,0,0,حركة النهضة:1  حركة نداء تونس:1  
10,2,2,20,5,508,263,600,0,337,337,263,600,0,0,255,3,5,263,0,False,1840,2009,1,2,2,0,1,34,1,0,1,0,0,12,11,4,0,4,1,1,0,0,2,0,6,4,0,1,0,1,0,0,1,1,7,32,121,1,1,0,0,1,1,0,0,0,آفاق تونس:1  حركة النهضة:1  حزب اللقاء الدستوري:1  
10,2,2,20,4,509,341,600,0,259,259,341,600,0,0,329,7,5,341,0,False,1830,2100,2,2,1,1,0,26,0,0,0,2,1,8,14,3,0,0,7,3,0,0,4,0,6,3,2,0,0,0,3,0,1,3,6,73,154,0,0,2,0,1,1,0,0,0,حركة النهضة:1  
10,2,2,20,3,509,384,600,0,216,216,384,600,0,0,352,31,1,384,0,False,1830,2215,0,8,1,0,0,16,0,1,0,4,0,3,11,4,1,4,4,2,0,0,3,0,5,6,0,0,0,1,3,3,1,1,12,90,155,4,0,5,2,0,0,0,2,0,حركة النهضة:1  حركة الشعب:1  
10,2,2,20,2,509,376,600,1,223,224,376,600,0,0,309,57,10,376,0,False,1825,2135,2,4,0,1,0,14,1,1,0,0,4,3,5,5,1,8,3,0,0,0,4,0,1,5,0,4,1,0,6,0,2,1,8,66,146,4,1,5,1,1,0,1,0,0,حركة نداء تونس:1  الاتحاد الوطني الحر:1  حركة النهضة:1  حركة الشعب:1  
10,2,2,20,1,509,401,600,0,199,199,401,600,0,0,332,49,20,401,0,False,1830,2345,2,3,4,2,1,15,2,2,0,4,4,1,3,1,1,1,2,2,2,0,5,0,2,5,2,0,1,2,11,1,2,1,9,50,168,5,0,1,3,3,1,4,1,3,الاتحاد الوطني الحر:1  حركة النهضة:1  حركة نداء تونس:1  المبادرة:1  
10,2,2,19,3,499,324,600,0,276,276,324,600,0,0,317,3,4,324,0,False,1815,2117,1,2,3,0,0,17,0,1,0,1,1,19,19,0,0,2,5,0,0,1,3,0,9,4,0,0,0,0,0,1,1,0,1,62,156,6,0,1,0,0,0,0,0,1,حركة النهضة:1  حركة نداء تونس:1  المبادرة:1  
10,2,2,19,2,499,387,598,0,211,211,387,598,0,0,380,5,2,387,0,False,18h41,20h45,2,3,1,0,0,13,1,0,0,1,0,8,14,0,2,0,4,0,1,0,1,0,5,8,2,0,0,0,1,2,2,0,5,99,199,0,0,0,0,0,4,0,1,1,الاتحاد الوطني الحر:1  حركة النهضة:2  الاتحاد من أجل تونس :1  حركة الشعب:1  
10,2,2,19,1,499,399,611,1,211,212,400,612,1,1,352,38,10,400,0,False,1900,2145,1,5,8,2,0,11,1,1,1,0,2,8,13,2,2,4,4,1,1,0,2,0,1,7,1,1,0,0,3,1,1,0,5,92,160,5,0,2,2,0,1,0,1,0,حركة النهضة:1  البناء الوطني:1  
10,2,2,18,3,512,323,600,3,274,277,323,600,0,0,313,3,7,323,0,False,18h,20h,0,2,1,0,0,36,0,0,0,1,0,10,13,3,2,0,5,1,0,0,0,0,6,7,1,0,0,0,2,0,0,1,1,63,156,1,0,1,0,0,0,0,0,0,حركة النهضة:1  الحزب الجمهوري:1  حركة نداء تونس:1  
10,2,2,18,2,514,410,600,0,190,190,410,600,0,0,399,10,1,410,0,False,1810,2020,1,9,1,0,0,21,0,0,1,1,1,7,15,1,1,2,8,0,0,1,1,0,4,10,0,0,0,0,3,0,1,3,4,114,182,1,0,2,0,1,0,0,2,1,الاتحاد الوطني الحر:1  حركة النهضة:1  الحركة الدستورية:1  حركة الشعب:1  حركة نداء تونس:1  
10,2,2,18,1,514,399,600,1,201,202,398,600,0,1,328,48,10,386,12,False,"18,30","20,15",2,1,1,0,1,8,0,1,1,2,2,3,7,0,2,4,1,3,0,0,7,0,5,11,4,1,1,1,10,1,2,2,8,61,172,2,0,4,2,0,1,1,2,1,حركة النهضة:  حركة نداء تونس:  المبادرة:  
10,2,2,17,4,519,350,614,1,263,264,350,614,0,0,343,3,4,350,0,False,1913,2210,0,6,5,0,0,36,1,0,0,0,2,11,17,3,4,3,8,1,2,1,1,0,8,9,1,0,0,0,0,0,0,1,4,53,160,5,0,1,0,0,0,0,0,0,حركة نداء تونس:1  الجبهة الشعبية:1  حركة النهضة:1  
10,2,2,17,3,519,395,600,3,202,205,395,600,0,0,388,5,2,395,0,False,1830,2115,0,7,6,0,0,21,4,0,1,1,0,13,18,1,4,2,5,0,0,1,0,0,6,5,1,0,0,0,0,1,1,1,11,101,170,4,0,1,1,0,1,0,0,0,آفاق تونس:1  حركة النهضة:1  
10,2,2,17,2,519,415,600,6,179,185,415,600,0,0,396,7,12,415,0,False,1850,2100,2,6,3,0,0,20,1,0,1,2,1,8,16,2,5,2,4,0,0,0,3,0,7,3,2,0,0,0,4,0,2,0,11,78,197,3,1,9,0,1,0,0,2,0,الاتحاد الوطني الحر:1  حركة نداء تونس:1  المبادرة:1  حركة النهضة:1  
10,2,2,17,1,519,416,600,0,184,184,416,600,0,0,376,33,7,416,0,False,1845,2207,3,1,6,0,0,15,4,1,3,1,2,4,9,5,0,3,4,0,3,0,4,1,3,6,2,1,0,1,4,4,1,0,3,66,205,6,0,2,1,2,0,1,0,0,الاتحاد الوطني الحر:1  الحركة الدستورية:1  حركة وفاء:1  حركة نداء تونس:1  حزب اللقاء الدستوري:1  
10,2,2,16,6,505,277,600,0,323,323,277,600,0,0,271,1,5,277,0,False,1850,2107,0,6,2,0,0,45,3,0,0,0,1,6,14,5,0,3,3,0,0,0,0,0,8,1,0,0,0,0,2,0,0,0,2,48,115,1,0,2,1,0,2,1,0,0,الحركة الدستورية:1  حركة نداء تونس:1  
10,2,2,16,5,506,323,600,0,277,277,323,600,0,0,312,3,8,323,0,False,1840,2025,0,3,6,0,0,31,1,0,0,0,2,4,10,3,1,2,9,0,0,1,2,0,5,8,0,1,1,1,2,3,0,0,1,58,155,1,0,0,0,0,0,0,0,1,حركة النهضة:1  
10,2,2,16,4,506,373,600,2,225,227,373,600,0,0,356,14,3,373,0,False,1850,2020,0,2,0,0,0,17,0,1,0,3,1,4,9,2,2,4,6,0,0,0,2,0,9,2,1,0,0,1,0,0,2,2,5,103,172,1,0,1,0,0,3,0,1,0,حركة النهضة:1  حركة نداء تونس:1  الحزب الجمهوري:1  المبادرة:1  
10,2,2,16,3,506,380,600,3,217,220,380,600,0,0,363,11,6,380,0,False,1900,2030,0,6,2,0,1,17,5,1,2,1,0,2,11,3,1,3,3,0,2,0,7,1,9,6,1,0,1,0,1,2,0,0,6,104,157,1,0,2,0,1,2,2,0,0,حركة النهضة:1  حركة نداء تونس:1  
10,2,2,16,2,506,341,600,0,259,259,341,600,0,0,268,67,6,341,0,False,18h05,20h30,0,0,2,3,0,11,3,3,3,1,1,2,3,4,4,1,4,4,2,0,6,2,5,6,2,0,3,2,6,4,3,1,7,39,120,2,2,5,0,0,1,0,0,1,حركة النهضة:1  الجبهة الشعبية:1  حركة الشعب:1  
10,2,2,16,1,506,389,600,2,210,212,388,600,0,1,302,62,21,385,3,False,18h20,,2,4,2,0,0,12,0,2,0,4,6,2,5,3,3,2,3,2,1,0,9,1,3,6,4,1,2,1,5,3,2,1,7,54,132,4,2,2,3,2,0,1,4,2,حركة النهضة:1  
10,2,1,15,3,587,348,700,1,351,352,348,700,0,0,344,1,3,348,0,False,18h35,20h30,0,6,1,1,0,20,1,1,0,0,3,10,21,2,2,3,4,0,1,2,1,0,9,6,1,2,0,2,0,2,0,1,10,72,155,1,0,0,0,3,0,0,0,1,حركة النهضة:1  حركة الشعب:1  
10,2,1,15,2,589,442,700,1,257,258,442,700,0,0,428,12,2,442,0,False,18h45,,1,5,1,0,0,9,1,1,0,0,1,14,15,2,1,3,12,0,0,1,3,0,5,5,0,0,0,0,1,3,0,3,5,119,211,0,0,1,0,2,1,0,0,2,حركة النهضة:1  حركة نداء تونس:1  آفاق تونس:1  
10,2,1,15,1,589,421,700,1,279,280,420,700,0,1,375,22,23,420,0,True,18h45,21h56,1,6,2,0,0,9,3,1,3,1,1,4,12,1,1,8,3,0,2,2,4,2,7,4,2,0,1,1,5,2,1,0,4,69,197,2,0,0,0,9,1,1,1,2,حركة النهضة:1  حزب المجد:1  الاتحاد من أجل تونس :1  حزب اللقاء الدستوري:1  
10,2,1,14,4,457,263,500,1,237,238,262,500,0,1,260,1,1,262,0,False,18h25,,0,4,0,0,0,23,1,0,0,2,0,11,11,0,1,1,3,0,0,0,0,0,4,3,1,1,0,0,1,2,0,0,4,35,150,2,0,0,0,0,0,0,0,0,حركة النهضة:1  الحزب الجمهوري:1  
10,2,1,14,3,460,337,500,1,163,164,336,500,0,1,328,8,0,336,0,False,18.35,20.00,0,2,0,0,0,16,1,0,0,0,1,10,17,2,2,2,9,0,1,0,0,0,8,1,0,0,0,0,2,2,1,1,6,73,162,3,0,4,0,0,1,0,0,1,حركة النهضة:2  حركة نداء تونس:1  
10,2,1,14,2,460,399,500,0,101,101,399,500,0,0,387,12,0,399,0,True,1900,2055,0,2,0,1,0,8,3,1,0,2,1,9,18,0,3,3,3,0,2,0,3,1,8,6,4,0,0,0,0,0,2,2,5,99,190,1,0,4,2,1,3,0,0,0,حركة النهضة:1  حركة نداء تونس:1  حزب اللقاء الدستوري:1  الاتحاد من أجل تونس :1  
10,2,1,14,1,460,363,500,2,135,137,363,500,0,0,343,14,6,363,0,False,1908,2120,0,1,3,0,0,11,5,0,0,1,2,4,10,1,1,5,5,0,0,2,2,0,5,2,1,0,0,0,1,2,1,0,7,75,185,1,0,0,2,5,1,1,1,0,الاتحاد الوطني الحر:2  حركة النهضة:2  حركة الشعب:1  الحركة الدستورية:1  
