circonscriptionId,delegationId,subDelegationId,centerID,stationId,registeredVoters,aSigningVoters,bDeliveredBallots,cSpoiledBallots,dLeftBallots,eCplusD,fExtractedBallots,gEplusF,hBminusG,iAminusF,jListVotes,kCancelledVotes,lBlankVotes,mJplusKplusL,nFminusM,countingStart,countingEnd,tampon,آفاق تونس,اتحاد القوى الشبابية,الاتحاد الوطني الحر,الاتحاد من اجل تونس,التآبف الوحدوي الديمقراطي,التحالف الديمقراطي,التكتل ,التيار الديمقراطي,الجبهة الشعبية,الجبهة الوطنية التونسية,الحزب الاشتراكي,الحزب الجمهوري,الحزب الليبرالي التونسي,المؤتمر من أجل الجمهورية,تونس المستقبل,تيار المحبة,جبهة 17 ديسمبر للتنمية,حركة الجمهورية,حركة الديمقراطيين الاجتماعيين,حركة الديمقراطيين الاشتراكيين,حركة الشعب,حركة النهضة,حركة وفاء,حزب الاصلاح والتنمية,حزب الخضر,حزب العمل التونسي,حزب الغد,حزب المبادرة ,شباب الوحدة,صوت شعب تونس,حركة نداء تونس,observers
12,1,5,17,3,585,477,702,2,223,225,477,702,0,0,472,3,2,477,0,True,19h,22h30,32,0,10,1,0,3,2,5,2,0,1,5,1,5,0,6,0,2,0,1,1,102,5,5,0,1,0,2,1,1,278,حركة النهضة:1  نداء تونس :1  الجبهة الشعبية:1  
12,1,5,17,2,585,458,700,0,242,242,458,700,0,0,445,7,6,458,0,True,1805,2100,23,1,4,2,6,2,3,6,5,0,7,5,0,6,0,4,0,1,1,0,0,86,5,0,1,8,4,1,0,1,263,نداء تونس :1  حركة النهضة:1  المؤتمر من أجل الجمهورية:1  التكتل :1  الجبهة الشعبية:1  حزب المبادرة :  
12,1,5,17,1,585,474,700,1,225,226,474,700,0,0,444,23,7,474,0,False,19:01,21:50,21,1,5,2,3,6,0,5,4,2,3,6,1,7,0,5,1,0,3,1,1,52,7,0,0,2,4,5,0,3,294,حركة النهضة:1  نداء تونس :1  
12,1,5,16,4,510,343,600,2,256,258,343,601,1,0,339,1,3,343,0,True,19:05,21:10,28,0,17,1,0,4,7,1,12,0,3,4,1,7,0,1,0,0,1,0,0,44,3,2,0,0,1,3,1,1,197,نداء تونس :2  الاتحاد الوطني الحر:1  حركة النهضة:1  
12,1,5,16,3,508,405,603,14,184,198,405,603,0,0,399,5,1,405,0,True,18.10,21.25,41,0,19,1,1,5,1,8,4,0,2,13,0,3,0,3,0,1,0,0,0,58,5,4,1,0,0,1,1,0,227,الاتحاد الوطني الحر:1  الجبهة الشعبية:1  نداء تونس :1  حركة النهضة:1  
12,1,5,16,2,508,398,604,4,202,206,398,604,0,0,392,4,2,398,0,True,1825,2105,12,0,12,1,4,3,1,12,9,0,0,5,1,5,1,4,0,0,0,0,1,77,5,5,0,1,1,3,0,0,229,نداء تونس :  التكتل :  حركة النهضة:  حزب المبادرة :  آفاق تونس:  
12,1,5,16,1,508,426,600,3,171,174,426,600,0,0,405,12,9,426,0,True,"18,30","1,15",23,0,6,2,2,2,4,3,7,0,2,7,0,2,0,1,0,0,0,0,1,52,8,5,0,1,2,2,0,0,273,حركة النهضة:2  حركة وفاء:  آفاق تونس:  نداء تونس :2  
12,1,4,15,4,516,220,600,2,378,2,220,222,378,0,215,4,1,220,0,True,"18,25","19,50",2,1,18,3,0,3,1,5,9,0,0,8,0,1,0,1,0,0,1,0,1,31,1,0,0,2,0,0,0,0,127,حركة النهضة:  نداء تونس :  الاتحاد الوطني الحر:  
12,1,4,15,3,516,250,600,0,350,350,250,600,0,0,248,2,0,250,0,True,"18,30","19,30",10,0,11,1,0,5,1,6,7,0,0,5,0,3,0,3,0,0,0,1,0,34,1,0,0,0,1,1,0,0,158,الجبهة الشعبية:  نداء تونس :2  حركة النهضة:  
12,1,4,15,2,516,314,597,0,283,283,314,597,0,0,313,1,0,314,0,True,"18,45","20,40",9,0,11,1,3,6,4,5,13,0,0,8,0,5,1,6,0,0,0,0,2,53,0,3,1,0,1,1,1,0,179,التحالف الديمقراطي:  الحزب الجمهوري:  نداء تونس :2  الاتحاد الوطني الحر:  حركة النهضة:  
12,1,4,15,1,516,340,600,2,250,260,340,600,0,0,319,8,13,340,0,True,"18,30","20,57",9,1,11,2,2,3,2,5,14,2,1,4,0,3,0,6,1,1,1,0,3,57,6,2,3,1,2,0,0,1,176,نداء تونس :  حركة النهضة:  آفاق تونس:  حركة وفاء:  
12,1,4,14,1,570,437,689,12,239,251,438,689,0,1,395,36,7,438,0,True,1908,2139,1,3,19,2,2,4,9,12,3,3,6,3,3,3,0,9,2,1,4,0,2,104,6,7,3,0,5,3,2,1,173,حركة النهضة:2  نداء تونس :1  التكتل :1  
12,1,4,13,2,462,273,502,33,196,229,273,502,0,0,271,1,1,273,0,True,"18,20","19,50",5,1,8,1,0,3,2,1,8,0,0,7,1,1,0,2,1,2,3,1,1,40,3,1,0,1,0,0,0,2,176,حركة النهضة:  التكتل :  نداء تونس :  الاتحاد الوطني الحر:  
12,1,4,13,1,463,352,500,2,146,148,352,500,0,0,325,24,3,352,0,True,"18,47","20,50",8,0,7,2,2,3,0,2,14,0,4,6,0,1,1,7,0,1,0,1,2,60,6,3,1,0,1,3,0,0,190,نداء تونس :  الاتحاد الوطني الحر:  حركة النهضة:  
12,1,3,11,4,474,317,600,1,282,283,317,600,0,0,314,2,1,317,0,True,19,"20,30",8,0,11,1,0,6,1,7,11,1,1,4,1,6,0,6,1,0,0,0,1,43,3,0,0,2,0,1,0,1,198,حركة النهضة:  نداء تونس :  الاتحاد الوطني الحر:  
12,1,3,11,3,474,358,600,0,242,0,358,358,242,0,351,4,3,358,0,True,"18,40","21,40",9,0,13,0,0,12,0,4,4,0,1,8,0,6,0,1,0,2,3,0,0,65,4,3,0,0,0,0,0,3,216,حركة النهضة:  الاتحاد الوطني الحر:  الجبهة الشعبية:  نداء تونس :  
12,1,3,11,2,474,381,600,1,219,220,381,601,1,0,356,11,14,381,0,True,1844,2055,11,0,7,3,2,5,4,7,5,1,3,3,2,4,0,5,1,0,1,1,1,54,12,1,1,0,4,1,1,5,211,الحزب الجمهوري:1  الاتحاد الوطني الحر:1  التحالف الديمقراطي:1  نداء تونس :1  حركة النهضة:1  
12,1,3,11,1,474,392,600,0,208,208,392,600,0,0,361,13,18,392,0,True,18h,21h,4,2,11,2,3,8,1,5,8,0,4,6,1,3,1,9,0,1,3,0,0,48,5,2,2,2,4,2,0,2,222,آفاق تونس:1  حركة النهضة:1  حزب المبادرة :1  
12,1,3,10,1,519,385,600,4,211,215,385,600,0,0,355,17,13,385,0,True,18h30,20h50,4,1,2,1,4,12,0,0,5,1,2,11,0,4,1,7,0,5,2,0,0,54,6,3,1,0,3,1,0,1,224,التحالف الديمقراطي:1  نداء تونس :1  حزب المبادرة :1  حركة النهضة:1  
12,1,3,9,5,513,312,597,1,284,285,312,597,0,0,306,2,4,312,0,True,1845,2035,9,0,30,2,1,10,0,2,5,0,3,5,0,4,1,4,0,1,0,0,2,60,1,0,0,0,0,1,0,3,162,الجبهة الشعبية:1  نداء تونس :1  حركة النهضة:1  
12,1,3,9,4,516,304,600,0,296,296,304,600,0,0,291,8,5,304,0,True,1800,2052,5,0,29,2,1,8,1,6,11,0,1,7,0,4,0,0,1,0,1,0,2,53,3,2,1,0,0,5,0,1,147,التحالف الديمقراطي:1  الجبهة الشعبية:1  الاتحاد الوطني الحر:1  نداء تونس :1  حركة النهضة:1  
12,1,3,9,3,516,388,604,0,216,216,388,604,0,0,378,8,2,388,0,True,18h10,20h05,11,1,11,2,1,10,1,5,7,0,5,11,0,4,0,4,0,0,0,1,3,75,6,4,1,1,1,3,0,0,210,الجبهة الشعبية:1  الاتحاد الوطني الحر:1  نداء تونس :1  حركة النهضة:1  
12,1,3,9,2,516,401,600,1,198,199,401,600,0,0,382,12,7,401,0,True,18h30,21h15,7,1,20,4,2,9,1,4,6,0,6,4,2,3,1,5,1,0,3,1,4,78,3,3,2,0,2,6,1,2,201,الجبهة الشعبية:1  الاتحاد الوطني الحر:1  نداء تونس :1  آفاق تونس:1  حركة النهضة:1  
12,1,3,9,1,516,414,602,0,188,188,414,602,0,0,369,33,12,414,0,True,18:45,21:30,9,1,11,0,4,7,3,0,3,0,4,7,2,2,1,9,2,1,3,2,4,50,8,2,3,0,3,4,1,3,220,حزب المبادرة :1  آفاق تونس:1  حركة النهضة:1  نداء تونس :1  المؤتمر من أجل الجمهورية:1  التحالف الديمقراطي:1  
12,1,2,8,1,429,296,495,6,193,199,296,495,0,0,262,16,18,296,0,True,18h25,19h40,1,0,16,3,1,4,0,0,2,1,3,5,0,1,0,12,0,1,1,1,1,32,8,4,2,2,1,12,1,0,147,التحالف الديمقراطي:1  نداء تونس :2  حزب المبادرة :1  حركة النهضة:1  
12,1,2,7,1,382,264,500,0,236,236,264,500,0,0,245,13,6,264,0,True,18:45,20:32,1,0,13,1,0,6,2,1,1,1,2,1,1,2,0,7,2,0,3,0,1,54,3,2,0,0,2,2,2,7,128,الاتحاد الوطني الحر:1  حركة النهضة:1  نداء تونس :1  
12,1,2,6,2,373,224,500,2,274,276,224,500,0,0,215,7,2,224,0,True,18:05,19:30,5,0,21,2,4,14,2,4,2,0,2,4,2,2,0,6,0,0,1,0,2,50,2,2,1,1,2,0,2,3,79,حركة النهضة:1  التحالف الديمقراطي:1  الاتحاد الوطني الحر:1  نداء تونس :1  
12,1,2,6,1,373,272,499,0,227,227,272,499,0,0,229,26,17,272,0,True,18:30,20:20,2,0,16,2,4,7,1,2,6,0,6,3,0,2,2,8,0,2,1,1,5,40,11,0,0,2,4,5,5,3,89,حركة النهضة:1  نداء تونس :1  حزب المبادرة :1  الاتحاد الوطني الحر:1  
12,1,1,5,1,354,262,400,16,122,138,262,400,0,0,223,36,3,262,0,True,18:20,20,1,1,0,0,5,4,3,1,1,0,3,1,0,7,0,3,0,1,1,0,0,23,4,2,0,0,2,0,0,1,159,التحالف الديمقراطي:1  نداء تونس :1  حركة وفاء:1  حركة النهضة:1  
12,1,1,4,1,498,333,601,14,254,268,333,601,0,0,291,25,17,333,0,True,"18,10","20,20",1,2,7,0,0,0,4,0,0,1,1,4,0,3,1,7,0,1,26,0,1,45,4,1,0,0,5,4,0,5,168,التحالف الديمقراطي:  نداء تونس :  حركة النهضة:  
12,1,1,3,1,244,176,310,0,134,134,176,310,0,0,158,12,6,176,0,True,18:20,19:17,3,1,4,1,0,1,0,3,10,0,1,3,1,0,0,2,1,0,0,1,0,21,5,0,1,0,2,1,1,5,90,حركة الديمقراطيين الاجتماعيين:1  حركة وفاء:1  حركة النهضة:1  نداء تونس :1  
12,1,1,2,1,365,284,400,0,116,116,284,400,0,0,264,16,4,284,0,True,18:35,20:15,3,0,3,2,1,7,0,4,1,0,2,1,0,6,1,9,1,0,3,1,1,68,4,1,0,1,1,5,1,12,125,حركة النهضة:1  نداء تونس :1  التحالف الديمقراطي:1  
12,1,1,1,3,590,346,700,2,352,354,346,700,0,0,338,2,6,346,0,True,18:27,20:23,3,0,23,1,1,7,2,1,9,0,0,6,0,2,1,2,0,0,18,1,1,100,0,0,1,1,0,0,0,4,154,الاتحاد الوطني الحر:1  نداء تونس :1  حركة النهضة:1  
12,1,1,1,2,591,407,702,7,288,295,407,702,0,0,399,4,4,407,0,True,1830,2114,3,0,11,1,3,2,0,1,5,0,0,6,1,2,0,11,0,2,32,4,0,115,4,1,1,0,1,3,0,4,183,حركة النهضة:1  نداء تونس :1  التحالف الديمقراطي:1  صوت شعب تونس:1  
12,1,1,1,1,591,438,700,24,238,262,438,700,0,0,388,19,31,438,0,True,18:15,20:40,3,0,14,0,1,12,1,0,5,2,1,4,0,7,0,14,2,0,39,5,2,79,9,4,2,0,3,4,0,4,171,نداء تونس :1  حركة الديمقراطيين الاجتماعيين:1  حركة النهضة:1  آفاق تونس:1  التحالف الديمقراطي:1  تيار المحبة:1  
12,6,9,98,3,412,217,496,2,277,279,217,496,0,0,209,5,3,217,0,False,18.14,19.40,4,0,17,0,1,1,0,2,14,0,1,5,0,2,0,1,1,0,0,0,0,58,2,0,0,0,2,2,2,0,94,الجبهة الشعبية:2  نداء تونس :2  الاتحاد الوطني الحر:1  حركة النهضة:1  
12,6,9,98,2,412,298,500,0,202,202,298,500,0,0,272,24,2,298,0,True,18.15,21.15,1,0,13,0,0,1,0,1,5,1,3,3,1,1,0,1,2,0,0,1,0,81,5,2,3,1,3,6,0,1,136,الجبهة الشعبية:1  نداء تونس :2  حركة وفاء:1  حركة النهضة:1  
12,6,9,98,1,412,314,500,5,181,186,314,500,0,0,253,39,22,314,0,True,18.35,20.00,3,1,3,2,2,1,2,1,8,2,7,5,3,0,1,6,3,0,2,0,0,43,9,2,3,0,3,1,0,1,139,الحزب الاشتراكي:1  حركة النهضة:1  نداء تونس :1  
12,6,8,97,1,335,201,400,17,182,199,201,400,0,0,167,13,21,201,0,True,19.00,21.00,4,1,2,1,2,4,3,1,1,0,3,1,0,1,0,4,1,1,1,0,0,20,6,0,0,3,1,7,1,2,96,نداء تونس :1  حركة النهضة:1  حزب المبادرة :1  
12,6,8,96,1,516,332,600,0,268,268,332,600,0,0,298,26,8,332,0,True,18.15,20.20,0,2,15,2,1,16,0,1,8,1,10,10,4,1,1,5,0,1,4,0,0,64,7,2,0,1,3,5,3,1,130,نداء تونس :3  الحزب الاشتراكي:1  حركة النهضة:1  
12,6,7,95,2,409,285,500,0,215,215,285,500,0,0,276,6,3,285,0,True,18:20,20:00,2,0,29,1,0,11,1,2,6,0,0,3,0,3,0,5,0,2,0,1,0,73,0,1,0,0,1,1,0,1,133,الاتحاد الوطني الحر:1  نداء تونس :1  حركة النهضة:1  
12,6,7,95,1,409,335,500,9,157,166,334,500,0,1,275,45,14,334,0,True,1800,2057,0,0,18,1,3,3,2,3,5,2,5,3,0,1,0,7,1,0,1,1,2,50,5,5,1,0,2,4,2,2,146,الاتحاد الوطني الحر:1  آفاق تونس:1  نداء تونس :1  
12,6,7,94,2,430,351,500,4,145,149,351,500,0,0,305,22,24,351,0,True,18.30,20.40,1,0,5,0,1,4,3,2,4,0,5,4,1,76,2,5,0,0,2,1,1,68,0,0,0,0,6,3,0,0,111,المؤتمر من أجل الجمهورية:1  التحالف الديمقراطي:1  الجبهة الشعبية:1  نداء تونس :1  حزب المبادرة :1  
12,6,7,94,1,429,316,500,0,184,184,316,500,0,0,307,9,0,316,0,True,18:00,20:30,0,0,7,1,0,5,1,6,6,0,1,0,0,98,2,0,0,1,0,0,1,80,1,1,0,0,3,3,0,0,90,حركة النهضة:1  
12,6,7,93,3,453,336,500,1,163,164,336,500,0,0,327,6,3,336,0,False,18.50,21.15,3,0,28,0,0,58,7,0,6,0,1,1,0,13,1,0,1,1,0,1,0,63,1,2,0,0,2,1,1,1,135,التحالف الديمقراطي:2  نداء تونس :1  الاتحاد الوطني الحر:1  التكتل :1  حركة النهضة:1  
12,6,7,93,2,453,375,500,4,121,125,375,500,0,0,360,12,3,375,0,True,18.30,21.10,2,0,19,1,6,50,4,3,15,1,1,4,0,5,2,1,1,1,1,0,1,74,3,2,1,1,2,1,2,0,156,التحالف الديمقراطي:1  التكتل :1  نداء تونس :1  حركة النهضة:1  
12,6,7,93,1,453,384,502,6,112,118,384,502,0,0,320,43,21,384,0,True,18.30,21.50,3,0,15,2,5,30,4,4,5,0,3,3,3,4,1,6,3,2,2,2,1,63,4,1,2,0,4,2,1,1,144,التحالف الديمقراطي:1  التكتل :1  نداء تونس :1  حركة النهضة:2  آفاق تونس:1  حزب المبادرة :1  الجبهة الشعبية:1  
12,6,7,92,4,565,361,600,2,237,239,361,600,0,0,357,4,0,361,0,False,18.35,20.30,17,0,51,0,0,34,0,8,11,0,0,7,0,5,0,0,0,0,0,0,1,68,0,0,0,0,2,2,0,0,151,التحالف الديمقراطي:1  آفاق تونس:1  نداء تونس :1  حركة النهضة:1  حزب المبادرة :1  
12,6,7,92,3,565,428,600,1,171,1,428,429,171,0,421,3,4,428,0,True,18.30,20.45,12,0,24,0,2,39,2,9,12,0,2,3,0,10,1,2,0,0,2,0,0,86,1,1,0,1,0,13,0,0,199,الاتحاد الوطني الحر:1  التحالف الديمقراطي:1  نداء تونس :1  حركة النهضة:1  
12,6,7,92,2,565,438,600,7,140,147,453,600,0,0,438,22,140,600,0,True,18.36,21.05,9,0,21,3,0,33,2,4,13,1,2,7,0,17,0,1,0,0,0,0,2,128,3,2,2,1,1,9,1,0,175,الجبهة الشعبية:1  الاتحاد الوطني الحر:1  التحالف الديمقراطي:1  نداء تونس :1  حركة النهضة:1  
12,6,7,92,1,565,473,600,12,116,128,472,600,0,0,431,21,20,472,0,False,18:35,21:40,6,1,13,1,3,30,1,5,12,1,2,16,1,8,2,3,1,0,3,1,1,59,4,3,1,0,5,11,0,1,236,نداء تونس :1  حركة النهضة:1  الاتحاد الوطني الحر:1  التحالف الديمقراطي:1  الجبهة الشعبية:1  
12,6,7,91,7,528,321,600,0,278,278,322,600,0,1,313,7,2,322,0,True,18.30,,8,0,37,0,0,43,1,9,12,0,2,3,2,9,0,5,0,0,0,1,0,43,0,0,0,0,0,3,0,1,134,الجبهة الشعبية:1  نداء تونس :1  حركة النهضة:1  التحالف الديمقراطي:1  الاتحاد الوطني الحر:1  
12,6,7,91,6,532,287,600,4,309,313,287,600,0,0,284,3,0,287,0,True,18.10,21.15,4,0,18,0,0,26,1,11,9,2,2,2,0,9,2,1,0,0,0,0,2,77,1,1,1,1,0,3,2,0,109,حركة النهضة:1  نداء تونس :1  التحالف الديمقراطي:1  
12,6,7,91,5,532,347,600,1,252,253,347,600,0,0,343,3,1,347,0,True,18.15,20.00,10,0,25,0,1,42,0,8,9,1,4,7,0,10,1,0,0,1,1,0,0,65,0,0,0,0,4,6,0,0,148,الاتحاد الوطني الحر:1  الجبهة الشعبية:1  نداء تونس :1  التحالف الديمقراطي:1  حركة النهضة:1  
12,6,7,91,4,532,401,600,6,193,199,401,600,0,0,387,7,7,401,0,True,18.43,22.18,3,1,20,2,1,39,1,6,12,1,0,5,0,16,1,4,0,1,0,1,0,81,3,0,0,1,2,5,0,1,180,حركة النهضة:1  الحزب الجمهوري:1  نداء تونس :1  التحالف الديمقراطي:1  الجبهة الشعبية:1  
12,6,7,91,3,532,412,600,1,187,188,412,600,0,0,395,10,7,412,0,True,18.35,22.30,8,1,21,1,10,33,1,8,12,0,3,2,0,11,0,0,1,1,2,2,1,93,3,1,0,2,0,6,0,1,180,حركة النهضة:1  نداء تونس :1  التحالف الديمقراطي:1  
12,6,7,91,2,532,401,600,1,198,199,401,600,0,0,381,14,6,401,0,True,1830,2130,1,0,13,2,3,37,0,5,5,2,3,5,1,14,1,1,5,2,2,2,0,73,3,1,1,0,4,7,0,0,188,الاتحاد الوطني الحر:1  التحالف الديمقراطي:1  حركة النهضة:1  حزب المبادرة :1  نداء تونس :1  
12,6,7,91,1,532,404,600,18,178,196,404,600,0,0,379,18,7,404,0,True,1835,2115,11,0,8,0,2,27,1,8,6,0,3,8,0,12,1,2,2,0,1,1,0,56,2,2,0,0,3,11,1,1,210,الحزب الجمهوري:1  نداء تونس :1  آفاق تونس:1  حركة النهضة:1  الاتحاد الوطني الحر:1  
12,6,6,90,8,563,441,600,6,153,159,441,600,0,0,439,0,2,441,0,True,1835,,15,0,25,0,0,68,0,22,34,1,0,0,0,8,0,1,0,1,0,0,0,84,0,0,0,0,0,2,0,0,178,التحالف الديمقراطي:1  آفاق تونس:1  نداء تونس :1  حركة النهضة:1  
12,6,6,90,7,564,381,600,4,215,219,381,600,0,0,376,5,0,381,0,True,1837,2047,17,0,25,1,0,41,0,6,13,1,0,2,0,8,0,2,0,0,1,0,0,91,1,0,0,0,2,0,2,0,163,التحالف الديمقراطي:1  حزب المبادرة :1  الاتحاد الوطني الحر:1  نداء تونس :1  حركة النهضة:1  
12,6,6,90,6,564,447,600,11,142,153,447,600,0,0,338,8,1,447,0,True,1836,2030,19,0,23,0,1,73,0,16,14,0,0,4,0,8,0,0,0,2,1,0,0,87,1,0,0,0,0,1,0,0,188,التحالف الديمقراطي:1  التيار الديمقراطي:1  نداء تونس :1  حركة النهضة:1  
12,6,6,90,5,564,478,584,4,102,106,478,584,0,0,469,2,7,478,0,True,1833,2126,7,0,10,1,0,58,1,11,14,0,1,5,0,10,0,4,0,5,1,1,1,155,1,0,0,0,1,6,0,1,175,نداء تونس :1  حركة النهضة:1  
12,6,6,90,4,564,484,600,20,96,116,484,600,0,0,476,3,5,484,0,True,18h55,21h25,7,0,16,2,0,39,2,11,25,0,0,4,0,6,1,2,1,1,0,1,0,163,4,2,0,1,2,4,0,0,182,التحالف الديمقراطي:1  التيار الديمقراطي:1  نداء تونس :1  حركة النهضة:1  
12,6,6,90,3,564,492,600,1,107,108,492,600,0,0,471,18,3,492,0,True,18h40,22h04,7,1,23,1,0,44,2,3,19,1,2,4,0,15,0,3,2,1,0,2,0,133,3,3,1,0,0,4,2,3,192,التحالف الديمقراطي:1  الاتحاد الوطني الحر:1  نداء تونس :1  حركة النهضة:1  
12,6,6,90,2,564,493,596,7,95,102,494,596,0,1,453,18,23,494,0,True,1850,2315,8,0,8,3,4,39,2,2,13,4,1,5,0,11,3,2,0,1,3,1,0,102,3,0,3,1,5,7,2,1,219,الحزب الجمهوري:1  آفاق تونس:1  نداء تونس :1  حركة النهضة:1  
12,6,6,90,1,564,490,601,7,107,114,487,601,0,3,458,26,3,487,0,True,1905,2140,6,0,9,3,2,48,4,5,12,1,4,3,3,6,1,1,0,0,1,1,2,98,8,1,2,1,4,7,1,0,222,نداء تونس :1  التحالف الديمقراطي:1  حركة النهضة:1  
12,6,6,89,4,548,397,600,10,193,203,397,600,0,0,392,3,2,397,0,True,1900,2055,22,0,24,1,0,33,0,23,24,0,1,4,0,16,0,1,0,0,0,0,0,72,0,0,0,0,0,5,0,0,166,نداء تونس :1  حركة النهضة:1  التيار الديمقراطي:1  التحالف الديمقراطي:1  
12,6,6,89,3,550,437,585,18,130,148,437,585,0,0,434,0,3,437,0,True,1815,2055,22,0,21,2,1,29,2,19,15,2,0,3,1,17,1,0,0,0,0,0,0,64,1,0,0,0,0,2,0,0,232,نداء تونس :1  حزب المبادرة :1  الجبهة الشعبية:1  المؤتمر من أجل الجمهورية:1  حركة النهضة:1  التحالف الديمقراطي:1  
12,6,6,89,2,550,481,600,36,83,119,481,600,0,0,475,4,2,481,0,True,1805,2050,20,1,10,1,1,38,0,10,22,1,1,8,0,12,0,3,0,0,0,1,0,149,2,0,0,0,1,4,0,0,190,الجبهة الشعبية:1  التحالف الديمقراطي:1  نداء تونس :1  الاتحاد الوطني الحر:1  حركة النهضة:1  
12,6,6,89,1,550,487,599,1,111,112,487,599,0,0,477,4,6,487,0,True,1815,2030,19,1,9,3,2,22,0,8,19,3,2,3,0,18,0,4,2,1,0,1,1,108,3,0,1,0,0,4,0,0,243,آفاق تونس:1  نداء تونس :1  التحالف الديمقراطي:1  حركة النهضة:1  
12,6,5,88,1,483,333,599,22,247,269,330,599,2,3,289,39,2,330,0,True,1840,2100,1,1,9,3,2,75,0,3,4,1,1,0,7,2,1,2,0,1,3,0,5,38,3,2,2,0,2,1,1,3,116,حزب المبادرة :1  حزب المبادرة :1  التحالف الديمقراطي:1  الاتحاد الوطني الحر:1  الحزب الاشتراكي:1  
12,6,5,87,3,454,301,500,1,198,199,301,500,0,0,291,7,3,301,0,True,18:35,21:20,2,1,29,1,1,29,2,4,23,1,1,6,0,10,2,3,1,0,0,0,2,86,1,0,0,0,1,5,2,0,77,نداء تونس :1  حزب المبادرة :1  حركة النهضة:1  التحالف الديمقراطي:1  
12,6,5,87,2,454,356,500,1,143,144,356,500,0,0,344,11,1,356,0,True,18:35,20:45,1,1,25,0,1,36,0,1,18,1,2,6,3,5,3,2,1,0,1,1,0,111,0,1,4,1,0,5,1,0,113,الاتحاد الوطني الحر:1  نداء تونس :1  حركة النهضة:1  
12,6,5,87,1,454,359,500,2,139,141,359,500,0,0,312,29,18,359,0,True,"18,30","21,30",2,6,16,2,6,27,0,2,13,1,6,4,3,3,2,5,2,1,0,4,4,74,2,3,2,1,6,11,4,1,99,الجبهة الشعبية:  نداء تونس :  التحالف الديمقراطي:  حركة النهضة:  
12,6,4,86,1,366,285,400,0,115,115,285,400,0,0,253,15,17,285,0,True,1816,2010,3,0,9,0,0,8,2,5,19,1,2,0,0,3,0,1,0,0,0,1,1,67,1,1,0,1,1,0,0,0,127,نداء تونس :  حركة النهضة:  
12,6,4,85,3,519,393,600,1,206,207,393,600,0,0,382,9,2,393,0,True,18h23,20h32,23,0,35,0,1,24,1,6,7,1,1,1,1,11,0,2,0,0,0,3,2,60,2,1,0,0,0,1,0,2,197,نداء تونس :1  حركة النهضة:1  
12,6,4,85,2,521,437,601,12,151,163,438,601,0,0,410,25,3,438,0,False,1819,2200,7,0,23,1,0,34,1,9,9,0,3,1,0,10,1,2,0,1,1,4,3,71,2,1,0,0,0,1,0,2,223,نداء تونس :1  حركة النهضة:1  الجبهة الشعبية:1  
12,6,4,85,1,521,443,601,0,157,157,443,601,0,0,413,25,5,444,0,True,18h27,20h45,6,0,18,1,3,17,2,3,5,0,0,6,0,4,0,5,1,2,4,2,2,51,5,5,3,2,1,1,1,0,263,حركة النهضة:1  نداء تونس :1  التحالف الديمقراطي:1  آفاق تونس:1  
12,6,3,84,5,495,377,600,29,194,223,377,600,0,0,370,1,6,377,0,False,18:37,20:40,2,0,60,2,0,10,0,4,34,0,1,0,0,14,0,0,0,6,1,0,2,41,1,0,0,0,1,0,0,0,191,نداء تونس :1  المؤتمر من أجل الجمهورية:1  حركة النهضة:1  الحزب الجمهوري:1  حزب المبادرة :1  التحالف الديمقراطي:1  
12,6,3,84,4,497,396,600,0,204,204,396,600,0,0,392,3,1,396,0,False,18:25,20:30,13,0,51,1,0,7,1,2,47,0,1,3,0,7,1,0,1,1,0,0,0,46,2,1,0,1,1,2,0,2,201,نداء تونس :1  الاتحاد الوطني الحر:1  حركة النهضة:1  الجبهة الشعبية:1  
12,6,3,84,3,497,412,600,0,188,188,412,600,0,0,406,3,3,412,0,True,"18,30",20,4,0,40,0,0,6,0,3,52,0,1,1,0,2,2,4,1,1,1,0,0,57,1,0,0,1,3,5,0,2,219,حركة النهضة:  الاتحاد الوطني الحر:  نداء تونس :  
12,6,3,84,2,497,424,600,5,175,180,420,600,3,4,371,22,27,420,0,True,1810,2100,8,0,26,1,1,7,0,0,35,1,0,5,1,6,4,5,0,1,2,0,1,53,2,1,1,0,3,1,0,1,205,حركة النهضة:  الاتحاد الوطني الحر:  نداء تونس :  الجبهة الشعبية:  
12,6,3,84,1,497,439,600,15,146,161,439,600,0,0,394,21,24,439,0,True,"18,20","21,05",3,1,18,3,2,3,1,5,26,0,4,2,2,3,3,5,1,2,2,3,1,25,4,6,4,0,11,1,1,2,250,الجبهة الشعبية:  نداء تونس :  آفاق تونس:  حركة النهضة:  
12,6,2,83,2,359,250,400,0,150,150,250,400,0,0,242,5,3,250,0,True,18h30,20h27,8,0,13,0,0,31,1,2,4,2,0,2,1,14,0,0,1,1,0,0,0,65,0,0,1,0,1,0,0,0,95,التحالف الديمقراطي:1  الاتحاد الوطني الحر:1  الجبهة الشعبية:1  نداء تونس :1  آفاق تونس:1  حركة النهضة:1  
12,6,2,83,1,359,302,400,0,98,98,302,400,0,0,273,13,16,302,0,True,18h32,20h45,1,1,6,0,4,31,1,3,5,0,1,5,1,12,1,2,0,2,1,1,0,77,3,3,4,0,1,2,3,1,101,التحالف الديمقراطي:1  حركة النهضة:1  نداء تونس :1  الجبهة الشعبية:1  
